beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
7,1000,1000,30,1,15.560663,2006.025491,0.000182,8.560663,1006.025491,-999.999818,0.986125
7,1000,1000,30,2,4.516099,629.621247,1381.96151,-2.483901,-370.378753,381.96151,0.958768
7,1000,1000,30,3,14.95035,1992.654589,7.2e-05,7.95035,992.654589,-999.999928,0.958556
7,1000,1000,30,4,18.406593,1982.326262,0.000357,11.406593,982.326262,-999.999643,0.859491
7,1000,1000,30,5,13.292352,1976.205579,7.3e-05,6.292352,976.205579,-999.999927,0.961513
7,1000,1000,30,6,4.95194,789.488126,1223.586559,-2.04806,-210.511874,223.586559,0.937147
7,1000,1000,30,7,2.007886,403.596363,1593.029048,-4.992114,-596.403637,593.029048,0.960251
7,1000,1000,30,8,1.837939,256.367716,1751.724746,-5.162061,-743.632284,751.724746,0.965459
7,1000,1000,30,9,9.977557,2017.153536,0.0,2.977557,1017.153536,-1000.0,0.94446
7,1000,1000,30,10,16.818492,2026.326574,0.000266,9.818492,1026.326574,-999.999734,0.865323
7,1000,1000,30,11,2.740095,481.205046,1517.265233,-4.259905,-518.794954,517.265233,0.970083
7,1000,1000,30,12,4.38573,620.791141,1347.118336,-2.61427,-379.208859,347.118336,0.966128
7,1000,1000,30,13,18.150702,2009.584202,0.000105,11.150702,1009.584202,-999.999895,0.980043
7,1000,1000,30,14,3.115125,512.409257,1492.728736,-3.884875,-487.590743,492.728736,0.974401
7,1000,1000,30,15,17.263196,1968.433876,0.000249,10.263196,968.433876,-999.999751,0.679888
7,1000,1000,30,16,11.838518,1992.565374,8.6e-05,4.838518,992.565374,-999.999914,0.980205
7,1000,1000,30,17,14.469232,2022.049737,7.8e-05,7.469232,1022.049737,-999.999922,0.963611
7,1000,1000,30,18,3.219173,418.452408,1588.077372,-3.780827,-581.547592,588.077372,0.947929
7,1000,1000,30,19,19.115422,2005.513374,0.000409,12.115422,1005.513374,-999.999591,0.971236
7,1000,1000,30,20,13.191136,2030.379117,8.7e-05,6.191136,1030.379117,-999.999913,0.950049
7,1000,1000,30,21,18.619647,1971.125738,8.5e-05,11.619647,971.125738,-999.999915,0.934458
7,1000,1000,30,22,13.095789,2029.945806,6.4e-05,6.095789,1029.945806,-999.999936,0.93737
7,1000,1000,30,23,3.712439,542.825519,1507.232222,-3.287561,-457.174481,507.232222,0.970499
7,1000,1000,30,24,17.270047,2014.475728,0.000499,10.270047,1014.475728,-999.999501,0.960012
7,1000,1000,30,25,16.362809,2020.953577,4.8e-05,9.362809,1020.953577,-999.999952,0.949944
