beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,200,1000,5,1,18.576145,1161.419043,2.1e-05,16.576145,961.419043,-999.999979,0.878354
2.0,200,1000,5,2,13.963935,1175.571611,0.000379,11.963935,975.571611,-999.999621,0.610013
2.0,200,1000,5,3,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,5,4,13.873109,1235.991335,6.9e-05,11.873109,1035.991335,-999.999931,0.894828
2.0,200,1000,5,5,14.832786,1256.472737,6.3e-05,12.832786,1056.472737,-999.999937,0.803016
2.0,200,1000,5,6,21.00999,1200.475654,3.2e-05,19.00999,1000.475654,-999.999968,0.783928
2.0,200,1000,5,7,35.234282,1208.176474,0.000106,33.234282,1008.176474,-999.999894,0.878391
2.0,200,1000,5,8,25.433164,1161.525478,0.000298,23.433164,961.525478,-999.999702,0.616044
2.0,200,1000,5,9,15.41449,1238.437908,0.000145,13.41449,1038.437908,-999.999855,0.849788
2.0,200,1000,5,10,13.782019,1215.524016,3.9e-05,11.782019,1015.524016,-999.999961,0.559087
2.0,200,1000,5,11,17.19233,1190.580223,2.7e-05,15.19233,990.580223,-999.999973,0.906333
2.0,200,1000,5,12,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,5,13,18.171558,1293.178481,7.4e-05,16.171558,1093.178481,-999.999926,0.73307
2.0,200,1000,5,14,21.361783,1250.882687,1.5e-05,19.361783,1050.882687,-999.999985,0.587319
2.0,200,1000,5,15,17.933438,1177.671302,0.000102,15.933438,977.671302,-999.999898,0.790368
2.0,200,1000,5,16,16.584451,1138.273347,5.5e-05,14.584451,938.273347,-999.999945,0.853947
2.0,200,1000,5,17,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,5,18,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,5,19,12.85961,1213.629553,4e-05,10.85961,1013.629553,-999.99996,0.813749
2.0,200,1000,5,20,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,5,21,17.119304,1129.860441,0.000297,15.119304,929.860441,-999.999703,0.808782
2.0,200,1000,5,22,20.851112,1219.689063,8.2e-05,18.851112,1019.689063,-999.999918,0.453308
2.0,200,1000,5,23,19.448896,1254.032623,0.000234,17.448896,1054.032623,-999.999766,0.802153
2.0,200,1000,5,24,37.153321,1157.016329,0.000197,35.153321,957.016329,-999.999803,0.90073
2.0,200,1000,5,25,16.970355,1279.834913,2.6e-05,14.970355,1079.834913,-999.999974,0.771799
2.0,200,1000,5,26,18.862799,1210.877156,3.3e-05,16.862799,1010.877156,-999.999967,0.908605
2.0,200,1000,5,27,12.768711,1216.064846,9.3e-05,10.768711,1016.064846,-999.999907,0.809991
2.0,200,1000,5,28,21.360504,1168.397337,0.000124,19.360504,968.397337,-999.999876,0.83087
