beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,200,1000,10,1,23.343471,1228.276959,0.0003,21.343471,1028.276959,-999.9997,0.816274
2.0,200,1000,10,2,1.262617,144.779209,1051.866614,-0.737383,-55.220791,51.866614,0.723513
2.0,200,1000,10,3,2.034167,212.281912,973.525198,0.034167,12.281912,-26.474802,0.831704
2.0,200,1000,10,4,20.934817,1208.374228,4.7e-05,18.934817,1008.374228,-999.999953,0.893943
2.0,200,1000,10,5,15.344104,1231.871771,7.9e-05,13.344104,1031.871771,-999.999921,0.906863
2.0,200,1000,10,6,11.823437,1246.335486,6.5e-05,9.823437,1046.335486,-999.999935,0.923035
2.0,200,1000,10,7,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,8,13.353883,1213.998666,9e-05,11.353883,1013.998666,-999.99991,0.89567
2.0,200,1000,10,9,18.538985,1237.275864,3.6e-05,16.538985,1037.275864,-999.999964,0.960701
2.0,200,1000,10,10,15.24735,1211.331403,1.7e-05,13.24735,1011.331403,-999.999983,0.914225
2.0,200,1000,10,11,16.911335,1171.136591,4e-05,14.911335,971.136591,-999.99996,0.893757
2.0,200,1000,10,12,1.831371,165.583896,1035.175915,-0.168629,-34.416104,35.175915,0.805839
2.0,200,1000,10,13,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,14,19.841251,1215.639746,7.9e-05,17.841251,1015.639746,-999.999921,0.878065
2.0,200,1000,10,15,1.748709,154.032285,1030.584351,-0.251291,-45.967715,30.584351,0.781852
2.0,200,1000,10,16,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,17,1.713642,204.175147,1065.972172,-0.286358,4.175147,65.972172,0.819491
2.0,200,1000,10,18,16.935416,1233.666716,5.9e-05,14.935416,1033.666716,-999.999941,0.858312
2.0,200,1000,10,19,19.889193,1198.789756,3.7e-05,17.889193,998.789756,-999.999963,0.965444
2.0,200,1000,10,20,13.311352,1241.37894,3e-05,11.311352,1041.37894,-999.99997,0.908518
2.0,200,1000,10,21,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,22,17.676203,1225.715614,0.000168,15.676203,1025.715614,-999.999832,0.94465
2.0,200,1000,10,23,14.601458,1215.451416,0.000117,12.601458,1015.451416,-999.999883,0.887066
2.0,200,1000,10,24,1.814036,159.122577,993.726937,-0.185964,-40.877423,-6.273063,0.868832
2.0,200,1000,10,25,18.972171,1223.185923,7.1e-05,16.972171,1023.185923,-999.999929,0.930993
2.0,200,1000,10,26,2.202683,153.858689,990.998976,0.202683,-46.141311,-9.001024,0.88658
2.0,200,1000,10,27,14.92551,1246.790764,8.3e-05,12.92551,1046.790764,-999.999917,0.838405
2.0,200,1000,10,28,1.859836,193.164621,1016.965048,-0.140164,-6.835379,16.965048,0.792007
2.0,200,1000,10,29,1.948294,158.311167,1031.891632,-0.051706,-41.688833,31.891632,0.850452
2.0,200,1000,10,30,13.290489,1248.710374,7.7e-05,11.290489,1048.710374,-999.999923,0.948399
2.0,200,1000,10,31,19.27362,1182.688764,0.000105,17.27362,982.688764,-999.999895,0.952617
2.0,200,1000,10,32,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,33,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,34,22.391119,1200.981049,6.8e-05,20.391119,1000.981049,-999.999932,0.937437
2.0,200,1000,10,35,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,36,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,37,2.114687,214.040124,1012.183271,0.114687,14.040124,12.183271,0.865381
2.0,200,1000,10,38,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,39,1.671927,119.881524,1044.689093,-0.328073,-80.118476,44.689093,0.8238
2.0,200,1000,10,40,19.265939,1261.421775,0.000294,17.265939,1061.421775,-999.999706,0.835779
2.0,200,1000,10,41,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,42,1.601638,154.506892,1008.591737,-0.398362,-45.493108,8.591737,0.752208
2.0,200,1000,10,43,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,44,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,45,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,46,1.743297,216.474178,1004.778942,-0.256703,16.474178,4.778942,0.831666
2.0,200,1000,10,47,15.470502,1234.212622,0.000101,13.470502,1034.212622,-999.999899,0.919329
2.0,200,1000,10,48,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,49,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,50,1.362773,98.58593,1058.656855,-0.637227,-101.41407,58.656855,0.765541
2.0,200,1000,10,51,21.301473,1149.571125,7.6e-05,19.301473,949.571125,-999.999924,0.929545
2.0,200,1000,10,52,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,53,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,54,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,55,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,56,18.320822,1208.697346,8.9e-05,16.320822,1008.697346,-999.999911,0.962641
2.0,200,1000,10,57,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,58,2.466257,369.184053,934.620945,0.466257,169.184053,-65.379055,0.796941
2.0,200,1000,10,59,16.806369,1190.439465,6.4e-05,14.806369,990.439465,-999.999936,0.887249
2.0,200,1000,10,60,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,61,26.140728,1196.044757,0.000151,24.140728,996.044757,-999.999849,0.928122
2.0,200,1000,10,62,41.094072,1188.045558,4.3e-05,39.094072,988.045558,-999.999957,0.837828
2.0,200,1000,10,63,15.38409,1238.800514,0.000357,13.38409,1038.800514,-999.999643,0.896062
2.0,200,1000,10,64,1.251042,187.273851,1048.209516,-0.748958,-12.726149,48.209516,0.712345
2.0,200,1000,10,65,13.978286,1209.649962,5.4e-05,11.978286,1009.649962,-999.999946,0.918665
2.0,200,1000,10,66,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,67,17.475845,1231.110908,2.5e-05,15.475845,1031.110908,-999.999975,0.920251
2.0,200,1000,10,68,2.980025,262.680252,956.24088,0.980025,62.680252,-43.75912,0.869507
2.0,200,1000,10,69,15.936447,1250.406283,0.000106,13.936447,1050.406283,-999.999894,0.921276
2.0,200,1000,10,70,2.14,180.604187,985.937727,0.14,-19.395813,-14.062273,0.807906
2.0,200,1000,10,71,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,72,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,73,23.039922,1164.364744,5.9e-05,21.039922,964.364744,-999.999941,0.888348
2.0,200,1000,10,74,1.608127,120.189237,1063.755358,-0.391873,-79.810763,63.755358,0.706403
2.0,200,1000,10,75,20.620294,1178.331623,0.000146,18.620294,978.331623,-999.999854,0.871051
2.0,200,1000,10,76,9.760547,1252.553281,7.7e-05,7.760547,1052.553281,-999.999923,0.896188
2.0,200,1000,10,77,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,78,12.991753,1201.922063,5.2e-05,10.991753,1001.922063,-999.999948,0.90846
2.0,200,1000,10,79,17.08268,1204.077501,8.1e-05,15.08268,1004.077501,-999.999919,0.866248
2.0,200,1000,10,80,20.055568,1207.069583,0.000406,18.055568,1007.069583,-999.999594,0.806321
2.0,200,1000,10,81,1.626655,151.564348,1036.09699,-0.373345,-48.435652,36.09699,0.838969
2.0,200,1000,10,82,13.017141,1175.167799,6e-05,11.017141,975.167799,-999.99994,0.812792
2.0,200,1000,10,83,19.559017,1145.94074,7.6e-05,17.559017,945.94074,-999.999924,0.870976
2.0,200,1000,10,84,2.175387,236.429876,959.936831,0.175387,36.429876,-40.063169,0.854923
2.0,200,1000,10,85,25.020981,1191.325225,1.5e-05,23.020981,991.325225,-999.999985,0.854216
2.0,200,1000,10,86,13.050214,1229.604634,8.3e-05,11.050214,1029.604634,-999.999917,0.911912
2.0,200,1000,10,87,13.527226,1208.539375,7.4e-05,11.527226,1008.539375,-999.999926,0.860502
2.0,200,1000,10,88,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,89,16.555617,1215.409039,2.1e-05,14.555617,1015.409039,-999.999979,0.91907
2.0,200,1000,10,90,25.258958,1144.391906,0.000594,23.258958,944.391906,-999.999406,0.82693
2.0,200,1000,10,91,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,92,1.481158,110.014836,1072.930021,-0.518842,-89.985164,72.930021,0.803603
2.0,200,1000,10,93,10.662428,1229.663717,0.000296,8.662428,1029.663717,-999.999704,0.913672
2.0,200,1000,10,94,13.490963,1191.320284,9.7e-05,11.490963,991.320284,-999.999903,0.710346
2.0,200,1000,10,95,1.321601,104.776808,1074.570557,-0.678399,-95.223192,74.570557,0.741316
2.0,200,1000,10,96,1.713804,205.666361,1024.264844,-0.286196,5.666361,24.264844,0.798965
2.0,200,1000,10,97,1.298762,146.476019,1085.412257,-0.701238,-53.523981,85.412257,0.75105
2.0,200,1000,10,98,14.923404,1266.573087,3.8e-05,12.923404,1066.573087,-999.999962,0.93199
2.0,200,1000,10,99,1.501303,106.517259,1072.45992,-0.498697,-93.482741,72.45992,0.803859
2.0,200,1000,10,100,1.939409,143.588253,1006.767104,-0.060591,-56.411747,6.767104,0.878947
2.0,200,1000,10,101,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,102,1.896048,172.309688,1073.125668,-0.103952,-27.690312,73.125668,0.820465
2.0,200,1000,10,103,2.280922,130.209704,1041.97621,0.280922,-69.790296,41.97621,0.853539
2.0,200,1000,10,104,16.880717,1198.33328,9.5e-05,14.880717,998.33328,-999.999905,0.941961
2.0,200,1000,10,105,2.659117,210.534422,972.387992,0.659117,10.534422,-27.612008,0.90503
2.0,200,1000,10,106,22.404716,1200.039229,0.000178,20.404716,1000.039229,-999.999822,0.940887
2.0,200,1000,10,107,26.877939,1164.062382,0.000111,24.877939,964.062382,-999.999889,0.931055
2.0,200,1000,10,108,14.193412,1223.508833,0.000132,12.193412,1023.508833,-999.999868,0.811654
2.0,200,1000,10,109,1.85008,134.25519,1051.208614,-0.14992,-65.74481,51.208614,0.882435
2.0,200,1000,10,110,24.086215,1197.73378,0.000305,22.086215,997.73378,-999.999695,0.657454
2.0,200,1000,10,111,1.244175,190.89111,1022.828713,-0.755825,-9.10889,22.828713,0.636183
2.0,200,1000,10,112,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,113,12.217198,1200.698298,0.000109,10.217198,1000.698298,-999.999891,0.882521
2.0,200,1000,10,114,17.519748,1221.151959,6.6e-05,15.519748,1021.151959,-999.999934,0.961742
2.0,200,1000,10,115,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,116,14.558752,1164.683876,7.5e-05,12.558752,964.683876,-999.999925,0.852312
2.0,200,1000,10,117,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,118,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,119,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,120,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,121,1.735386,137.508207,1060.121741,-0.264614,-62.491793,60.121741,0.874377
2.0,200,1000,10,122,20.932541,1187.196417,0.000244,18.932541,987.196417,-999.999756,0.942476
2.0,200,1000,10,123,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,124,12.446995,1183.713121,0.000219,10.446995,983.713121,-999.999781,0.774524
2.0,200,1000,10,125,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,10,126,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
