beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,200,1000,7,1,15.078561,1243.180399,4.3e-05,13.078561,1043.180399,-999.999957,0.806771
2.0,200,1000,7,2,17.338416,1193.531315,0.000134,15.338416,993.531315,-999.999866,0.898819
2.0,200,1000,7,3,16.061765,1180.171736,1.9e-05,14.061765,980.171736,-999.999981,0.90319
2.0,200,1000,7,4,15.842706,1234.68651,0.000153,13.842706,1034.68651,-999.999847,0.926065
2.0,200,1000,7,5,21.554383,1179.729539,9.6e-05,19.554383,979.729539,-999.999904,0.775039
2.0,200,1000,7,6,20.824976,1242.764115,3.5e-05,18.824976,1042.764115,-999.999965,0.912553
2.0,200,1000,7,7,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,7,8,12.211138,1205.635395,6.8e-05,10.211138,1005.635395,-999.999932,0.879538
2.0,200,1000,7,9,20.616137,1250.272307,1.6e-05,18.616137,1050.272307,-999.999984,0.91031
2.0,200,1000,7,10,14.739911,1213.546604,8.8e-05,12.739911,1013.546604,-999.999912,0.854858
2.0,200,1000,7,11,16.452433,1192.891911,0.0002,14.452433,992.891911,-999.9998,0.868567
2.0,200,1000,7,12,12.782881,1283.530807,0.0002,10.782881,1083.530807,-999.9998,0.837301
2.0,200,1000,7,13,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,7,14,16.897605,1154.652555,6.1e-05,14.897605,954.652555,-999.999939,0.896887
2.0,200,1000,7,15,22.936118,1232.992553,8.7e-05,20.936118,1032.992553,-999.999913,0.806125
2.0,200,1000,7,16,15.642089,1237.322301,0.000237,13.642089,1037.322301,-999.999763,0.918519
2.0,200,1000,7,17,15.353013,1212.459518,7.8e-05,13.353013,1012.459518,-999.999922,0.816957
2.0,200,1000,7,18,18.973221,1187.522399,2.7e-05,16.973221,987.522399,-999.999973,0.834452
2.0,200,1000,7,19,21.85192,1210.65893,8.3e-05,19.85192,1010.65893,-999.999917,0.891245
2.0,200,1000,7,20,22.485062,1201.665045,0.000184,20.485062,1001.665045,-999.999816,0.909378
2.0,200,1000,7,21,2.140432,249.406865,974.539601,0.140432,49.406865,-25.460399,0.805517
2.0,200,1000,7,22,12.000832,1224.05495,5.6e-05,10.000832,1024.05495,-999.999944,0.805179
2.0,200,1000,7,23,0.0,0.0,0.0,-2.0,-200.0,-1000.0,0.0
2.0,200,1000,7,24,19.807133,1178.28629,9.7e-05,17.807133,978.28629,-999.999903,0.763461
2.0,200,1000,7,25,24.331332,1142.270784,4.4e-05,22.331332,942.270784,-999.999956,0.937958
2.0,200,1000,7,26,13.999222,1225.697285,3.9e-05,11.999222,1025.697285,-999.999961,0.76848
2.0,200,1000,7,27,15.889286,1205.214141,4.5e-05,13.889286,1005.214141,-999.999955,0.864637
2.0,200,1000,7,28,13.197053,1266.761819,0.000229,11.197053,1066.761819,-999.999771,0.870402
2.0,200,1000,7,29,21.428361,1240.584466,0.000387,19.428361,1040.584466,-999.999613,0.781335
