beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
3,1000,1000,10,1,9.32475,1900.345652,0.000425,6.32475,900.345652,-999.999575,0.852401
3,1000,1000,10,2,1.577781,514.313635,1436.983326,-1.422219,-485.686365,436.983326,0.833735
3,1000,1000,10,3,7.617827,2153.038406,0.0,4.617827,1153.038406,-1000.0,0.905415
3,1000,1000,10,4,11.39182,1973.294698,0.000263,8.39182,973.294698,-999.999737,0.859305
3,1000,1000,10,5,8.300445,1930.591994,6.8e-05,5.300445,930.591994,-999.999932,0.790084
3,1000,1000,10,6,2.382479,738.144552,1143.971638,-0.617521,-261.855448,143.971638,0.907368
3,1000,1000,10,7,2.347324,600.964582,1303.567041,-0.652676,-399.035418,303.567041,0.783874
3,1000,1000,10,8,10.09308,2019.591346,7.9e-05,7.09308,1019.591346,-999.999921,0.961347
3,1000,1000,10,9,11.219141,1842.34419,6.6e-05,8.219141,842.34419,-999.999934,0.890526
3,1000,1000,10,10,5.841091,2041.309676,0.000152,2.841091,1041.309676,-999.999848,0.900436
3,1000,1000,10,11,1.532431,586.00731,1369.863993,-1.467569,-413.99269,369.863993,0.791573
3,1000,1000,10,12,2.838314,1075.290205,919.386384,-0.161686,75.290205,-80.613616,0.886406
3,1000,1000,10,13,2.262968,999.80608,966.825122,-0.737032,-0.19392,-33.174878,0.871731
3,1000,1000,10,14,0.0,0.0,0.0,-3.0,-1000.0,-1000.0,0.0
3,1000,1000,10,15,3.603338,984.904781,962.808349,0.603338,-15.095219,-37.191651,0.899996
3,1000,1000,10,16,0.0,0.0,0.0,-3.0,-1000.0,-1000.0,0.0
3,1000,1000,10,17,0.0,0.0,0.0,-3.0,-1000.0,-1000.0,0.0
3,1000,1000,10,18,7.998148,2096.905992,0.0,4.998148,1096.905992,-1000.0,0.889978
3,1000,1000,10,19,0.0,0.0,0.0,-3.0,-1000.0,-1000.0,0.0
3,1000,1000,10,20,15.932554,1689.01854,0.000294,12.932554,689.01854,-999.999706,0.899421
3,1000,1000,10,21,6.669867,1995.182576,8.9e-05,3.669867,995.182576,-999.999911,0.818355
3,1000,1000,10,22,1.864991,578.404275,1276.40028,-1.135009,-421.595725,276.40028,0.799917
3,1000,1000,10,23,1.67637,660.509254,1130.464813,-1.32363,-339.490746,130.464813,0.848903
3,1000,1000,10,24,5.840404,2060.228238,0.000169,2.840404,1060.228238,-999.999831,0.933959
3,1000,1000,10,25,5.786789,1866.093688,0.0,2.786789,866.093688,-1000.0,0.920836
3,1000,1000,10,26,1.266118,484.262127,1426.674518,-1.733882,-515.737873,426.674518,0.737724
3,1000,1000,10,27,0.0,0.0,0.0,-3.0,-1000.0,-1000.0,0.0
3,1000,1000,10,28,2.319873,590.363229,1473.336554,-0.680127,-409.636771,473.336554,0.853498
3,1000,1000,10,29,0.0,0.0,0.0,-3.0,-1000.0,-1000.0,0.0
3,1000,1000,10,30,7.800921,2012.750874,0.0,4.800921,1012.750874,-1000.0,0.777995
