beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
1.5,200,30,0.2,1,1.413067,186.885794,1019.950068,-0.086933,-13.114206,19.950068,0.913324
1.5,200,30,0.2,2,1.976307,179.948076,996.600481,0.476307,-20.051924,-3.399519,0.869169
1.5,200,30,0.2,3,1.943185,216.082945,1002.087487,0.443185,16.082945,2.087487,0.984266
1.5,200,30,0.2,4,1.714864,266.421434,965.653339,0.214864,66.421434,-34.346661,0.949489
1.5,200,30,0.2,5,1.259560,218.435208,990.931939,-0.240440,18.435208,-9.068061,0.982257
1.5,200,30,0.2,6,1.249926,131.990635,1013.686329,-0.250074,-68.009365,13.686329,0.978032
1.5,200,30,0.2,7,1.215371,172.178651,1002.759841,-0.284629,-27.821349,2.759841,0.991156
1.5,200,30,0.2,8,1.507611,184.280522,1002.297461,0.007611,-15.719478,2.297461,0.971934
1.5,200,30,0.2,9,1.544267,147.981559,1018.453500,0.044267,-52.018441,18.453500,0.970119
1.5,200,30,0.2,10,1.816946,165.561981,1003.567481,0.316946,-34.438019,3.567481,0.980624
1.5,200,30,0.2,11,1.877370,235.720885,986.463446,0.377370,35.720885,-13.536554,0.985370
1.5,200,30,0.2,12,1.813944,196.809319,1007.706367,0.313944,-3.190681,7.706367,0.895172
1.5,200,30,0.2,13,1.291901,183.207721,1013.078895,-0.208099,-16.792279,13.078895,0.986863
1.5,200,30,0.2,14,1.993841,193.660062,977.381863,0.493841,-6.339938,-22.618137,0.983656
1.5,200,30,0.2,15,1.097549,171.475186,1014.113760,-0.402451,-28.524814,14.113760,0.978557
1.5,200,30,0.2,16,2.328177,188.635580,997.723953,0.828177,-11.364420,-2.276047,0.979403
1.5,200,30,0.2,17,1.919159,251.098403,967.916517,0.419159,51.098403,-32.083483,0.962716
1.5,200,30,0.2,18,1.321484,199.386156,993.162514,-0.178516,-0.613844,-6.837486,0.985305
1.5,200,30,0.2,19,1.708915,270.607479,972.869328,0.208915,70.607479,-27.130672,0.977754
1.5,200,30,0.2,20,1.444124,162.989631,1008.636561,-0.055876,-37.010369,8.636561,0.983230
1.5,200,30,0.2,21,1.085129,204.496637,1017.405584,-0.414871,4.496637,17.405584,0.978566
1.5,200,30,0.2,22,1.559364,163.439797,1021.761996,0.059364,-36.560203,21.761996,0.974725
1.5,200,30,0.2,23,1.360873,171.555752,1016.733714,-0.139127,-28.444248,16.733714,0.986421
1.5,200,30,0.2,24,2.091199,243.182527,970.112067,0.591199,43.182527,-29.887933,0.976814
1.5,200,30,0.2,25,1.399181,165.653765,1019.346879,-0.100819,-34.346235,19.346879,0.961816
1.5,200,30,0.2,26,2.231375,190.371856,963.304905,0.731375,-9.628144,-36.695095,0.967986
1.5,200,30,0.2,27,1.904965,215.647089,988.618871,0.404965,15.647089,-11.381129,0.954450
1.5,200,30,0.2,28,1.796706,215.707657,1013.113155,0.296706,15.707657,13.113155,0.987485
1.5,200,30,0.2,29,2.209368,262.417066,972.219938,0.709368,62.417066,-27.780062,0.980421
1.5,200,30,0.2,30,1.445531,200.001386,1004.906088,-0.054469,0.001386,4.906088,0.944874
1.5,200,30,0.2,31,1.559620,158.897297,1024.849863,0.059620,-41.102703,24.849863,0.972761
1.5,200,30,0.2,32,1.835296,222.154133,986.050009,0.335296,22.154133,-13.949991,0.983795
1.5,200,30,0.2,33,2.148583,302.602808,966.050248,0.648583,102.602808,-33.949752,0.985276
1.5,200,30,0.2,34,1.374426,162.772902,1011.337461,-0.125574,-37.227098,11.337461,0.952552
1.5,200,30,0.2,35,1.166966,185.766873,1006.537621,-0.333034,-14.233127,6.537621,0.985017
1.5,200,30,0.2,36,1.594340,217.850488,989.666106,0.094340,17.850488,-10.333894,0.975651
1.5,200,30,0.2,37,1.744777,272.375243,970.596973,0.244777,72.375243,-29.403027,0.974809
1.5,200,30,0.2,38,1.109491,164.430591,1048.106613,-0.390509,-35.569409,48.106613,0.983870
1.5,200,30,0.2,39,1.250611,241.530534,1011.687818,-0.249389,41.530534,11.687818,0.981076
1.5,200,30,0.2,40,1.503956,181.812721,993.863923,0.003956,-18.187279,-6.136077,0.979782
1.5,200,30,0.2,41,1.324754,190.659888,999.014833,-0.175246,-9.340112,-0.985167,0.987156
1.5,200,30,0.2,42,1.452842,175.013849,994.571193,-0.047158,-24.986151,-5.428807,0.964215
1.5,200,30,0.2,43,1.392180,208.424050,1003.624767,-0.107820,8.424050,3.624767,0.978991
1.5,200,30,0.2,44,1.168816,144.977476,1015.430547,-0.331184,-55.022524,15.430547,0.977065
1.5,200,30,0.2,45,1.916151,219.260387,979.219888,0.416151,19.260387,-20.780112,0.961948
1.5,200,30,0.2,46,1.562222,209.525696,995.469183,0.062222,9.525696,-4.530817,0.967569
1.5,200,30,0.2,47,1.621556,187.265426,1012.987335,0.121556,-12.734574,12.987335,0.944483
1.5,200,30,0.2,48,1.239293,167.855581,1007.215579,-0.260707,-32.144419,7.215579,0.944157
1.5,200,30,0.2,49,1.439312,232.972893,995.532863,-0.060688,32.972893,-4.467137,0.979140
1.5,200,30,0.2,50,1.465375,208.725160,999.808976,-0.034625,8.725160,-0.191024,0.930080
1.5,200,30,0.2,51,1.682178,249.058291,985.060639,0.182178,49.058291,-14.939361,0.989863
