beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,1000,5,0.05,1,1.616506,553.757805,1023.792145,-0.383494,-446.242195,23.792145,0.972021
2.0,1000,5,0.05,2,1.067472,257.909135,1599.835222,-0.932528,-742.090865,599.835222,0.895103
2.0,1000,5,0.05,3,4.178225,691.314593,969.336916,2.178225,-308.685407,-30.663084,0.911056
2.0,1000,5,0.05,4,2.496167,999.718532,873.493843,0.496167,-0.281468,-126.506157,0.890534
2.0,1000,5,0.05,5,1.324149,662.669071,1196.442955,-0.675851,-337.330929,196.442955,0.962208
2.0,1000,5,0.05,6,3.334255,617.951854,1251.263212,1.334255,-382.048146,251.263212,0.870299
2.0,1000,5,0.05,7,2.284325,786.650552,1204.221811,0.284325,-213.349448,204.221811,0.950996
2.0,1000,5,0.05,8,1.963253,1030.781996,825.312977,-0.036747,30.781996,-174.687023,0.969115
2.0,1000,5,0.05,9,3.975988,1508.626488,749.831830,1.975988,508.626488,-250.168170,0.939086
2.0,1000,5,0.05,10,2.254070,1271.337719,796.569086,0.254070,271.337719,-203.430914,0.879317
2.0,1000,5,0.05,11,2.660075,1598.769734,751.332152,0.660075,598.769734,-248.667848,0.802472
2.0,1000,5,0.05,12,0.433686,175.993218,1828.470608,-1.566314,-824.006782,828.470608,0.970720
2.0,1000,5,0.05,13,0.636476,344.840697,1639.141802,-1.363524,-655.159303,639.141802,0.970698
2.0,1000,5,0.05,14,1.327683,801.846822,1280.434727,-0.672317,-198.153178,280.434727,0.859099
2.0,1000,5,0.05,15,1.215467,411.075711,1853.149852,-0.784533,-588.924289,853.149852,0.959732
2.0,1000,5,0.05,16,1.886123,962.320883,1013.986326,-0.113877,-37.679117,13.986326,0.941455
2.0,1000,5,0.05,17,0.557235,270.235100,1417.843170,-1.442765,-729.764900,417.843170,0.988700
2.0,1000,5,0.05,18,2.962619,1446.293608,581.530117,0.962619,446.293608,-418.469883,0.956821
2.0,1000,5,0.05,19,0.408500,382.173458,1426.703561,-1.591500,-617.826542,426.703561,0.968877
2.0,1000,5,0.05,20,1.695899,1591.652469,890.694999,-0.304101,591.652469,-109.305001,0.959447
2.0,1000,5,0.05,21,0.730040,214.685437,1632.408674,-1.269960,-785.314563,632.408674,0.965223
2.0,1000,5,0.05,22,2.141767,633.420409,1830.250032,0.141767,-366.579591,830.250032,0.892113
2.0,1000,5,0.05,23,1.721858,586.619778,1286.154825,-0.278142,-413.380222,286.154825,0.976991
2.0,1000,5,0.05,24,2.726951,1530.874834,864.815030,0.726951,530.874834,-135.184970,0.879096
2.0,1000,5,0.05,25,3.043131,791.160701,1114.836442,1.043131,-208.839299,114.836442,0.967267
2.0,1000,5,0.05,26,2.676638,1896.184294,362.286509,0.676638,896.184294,-637.713491,0.980013
2.0,1000,5,0.05,27,0.818953,610.124956,971.631315,-1.181047,-389.875044,-28.368685,0.928130
2.0,1000,5,0.05,28,2.725629,999.018033,1011.223300,0.725629,-0.981967,11.223300,0.959576
2.0,1000,5,0.05,29,1.555503,328.040353,1253.260650,-0.444497,-671.959647,253.260650,0.990888
2.0,1000,5,0.05,30,0.794261,600.887285,1635.500525,-1.205739,-399.112715,635.500525,0.992619
2.0,1000,5,0.05,31,0.534141,736.566650,1047.738433,-1.465859,-263.433350,47.738433,0.971372
2.0,1000,5,0.05,32,0.389135,123.096996,1642.060370,-1.610865,-876.903004,642.060370,0.940396
2.0,1000,5,0.05,33,0.565327,417.852811,1340.866028,-1.434673,-582.147189,340.866028,0.944590
2.0,1000,5,0.05,34,2.921358,1621.178685,388.825644,0.921358,621.178685,-611.174356,0.938536
2.0,1000,5,0.05,35,0.557631,359.344579,1719.506314,-1.442369,-640.655421,719.506314,0.871555
2.0,1000,5,0.05,36,0.834724,522.676799,1193.521552,-1.165276,-477.323201,193.521552,0.964290
2.0,1000,5,0.05,37,0.893563,379.235852,1380.277883,-1.106437,-620.764148,380.277883,0.916976
2.0,1000,5,0.05,38,1.253134,799.974410,1260.398021,-0.746866,-200.025590,260.398021,0.984904
2.0,1000,5,0.05,39,5.004205,452.660341,1008.772633,3.004205,-547.339659,8.772633,0.697882
2.0,1000,5,0.05,40,2.658691,1547.344631,386.520673,0.658691,547.344631,-613.479327,0.828132
2.0,1000,5,0.05,41,4.061355,1517.768381,308.157758,2.061355,517.768381,-691.842242,0.880438
2.0,1000,5,0.05,42,1.553141,982.883832,1174.469565,-0.446859,-17.116168,174.469565,0.920562
2.0,1000,5,0.05,43,1.867038,824.454374,1073.098863,-0.132962,-175.545626,73.098863,0.968596
2.0,1000,5,0.05,44,1.283446,519.844896,1869.727333,-0.716554,-480.155104,869.727333,0.972476
2.0,1000,5,0.05,45,0.629799,183.592811,1589.634495,-1.370201,-816.407189,589.634495,0.981133
2.0,1000,5,0.05,46,0.902570,779.553756,1274.978307,-1.097430,-220.446244,274.978307,0.983952
2.0,1000,5,0.05,47,1.107389,460.296305,1979.198718,-0.892611,-539.703695,979.198718,0.962759
2.0,1000,5,0.05,48,0.529674,677.311420,1559.589828,-1.470326,-322.688580,559.589828,0.998298
2.0,1000,5,0.05,49,0.590241,366.546989,1790.991844,-1.409759,-633.453011,790.991844,0.984370
2.0,1000,5,0.05,50,2.107724,964.828845,1341.899609,0.107724,-35.171155,341.899609,0.973191
2.0,1000,5,0.05,51,1.943669,1269.892303,678.457650,-0.056331,269.892303,-321.542350,0.966182
2.0,1000,5,0.05,52,0.872854,755.489288,1099.575938,-1.127146,-244.510712,99.575938,0.982789
2.0,1000,5,0.05,53,3.137840,739.186162,1151.535790,1.137840,-260.813838,151.535790,0.952761
2.0,1000,5,0.05,54,3.953898,1088.679049,693.091598,1.953898,88.679049,-306.908402,0.941397
2.0,1000,5,0.05,55,1.511356,237.901533,1351.061426,-0.488644,-762.098467,351.061426,0.940426
