beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,1000,4,0.1,1,0.453742,600.364021,1549.149133,-1.546258,-399.635979,549.149133,0.981077
2.0,1000,4,0.1,2,1.763223,696.057461,1572.125478,-0.236777,-303.942539,572.125478,0.977405
2.0,1000,4,0.1,3,2.446885,1132.203419,961.694624,0.446885,132.203419,-38.305376,0.934455
2.0,1000,4,0.1,4,0.472204,434.069876,1298.344490,-1.527796,-565.930124,298.344490,0.997485
2.0,1000,4,0.1,5,1.713663,643.221796,1333.411471,-0.286337,-356.778204,333.411471,0.966887
2.0,1000,4,0.1,6,1.580233,845.591100,859.361164,-0.419767,-154.408900,-140.638836,0.940363
2.0,1000,4,0.1,7,2.898734,1823.237388,189.840486,0.898734,823.237388,-810.159514,0.858200
2.0,1000,4,0.1,8,1.242802,356.078818,1575.433670,-0.757198,-643.921182,575.433670,0.982187
2.0,1000,4,0.1,9,1.047339,690.310390,1563.358610,-0.952661,-309.689610,563.358610,0.924849
2.0,1000,4,0.1,10,0.652228,921.564081,1013.153234,-1.347772,-78.435919,13.153234,0.964001
2.0,1000,4,0.1,11,0.860308,500.309550,1367.762454,-1.139692,-499.690450,367.762454,0.981076
2.0,1000,4,0.1,12,1.321506,840.136303,1129.259922,-0.678494,-159.863697,129.259922,0.973757
2.0,1000,4,0.1,13,1.145460,1231.350202,1020.472042,-0.854540,231.350202,20.472042,0.898834
2.0,1000,4,0.1,14,0.889503,1027.625186,1400.240414,-1.110497,27.625186,400.240414,0.935928
2.0,1000,4,0.1,15,0.868005,127.032929,1676.945192,-1.131995,-872.967071,676.945192,0.986411
2.0,1000,4,0.1,16,0.473501,170.058658,1422.634450,-1.526499,-829.941342,422.634450,0.999484
2.0,1000,4,0.1,17,0.971367,339.575595,1171.555676,-1.028633,-660.424405,171.555676,0.805739
2.0,1000,4,0.1,18,2.831206,2632.456948,143.284838,0.831206,1632.456948,-856.715162,0.853964
2.0,1000,4,0.1,19,0.293949,186.122951,1482.189095,-1.706051,-813.877049,482.189095,0.978531
2.0,1000,4,0.1,20,1.416101,929.563180,1051.870720,-0.583899,-70.436820,51.870720,0.993592
2.0,1000,4,0.1,21,0.503326,236.253398,1667.723387,-1.496674,-763.746602,667.723387,0.979058
2.0,1000,4,0.1,22,0.837819,238.614041,1781.900938,-1.162181,-761.385959,781.900938,0.967103
