beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
5,200,7,0,1,14.999994,395.407765,821.619126,9.999994,195.407765,-178.380874,0.863256
5,200,7,0,2,5.260457,179.056200,1005.887430,0.260457,-20.943800,5.887430,0.968879
5,200,7,0,3,14.999996,948.778589,258.738911,9.999996,748.778589,-741.261089,0.888934
5,200,7,0,4,1.552877,52.187848,1138.648531,-3.447123,-147.812152,138.648531,0.992631
5,200,7,0,5,14.838762,702.613301,508.856133,9.838762,502.613301,-491.143867,0.958893
5,200,7,0,6,2.461194,172.000042,1022.393939,-2.538806,-27.999958,22.393939,0.981903
5,200,7,0,7,1.699114,55.664932,1138.318837,-3.300886,-144.335068,138.318837,0.966853
5,200,7,0,8,14.852491,713.236588,491.274766,9.852491,513.236588,-508.725234,0.867466
5,200,7,0,9,14.999996,530.178773,690.193705,9.999996,330.178773,-309.806295,0.908149
5,200,7,0,10,14.906021,795.442571,408.444662,9.906021,595.442571,-591.555338,0.918794
5,200,7,0,11,14.737657,617.882156,541.499797,9.737657,417.882156,-458.500203,0.885047
5,200,7,0,12,1.017950,34.162426,1159.681658,-3.982050,-165.837574,159.681658,0.953078
5,200,7,0,13,1.100228,85.974168,1087.573335,-3.899772,-114.025832,87.573335,0.971599
5,200,7,0,14,7.602502,131.202526,1072.092217,2.602502,-68.797474,72.092217,0.751464
5,200,7,0,15,8.593537,355.662362,843.418464,3.593537,155.662362,-156.581536,0.929177
5,200,7,0,16,4.197045,182.357867,1013.066281,-0.802955,-17.642133,13.066281,0.921245
5,200,7,0,17,0.614413,29.563821,1194.375948,-4.385587,-170.436179,194.375948,0.969804
5,200,7,0,18,4.208648,122.102999,1076.767048,-0.791352,-77.897001,76.767048,0.925084
5,200,7,0,19,14.398741,480.510462,704.949311,9.398741,280.510462,-295.050689,0.980215
5,200,7,0,20,14.721844,759.309395,451.683217,9.721844,559.309395,-548.316783,0.937754
5,200,7,0,21,4.641922,254.219161,938.238498,-0.358078,54.219161,-61.761502,0.971748
5,200,7,0,22,1.516259,54.212159,1152.139952,-3.483741,-145.787841,152.139952,0.980315
5,200,7,0,23,14.860881,631.969607,571.580202,9.860881,431.969607,-428.419798,0.894265
5,200,7,0,24,14.799234,710.022948,464.251987,9.799234,510.022948,-535.748013,0.990736
5,200,7,0,25,14.999994,642.938183,564.086027,9.999994,442.938183,-435.913973,0.946002
5,200,7,0,26,14.820220,613.855674,561.670158,9.820220,413.855674,-438.329842,0.987219
5,200,7,0,27,1.359291,66.426241,1144.217471,-3.640709,-133.573759,144.217471,0.973043
5,200,7,0,28,14.999996,603.602470,600.335159,9.999996,403.602470,-399.664841,0.929710
5,200,7,0,29,14.764215,493.319081,704.787099,9.764215,293.319081,-295.212901,0.888982
5,200,7,0,30,14.999995,914.852479,307.572627,9.999995,714.852479,-692.427373,0.920727
5,200,7,0,31,14.821848,583.254192,610.617142,9.821848,383.254192,-389.382858,0.979606
5,200,7,0,32,1.752445,46.886028,1143.550450,-3.247555,-153.113972,143.550450,0.913196
5,200,7,0,33,3.461608,183.363310,1022.272953,-1.538392,-16.636690,22.272953,0.902187
5,200,7,0,34,14.999994,496.790284,706.373829,9.999994,296.790284,-293.626171,0.793656
5,200,7,0,35,4.235933,239.371605,961.987647,-0.764067,39.371605,-38.012353,0.994375
5,200,7,0,36,14.382283,417.794103,790.275754,9.382283,217.794103,-209.724246,0.964220
5,200,7,0,37,11.446715,400.442122,813.436452,6.446715,200.442122,-186.563548,0.942395
5,200,7,0,38,3.128387,129.061128,1111.482309,-1.871613,-70.938872,111.482309,0.934455
5,200,7,0,39,5.539840,218.447832,975.270845,0.539840,18.447832,-24.729155,0.982214
5,200,7,0,40,14.999993,511.748291,714.180433,9.999993,311.748291,-285.819567,0.880865
5,200,7,0,41,1.142289,42.204508,1147.955056,-3.857711,-157.795492,147.955056,0.965288
5,200,7,0,42,6.808768,353.960974,832.684284,1.808768,153.960974,-167.315716,0.929717
5,200,7,0,43,14.353052,549.168187,646.564451,9.353052,349.168187,-353.435549,0.975316
5,200,7,0,44,1.622582,44.423148,1159.723419,-3.377418,-155.576852,159.723419,0.960827
5,200,7,0,45,0.485797,37.960504,1146.399094,-4.514203,-162.039496,146.399094,0.952374
5,200,7,0,46,3.317761,223.478628,981.513422,-1.682239,23.478628,-18.486578,0.991931
5,200,7,0,47,14.877220,778.242370,419.510582,9.877220,578.242370,-580.489418,0.963079
5,200,7,0,48,3.576902,104.918472,1114.688304,-1.423098,-95.081528,114.688304,0.983436
5,200,7,0,49,14.767441,684.995697,540.318560,9.767441,484.995697,-459.681440,0.979755
5,200,7,0,50,1.481338,52.664556,1132.501500,-3.518662,-147.335444,132.501500,0.975268
5,200,7,0,51,1.307678,62.679279,1093.135805,-3.692322,-137.320721,93.135805,0.980060
5,200,7,0,52,2.337826,58.008117,1123.635581,-2.662174,-141.991883,123.635581,0.978463
5,200,7,0,53,1.357563,52.990735,1143.907574,-3.642437,-147.009265,143.907574,0.960199
