beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
1.5,5000,5,0.15,1,0.983789,3628.136676,942.142261,-0.516211,-1371.863324,-57.857739,0.928292
1.5,5000,5,0.15,2,1.457768,6194.129907,601.422353,-0.042232,1194.129907,-398.577647,0.975986
1.5,5000,5,0.15,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.5,5000,5,0.15,4,0.895512,2546.178382,1357.703755,-0.604488,-2453.821618,357.703755,0.958350
1.5,5000,5,0.15,5,2.266185,5297.960992,1678.871389,0.766185,297.960992,678.871389,0.916755
1.5,5000,5,0.15,6,0.436810,2008.617024,2409.684755,-1.063190,-2991.382976,1409.684755,0.797113
1.5,5000,5,0.15,7,0.966590,3724.306914,1775.086089,-0.533410,-1275.693086,775.086089,0.919694
1.5,5000,5,0.15,8,1.787956,6123.594864,254.198393,0.287956,1123.594864,-745.801607,0.960391
1.5,5000,5,0.15,9,0.619739,3812.343361,2336.886918,-0.880261,-1187.656639,1336.886918,0.969982
1.5,5000,5,0.15,10,0.597773,1246.554588,4877.315133,-0.902227,-3753.445412,3877.315133,0.877818
1.5,5000,5,0.15,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.5,5000,5,0.15,12,1.476995,4704.513926,1033.248599,-0.023005,-295.486074,33.248599,0.973115
1.5,5000,5,0.15,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.5,5000,5,0.15,14,0.294147,1549.543818,1866.453063,-1.205853,-3450.456182,866.453063,0.923286
1.5,5000,5,0.15,15,2.181960,4470.441843,443.646543,0.681960,-529.558157,-556.353457,0.969710
1.5,5000,5,0.15,16,1.311981,3942.184911,1831.068534,-0.188019,-1057.815089,831.068534,0.941625
1.5,5000,5,0.15,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.5,5000,5,0.15,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.5,5000,5,0.15,19,1.588937,3951.625145,2108.285387,0.088937,-1048.374855,1108.285387,0.997626
1.5,5000,5,0.15,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.5,5000,5,0.15,21,0.544664,3000.138623,1467.375857,-0.955336,-1999.861377,467.375857,0.976410
1.5,5000,5,0.15,22,0.373431,2736.415614,3082.943931,-1.126569,-2263.584386,2082.943931,0.956711
