beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,1000,3,0,1,1.082360,712.175453,1398.587573,-0.917640,-287.824547,398.587573,0.999997
2.0,1000,3,0,2,0.500393,697.087293,1272.823026,-1.499607,-302.912707,272.823026,0.999171
2.0,1000,3,0,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,3,0,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,3,0,5,1.190467,542.747990,1397.694976,-0.809533,-457.252010,397.694976,0.999994
2.0,1000,3,0,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,3,0,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,3,0,8,0.517778,257.118396,1536.802708,-1.482222,-742.881604,536.802708,1.000000
2.0,1000,3,0,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,3,0,10,1.342170,1545.966919,847.504204,-0.657830,545.966919,-152.495796,1.000000
2.0,1000,3,0,11,0.296754,50.661872,1482.349829,-1.703246,-949.338128,482.349829,0.996769
2.0,1000,3,0,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,3,0,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,3,0,14,0.254039,188.077566,1570.985706,-1.745961,-811.922434,570.985706,0.999916
2.0,1000,3,0,15,2.595962,1706.000412,351.152658,0.595962,706.000412,-648.847342,1.000000
2.0,1000,3,0,16,7.193977,1685.157066,225.275205,5.193977,685.157066,-774.724795,1.000000
2.0,1000,3,0,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,3,0,18,1.079587,388.246445,1803.673542,-0.920413,-611.753555,803.673542,0.999892
2.0,1000,3,0,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,3,0,20,0.928446,341.931800,1149.048850,-1.071554,-658.068200,149.048850,0.999946
2.0,1000,3,0,21,0.399791,60.486457,1726.577645,-1.600209,-939.513543,726.577645,0.999996
2.0,1000,3,0,22,0.807304,591.834478,1210.896035,-1.192696,-408.165522,210.896035,0.999981
2.0,1000,3,0,23,0.898583,223.914356,1453.701501,-1.101417,-776.085644,453.701501,0.998530
2.0,1000,3,0,24,3.607254,511.318952,1482.588986,1.607254,-488.681048,482.588986,1.000000
2.0,1000,3,0,25,0.390980,149.308234,2086.571921,-1.609020,-850.691766,1086.571921,1.000000
2.0,1000,3,0,26,0.916982,588.731272,1660.363212,-1.083018,-411.268728,660.363212,0.999967
2.0,1000,3,0,27,5.797726,855.446632,983.695668,3.797726,-144.553368,-16.304332,1.000000
2.0,1000,3,0,28,0.338359,154.893374,1514.888577,-1.661641,-845.106626,514.888577,0.999999
2.0,1000,3,0,29,0.947617,821.985009,1487.329691,-1.052383,-178.014991,487.329691,0.999995
2.0,1000,3,0,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,3,0,31,0.962679,675.766159,1166.944020,-1.037321,-324.233841,166.944020,0.999997
2.0,1000,3,0,32,1.350866,1352.670033,760.526822,-0.649134,352.670033,-239.473178,1.000000
2.0,1000,3,0,33,0.388169,331.875192,1490.005387,-1.611831,-668.124808,490.005387,1.000000
2.0,1000,3,0,34,1.199966,693.445262,868.230432,-0.800034,-306.554738,-131.769568,1.000000
2.0,1000,3,0,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,3,0,36,0.985671,615.866399,2207.150938,-1.014329,-384.133601,1207.150938,0.999959
2.0,1000,3,0,37,0.486868,293.389534,1402.767682,-1.513132,-706.610466,402.767682,0.999739
