beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
7,5000,20,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,2,5.223312,2444.652149,3502.203941,-1.776688,-2555.347851,2502.203941,0.940795
7,5000,20,0,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,5,6.190976,4959.315871,851.140716,-0.809024,-40.684129,-148.859284,0.956620
7,5000,20,0,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,8,3.515269,2378.354696,3719.109724,-3.484731,-2621.645304,2719.109724,0.963266
7,5000,20,0,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,10,3.117211,2629.221782,3399.075879,-3.882789,-2370.778218,2399.075879,0.980788
7,5000,20,0,11,4.874389,3039.998092,3008.597506,-2.125611,-1960.001908,2008.597506,0.965345
7,5000,20,0,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,13,3.617120,3046.833318,2804.309255,-3.382880,-1953.166682,1804.309255,0.974215
7,5000,20,0,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,15,2.522286,1741.375696,4290.934406,-4.477714,-3258.624304,3290.934406,0.983862
7,5000,20,0,16,2.876685,2097.701536,3850.749930,-4.123315,-2902.298464,2850.749930,0.982635
7,5000,20,0,17,5.432487,4751.824221,1523.364800,-1.567513,-248.175779,523.364800,0.967179
7,5000,20,0,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,19,4.793291,3364.631528,2739.671560,-2.206709,-1635.368472,1739.671560,0.969619
7,5000,20,0,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,22,4.046675,3194.654020,2545.366127,-2.953325,-1805.345980,1545.366127,0.929592
7,5000,20,0,23,5.523991,5098.296873,920.972173,-1.476009,98.296873,-79.027827,0.950048
7,5000,20,0,24,3.661651,2747.716236,3289.403529,-3.338349,-2252.283764,2289.403529,0.965746
7,5000,20,0,25,4.148926,2692.927009,3301.681584,-2.851074,-2307.072991,2301.681584,0.990145
7,5000,20,0,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,27,4.861672,3592.837380,2220.484093,-2.138328,-1407.162620,1220.484093,0.974868
7,5000,20,0,28,6.456814,4522.333617,1341.475623,-0.543186,-477.666383,341.475623,0.994093
7,5000,20,0,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,30,5.384330,4365.283643,1284.091668,-1.615670,-634.716357,284.091668,0.957538
7,5000,20,0,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,32,2.324163,1755.805654,4105.113859,-4.675837,-3244.194346,3105.113859,0.969232
7,5000,20,0,33,6.073507,4665.573193,1271.386270,-0.926493,-334.426807,271.386270,0.979304
7,5000,20,0,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,37,2.554614,2211.006160,3488.184050,-4.445386,-2788.993840,2488.184050,0.981767
7,5000,20,0,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,39,2.532653,1765.766533,3901.128556,-4.467347,-3234.233467,2901.128556,0.957548
7,5000,20,0,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,20,0,41,6.228937,4285.315177,1781.551567,-0.771063,-714.684823,781.551567,0.991358
7,5000,20,0,42,7.292065,4588.954189,1491.322325,0.292065,-411.045811,491.322325,0.994247
7,5000,20,0,43,2.794697,2262.041591,3490.889860,-4.205303,-2737.958409,2490.889860,0.978164
