beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
7,5000,7,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,2,1.490057,1757.880383,3907.488953,-5.509943,-3242.119617,2907.488953,0.984170
7,5000,7,0,3,1.531657,943.473621,4093.912782,-5.468343,-4056.526379,3093.912782,0.849488
7,5000,7,0,4,8.992152,5619.293516,1082.246256,1.992152,619.293516,82.246256,0.962114
7,5000,7,0,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,7,1.501946,1109.260838,4851.050454,-5.498054,-3890.739162,3851.050454,0.934009
7,5000,7,0,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,10,3.862048,3649.786385,2508.325112,-3.137952,-1350.213615,1508.325112,0.988660
7,5000,7,0,11,4.301458,4090.839943,1505.331340,-2.698542,-909.160057,505.331340,0.965203
7,5000,7,0,12,14.999994,5218.269504,829.827290,7.999994,218.269504,-170.172710,0.914606
7,5000,7,0,13,3.277839,2278.396626,3176.567876,-3.722161,-2721.603374,2176.567876,0.968612
7,5000,7,0,14,2.192949,2469.958758,3184.654828,-4.807051,-2530.041242,2184.654828,0.986258
7,5000,7,0,15,3.688970,3709.348511,1674.320564,-3.311030,-1290.651489,674.320564,0.976712
7,5000,7,0,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,17,1.486966,954.170178,5258.245690,-5.513034,-4045.829822,4258.245690,0.967368
7,5000,7,0,18,14.861904,4864.583778,1197.050768,7.861904,-135.416222,197.050768,0.917416
7,5000,7,0,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,25,1.178899,843.015861,5156.044705,-5.821101,-4156.984139,4156.044705,0.978049
7,5000,7,0,26,3.359847,3005.356710,3042.562277,-3.640153,-1994.643290,2042.562277,0.965449
7,5000,7,0,27,2.001317,1208.164012,4861.206440,-4.998683,-3791.835988,3861.206440,0.973979
7,5000,7,0,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,30,3.942062,2549.864271,3440.265637,-3.057938,-2450.135729,2440.265637,0.958730
7,5000,7,0,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,32,1.096834,925.658643,4385.963691,-5.903166,-4074.341357,3385.963691,0.963886
7,5000,7,0,33,5.362943,3493.990581,2280.783766,-1.637057,-1506.009419,1280.783766,0.981769
7,5000,7,0,34,0.939459,418.915640,5067.269268,-6.060541,-4581.084360,4067.269268,0.958402
7,5000,7,0,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,36,6.708828,5253.435435,467.703256,-0.291172,253.435435,-532.296744,0.980226
7,5000,7,0,37,2.066716,2258.519483,3558.336077,-4.933284,-2741.480517,2558.336077,0.946189
7,5000,7,0,38,1.786707,1609.090901,4516.650065,-5.213293,-3390.909099,3516.650065,0.989635
7,5000,7,0,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,5000,7,0,41,14.978589,5933.827374,555.614849,7.978589,933.827374,-444.385151,0.973816
7,5000,7,0,42,0.770078,610.651868,5439.187252,-6.229922,-4389.348132,4439.187252,0.959849
7,5000,7,0,43,NaN,NaN,NaN,NaN,NaN,NaN,NaN
