beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
7,1000,7,0,1,0.658500,94.710147,1720.489488,-6.341500,-905.289853,720.489488,0.985325
7,1000,7,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,7,0,3,1.090752,86.051946,1878.414491,-5.909248,-913.948054,878.414491,0.936730
7,1000,7,0,4,14.903159,1748.721898,252.129174,7.903159,748.721898,-747.870826,0.775077
7,1000,7,0,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,7,0,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,7,0,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,7,0,8,5.331856,494.817191,1569.999567,-1.668144,-505.182809,569.999567,0.955865
7,1000,7,0,9,1.831002,252.582160,1747.653582,-5.168998,-747.417840,747.653582,0.982424
7,1000,7,0,10,13.208043,1625.636570,431.308102,6.208043,625.636570,-568.691898,0.841984
7,1000,7,0,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,7,0,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,7,0,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,7,0,14,2.228891,417.489755,1510.429566,-4.771109,-582.510245,510.429566,0.997760
7,1000,7,0,15,2.920304,360.242662,1601.904438,-4.079696,-639.757338,601.904438,0.970910
7,1000,7,0,16,0.834500,88.810828,1860.593900,-6.165500,-911.189172,860.593900,0.983405
7,1000,7,0,17,2.114397,240.057775,1690.536342,-4.885603,-759.942225,690.536342,0.958978
7,1000,7,0,18,14.022725,498.823603,1517.022038,7.022725,-501.176397,517.022038,0.977578
7,1000,7,0,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,7,0,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,7,0,21,4.489431,855.490325,1161.963950,-2.510569,-144.509675,161.963950,0.949890
7,1000,7,0,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,7,0,23,4.015692,893.622291,1114.564753,-2.984308,-106.377709,114.564753,0.970825
7,1000,7,0,24,14.733076,1591.210659,343.086754,7.733076,591.210659,-656.913246,0.930984
7,1000,7,0,25,2.778802,349.948436,1781.639610,-4.221198,-650.051564,781.639610,0.966537
7,1000,7,0,26,14.711254,1521.530471,434.631020,7.711254,521.530471,-565.368980,0.933849
7,1000,7,0,27,2.107176,378.302766,1584.826980,-4.892824,-621.697234,584.826980,0.936787
7,1000,7,0,28,14.999995,1783.154830,186.880796,7.999995,783.154830,-813.119204,0.824862
