beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
1.5,200,10,0.1,1,1.757077,156.753210,969.252375,0.257077,-43.246790,-30.747625,0.957854
1.5,200,10,0.1,2,2.229588,217.661601,951.363193,0.729588,17.661601,-48.636807,0.931661
1.5,200,10,0.1,3,1.799125,190.721954,979.247811,0.299125,-9.278046,-20.752189,0.993740
1.5,200,10,0.1,4,1.668576,215.839351,959.164667,0.168576,15.839351,-40.835333,0.929444
1.5,200,10,0.1,5,1.440647,296.555387,972.813674,-0.059353,96.555387,-27.186326,0.968093
1.5,200,10,0.1,6,1.673595,177.569355,966.071357,0.173595,-22.430645,-33.928643,0.974991
1.5,200,10,0.1,7,2.651260,323.632651,915.934925,1.151260,123.632651,-84.065075,0.984021
1.5,200,10,0.1,8,1.308906,148.924278,1026.199913,-0.191094,-51.075722,26.199913,0.955432
1.5,200,10,0.1,9,1.654203,151.064287,999.677870,0.154203,-48.935713,-0.322130,0.858609
1.5,200,10,0.1,10,3.405573,358.916825,872.355148,1.905573,158.916825,-127.644852,0.898979
1.5,200,10,0.1,11,0.788958,113.493555,1033.135820,-0.711042,-86.506445,33.135820,0.987244
1.5,200,10,0.1,12,1.223603,91.700687,1013.405713,-0.276397,-108.299313,13.405713,0.978818
1.5,200,10,0.1,13,2.773202,187.532228,1015.530357,1.273202,-12.467772,15.530357,0.968590
1.5,200,10,0.1,14,0.942480,116.223205,1010.730656,-0.557520,-83.776795,10.730656,0.964605
1.5,200,10,0.1,15,1.650087,200.261407,985.011209,0.150087,0.261407,-14.988791,0.983676
1.5,200,10,0.1,16,1.929503,221.607687,949.812430,0.429503,21.607687,-50.187570,0.911014
1.5,200,10,0.1,17,1.284753,298.238752,981.466895,-0.215247,98.238752,-18.533105,0.931803
1.5,200,10,0.1,18,0.724316,90.241156,1036.842159,-0.775684,-109.758844,36.842159,0.964772
1.5,200,10,0.1,19,1.280045,93.423029,1012.573715,-0.219955,-106.576971,12.573715,0.911542
1.5,200,10,0.1,20,3.260237,158.642977,965.678954,1.760237,-41.357023,-34.321046,0.954835
1.5,200,10,0.1,21,2.489508,337.687658,891.422640,0.989508,137.687658,-108.577360,0.958434
1.5,200,10,0.1,22,1.191859,93.609535,1044.343096,-0.308141,-106.390465,44.343096,0.966684
1.5,200,10,0.1,23,2.959651,274.499341,946.891510,1.459651,74.499341,-53.108490,0.935173
1.5,200,10,0.1,24,0.815829,105.379883,1038.993661,-0.684171,-94.620117,38.993661,0.969999
1.5,200,10,0.1,25,3.121163,321.375041,966.359825,1.621163,121.375041,-33.640175,0.965659
1.5,200,10,0.1,26,1.545971,287.966981,988.884703,0.045971,87.966981,-11.115297,0.986544
1.5,200,10,0.1,27,2.056595,273.399726,940.029386,0.556595,73.399726,-59.970614,0.920731
1.5,200,10,0.1,28,1.239052,81.411580,999.987790,-0.260948,-118.588420,-0.012210,0.982375
1.5,200,10,0.1,29,1.465243,165.768382,1003.744924,-0.034757,-34.231618,3.744924,0.971235
1.5,200,10,0.1,30,1.339931,264.255895,977.168348,-0.160069,64.255895,-22.831652,0.972333
1.5,200,10,0.1,31,1.776958,265.951606,940.656855,0.276958,65.951606,-59.343145,0.983214
1.5,200,10,0.1,32,2.500933,321.833080,952.775185,1.000933,121.833080,-47.224815,0.965715
1.5,200,10,0.1,33,2.490897,336.530724,922.287183,0.990897,136.530724,-77.712817,0.892895
1.5,200,10,0.1,34,0.760189,97.001395,1057.318306,-0.739811,-102.998605,57.318306,0.936956
1.5,200,10,0.1,35,0.969429,185.268834,1005.520612,-0.530571,-14.731166,5.520612,0.944734
1.5,200,10,0.1,36,1.774989,225.799598,1035.692696,0.274989,25.799598,35.692696,0.949792
1.5,200,10,0.1,37,1.770543,174.037839,1041.578574,0.270543,-25.962161,41.578574,0.868019
1.5,200,10,0.1,38,1.887232,254.095763,973.200720,0.387232,54.095763,-26.799280,0.977069
1.5,200,10,0.1,39,2.750474,270.366358,914.855570,1.250474,70.366358,-85.144430,0.953630
1.5,200,10,0.1,40,1.339064,291.788129,1018.713992,-0.160936,91.788129,18.713992,0.977959
1.5,200,10,0.1,41,1.605471,197.778826,979.863698,0.105471,-2.221174,-20.136302,0.917457
1.5,200,10,0.1,42,0.786106,123.363554,1042.997076,-0.713894,-76.636446,42.997076,0.952900
1.5,200,10,0.1,43,1.142901,144.486232,1040.227260,-0.357099,-55.513768,40.227260,0.931124
1.5,200,10,0.1,44,1.940854,216.606772,958.836941,0.440854,16.606772,-41.163059,0.963888
1.5,200,10,0.1,45,1.826691,241.037392,999.055174,0.326691,41.037392,-0.944826,0.985411
1.5,200,10,0.1,46,2.312313,239.342198,960.264179,0.812313,39.342198,-39.735821,0.986987
1.5,200,10,0.1,47,1.182660,86.184590,1081.840506,-0.317340,-113.815410,81.840506,0.944800
1.5,200,10,0.1,48,2.541121,232.903651,929.445933,1.041121,32.903651,-70.554067,0.941066
1.5,200,10,0.1,49,1.994087,287.261987,949.977332,0.494087,87.261987,-50.022668,0.941579
1.5,200,10,0.1,50,2.544826,243.312555,943.636626,1.044826,43.312555,-56.363374,0.969683
1.5,200,10,0.1,51,1.863666,174.557646,1019.372677,0.363666,-25.442354,19.372677,0.969684
1.5,200,10,0.1,52,1.275535,196.914259,1000.608930,-0.224465,-3.085741,0.608930,0.858820
