beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
1.5,1000,30,0.2,1,1.507912,849.581431,1076.850834,0.007912,-150.418569,76.850834,0.990593
1.5,1000,30,0.2,2,1.704763,1065.098915,967.260419,0.204763,65.098915,-32.739581,0.987125
1.5,1000,30,0.2,3,1.541301,1034.260295,1007.938950,0.041301,34.260295,7.938950,0.991111
1.5,1000,30,0.2,4,1.289602,1127.284420,954.428866,-0.210398,127.284420,-45.571134,0.985591
1.5,1000,30,0.2,5,1.406423,941.221187,1210.041761,-0.093577,-58.778813,210.041761,0.973929
1.5,1000,30,0.2,6,1.412498,704.365164,1077.317074,-0.087502,-295.634836,77.317074,0.988697
1.5,1000,30,0.2,7,1.553710,964.072959,1055.533224,0.053710,-35.927041,55.533224,0.982882
1.5,1000,30,0.2,8,1.800710,1358.402121,838.573996,0.300710,358.402121,-161.426004,0.964223
1.5,1000,30,0.2,9,1.804446,1204.270029,841.891771,0.304446,204.270029,-158.108229,0.962982
1.5,1000,30,0.2,10,1.387942,1033.222421,964.696010,-0.112058,33.222421,-35.303990,0.982020
1.5,1000,30,0.2,11,1.098166,853.731999,1036.268472,-0.401834,-146.268001,36.268472,0.981024
1.5,1000,30,0.2,12,1.606210,1199.917265,921.356059,0.106210,199.917265,-78.643941,0.949113
1.5,1000,30,0.2,13,1.811101,1015.372791,918.590500,0.311101,15.372791,-81.409500,0.989737
1.5,1000,30,0.2,14,1.700139,923.786313,919.799764,0.200139,-76.213687,-80.200236,0.962767
1.5,1000,30,0.2,15,1.549616,1060.222820,1007.472136,0.049616,60.222820,7.472136,0.986037
1.5,1000,30,0.2,16,1.648063,780.906927,978.999788,0.148063,-219.093073,-21.000212,0.900146
1.5,1000,30,0.2,17,2.005327,979.771457,902.475629,0.505327,-20.228543,-97.524371,0.983022
1.5,1000,30,0.2,18,1.737942,1149.306878,888.501544,0.237942,149.306878,-111.498456,0.986429
1.5,1000,30,0.2,19,2.144440,1192.194576,922.447504,0.644440,192.194576,-77.552496,0.966144
1.5,1000,30,0.2,20,1.956211,1111.652496,933.505773,0.456211,111.652496,-66.494227,0.959150
1.5,1000,30,0.2,21,1.746322,961.355354,1097.196130,0.246322,-38.644646,97.196130,0.994855
1.5,1000,30,0.2,22,1.744772,983.516229,1024.503321,0.244772,-16.483771,24.503321,0.973624
1.5,1000,30,0.2,23,1.622602,969.892708,1031.840034,0.122602,-30.107292,31.840034,0.983478
1.5,1000,30,0.2,24,1.728947,1240.933874,1029.843051,0.228947,240.933874,29.843051,0.952965
