repeat_id,beta_hat,eta_hat,gamma_hat,r_squared,converged,time,error,raw_status,sample_hash
0,5.116665003747016,886.8282951208611,1095.2665452875497,0.6446934346848396,True,0.00650140002835542,,,9195337a44d64536
1,2.099999999911735,804.3309343571401,1209.72443013885,0.9147479469911702,True,0.006277800013776869,,,f04d1d37ea1d1627
2,2.026423027458797,818.5925167779915,1315.5982569420962,0.9036253142788407,True,0.005106699944008142,,,47d2ecfc318dbf53
3,3.0197039024997583,1797.0223316429838,3.425181030808301e-05,0.7515558082731761,True,0.0054073999635875225,,,ff7b28fffd4c0719
4,1.6693586280926083,496.33165986088864,1390.9273441832584,0.9553166401900907,True,0.0052618999616242945,,,383beeddf714f834
5,1.656385950965734,727.4364430389417,1218.8060379684189,0.927178755662551,True,0.0046796000096946955,,,d4c107a061660f96
6,1.577375257364383,882.0480245352412,1360.436624047411,0.9289562251079553,True,0.005624299985356629,,,dbb1284bccf34899
7,2.1755644279736996,418.12583796777307,1210.8040854950418,0.9110874174422954,True,0.006899700034409761,,,3fa981fd7609ac2c
8,1.5226972926793452,601.3181353886828,1358.3340862203315,0.928826870345042,True,0.007327700033783913,,,5f659bf3f5672a4c
9,1.5800343364474183,381.87117212742095,1730.811094718571,0.9602000555276736,True,0.007364799967035651,,,6bd39c784d6c1063
10,3.2564454338267304,2286.058773761653,1.6791873670694e-05,0.8729711395335362,True,0.004127099993638694,,,b6309dc99139a99b
11,3.231719981974691,833.67758357216,1042.8991486110258,0.8770959061891939,True,0.006068899994716048,,,92847db23fcf0042
12,2.575320645987187,766.9644498292923,1269.9398404005603,0.9030403435344663,True,0.005678699992131442,,,236eeb27e23c7aae
13,5.100880438866513,2002.7262659753853,277.19011430902196,0.6130366703490268,True,0.006592400022782385,,,81ab4787b29437e8
14,1.6452888255674956,765.7967966058554,889.6991949954354,0.9511217503002606,True,0.007787100039422512,,,41e25d850dac7d09
15,3.562043302730417,2015.671458474601,2.2191225227527348e-05,0.933070416024537,True,0.006568999961018562,,,cb2cba74b42cadd3
16,3.0530777635734747,2269.073031073525,3.8639977040816884e-05,0.8101291274336995,True,0.006163300015032291,,,866b43287d174b55
17,1.8386248711688622,991.9295268475554,1188.2121754371633,0.8798256062787094,True,0.006003499962389469,,,2ed57ae72ff3066b
18,1.9284468371138792,1195.3131787969662,814.011263417764,0.8881358423208349,True,0.007010200002696365,,,0088402909e5f2fe
19,4.183270059140553,1883.9347715355902,1.586300122375956e-05,0.9124071387887505,True,0.007059600029606372,,,1369552a0c27fa19
40,3.0250014758968273,1944.2954682730722,2.9546989685567526e-07,0.8349767815849346,True,0.005674999963957816,,,b108da585338144a
41,3.0523275032119592,2084.0415657807084,5.245353953241901e-05,0.7356534746133145,True,0.0057403999962843955,,,b897b2b374574b8f
42,1.664205090706327,865.6204702298289,1379.2125340601488,0.9177731006213641,True,0.005814199976157397,,,256eafa48570f506
43,1.8196623561059062,608.7596531000468,1016.9612821650962,0.8932201077549627,True,0.005155500024557114,,,7535f35bfa91683a
44,5.335996120563969,1689.5726544514055,621.0541250328511,0.44536572248468886,True,0.005158499989192933,,,3dc56b0b822c3919
45,2.0999999999337824,578.8518487241209,1019.4691445366552,0.9522155541136944,True,0.007681899995077401,,,c50653808a2a08f6
46,2.1000000000079875,1302.7591952445932,848.7188007029597,0.9448448426029068,True,0.007291099987924099,,,1ce2e473e948c3a6
47,4.143161837510654,2127.945360931671,6.856734982467862e-05,0.9120865653498214,True,0.007485600013751537,,,cea2b6c37aaace96
48,1.6907008980429674,847.5962005059603,1059.0386320615967,0.9243631121734608,True,0.0064298000070266426,,,b6bbe1437d88f3da
49,4.999999999165867,1123.2302407734471,682.1712605140601,0.8326562313637039,True,0.008588299970142543,,,adfb584fa643d7d6
50,4.298994649162972,2047.8539303264165,2.1740956656233525e-05,0.7574311943631843,True,0.005055600020568818,,,8a0de581c6eaf079
51,3.259832690632405,2573.470497322919,4.7435655774217015e-05,0.8414120997269731,True,0.006720700010191649,,,0fdcee373a460f8a
52,1.5193283832804736,591.3050527393243,1104.5658402577824,0.9014091635165702,True,0.007925899990368634,,,85e1763584d78492
53,2.1000000000602244,792.9235817951369,1242.9695846476147,0.9373493549088616,True,0.007649299979675561,,,0113a1670e8b8bdd
54,2.714334501638124,484.5726759680138,1523.8096360887616,0.8574593347502231,True,0.0063708999659866095,,,6d5144d46cb3d957
55,4.443066057518392,2060.9770009699528,7.5879065432899465e-06,0.9024957432041119,True,0.007781100051943213,,,145fe14ce2d77cf3
56,2.029900469296556,1232.3082145778103,991.2125392293485,0.8980464840012096,True,0.005903200013563037,,,115f63ccc18153bc
57,3.2889504019686564,1974.004620896019,1.3513252853243054e-07,0.8214713649472778,True,0.0037038999726064503,,,1c464b80fc282b27
58,2.099999999057396,685.7396110734059,1379.4631456193633,0.8554103854723417,True,0.0043806000030599535,,,197dd3de73f751c9
59,2.8671839629163607,2097.2730758550965,4.003273506092105e-05,0.8056731580487295,True,0.0037177999620325863,,,244a6a89ac8a89c5
20,4.623155734581519,1877.1012306446403,8.844062413810357e-05,0.829381224933536,True,0.006779300048947334,,,27279136b15dba73
21,3.74704010921858,2366.4790871395962,8.218555995807234e-05,0.8509847890745332,True,0.006184800004120916,,,225fe4fe29d7b2f2
22,2.1000000000196986,849.3690926486167,1461.0276850109128,0.9266996636110867,True,0.005662499985191971,,,a790d4fb57f17a6f
23,2.7947487539064064,1171.8380370134184,801.2853611644897,0.8598235898566045,True,0.004285499977413565,,,b3fb6c709b706fb8
24,5.0000000000004015,1709.1850136005635,205.31993581038586,0.8389605478933942,True,0.011825599998701364,,,9670f811ba80ee74
25,3.8070673883294273,2266.548349406329,4.113707384580459e-05,0.8921473912508116,True,0.005375600012484938,,,10ac1601da511603
26,2.0999999998861116,788.4796294232476,944.7787211064649,0.9240133818656143,True,0.00672800000756979,,,6cf6bce74d06f241
27,5.000000000000007,1990.485186397626,183.3761586300365,0.8802274554053242,True,0.011661300028208643,,,932546f39132e35c
28,2.000203398805762,980.1870611507576,859.6352545573196,0.8841208705845237,True,0.005744599970057607,,,73c5e9a011fe5079
29,3.3104324949404424,1923.9345297887148,3.479818028986469e-05,0.7222885983335279,True,0.00598870002431795,,,b9504c5876d544e6
30,3.3623288531365736,2007.5549816378448,4.7356135818373555e-05,0.8769186832423052,True,0.006277000007685274,,,c926c898fe8de78f
31,3.4767019865249047,1861.949427773063,0.00010894075730895532,0.8180241381412858,True,0.0069089000462554395,,,a358fe59037d45d9
32,1.615879451624079,1094.3073544982562,1327.3495665318428,0.9123384035107607,True,0.006253200001083314,,,c1088056937049ca
33,3.510243314669624,1614.5915809385128,383.93107768871977,0.7842127537455865,True,0.00760650000302121,,,be2f34387440c934
34,4.999999999999344,1762.9524202995415,84.69086212290217,0.8220133568193969,True,0.010233999986667186,,,04347181d5378f32
35,4.135314645684678,1298.2229263682925,597.563286368329,0.8148535088353206,True,0.006944299966562539,,,54762125fd74d239
36,3.017942338823731,2198.8322506042346,9.90218836117142e-05,0.5894442834711457,True,0.005887999956030399,,,f64363386f2fa023
37,5.04283157620017,1135.2897537438716,519.7943030558191,0.7364116882490606,True,0.007252699986565858,,,afba1d24869ace32
38,2.7509940585649435,1987.2886540002528,2.1986897614337665e-05,0.8343927175914042,True,0.00567009998485446,,,af66a8db40bb85ef
39,3.158766609623539,1939.0506764618947,1.7503972652488159e-06,0.742982045900756,True,0.006124900013674051,,,3f24db0ee54c5e04
100,1.6053238448479232,1019.8776478105071,925.6575147297365,0.9310127178539706,True,0.0061855000094510615,,,62ddf1924a263a46
101,1.8683608687690527,767.558436843256,1470.9639378114252,0.8985096493881845,True,0.00524779997067526,,,6b3e5b5ad8ef5d0b
102,2.45383140076167,2389.3504689499305,3.310237994158039e-06,0.8504796373622265,True,0.005623099976219237,,,d63e8d7d31207f60
103,3.6350489979349234,2054.2951901265105,0.00018311375501985994,0.9122001710602483,True,0.005699999979697168,,,a1cf62ca9261695c
104,3.7254556063185342,1791.069524364113,9.605129267663184e-06,0.8475617158419271,True,0.006277699954807758,,,c02d8ddfba54f1d3
105,1.709519240070556,1392.3210618505498,1051.566291923479,0.932851178448493,True,0.006874299957416952,,,fd67b25614a1bb68
106,1.545098116949817,583.0721805614733,1341.6622375903794,0.9481739332272554,True,0.007859400007873774,,,1c8cae781b60b579
107,4.247469277229695,2250.8105981380495,5.625635293976202e-05,0.7865533967054047,True,0.006102000013925135,,,918fc9217fdb2210
108,4.999999999999159,1729.3511890982809,304.22238218369637,0.9152018285058768,True,0.011287100031040609,,,35b76f2e72c1bc92
109,2.2646605209118884,1037.1044936808346,874.8518040709757,0.8946872143415718,True,0.004393399984110147,,,1a96de9742e31844
110,2.0999999999137957,1306.715642862575,869.3531441522467,0.955801112081275,True,0.006216700014192611,,,930a3f84bb5c655e
111,4.098360790603639,1728.9128059125987,7.406730677988484e-05,0.9221714629662674,True,0.003632600011769682,,,180d933e82d88fad
112,4.9999999999971365,1770.9179045374515,411.60131495676933,0.8715913705393085,True,0.009784300054889172,,,839e9a9364fc88f3
113,1.9920772102665556,1198.835223755773,950.1882667848569,0.9102608241834835,True,0.0059828999801538885,,,134c90a3be3527b7
114,3.216826706225681,788.6273754059353,1186.0863312469578,0.8678210956841474,True,0.007375899993348867,,,163a2b84b63e6726
115,2.3600624291877876,738.5962649883355,1236.116193188714,0.8880119950392623,True,0.005944899981841445,,,5a9327590c373d06
116,4.523310549116703,2104.6302301382443,6.402818207349202e-06,0.8671836042178793,True,0.008391299983486533,,,f7fef9ef1fdbf7d1
117,5.000000000000155,1714.3741803722967,295.5233786168525,0.7042744202007222,True,0.00988830003188923,,,10acaa9697fe0e25
118,1.4747944818300756,1207.640069981525,967.5727244515024,0.9260810584235268,True,0.010429499961901456,,,4fdf730753df47c5
119,1.7652412921151313,745.099561352012,1033.2348635038597,0.9355097208230465,True,0.005841000005602837,,,ad72e9f56f7e53e9
60,2.8794239151290535,2013.7235173265965,6.455871430927529e-05,0.8694320174333239,True,0.005810100003145635,,,2a8f38801edaadaa
61,2.677248360257636,1346.250754733827,746.9143068671385,0.8529807027758746,True,0.006363299966324121,,,043756f47ef236e4
62,4.092932650747403,1837.5509280543495,1.9981731326934365e-05,0.8275465835660635,True,0.006432600028347224,,,95f58e42992b5ecd
63,1.5604047297699308,759.6154891571658,958.0304093830539,0.9166507371840913,True,0.006024700007401407,,,09b37d82c4aca0d9
64,4.307131590257486,1790.9622087935593,428.72302004598464,0.7983194463747388,True,0.006553800019901246,,,458f88b89dbe91c3
65,4.999999999999854,1162.1204679930772,503.1026638277862,0.8863525160379199,True,0.012065000017173588,,,95002db86608225e
66,1.599602105972446,930.3997889466641,1079.6585900638352,0.9113739124747745,True,0.006965999957174063,,,2585e8da43420946
67,2.682495296393604,436.5799440322348,1437.7720308953103,0.8864334741748208,True,0.007203599961940199,,,88ffe4dccc5c0296
68,2.1000000007169026,840.6972146382377,1332.4423752552914,0.8824009707689837,True,0.005730599979870021,,,71d9f9d5ac8a29f6
69,1.6831002756515048,1336.2201718718327,1089.3421360827056,0.8634538086780481,True,0.00601090001873672,,,cce65cf28587fefd
70,1.767785033994612,847.000851470251,1038.3198142728097,0.9004274463479282,True,0.00686580000910908,,,0a43bfd7e855fc00
71,3.7922535063492804,1639.2857781754901,491.8297193741329,0.8471085190308726,True,0.007771599979605526,,,239b10543d0f720e
72,2.089765759411726,1019.2410884126028,1167.0141339355037,0.9142433963678115,True,0.006057099963072687,,,664b63414f9290ff
73,2.5912192463335484,909.0228605176378,1270.8152923457196,0.7479813388403027,True,0.006336999998893589,,,485fe5dce44e30e3
74,4.900009516628563,1922.0359939389948,1.6027180634996436e-05,0.8917786247428103,True,0.008983599953353405,,,19da5eba38af30ab
75,4.5354617428736255,2315.3707118343955,1.2146277535854746e-06,0.9300520129574491,True,0.008380600018426776,,,b3873b528cfe2f92
76,4.194990377274307,2072.8772593300687,2.097405785495953e-05,0.841472380269864,True,0.009894400020129979,,,5a325fc2c438176f
77,2.1000000001373955,1021.9791559558514,992.1135803479261,0.9132932901488551,True,0.008083400025498122,,,dc9d9d3566c0de41
78,4.100001443452802,2131.077540088385,5.692919981440216e-05,0.6870015974321537,True,0.0069558999966830015,,,e93d23992cb1d6fd
79,3.998190695134026,2077.0683821569537,4.742448406297082e-05,0.9064738524847521,True,0.006476300011854619,,,a3f45fc2f7aa157f
120,2.3052501492200097,1225.216338342035,863.4618840142327,0.8060925872168335,True,0.004630900046322495,,,7d8f7cf5050c47f4
121,4.292868557423176,2656.3241064221297,3.682764897527122e-06,0.8200746001850951,True,0.006223299948032945,,,7d931ee4d1e52d23
122,4.1560076314961965,2058.7130864577357,1.0109136448541276e-06,0.7737160637730728,True,0.006672599993180484,,,5547e8ebef9f1006
123,4.328390219851466,1967.8001540681892,3.92335667548647e-05,0.91602691903185,True,0.007400200003758073,,,c2a6dc7b1e3127db
124,4.700000000181838,1832.7508600075473,6.9830462561421065,0.8459174047141269,True,0.010541399999056011,,,3e1fd31c96ab61a7
125,1.4187633309514034,1193.3992594921278,881.3210596070114,0.9204227509039278,True,0.0074418000294826925,,,109b9c04439358ed
126,2.679336345986306,512.1705868016076,1397.834888881255,0.8827429631058842,True,0.005955900007393211,,,c43bbb060f10b94a
127,1.852006089408725,1058.1968390086552,831.9882388981225,0.925042833814492,True,0.0051108000334352255,,,49fa451050e5b645
128,1.6047286356703934,648.7891212328624,1379.0409358044412,0.8913001262497917,True,0.006066700036171824,,,c48f75a6599f2948
129,2.8603764305972463,2389.586926950111,1.2836231107479437e-05,0.8097027982988432,True,0.00517090002540499,,,b8dd4b4bcf8c452e
130,1.7182317263601787,769.1131669489822,1044.6681024456468,0.9188026443817257,True,0.007256000011693686,,,591c3e18bce6092b
131,2.8699295441597554,1561.4102509122763,634.26559226055,0.8714967971400184,True,0.005606600025203079,,,521885f86c14b896
132,4.1000008793192935,1840.1079131782615,2.233169103964074e-05,0.8989659187071822,True,0.00727180001558736,,,ca990b07c96bccc2
133,1.788005735136643,983.3523949417256,929.525019020449,0.9045541012487488,True,0.003445400041528046,,,d58f8da841a0cd50
134,3.136705396535584,921.1907999965546,841.5607277075987,0.8248977160947135,True,0.003821199992671609,,,0f66c59ea3b33936
135,4.893914694471821,1846.0330691377362,9.647579460291623e-06,0.8841485370899598,True,0.009083000011742115,,,5ae2be494a04b3e9
136,4.0237848467562305,1736.528902728922,2.7786712601316193e-06,0.9393276177489349,True,0.006297999992966652,,,33eb23453322b0a6
137,2.5041526430910652,1167.257333777882,798.7958870577953,0.7923268451872532,True,0.00609829998575151,,,1dfe37aae3202f95
138,3.3016884631353403,2404.6677419469124,6.141704400017153e-05,0.858283159007791,True,0.005876999988686293,,,a7d4c1c053747155
139,3.3323705413167666,2350.173139248762,2.5432885260754496e-05,0.8456463525554838,True,0.005068300000857562,,,6e05a8927b0fd341
80,1.91188342034193,1216.7024649574732,840.6445809748038,0.9176138751370333,True,0.005911099957302213,,,9e28b504e284ee62
81,3.100000041653734,2233.175287023719,10.828801567445371,0.9171871430621147,True,0.0079799999948591,,,114e059e84556cf2
82,4.999999999997433,1472.5074798779208,489.3753870703812,0.8629200876796544,True,0.009705300035420805,,,1494cb7b4ac42ada
83,4.061827898297169,2136.0083212789837,5.083183313613781e-05,0.8053753340369914,True,0.006065899971872568,,,8ac5d6b3ecbfe643
84,4.999999999999834,2169.0282326073657,141.85278746811414,0.8847195571055798,True,0.011028400040231645,,,8315da659bb9caf3
85,1.7818794340233475,1184.994555042422,962.3638658256385,0.895125009931966,True,0.006583100010175258,,,f1c6465b24901051
86,2.585684066880743,1118.7521174905617,886.6497519655879,0.9059441515495298,True,0.00496039999416098,,,efec77e81a8c54a6
87,1.6181498451146012,371.5373723036316,1626.7831211492146,0.9544701746373914,True,0.006641399988438934,,,e7d662c3b353f468
88,2.100000000011967,1001.1674092881767,940.7276147713249,0.9785482668748059,True,0.007368799997493625,,,4a654be40b421047
89,4.345292772347341,710.6421287434159,1083.119103013007,0.8106072321481916,True,0.006470500025898218,,,7d833b3dc38e1104
90,2.013914920111506,1048.1601871786563,911.2104099178163,0.9365049011158887,True,0.005230399954598397,,,70341e00842e9104
91,3.9617556094289235,1903.3794615313648,2.054475274496586e-05,0.8998467547249902,True,0.005571700050495565,,,5cd0447e539a0f95
92,2.463532428563002,712.1895071879029,1059.6964692245488,0.9015301314962096,True,0.005346000019926578,,,41dc981efc88f205
93,2.1000000003775945,877.1407723064273,1113.853346250829,0.9050493974284847,True,0.007580600038636476,,,9fc62ae77029a330
94,5.000000000000226,1872.3569843447626,143.32715176404614,0.9028363685397859,True,0.010948200011625886,,,457323b989243235
95,1.8556096514247855,1255.975267454858,759.1050667032696,0.9227492919715816,True,0.006862999987788498,,,6df96cfdef25e6b8
96,3.5235325619005717,1818.5599623549926,8.196985676215372e-06,0.7519197755439622,True,0.009813799988478422,,,bc2be1aa1f28abbe
97,3.0728070531193294,2189.4213219623152,0.00012921486257623348,0.7876119035996911,True,0.009239000035449862,,,1e9333539ecfd6f5
98,3.385703629409732,1250.9358856502681,645.8069741312187,0.853039093461903,True,0.005779400002211332,,,7a19129767db8dcc
99,2.099999999937591,648.9789277727433,1186.86850466724,0.9490197469196013,True,0.0071847999934107065,,,dee89d798ab76b2b
140,3.154423058698381,1119.3000962148071,760.911600420595,0.7993846501270059,True,0.006169900007080287,,,14494ba946b847fd
141,2.839371869808164,2299.9033147838227,1.2393524929096367e-05,0.8193206628576548,True,0.0033905000309459865,,,37c310749bc1f425
142,3.9476730767041555,2183.280613849528,5.830443924544266e-05,0.827252450980484,True,0.003945800010114908,,,5813f374daba5017
143,1.557641968491395,626.0050891277389,1409.947213963653,0.9590220589237123,True,0.004200900031719357,,,61316d243888cb0f
144,4.094863486838815,1917.9912186912836,6.162343217311643e-05,0.8566629967734848,True,0.004382899962365627,,,7b5d5e942f4befc8
145,1.8025172374440734,1091.7570770221641,842.5003952474142,0.9503945902902888,True,0.0043660999508574605,,,004494bdc1281014
146,5.000000000000832,2155.882059035946,22.344489623656123,0.8465885915839013,True,0.006489599996712059,,,de9284a5b7dc8b87
147,2.1000000001122725,735.9853113288958,892.5518015007988,0.9348863216669532,True,0.00852659996598959,,,027ef4eff3268c2f
148,2.0999999999833117,815.0839311432572,1113.0047219175967,0.9398477684896105,True,0.007345499994698912,,,e9798579b3d41859
149,1.9275309732348351,777.174898816695,1275.9865598940437,0.9051829133795288,True,0.006996799958869815,,,b1ce717deb165307
150,3.1000002614526423,1945.488117899971,7.187079522816484e-06,0.7507200756308712,True,0.007312300032936037,,,9801d34d0303a552
151,4.999999999996994,1305.9983923473858,398.31394529171814,0.891952582253891,True,0.009879399964120239,,,b419d40bc021ccd0
152,4.411695668287564,1939.1601429095613,7.320467731659766e-05,0.8480839209733086,True,0.006690200010780245,,,896cfa06cb2fc838
153,3.4931565456935947,2475.1127656044355,1.923374792829125e-06,0.7169201876427407,True,0.005498000013176352,,,044683ef08f10f2e
154,2.036233960121034,929.7622919907951,1326.0883603569275,0.8758705163365847,True,0.0041940000373870134,,,364994fa1477688f
155,1.979186716251622,1279.919913660428,707.7327533039993,0.8598964976854764,True,0.005685599986463785,,,c549031a31f25785
156,4.999999999998055,1689.3500825786718,359.2452461594272,0.8793717486789182,True,0.012146399996709079,,,cf76070979318160
157,4.6330262846238295,2029.208517135036,1.9141339432067602e-05,0.875415331766692,True,0.008880899986252189,,,fa29bdb028a687b4
158,4.1939169041036415,1928.0159953733503,1.2857528560326383e-05,0.8698144945120869,True,0.006386000022757798,,,905de7b774810715
159,4.999999999999082,1745.0439132030995,71.29792286866312,0.7992601348413391,True,0.010402599989902228,,,7dbb2436fb64e8e5
160,4.99999999999401,942.7856397852081,797.1856691151489,0.8998440946389978,True,0.008001599984709173,,,211dde0551777489
161,2.8494168770487325,604.7142999196712,1044.5167395132198,0.8892087506952965,True,0.006602999987080693,,,4863c0f3aea6cff5
162,1.4797001162838086,614.8770949741631,1245.539278773056,0.8933160719149282,True,0.006572200043592602,,,24573b07a0a4805e
163,4.999999999999467,1725.6017675067953,264.3384741434677,0.7740243194729599,True,0.011892999988049269,,,e1bb2569cccd15df
164,1.8960563604443483,1083.4500971968882,1026.9760623436205,0.9311448303831182,True,0.006195700028911233,,,7188175f473c155b
165,1.6238904515239905,659.6405726921892,1022.3108694619606,0.8549677418785961,True,0.006597900006454438,,,865fa1a0b11b3b14
