repeat_id,beta_hat,eta_hat,gamma_hat,r_squared,converged,time,error,raw_status,sample_hash
0,1.9035360753098378,0.931242832404991,0.9936026448271857,0.9591856340240812,True,0.004217599984258413,,,cee826199e976c08
1,1.80434255140847,0.9542786192461049,0.9498818651456701,0.9308536192871526,True,0.004074800002854317,,,40a905357149873f
2,1.9345764222648962,1.0207456801222405,1.1037085163907954,0.9493626779587206,True,0.0040016999701038,,,77863c37ade46cd5
3,2.1129763334314107,0.972085101058933,1.0742410046476993,0.9350298277121741,True,0.0029456999618560076,,,53e78eab77267be7
4,2.22777843920139,0.970941921244822,1.0975415811471945,0.9543707668618008,True,0.0027256999746896327,,,1c88a9f12ec01809
5,4.102233993848767,1.3900435991987328,0.8924885540820249,0.9249148296909032,True,0.004885200003627688,,,9d0ddff65f85b87f
6,1.5080167902911419,0.6712496238652511,1.2425108336366018,0.9356525989671736,True,0.004435300012119114,,,5cbadfea8b265e97
7,1.616063140105122,0.7923844323244515,1.1887830938328552,0.9448687674723436,True,0.004282300011254847,,,f07dc3d74ebbbac0
8,3.841915827370386,2.0343416054494754,9.027705169774348e-07,0.8869972098078927,True,0.005904499965254217,,,0ca05db527b67c07
9,3.662699047523966,2.0758016784859734,3.8971745212701857e-07,0.8402458949792647,True,0.005898499977774918,,,b8f1487e9779d70a
10,1.9025105925786971,1.1417390016250983,1.1408448552688952,0.9584201957047853,True,0.004119999997783452,,,a5b7d554e252948c
11,3.1898700006306013,2.1747664225268273,1.3699922017168156e-07,0.7705596300124304,True,0.005425099981948733,,,7f7b4e8cc400fe61
12,4.999999996277369,1.7499256393225855,0.26989706148821146,0.8842228502921129,True,0.003928699996322393,,,f94046d302761c86
13,1.7044102408329067,0.8910066882814721,1.107592269646318,0.9718429106321748,True,0.0030955999973230064,,,af173d692ee90de1
14,1.5567321984629798,0.6603990101474623,1.1194080243105207,0.9521831640423452,True,0.004287100047804415,,,cc034c45cfee476d
15,2.1798948636625024,1.080511588526409,0.9358730434884825,0.9716456330721202,True,0.0029810999985784292,,,ed12b6152e345964
16,1.577701111774077,0.7063605449548177,1.0875923485814707,0.9742094375850779,True,0.00342249998357147,,,258c236822b80b18
17,3.811733718745229,2.024769658938784,1.6086167076553704e-07,0.8663035067390479,True,0.00448930001584813,,,7d5b5d29fa691688
18,3.5394418454706624,1.352507502973264,0.7756922821493599,0.8804249236903889,True,0.005269800021778792,,,5b1b12cfdde09f04
19,1.7953481199587258,0.926019800238809,1.1692294381110497,0.9674023827376556,True,0.004955500015057623,,,8c2429a5074de886
20,3.152875390019223,2.3251394845623796,2.0350148153936053e-07,0.9308831496839676,True,0.005672900006175041,,,2a90825165ff59fb
21,1.9045398699899019,0.8338732854424965,1.0498244595985293,0.9573061691563187,True,0.0038273000391200185,,,21c9801b6d07f6bc
22,3.8931660163707136,1.950690121910114,5.745459372150975e-07,0.892085804916591,True,0.006247700017411262,,,29ad9a4706b6bc6f
23,1.8690681187050724,0.8451415964650337,1.0654405443720836,0.9724592743241622,True,0.00445230002515018,,,10da2b9c60994e16
24,2.931468945878378,1.0705295190910527,0.8874401165844904,0.9415891544852567,True,0.004823499999474734,,,49381b34016897f6
25,1.6007711826653086,0.9710009476613054,1.0597823714572894,0.9798266779658686,True,0.005305500002577901,,,3e075c7bcf2bc065
26,4.515124968155482,1.9150022847719472,0.21705686852425243,0.9480928825222074,True,0.005616999987978488,,,a66295f1fbd6d23c
27,1.509604849450327,0.9029096922029436,1.1299021067710417,0.9735609279539444,True,0.004011899989563972,,,e6f0f8a853b8e9e4
28,2.0984428950669374,0.9762826371335507,1.0038167014710808,0.942431362656814,True,0.002800000016577542,,,18a4026667acc949
29,1.6311754335836655,0.6755064322125542,1.2483334979416405,0.9663999859663713,True,0.0055664999526925385,,,563dcc707502ac26
30,4.444865576987737,2.0454162929818445,1.5926047712365529e-06,0.9142820279152198,True,0.007063400000333786,,,70256645aa0af31d
31,2.375783930116251,1.3137034204329743,0.8635268705152012,0.9513510315691089,True,0.0041111999889835715,,,f35765e463b79369
32,1.6030491415375752,0.8503850417197689,1.2156834387437543,0.9562220735194726,True,0.005807099980302155,,,412102f55ea8101a
33,1.6506188509305282,0.8083397889346345,1.2232075698164977,0.9472645529686928,True,0.0037914999993517995,,,3dbf140f0fe7d695
34,2.750875253433284,1.323619729176033,0.7304939805458812,0.9563646528406765,True,0.0028561000362969935,,,b2617b47fc411886
35,1.6449414905202802,0.6615451777136133,1.2798450008534568,0.9573660220750579,True,0.003894599969498813,,,ddc659cccf846570
36,1.6274559034974128,0.9761738881538604,1.016329722459262,0.9577977704559698,True,0.0051995000103488564,,,f6ab8ca17b074392
37,2.1675149349961265,1.1476174418128182,1.016762580179726,0.9455831381927803,True,0.003746400005184114,,,717893bd127e0052
38,3.737631855599905,2.0637889175323036,7.642212705303016e-07,0.8961175967495651,True,0.00612939998973161,,,aacc9297b270a729
39,3.963255877674765,2.0354589768157836,1.40129800403398e-08,0.8356535066450235,True,0.007752400008030236,,,07cc7a7e1027f850
60,2.0758898434465576,0.9364136255455207,1.1334409780551562,0.964077485074678,True,0.0035234999959357083,,,5269d781b269ba03
61,2.0930240787442016,1.0493640156271324,0.950100107893177,0.9577771314150494,True,0.002493700012564659,,,9cf9a4ec23cccd0b
62,1.6987305499748357,1.0952914719377052,1.0672573650436143,0.9689126544533284,True,0.002770799968857318,,,84d39d62fe0df5d6
63,2.404232377681053,0.8607902795474575,0.9494280149540115,0.9485946161264992,True,0.002842100046109408,,,c66b1ad6698ff765
64,2.0794534492498142,1.0542171270460143,1.1528837685903506,0.9652059399068454,True,0.00228020001668483,,,7ddb66ccb209f1b2
65,2.234341682494619,1.061733831904885,0.8739956359479664,0.9475443332368492,True,0.0031558999908156693,,,b36177e97157a1a1
66,3.5166647668777715,1.3829540709632477,0.5222558658695698,0.954253815145435,True,0.00569229997927323,,,0c4107a22d86ef85
67,2.1953004853216447,1.1030943805616598,0.8431093173306642,0.9684803040990065,True,0.003507199988234788,,,44b8c754ce64bf54
68,2.1566872878562036,1.110233087513871,0.9155492966211014,0.9236234540609194,True,0.0019490999984554946,,,cea866a3b407f75a
69,1.6722297700346749,0.8610730867139311,1.002894806930838,0.956479738430944,True,0.005535500007681549,,,2185161cf09c6dd5
70,1.9040150510342535,0.8335269409743653,1.0549828027305284,0.9741814053815306,True,0.0037973999860696495,,,069b466ffbda0712
71,4.100013208482197,1.8566415398269334,0.02204872394136909,0.8598057009038533,True,0.006119800033047795,,,434bc5e187b70f26
72,1.6303420816677558,0.9260646953029398,1.0994780791265377,0.966712664495766,True,0.006982700026128441,,,415ee1cce16c4609
73,4.568656018828364,1.8495639234724932,1.5347442789478695e-06,0.8617282442244181,True,0.004579300002660602,,,1c12ea30cbe73a3f
74,3.09206660592323,1.2558396723489422,0.7220942724681992,0.9674307243436419,True,0.004819699970539659,,,747ce29c520a2146
75,1.5974348559692033,0.8835819372951755,1.0527516831366768,0.9666516519847123,True,0.00429519999306649,,,2b79bdc17f7065fe
76,1.6378924088678368,0.7521286535077167,1.1749666523804114,0.9373827027359566,True,0.002728799998294562,,,5a534a9f9f368b0e
77,2.067250009368758,0.9283191836930119,1.0367024891288341,0.9625027831108841,True,0.0036667000385932624,,,0dcaf8458f84c9d5
78,2.0174636934938315,1.1402105856728313,0.8897252993662075,0.9537956708118402,True,0.003366400022059679,,,2317f0c108ed114b
79,1.7701211384820668,1.0741091672861858,0.9474106403150171,0.9556693845329287,True,0.003926999983377755,,,58d8948eb95d9121
40,2.3755130827008335,0.9856656296076958,0.9176956639076719,0.9196270195443519,True,0.0032903000246733427,,,db47b7d9a00c5423
41,1.811025044109363,0.9624798896027286,1.0594400192137343,0.9500408235332569,True,0.00350689998595044,,,1cfc99aa5e5faa7e
42,4.35971277340329,1.8579554980189532,1.5741942880002208e-06,0.8160309156458234,True,0.003643499978352338,,,c1faa38979a44ec6
43,1.691565158620614,0.9691978687203806,0.9793954017930937,0.9527521037354516,True,0.005239400023128837,,,4a4c1d104ea6a309
44,3.9034386635288882,2.047951836041819,5.494781034786256e-07,0.8439786443409042,True,0.006200400006491691,,,c2955d3f52887b88
45,1.5728495453580218,1.000998131098434,1.1763387998561212,0.9705645424418101,True,0.004812299972400069,,,a0e957020faf2eb3
46,1.634564517637341,1.1025262236699391,0.9241924202186083,0.9730970504380855,True,0.004661799990572035,,,4727262b65583f81
47,1.849370623777289,0.8887088907780634,1.1914944551760025,0.9599970187486276,True,0.0035473000025376678,,,b5661ee7e1f2eff3
48,4.100001775217784,1.8571808419921512,0.0480359817223885,0.8895057866613727,True,0.0066220000153407454,,,f0342f7d91c868de
