repeat_id,beta_hat,eta_hat,gamma_hat,r_squared,converged,time,error,raw_status,sample_content_hash
0,3.2071379465608336,2315.7283837839636,4.814584947455177e-06,0.9047960214979518,True,0.006134100025519729,,,69900784608eca50
1,3.9402301156234447,2629.057372383334,0.00014396311163349194,0.877517050592362,True,0.007123699993826449,,,3933cc2e8c066f01
2,1.7374868067051747,1033.5164496536988,1068.596351016659,0.96289023344013,True,0.005291699955705553,,,cae9e224e1835404
3,4.182685881103331,2195.109730495822,7.95947849580963e-05,0.8503584606282869,True,0.005435599945485592,,,58dc450b0a13b5d5
4,2.7442778476130933,1091.594962722888,1003.9612089083156,0.91755214227568,True,0.006425899977330118,,,ee2cea89d6770dad
5,1.8122832224935912,1383.6092904672505,893.1217301448467,0.9318565567847078,True,0.0036893999786116183,,,8bb2e0cc7aa1f079
6,1.7467375037544757,1124.9918771754103,1025.0909930356124,0.9283911262147647,True,0.005610699998214841,,,4b338c39a1812ea9
7,4.900000000117393,1346.735386532155,799.3198122225732,0.861198803875628,True,0.009561700047925115,,,7f636780bd3a303f
8,1.723204463838373,668.4877291249495,1082.3579483416488,0.9404544181319562,True,0.0064492999808862805,,,737d2a826f21b5d6
9,2.2434443405212328,475.4242897285492,1147.134602990419,0.8997304589318176,True,0.00571900000795722,,,6236c2ba8feee340
10,1.5722083201006227,693.0615869897988,1222.4296730978094,0.9168127814890621,True,0.006469799962360412,,,ef4836d0d996d490
11,2.418473493700424,1250.8740946059952,851.9064828944765,0.9119678755243316,True,0.005957100016530603,,,3ca84ad4961e48ea
12,3.214425228516024,1803.971672461482,602.1118735873359,0.8218800927460448,True,0.006576200015842915,,,e991874f8c536528
13,4.306197430117078,2262.1240161959704,1.0792531233368196e-05,0.8574398227924673,True,0.004570399993099272,,,727f7b9ac23a9e38
14,3.40444088508969,2151.5230416771565,1.584684114049593e-06,0.930947595583191,True,0.006475200003478676,,,f3c957c0660974e8
15,1.9224402174477675,917.1377017362036,942.5991772441131,0.8827965150835009,True,0.007344399986322969,,,c67075ce434018c5
16,2.100000000244256,751.6136201909446,1204.3947995243961,0.9447890814664954,True,0.007735299994237721,,,ba36b02a449df2a3
17,4.999999999994053,1149.8499556704485,690.929209568636,0.6369978881334574,True,0.009458200016524643,,,2995dde9e47dd81f
18,3.7162701299517518,1624.568806071034,526.1925523746045,0.9235366812901992,True,0.006112700037192553,,,8eb2598b45976ad0
19,4.165742563427498,1922.972226960607,8.429591478616551e-05,0.7798681638700038,True,0.006653100019320846,,,f415cc066b22282e
40,3.2748978954609838,1822.7425331347592,7.346182313055496e-05,0.6473528109291737,True,0.005544500018004328,,,36766db0e070b886
41,1.9440145331371093,1006.9073563232196,895.0906032297537,0.9389483374481937,True,0.007358999981079251,,,a19238d8f08a1a1f
42,1.8315936925686935,784.6791093099216,1163.928827644398,0.9151846678541373,True,0.006539700028952211,,,523a79ec0919bad9
43,3.674111614066244,1769.1049278820915,3.995063192255841e-05,0.8655704654630121,True,0.006552299950271845,,,cc1ebdf07eadc297
44,4.105594119017125,2173.6251588631226,3.4878184347094787e-06,0.7053855597306176,True,0.00865689996862784,,,76f52be5b0415321
45,1.488062149060222,641.1768963020276,1385.6860685386177,0.9611809479483756,True,0.005537100019864738,,,cbf26f49981cf99d
46,1.4690075752122764,581.5445725326135,1186.950866369927,0.9214579397101228,True,0.006736500014085323,,,c1318d4d017151f1
47,3.1189008694833094,2120.2366245257663,6.826325586530984e-05,0.8616003141041394,True,0.006816699984483421,,,f801670a6721e263
48,4.600004628947354,2127.6784703680405,0.00012970248036624422,0.9311435664021893,True,0.007181600027251989,,,8ed494167429d223
49,3.898444506920069,2325.2285254896847,3.1390390987670337e-05,0.9037775121911173,True,0.004739399999380112,,,a528d756cac3be45
50,1.5098412512033574,569.0446467305297,1169.264994946825,0.9194872709234363,True,0.007007799984421581,,,9d61aba8f6b0541a
51,1.5965239937465403,718.5063970519763,1226.6455864180198,0.9275310330821827,True,0.00791909999679774,,,7db0cb3eb666231c
52,2.0263798887011886,1152.3499836178353,929.0890437544313,0.9427809614555719,True,0.006426899984944612,,,a9f8176e95dcc3a2
53,1.5673994459972387,950.7296686157576,1026.1965598360573,0.9554060652729771,True,0.006162400008179247,,,c31a6d5280a396c5
54,4.411004304762676,1956.2858112509957,0.0002529289398498359,0.9149569268655161,True,0.006217199959792197,,,f63e5b580866cd79
55,3.693668874206482,1180.76731967237,929.3210582201966,0.8741798224588211,True,0.006922099972143769,,,a8bc10f5ff131110
56,4.899999984699382,1921.6543560440396,0.00011143819229032819,0.79102978306803,True,0.008797099988441914,,,5df0a4f414074e85
57,4.647989668443531,1082.0075458147726,596.9252401266426,0.8473999578373052,True,0.007727099990006536,,,65a30eb545866967
58,1.648352899730911,814.9281325596847,1158.1548346273094,0.9384554213263143,True,0.00708789995405823,,,a89c2345d5f41c56
59,1.8665317333091058,1033.9271591525294,934.8725634328364,0.8999499819797252,True,0.005124300019815564,,,ff0be3110a5b2f1f
60,2.0999999999936305,1056.187657795468,1056.1246835497968,0.942056719976041,True,0.007570100016891956,,,3b7d1bb2b94a5839
61,2.482174707413265,872.3493504908554,1083.0811270922568,0.8941078733533834,True,0.0048537999973632395,,,df275dc56171b70f
62,3.864277345940197,1940.1260985567974,1.0568497679170144e-05,0.9084523790391347,True,0.004928900045342743,,,4dd334a902ffb6bb
63,1.504750387212721,1076.692600222669,982.8142367301436,0.9523010373381061,True,0.004603200010024011,,,810f4aff9d90bb95
64,3.9000002134093528,1351.5637656516396,934.7691715674912,0.8671967809607508,True,0.007084299984853715,,,c557167b1b927af6
65,3.5097634269905655,2299.7013843415957,1.0942210557930146e-06,0.9284800500631765,True,0.006342599983327091,,,708a3678435d5989
66,4.6015808362228725,2046.0621626745733,1.0485985028538519e-07,0.7623393816250221,True,0.0069558999966830015,,,906c45cfaaf546e5
67,2.4011093862247503,781.8941321500005,1120.6472430480308,0.9196037809435501,True,0.0058237999910488725,,,e915bd8291ea6816
68,1.6157912444782034,427.2695945226237,1589.641432037804,0.9754168296615101,True,0.006544500007294118,,,7906463cf324a867
69,3.1844734465189912,1991.986408883248,0.00020044316059322038,0.7317280328755293,True,0.005965400021523237,,,362c251f62aa2b16
70,1.3668133425263045,789.5333343077747,1421.1459853170297,0.9182551021836437,True,0.007489200041163713,,,caf2a0e5d5cbbdba
71,4.730748064451387,2247.1723198646073,0.00010106234391256581,0.8691462497530461,True,0.005456400045659393,,,16d710164ea6e4cc
72,3.4411139858426356,2219.2285850241706,2.469140817109878e-06,0.7204248384826278,True,0.005171800032258034,,,ea470a228402ceeb
73,4.899999999997467,1753.3586102841875,151.80270120702153,0.8687510055461397,True,0.010952399985399097,,,86ccea301762233e
74,3.4880532059931735,2026.164604051947,5.425887332708638e-05,0.8764458703637996,True,0.0061215999885462224,,,c46f8abb8f21bf13
75,2.744828625703318,1245.45610297996,760.4165617351848,0.9290453672122512,True,0.006712400005199015,,,4ec28d1e12f60cd8
76,3.1028691214106954,2172.3154401479633,7.575130908564606e-05,0.7282244750265517,True,0.009890599991194904,,,d5fdf32ac2486f9e
77,4.999999999657767,1906.2637742296265,113.01203898733462,0.7947254560959492,True,0.01081120001617819,,,8a14ec80eb9c8a4b
78,3.3746792608777176,930.6160699360461,852.4573192380186,0.9000214397472162,True,0.007502400025259703,,,0822d05c92229de9
79,1.4100773994110254,693.1282691200402,1012.725047124304,0.9513609061881155,True,0.010940600011963397,,,79c70508f696c944
20,2.3346169870166573,700.3364206374206,1066.371430677174,0.9374687127834969,True,0.005641199997626245,,,46a5392cb77fc6f4
21,1.575388504895513,867.6357706975953,1292.1904253033058,0.938997049337497,True,0.007669300015550107,,,b8eb9b152af83375
22,4.265666245300023,1969.5822715087904,3.4953380712650535e-07,0.7262453014755323,True,0.007795600045938045,,,eb13f50108ed931f
23,1.6463565392689237,819.859958810115,1010.0909316275745,0.9481244325349848,True,0.006201100011821836,,,73eb00cf8fe821f4
24,3.428037470892606,2227.9536866104063,3.642531675387788e-06,0.8790417628505383,True,0.006971900002099574,,,1ad89092445209f1
25,4.460802346568289,2083.104978041226,7.683446153489742e-05,0.9256275702465264,True,0.008486000006087124,,,e885309328b50d64
26,1.4234299091902016,595.0363063823173,1206.131641755347,0.96161315772309,True,0.008985599968582392,,,5646c00025b2cb5a
27,2.3669518706665658,1195.2198990780992,974.736086352026,0.8948858771147088,True,0.005771700001787394,,,3cc00dab27d12b3d
28,1.4419115399152291,617.1253565910245,1145.2297789882573,0.9478133004800786,True,0.006250999984331429,,,0266adf7f272089f
29,3.498173941244192,2255.129863809043,1.834855416303681e-05,0.7820790649422769,True,0.006077400001231581,,,a7ae9f2f752140bc
30,2.0999999998939867,958.5375170224944,868.5181817517312,0.8977818805417661,True,0.0062219000537879765,,,80906f4692a40645
31,2.590465266650093,1282.0395051372961,690.963983612304,0.9490512379617597,True,0.0067411999916657805,,,698271d2d124986b
32,4.793209426916861,2017.8013299020504,1.791117510292295e-05,0.875617908683191,True,0.008027100004255772,,,92211866cac1faba
33,2.1209342465435297,875.237108453599,1237.2054211303362,0.9395650332629581,True,0.00544039998203516,,,a1f80d33f8ce866a
34,1.8314389547445804,1122.009198662103,892.6324355066604,0.946683865048546,True,0.006744000012986362,,,038bc3c392760ad3
35,2.2999999999306793,1063.7732975898098,888.6120669668505,0.9546629275068224,True,0.00768649997189641,,,33b7d972e9b73507
36,4.9999999999918785,1973.9154991315513,24.45811148683152,0.8305755576808301,True,0.011625099985394627,,,1d21532e342daa65
37,4.700005041753405,2064.825240864995,0.00018575495710790378,0.7020741103571848,True,0.008287799952086061,,,449dd17ee46c2c72
38,4.614931135486735,1322.1647601537923,595.6118752509144,0.8865699868585712,True,0.00877259997650981,,,516634d313f40b3f
39,3.2272028376089574,2271.2864490750358,1.8448320324747505e-05,0.945452424384412,True,0.0076095000258646905,,,6cbb82ba41d1d1f8
80,4.341815064696819,2028.2799180500508,0.00010449323225333483,0.844528369269437,True,0.006405799998901784,,,6fee9cd4850151bd
81,1.544514288037432,889.4141352117967,1047.973595419272,0.9609661175722298,True,0.006925699999555945,,,cf5c3c04bc6f38eb
82,3.6877531601361047,2207.930879778724,1.6095744111754027e-05,0.8940166709863289,True,0.00592339999275282,,,7e02f835ab07e1df
83,2.099999999953254,695.7353007807668,1045.5248041741618,0.9315808424449595,True,0.007634999987203628,,,0f05b133753a4545
84,1.6748362433709856,904.0494901825158,1056.8531808679772,0.8655995264419081,True,0.00518420001026243,,,1466bdcc0b7f6b26
85,2.2231549993934507,896.4490632708515,1070.7841122150987,0.8989940595703131,True,0.005635800014715642,,,bcb74b9b9abc311c
86,3.268121156264732,975.4888743635136,849.601099472472,0.9109865415963322,True,0.006756499991752207,,,5a113e5683144bf3
87,4.99999999999136,2175.475387740134,189.94194864296676,0.874624175422252,True,0.01177440001629293,,,ac532bd5b51934c8
88,3.2331829685154414,1076.3399295199695,1072.6357860138944,0.92226394828438,True,0.005064400029368699,,,7c7a5dbefa1bb4e1
89,2.0882967790680347,690.3289551759741,1248.7335803822089,0.9367847404826654,True,0.005315400019753724,,,93edc4835303f05b
90,2.4317034467440446,1099.1994511365845,813.1767179910083,0.902656478734132,True,0.0062840000027790666,,,39f3f6b8bf7d8408
91,2.000000000412805,546.3003228878356,1473.884283141713,0.9557523784525,True,0.006106099986936897,,,bd0cd04a39768a3b
92,3.5933527395061367,1741.3442301701393,0.00010542340839704914,0.7754167694607743,True,0.006797200010623783,,,d430d78fb1b37b17
93,3.5854616539687783,1158.6365362807092,713.7716114533291,0.9062621673944918,True,0.007253100047819316,,,8544015e5c9645d2
94,1.5859042276559485,737.6100262187362,1189.0252175494286,0.9492336617430333,True,0.006824699987191707,,,a215f0023ecd3598
95,4.698127499931026,1616.5746977540118,1.0154393223804712e-05,0.7720207460032991,True,0.006491200008895248,,,3cc89e66fa7db577
96,1.6806991584056792,677.1629000790246,1359.3532332086909,0.9370579122256171,True,0.008311500016134232,,,b19eaa9b969d82c0
97,3.2707082408149626,1977.92168208863,4.3164673681666274e-05,0.8831493566783577,True,0.008570499951019883,,,c9818ec813a1e1c9
98,3.667405405331828,2088.12076412001,7.039323252231751e-05,0.7298398607233885,True,0.003270600049290806,,,ca0c1baaf2495779
99,4.139974862730643,2097.4500112093715,1.916834012394633e-05,0.8733316896261234,True,0.006619499996304512,,,1a0a1ec61dee8321
100,1.8957755717017886,803.6730169357384,1195.094462609395,0.8917671399981095,True,0.005971300008241087,,,ed56d947c3aeff5b
101,5.000000000102755,1624.3965758711827,353.8430960848535,0.865866370815516,True,0.007806100009474903,,,1e82f83b406ce3ca
102,1.4548599618651659,765.2439462891948,1035.3255149081558,0.9402931217611582,True,0.006583800015505403,,,d4bd95a7ee072926
103,2.017564800159848,737.6620339454797,962.0360855223123,0.9471257398462435,True,0.00425810000160709,,,07c2ea5b11f066cf
104,3.5943367287106334,1872.4555270197573,8.28714036895566e-05,0.6845042940174779,True,0.005542600003536791,,,3aa7a46a420324ca
105,5.1042320444464355,1442.1309120901983,461.59265353440264,0.7563252634945654,True,0.006789599952753633,,,6c422c7d55432d1b
106,1.5511094411644093,824.9874268658068,1259.831067024374,0.9508025630818995,True,0.005553700029850006,,,92fc6c492e0fe2d8
107,2.100000000035881,842.6344583721736,1051.1685784247147,0.9588635226604538,True,0.007320899982005358,,,41b1871f125f7c72
108,3.769983731892429,1962.7632530415196,1.5953057259463177e-05,0.8904892743229512,True,0.007790800009388477,,,9dab9d0df736539e
109,2.529324561916436,789.1229016676931,1014.9363916130067,0.9437542406504894,True,0.005880599957890809,,,b80deb55cee81aaa
110,4.900000000029385,1715.4425377044902,330.0750292352195,0.8679681591158667,True,0.01101849996484816,,,39aea3f4da699503
111,2.0088378884651377,1388.6363282755785,698.1041185635786,0.8373815948095668,True,0.008081599953584373,,,08c26b762e2e0d5b
112,1.357759478177524,599.4719216258595,1318.3933255324796,0.8712905293932645,True,0.007866100000683218,,,e8a8d0fe58ce75a6
