method,beta_group,beta,n,n_total,n_valid,failure_rate,J1,P95_joint_error,CVaR95_joint_error,beta_bias,beta_sd,beta_rmse,eta_bias,eta_sd,eta_rmse,gamma_bias,gamma_sd,gamma_rmse,x0.95_bias,x0.95_sd,x0.95_rmse,beta_abs_bias,beta_abs_sd,beta_abs_rmse,eta_abs_bias,eta_abs_sd,eta_abs_rmse,gamma_abs_bias,gamma_abs_sd,gamma_abs_rmse
Adaptive-MDM,seen_grid,1.5,15,1500,1500,0.0,0.43684865533424827,0.792050746475552,1.0057172309432674,0.043652145348443826,0.31682064446144287,0.3197091078933802,-0.010522055871689053,0.2562906507295729,0.2564211796622644,0.008295028115617142,0.151054350277283,0.1512316521696848,0.06644823128723777,0.2521671294248619,0.2606937598590903,0.06547821802266574,0.47523096669216436,0.47956366184007027,-10.522055871689064,256.2906507295729,256.4211796622644,8.295028115617143,151.05435027728302,151.2316521696848
Adaptive-MDM,seen_grid,1.5,20,1500,1500,0.0,0.36032680168521036,0.6250867261937514,0.8007273530270971,0.01620294346657524,0.2574743045505324,0.2578979595416738,-0.015194371474359253,0.21745610606960983,0.21791397894447612,0.011923962132876553,0.1253229186563041,0.12584730532482818,0.050821996892247874,0.2141418811302527,0.22002056599012798,0.02430441519986287,0.38621145682579866,0.38684693931251074,-15.194371474359261,217.45610606960986,217.91397894447613,11.923962132876554,125.32291865630413,125.84730532482823
Adaptive-MDM,seen_grid,2.0,7,1500,1500,0.0,0.6123357329747967,1.098381575963418,1.2724783884316453,-0.12152048367554402,0.3938441773222139,0.4120401135075838,-0.13682523726523782,0.32675821704930197,0.3541481290933515,0.11779751587537503,0.25675823747911986,0.2824129908451765,0.1288685495353334,0.3551051367661939,0.3776542000008819,-0.24304096735108804,0.7876883546444278,0.8240802270151677,-136.8252372652378,326.75821704930195,354.14812909335154,117.79751587537504,256.7582374791199,282.4129908451765
Adaptive-MDM,seen_grid,2.0,10,1500,1500,0.0,0.5096440751875162,0.9128287257308835,1.0430240155452464,-0.0744978017467983,0.34081376250265843,0.3487499206630967,-0.09667237546626957,0.2732597203725238,0.2897699818358967,0.08559151953334695,0.21644689524452232,0.23268849098751432,0.09603066507329015,0.27761400011188325,0.29366654900385525,-0.1489956034935966,0.6816275250053169,0.6974998413261935,-96.6723754662696,273.2597203725238,289.7699818358967,85.59151953334695,216.44689524452235,232.68849098751434
Adaptive-MDM,seen_grid,2.0,15,1500,1500,0.0,0.42619217520326313,0.7885629541150825,0.9084713438353399,-0.03293306267578358,0.29447233720765775,0.296210625556929,-0.04832225349750367,0.23770363116688026,0.2424879126378962,0.04253667913347444,0.18251434552391116,0.1873463309920367,0.0518167590496498,0.21031417116139955,0.21653530676540583,-0.06586612535156716,0.5889446744153155,0.5924212511138581,-48.32225349750369,237.70363116688029,242.48791263789622,42.536679133474436,182.51434552391117,187.3463309920367
Adaptive-MDM,seen_grid,2.0,20,1500,1500,0.0,0.3789123732506385,0.6861131895222198,0.8023229498399912,-0.028270471948911895,0.2634861419333891,0.26491108560640175,-0.04018612861624441,0.21331549038125827,0.21699789792561042,0.03423439586389905,0.15859820518560258,0.16219930832508273,0.04201833575300087,0.1744726303178605,0.1794044187592139,-0.05654094389782378,0.5269722838667782,0.5298221712128035,-40.186128616244424,213.31549038125831,216.99789792561043,34.23439586389905,158.5982051856026,162.19930832508277
Adaptive-MDM,seen_grid,2.5,7,1500,1500,0.0,0.6189366978005507,1.0851659368916056,1.2257767499900538,-0.19280599715406477,0.35525333132663983,0.4040976928140473,-0.19210569382671208,0.3038039228014487,0.3593603899910478,0.16059773695176785,0.2547536728435629,0.3010777319100436,0.09112850407989735,0.27197723627149883,0.28675199544964985,-0.48201499288516203,0.8881333283165996,1.0102442320351182,-192.10569382671213,303.80392280144866,359.36038999104784,160.59773695176784,254.75367284356287,301.0777319100436
Adaptive-MDM,seen_grid,2.5,10,1500,1500,0.0,0.5151403424214336,0.9334638929338583,1.058470546546211,-0.1534122760428551,0.2934042324924393,0.33100450055756575,-0.1477196626131658,0.26127762213739636,0.30006929847692365,0.12893598497913938,0.22174828618206746,0.2564449436278188,0.0715093770412753,0.22877271768250212,0.23961564234505195,-0.38353069010713775,0.7335105812310982,0.8275112513939145,-147.7196626131658,261.2776221373964,300.0692984769237,128.9359849791394,221.74828618206746,256.4449436278188
Adaptive-MDM,seen_grid,2.5,15,1500,1500,0.0,0.44779131835792824,0.8208210282126532,0.9265488709410769,-0.1019976533727546,0.2782377736932175,0.29625693099768463,-0.09927236255029269,0.23701938704871386,0.2568963597965273,0.08340370596991259,0.19955832932807277,0.21622478108639098,0.04352236982980803,0.17558641559137395,0.18084311512911527,-0.2549941334318865,0.6955944342330438,0.7406423274942117,-99.27236255029271,237.01938704871387,256.89635979652735,83.40370596991261,199.5583293280728,216.224781086391
Adaptive-MDM,seen_grid,2.5,20,1500,1500,0.0,0.40208352443963585,0.7359098086995965,0.8366173242228593,-0.07696775983270783,0.258515678064483,0.26964761873279736,-0.07173939889273247,0.2178438820480881,0.22928336397270818,0.06143575310509018,0.18065953659321426,0.19076284057145354,0.03311861073330298,0.1591672772167398,0.1625243828847541,-0.19241939958176962,0.6462891951612075,0.6741190468319934,-71.73939889273247,217.84388204808812,229.2833639727082,61.43575310509021,180.65953659321428,190.7628405714536
Adaptive-MDM,seen_grid,3.0,7,1500,1500,0.0,0.6659650358732502,1.1946312729415038,1.2876190850749982,-0.2671613618078575,0.3187934932702031,0.4158566240106643,-0.24143419092690874,0.30177092761938284,0.38638769499423287,0.22109598175996992,0.26915071617484,0.34824882832416815,0.08858571274886469,0.23748448821471593,0.2533943791623409,-0.8014840854235726,0.9563804798106093,1.247569872031993,-241.43419092690874,301.77092761938286,386.3876949942329,221.09598175996996,269.15071617483994,348.24882832416813
Adaptive-MDM,seen_grid,3.0,10,1500,1500,0.0,0.5504871941799503,1.0604668465424365,1.1569454856360522,-0.21356033125639085,0.2739758840274876,0.34730499313758356,-0.18481971275582176,0.2606315173399123,0.31943986632149646,0.1710215804572587,0.2261841942164957,0.2835023183367674,0.06103137061316522,0.19260882339787666,0.2019857790631199,-0.6406809937691725,0.8219276520824629,1.0419149794127507,-184.8197127558218,260.6315173399123,319.4398663214965,171.02158045725875,226.18419421649565,283.5023183367674
Adaptive-MDM,seen_grid,3.0,15,1500,1499,0.0006666666666667043,0.47238511074917416,0.8679872176661328,1.008779064277836,-0.16136290670575995,0.2527377638689473,0.2997861776100491,-0.13695555639824272,0.23491787298992756,0.2718573449380688,0.12373026573665312,0.2060486752232474,0.24028506466458574,0.034664174194713245,0.15478835651834547,0.1585719290216094,-0.48408872011727977,0.7582132916068419,0.8993585328301473,-136.95555639824275,234.9178729899276,271.8573449380688,123.73026573665312,206.04867522324741,240.28506466458575
Adaptive-MDM,seen_grid,3.0,20,1500,1499,0.0006666666666667043,0.4261969169335688,0.8144632893914426,0.9199105579379441,-0.13763178471326518,0.23238162117505262,0.2700142610953083,-0.11177363776049175,0.21745607754376886,0.24443597518497948,0.10317637574605416,0.19158806677030502,0.21754738531639348,0.02906862874735411,0.1365299576369547,0.13954561715277866,-0.41289535413979556,0.6971448635251579,0.8100427832859248,-111.77363776049177,217.45607754376888,244.4359751849795,103.17637574605416,191.58806677030506,217.5473853163935
Adaptive-MDM,seen_grid,3.5,7,1500,1499,0.0006666666666667043,0.7006275133440498,1.2405100845670778,1.3446425657728767,-0.32956992825597137,0.27987562553618156,0.4323129055433674,-0.2824054671184008,0.2894693676218067,0.40433830353707717,0.2622362682019912,0.26517927081346165,0.37288201180134267,0.065403683962656,0.20529125579996158,0.21539272621722694,-1.1534947488958998,0.9795646893766354,1.5130951694017858,-282.4054671184008,289.4693676218067,404.33830353707725,262.2362682019912,265.17927081346164,372.8820118013427
Adaptive-MDM,seen_grid,3.5,10,1500,1500,0.0,0.5940539670239161,1.10005571872705,1.2037186176461583,-0.2648756079107445,0.2534457056495615,0.36653920694492675,-0.22737544335811116,0.2557006112519553,0.3421093484572704,0.21526602892001426,0.2349631058434299,0.3186068411179807,0.054729393345022234,0.17155220530157755,0.18001623686115897,-0.9270646276876058,0.8870599697734651,1.2828872243072436,-227.3754433581112,255.7006112519553,342.10934845727047,215.26602892001432,234.9631058434299,318.6068411179807
Adaptive-MDM,seen_grid,3.5,15,1500,1500,0.0,0.5171358452839891,0.9677246241162236,1.0866101927243288,-0.2221012184706007,0.23137089958335771,0.32066455384303866,-0.18694521025651703,0.23049825832829143,0.29671963045749805,0.17683493436240685,0.212886841180642,0.2766969231621427,0.03736277990057947,0.1406972902439112,0.14552837404514585,-0.7773542646471027,0.809798148541752,1.1223259384506352,-186.94521025651704,230.49825832829143,296.7196304574981,176.83493436240687,212.886841180642,276.69692316214275
Adaptive-MDM,seen_grid,3.5,20,1500,1500,0.0,0.4535833253119367,0.8499076392492545,0.9498184252871069,-0.1848584017480395,0.21377448949013078,0.28256272701596913,-0.16183131185877359,0.2059258862577631,0.2618521984158674,0.15032781819311572,0.18642500123409228,0.2394359298165385,0.031481613520972014,0.12054465070447189,0.12454885572124431,-0.6470044061181383,0.7482107132154577,0.988969544555892,-161.83131185877355,205.9258862577631,261.8521984158674,150.32781819311572,186.4250012340923,239.43592981653848
Adaptive-MDM,seen_grid,4.0,7,1500,1500,0.0,0.7352869026107219,1.285277895602873,1.3681561466779117,-0.35840333374481687,0.2764919581708374,0.45260334440941463,-0.3111006727198321,0.2823381811917231,0.4200539654532616,0.29663884992070816,0.26721658582658925,0.39918881232728975,0.05980137566415029,0.18606455547456405,0.19537948541936534,-1.4336133349792675,1.1059678326833495,1.8104133776376585,-311.1006727198321,282.3381811917231,420.05396545326164,296.63884992070814,267.2165858265892,399.1888123272897
Adaptive-MDM,seen_grid,4.0,10,1500,1499,0.0006666666666667043,0.6295185239008187,1.1389758572889919,1.266165043733042,-0.3076478963124193,0.23975568510904804,0.3899893193711703,-0.26304124496465237,0.2463544332790554,0.36033417270553414,0.24522530185675503,0.2296602258585682,0.33592273219980495,0.035885269265340816,0.15242531873680354,0.15654306443975335,-1.2305915852496772,0.9590227404361922,1.5599572774846815,-263.0412449646523,246.35443327905543,360.3341727055341,245.22530185675504,229.6602258585682,335.92273219980495
Adaptive-MDM,seen_grid,4.0,15,1500,1500,0.0,0.5384285634485213,1.0143036462371537,1.1215544679195684,-0.24803949052370391,0.22124238238388147,0.3323238608561117,-0.20854223364992397,0.22850267306298885,0.3093032910131511,0.19825648330202392,0.21100163877985897,0.28947822648924726,0.030796379962955197,0.12486319405664256,0.12856453776487564,-0.9921579620948157,0.8849695295355259,1.329295443424447,-208.54223364992401,228.50267306298886,309.3032910131511,198.25648330202395,211.001638779859,289.4782264892473
Adaptive-MDM,seen_grid,4.0,20,1500,1500,0.0,0.4795409693372813,0.9283311666374993,1.0112939880732605,-0.2275415524464455,0.19666266529529602,0.30070845993227524,-0.18589085044148346,0.19903691597382456,0.27229522899899605,0.1755525148346104,0.1859936790058921,0.25571326063089267,0.01832122869150817,0.10862477418023353,0.11012330706423049,-0.9101662097857822,0.7866506611811841,1.2028338397291012,-185.89085044148348,199.0369159738246,272.29522899899604,175.55251483461046,185.9936790058921,255.71326063089268
Adaptive-MDM,seen_grid,4.5,7,1500,1500,0.0,0.7708606219644543,1.3528295699408883,1.4200563093609766,-0.4012901918990301,0.253638264124355,0.47468231365446706,-0.3404302656558274,0.2813569171928487,0.4415899751468466,0.32349040005007584,0.2632513159724451,0.41701450028611087,0.04517064252065306,0.16575974788296646,0.17175087608104872,-1.8058058635456358,1.1413721885595973,2.1360704114451017,-340.43026565582744,281.35691719284875,441.5899751468466,323.4904000500759,263.2513159724451,417.0145002861109
Adaptive-MDM,seen_grid,4.5,10,1500,1499,0.0006666666666667043,0.6800824438006351,1.2228863637712226,1.3207997408828953,-0.347131114595582,0.23084296271653137,0.4168368203597112,-0.29878489317100737,0.2466973499118046,0.3874163067283059,0.2877302030793056,0.23332921114783262,0.3703982604066339,0.03885544138438421,0.1385253342025023,0.1438270216661662,-1.5620900156801194,1.0387933322243912,1.8757656916187004,-298.7848931710074,246.6973499118046,387.416306728306,287.73020307930557,233.3292111478326,370.39826040663394
Adaptive-MDM,seen_grid,4.5,15,1500,1498,0.0013333333333332975,0.5865454297715197,1.0737721197315473,1.1967460643121088,-0.2985773486230147,0.20372591174738558,0.3614207711076587,-0.24588008833033417,0.22229124953262847,0.33141730674186826,0.234298004505854,0.21354628991157829,0.316965504299583,0.0217413203156555,0.1160199531400109,0.11800139321924066,-1.343598068803566,0.9167666028632352,1.626393469984464,-245.88008833033416,222.29124953262843,331.4173067418683,234.298004505854,213.5462899115783,316.965504299583
Adaptive-MDM,seen_grid,4.5,20,1500,1499,0.0006666666666667043,0.5074654023369279,0.9446091956190564,1.0543724311544784,-0.25738566225240367,0.18081259078714376,0.3145135324883093,-0.21477162536110125,0.1893474617213396,0.2862785264993969,0.20843834015467258,0.17779719719997228,0.27392936380990357,0.02277997055115125,0.09665659909975266,0.09927332330868421,-1.1582354801358166,0.813656658542147,1.415310896197392,-214.77162536110123,189.3474617213396,286.27852649939695,208.4383401546726,177.7971971999723,273.92936380990363
Adaptive-MDM,seen_grid,5.0,7,1500,1500,0.0,0.8088987017239232,1.35170471392749,1.4335059263097936,-0.4348478327059012,0.22933920567652916,0.49158320206775497,-0.37665558498371327,0.27154832513914023,0.4642830640784114,0.3606221335668156,0.25903805144264863,0.4439643020620273,0.0438702088464252,0.15736863907525805,0.16331862680943102,-2.174239163529506,1.1466960283826457,2.4579160103387747,-376.6555849837133,271.5483251391402,464.28306407841137,360.62213356681565,259.0380514426487,443.96430206202734
Adaptive-MDM,seen_grid,5.0,10,1500,1498,0.0013333333333332975,0.7076443886644562,1.2189103234435748,1.3280794573430375,-0.37910425850290075,0.21050947393536706,0.4335950820325454,-0.3259506763914277,0.23510741188558246,0.40184877632526295,0.3129513551690481,0.2246593625001681,0.38519694579691727,0.03140118875137404,0.1267797811229544,0.13056959003418855,-1.895521292514504,1.052547369676835,2.1679754101627267,-325.95067639142775,235.10741188558242,401.8487763252629,312.9513551690482,224.6593625001681,385.19694579691725
Adaptive-MDM,seen_grid,5.0,15,1500,1500,0.0,0.6239470644312,1.1046744326705689,1.2201776043736088,-0.33048941542470633,0.193559643072402,0.3829668552809702,-0.2835226833751772,0.2136705395025127,0.3549785552770594,0.2712827786913494,0.20753534685499866,0.3415209397122351,0.02234447001687476,0.10309714480304225,0.10545715050529661,-1.6524470771235313,0.96779821536201,1.9148342764048512,-283.5226833751772,213.67053950251267,354.9785552770594,271.28277869134945,207.53534685499866,341.52093971223513
Adaptive-MDM,seen_grid,5.0,20,1500,1500,0.0,0.57894262428757,1.0444227586830122,1.1479210335312262,-0.3112190023101379,0.18002996452508324,0.35950862066678696,-0.26339161740498757,0.1944625805244292,0.3273616179089305,0.255037020668604,0.18368749863979084,0.3142649916921866,0.020330078692481247,0.0888894760942208,0.09115581989451176,-1.5560950115506893,0.9001498226254162,1.7975431033339349,-263.3916174049876,194.46258052442917,327.36161790893055,255.0370206686041,183.68749863979085,314.2649916921866
Direct-P,far_ood,0.75,7,1500,1500,0.0,1.3831170943132343,2.0776619261775453,2.519962723983679,1.0479161354937259,0.42072594249944456,1.129168073778666,0.44229895121587604,0.6300572487026599,0.7696335821664321,-0.16418064499275273,0.1367980210051444,0.2136738330777222,0.17223146479391785,0.5500492100969793,0.5762083895932825,0.7859371016202946,0.31554445687458343,0.8468760553339996,442.2989512158761,630.05724870266,769.6335821664321,-164.18064499275278,136.79802100514442,213.6738330777222
Direct-P,far_ood,0.75,10,1500,1500,0.0,1.123417726174721,1.824236876558424,2.215580583832669,0.5948653396908005,0.559217714577985,0.8163214695786689,0.47418451504738673,0.5639903597730149,0.7366980544816234,-0.19618963140063686,0.12034078878753748,0.2301360951947647,-0.1959782303455951,0.43362388818885556,0.47572238759575625,0.4461490047681004,0.4194132859334887,0.6122411021840017,474.18451504738675,563.990359773015,736.6980544816234,-196.18963140063687,120.34078878753749,230.13609519476472
Direct-P,far_ood,0.75,15,1500,1464,0.02400000000000002,1.040558759518542,1.6544725074173057,1.9113735218637289,0.5889240826073846,0.41619756271685227,0.7210642595035373,0.5066088187618989,0.4768030311521024,0.6955848892160489,-0.17432644925736568,0.09780726879668444,0.19987355605056173,-0.18375770036175526,0.28554290887092476,0.33947894207380075,0.4416930619555385,0.31214817203763917,0.5407981946276529,506.60881876189893,476.80303115210233,695.584889216049,-174.32644925736568,97.80726879668447,199.87355605056177
Direct-P,far_ood,0.75,20,1500,1470,0.020000000000000018,1.044803058526101,1.634146104643533,1.7558295633683552,0.620067170475122,0.3782449827989979,0.7262611354613827,0.5539824890945833,0.43936831447729896,0.7069722704535246,-0.15977859495473778,0.08125809391136475,0.17924169570218623,-0.15108574355095997,0.2737774763078812,0.31261800851796884,0.46505037785634157,0.2836837370992484,0.5446958515960371,553.9824890945833,439.36831447729895,706.9722704535246,-159.7785949547378,81.25809391136475,179.24169570218623
Direct-P,far_ood,1.0,7,1500,1500,0.0,0.9241771994961514,1.4673498981682156,1.7316066843988316,0.7181855594707707,0.3137594048137047,0.7836898825207081,0.20331840620876127,0.3997429689682048,0.4483595498205575,-0.12871450273400584,0.14951541128820492,0.1972495327952262,0.18958319466604442,0.5016260221798099,0.536099525632729,0.7181855594707707,0.3137594048137047,0.7836898825207081,203.31840620876127,399.7429689682048,448.3595498205575,-128.71450273400583,149.51541128820494,197.24953279522623
Direct-P,far_ood,1.0,10,1500,1500,0.0,0.7659481105299526,1.2304408519346202,1.4921262028340763,0.4974965373121615,0.3547678159735871,0.6109657118743185,0.2246643931537025,0.3558782216314262,0.420759985395768,-0.14422744564855575,0.12476884116467031,0.1906788966510578,-0.008818764052247643,0.367732930810279,0.36771609609787065,0.4974965373121615,0.3547678159735871,0.6109657118743185,224.6643931537025,355.8782216314262,420.759985395768,-144.22744564855577,124.76884116467032,190.67889665105784
Direct-P,far_ood,1.0,15,1500,1499,0.0006666666666667043,0.6721468782561758,1.0660238854447275,1.2887269005911175,0.4303874529420737,0.2789149570752371,0.5128108968844322,0.24343408751399673,0.31317382217186984,0.39657605703027815,-0.1442590810363129,0.09617297274515454,0.17336018249329338,-0.08576231064603033,0.25782088462957126,0.27162922985233856,0.4303874529420737,0.2789149570752371,0.5128108968844322,243.4340875139968,313.17382217186986,396.5760570302782,-144.25908103631292,96.17297274515455,173.36018249329342
Direct-P,far_ood,1.0,20,1500,1499,0.0006666666666667043,0.6581032665823625,1.0109229939494169,1.1918800329244417,0.4641965588890349,0.23621718493634364,0.5208068546868367,0.2560752571792131,0.27309211586046395,0.3743048067821806,-0.12285012729500605,0.07193600521676756,0.14234988746842944,-0.020042690820169858,0.2236706512962803,0.22449252790096474,0.4641965588890349,0.23621718493634364,0.5208068546868367,256.07525717921305,273.09211586046393,374.3048067821806,-122.8501272950061,71.93600521676755,142.34988746842947
Direct-P,far_ood,5.5,7,1500,1500,0.0,0.4742013786396986,0.6644980561130979,0.7024165907502894,-0.36210870147173563,0.08555932920847038,0.3720728829547694,-0.12177846676302027,0.17283217216571461,0.21137890322715328,0.11766499447194904,0.16709649840667634,0.20432248173904655,-0.07009624721695504,0.09380319001643937,0.11707542998222357,-1.991597858094546,0.4705763106465871,2.046400856251232,-121.77846676302026,172.83217216571464,211.3789032271533,117.66499447194906,167.09649840667637,204.32248173904654
Direct-P,far_ood,5.5,10,1500,1500,0.0,0.44347551752703607,0.650171593617399,0.6877668645637031,-0.32543724146732933,0.08870162494893268,0.3373012467863114,-0.13465470127476886,0.16119144639181512,0.20999345031934383,0.10980778937423905,0.1635886444950592,0.19698008626571775,-0.06638392655898769,0.08497854865151375,0.10781171179647481,-1.7899048280703111,0.48785893721912965,1.855156857324713,-134.65470127476888,161.19144639181513,209.99345031934385,109.80778937423905,163.5886444950592,196.9800862657178
Direct-P,far_ood,5.5,15,1500,1500,0.0,0.40727813871194346,0.6213591799036314,0.6576100179332588,-0.2766912357820092,0.08551529958942025,0.2895963245245603,-0.14281342073893197,0.14650338436058472,0.20455954131867737,0.13709714473629106,0.14623089175791693,0.20041168915515617,-0.02640696314943216,0.07910486803888656,0.08337107490087209,-1.5218017968010509,0.47033414774181137,1.592779784885082,-142.81342073893197,146.5033843605847,204.55954131867742,137.09714473629106,146.23089175791696,200.4116891551562
Direct-P,far_ood,5.5,20,1500,1500,0.0,0.3849658885858748,0.6127151034483149,0.6403160005283429,-0.2514810700686454,0.08571215923440965,0.2656772574522239,-0.1446601472373876,0.13833664973974305,0.20012703175945906,0.1339040464833878,0.14016527843496981,0.1938130578844609,-0.021230712006434595,0.06963948246634147,0.07278164291542152,-1.3831458853775493,0.4714168757892531,1.461224915987232,-144.6601472373876,138.33664973974308,200.12703175945907,133.90404648338782,140.16527843496985,193.81305788446093
Direct-P,far_ood,5.75,7,1500,1500,0.0,0.48977308370149125,0.6795945088510458,0.7123762547007404,-0.3799382513354159,0.07996863233283145,0.3882573806942492,-0.12932570223702294,0.1724713119665593,0.21552647124718663,0.12273586834586522,0.16624244655137793,0.20659675710582773,-0.07569547479749471,0.08984536794368705,0.117458986823745,-2.1846449451786416,0.4598196359137809,2.2324799389919328,-129.32570223702297,172.47131196655934,215.52647124718666,122.73586834586524,166.24244655137795,206.59675710582778
Direct-P,far_ood,5.75,10,1500,1500,0.0,0.45866699758172663,0.6656245939032392,0.7036775747094204,-0.3447381401512252,0.08351654324464797,0.35470374717755276,-0.13955953066129054,0.16096999473784165,0.21300452478330875,0.11524878974281251,0.1610116096822228,0.19796398367045245,-0.07225787544238053,0.081138094427803,0.10862873470638454,-1.9822443058695454,0.4802201236567258,2.0395465462709286,-139.55953066129055,160.96999473784166,213.0045247833088,115.24878974281252,161.01160968222283,197.96398367045248
Direct-P,far_ood,5.75,15,1500,1500,0.0,0.4261248823123372,0.6381716468841176,0.6645467445779638,-0.2991773864239458,0.07960579458027096,0.3095803067970121,-0.1495784149977853,0.14680481356706715,0.2095494875938698,0.14414200518285245,0.14515023005967018,0.20452740945486433,-0.03205174714873009,0.07606099291966605,0.08251504280704822,-1.7202699719376884,0.457733318836558,1.7800867640828197,-149.57841499778533,146.80481356706716,209.5494875938698,144.14200518285247,145.1502300596702,204.52740945486437
Direct-P,far_ood,5.75,20,1500,1500,0.0,0.40903193139165944,0.6292015844147255,0.654135586161318,-0.27446858689564047,0.08214193473533148,0.28648875097682014,-0.15723730808014408,0.1401083454348239,0.2105726302580666,0.14419686898802647,0.14181380136698368,0.2022139556211002,-0.02605058096229285,0.06943769327366255,0.0741418344805556,-1.5781943746499327,0.47231612472815593,1.647310318116716,-157.2373080801441,140.1083454348239,210.57263025806662,144.1968689880265,141.8138013669837,202.2139556211002
Direct-P,in_domain_unseen,1.75,7,1500,1500,0.0,0.44190139622823477,0.821114656102295,0.9872963182771199,0.20050045083982398,0.25532046639043016,0.324569734136997,0.03231618385416435,0.24390477795311152,0.2459557211236348,-0.04505219452065353,0.1656070604929587,0.17157247715544358,0.09174385883117117,0.3013810802988961,0.3149395775250476,0.350875788969692,0.44681081618325286,0.5679970347397448,32.316183854164365,243.9047779531115,245.95572112363482,-45.05219452065353,165.60706049295874,171.5724771554436
Direct-P,in_domain_unseen,1.75,10,1500,1500,0.0,0.4075951534610204,0.7858801000475871,0.9416983509180277,0.15712564563267534,0.2564690440682865,0.30070082834451184,0.03864519798618569,0.2172094298814014,0.22054916564304203,-0.05685992024033332,0.15444655533407411,0.16453232658658679,0.04575853973716742,0.2710450517211951,0.2747913518921491,0.27496987985718185,0.44882082711950144,0.5262264496028957,38.645197986185686,217.2094298814014,220.54916564304204,-56.859920240333345,154.44655533407416,164.5323265865868
Direct-P,in_domain_unseen,1.75,15,1500,1500,0.0,0.3771547420774595,0.7644723640857753,0.9247895458178317,0.1373974725183823,0.2444473831598627,0.2803439891265524,0.05794286626864372,0.19408145974059762,0.20248426364647976,-0.06717671089456621,0.1347310705144334,0.1505093691690633,0.009522213624790509,0.21775543011120696,0.21789100090872104,0.24044557690716906,0.42778292052975975,0.4906019809714668,57.94286626864373,194.08145974059767,202.48426364647977,-67.17671089456623,134.73107051443344,150.50936916906335
Direct-P,in_domain_unseen,1.75,20,1500,1500,0.0,0.3276254032757686,0.6724910217536483,0.8370416380805648,0.11534767893281431,0.20370475216650014,0.2340364273776614,0.045824545053925976,0.17865128199349653,0.1843770375262255,-0.052616861028889426,0.12574764867726917,0.1362734881220976,0.02347797351459864,0.1848996599801995,0.18632312679403235,0.2018584381324251,0.3564833162913753,0.4095637479109075,45.82454505392599,178.65128199349658,184.37703752622554,-52.616861028889446,125.74764867726921,136.27348812209763
Direct-P,in_domain_unseen,2.25,7,1500,1500,0.0,0.36939505773645936,0.6148167037131469,0.6976777924041816,0.04781217824190342,0.23705541798585397,0.24175155029606846,-0.012409520891773268,0.2196233409444799,0.21990054984421226,-0.00676762145309822,0.17212377857543207,0.17219943318078243,0.04628792674339095,0.24810777325000516,0.2523073542286196,0.1075774010442827,0.5333746904681715,0.5439409881661541,-12.409520891773242,219.62334094447996,219.9005498442123,-6.767621453098215,172.1237785754321,172.19943318078245
Direct-P,in_domain_unseen,2.25,10,1500,1500,0.0,0.3481162035902281,0.5811326206508916,0.6742464358387494,0.02961432057863719,0.23115772197801635,0.23297055139748202,-0.00413057398811667,0.19885045405667476,0.19882706988225887,-0.02369530586284451,0.16381035182991038,0.16546120290165212,0.01327996792743789,0.2133797867374674,0.21372163433000593,0.06663222130193369,0.5201048744505369,0.5241837406443346,-4.1305739881166765,198.85045405667478,198.8270698822589,-23.695305862844503,163.81035182991042,165.46120290165214
Direct-P,in_domain_unseen,2.25,15,1500,1500,0.0,0.3416992301102192,0.6053184948710231,0.6796247893079936,0.03303083318864486,0.23552167635192175,0.23774884997843357,0.02245893879036089,0.19039451926478215,0.19165153321157116,-0.030190207629027452,0.15035677840842868,0.15330863644786247,0.005201949766034832,0.17457495720267005,0.17459426781320045,0.07431937467445093,0.5299237717918239,0.5349349124514756,22.458938790360904,190.3945192647822,191.65153321157118,-30.19020762902745,150.35677840842868,153.3086364478625
Direct-P,in_domain_unseen,2.25,20,1500,1500,0.0,0.3401987900043537,0.6262279558062211,0.7219296408072468,0.05073013026139711,0.23623406183485973,0.24154269546539245,0.019266672996408014,0.1825186684993826,0.18347223312962335,-0.03472074065060344,0.1501325392658301,0.15404636528710505,0.009389198895735954,0.15585331108674225,0.15608400984583085,0.11414279308814351,0.5315266391284345,0.543471064797133,19.266672996408005,182.51866849938264,183.47223312962333,-34.72074065060343,150.1325392658301,154.0463652871051
Direct-P,in_domain_unseen,2.75,7,1500,1500,0.0,0.35038665774768407,0.5230653635739089,0.5652052783249099,-0.05137513672418036,0.20923572625803524,0.2153829320614655,-0.04035636958232258,0.20926086779795486,0.2130482432460399,0.024078352439132932,0.17444761241542853,0.17604388246677316,0.016227451109619533,0.1998706432659288,0.2004618966945046,-0.141281625991496,0.575398247209597,0.5923030631690303,-40.35636958232258,209.2608677979549,213.04824324603993,24.078352439132928,174.44761241542855,176.04388246677317
Direct-P,in_domain_unseen,2.75,10,1500,1500,0.0,0.34169486566844814,0.5208219611000635,0.5624278011016824,-0.04461937087498702,0.21876920487177126,0.2232015829114417,-0.03193917042405462,0.19028806149584687,0.19288731751377222,0.012428538892040479,0.1720354020535572,0.17242655640111498,0.005179008853142761,0.18319658072345613,0.18320872067128116,-0.12270326990621426,0.6016153133973711,0.6138043530064647,-31.93917042405463,190.2880614958469,192.88731751377225,12.428538892040475,172.03540205355722,172.42655640111502
