beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,200,1000,5,1,4.9,351.358558,807.09762,2.9,151.358558,-192.90238,0.921814
2.0,200,1000,5,2,4.9,488.062066,684.157544,2.9,288.062066,-315.842456,0.686386
2.0,200,1000,5,3,4.9,297.388094,844.31094,2.9,97.388094,-155.68906,0.801131
2.0,200,1000,5,4,1.893748,244.38283,974.484693,-0.106252,44.38283,-25.515307,0.861944
2.0,200,1000,5,5,4.9,511.15451,741.661914,2.9,311.15451,-258.338086,0.897279
2.0,200,1000,5,6,4.9,327.21739,870.29134,2.9,127.21739,-129.70866,0.841268
2.0,200,1000,5,7,4.9,202.411578,1003.585824,2.9,2.411578,3.585824,0.944158
2.0,200,1000,5,8,2.1,146.433587,1006.457222,0.1,-53.566413,6.457222,0.763377
2.0,200,1000,5,9,4.9,448.140924,786.988204,2.9,248.140924,-213.011796,0.890818
2.0,200,1000,5,10,4.9,467.164931,745.262465,2.9,267.164931,-254.737535,0.5996
2.0,200,1000,5,11,2.1,173.637869,1005.145368,0.1,-26.362131,5.145368,0.958131
2.0,200,1000,5,12,4.9,832.457648,429.227973,2.9,632.457648,-570.772027,0.682421
2.0,200,1000,5,13,4.9,382.512628,907.452182,2.9,182.512628,-92.547818,0.776947
2.0,200,1000,5,14,2.1,193.20656,1046.778131,0.1,-6.79344,46.778131,0.792616
2.0,200,1000,5,15,1.739574,187.669523,974.956515,-0.260426,-12.330477,-25.043485,0.893979
2.0,200,1000,5,16,4.9,375.218308,760.105902,2.9,175.218308,-239.894098,0.897985
2.0,200,1000,5,17,4.9,452.079016,739.945736,2.9,252.079016,-260.054264,0.742501
2.0,200,1000,5,18,4.9,1240.258023,107.972905,2.9,1040.258023,-892.027095,0.753031
2.0,200,1000,5,19,4.9,550.863019,659.309943,2.9,350.863019,-340.690057,0.884505
2.0,200,1000,5,20,4.9,769.869928,463.092543,2.9,569.869928,-536.907457,0.84394
2.0,200,1000,5,21,4.9,384.634204,742.18123,2.9,184.634204,-257.81877,0.860436
2.0,200,1000,5,22,3.580191,324.504024,889.835736,1.580191,124.504024,-110.164264,0.712675
2.0,200,1000,5,23,2.1,196.769714,1045.542174,0.1,-3.230286,45.542174,0.910033
2.0,200,1000,5,24,2.017183,93.886325,1056.749297,0.017183,-106.113675,56.749297,0.85939
2.0,200,1000,5,25,4.9,405.920437,870.660816,2.9,205.920437,-129.339184,0.818819
2.0,200,1000,5,26,1.522024,137.268423,1057.071952,-0.477976,-62.731577,57.071952,0.889283
