beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
5,1000,1000,10,1,2.17899,406.701693,1436.462259,-2.82101,-593.298307,436.462259,0.950508
5,1000,1000,10,2,3.836571,826.993247,1184.859073,-1.163429,-173.006753,184.859073,0.900292
5,1000,1000,10,3,2.144081,354.002415,1633.250769,-2.855919,-645.997585,633.250769,0.90472
5,1000,1000,10,4,2.103745,613.800597,1301.410519,-2.896255,-386.199403,301.410519,0.904762
5,1000,1000,10,5,3.502045,772.83573,1211.774502,-1.497955,-227.16427,211.774502,0.926382
5,1000,1000,10,6,1.495969,383.855455,1545.212694,-3.504031,-616.144545,545.212694,0.902937
5,1000,1000,10,7,3.347512,897.476445,978.891934,-1.652488,-102.523555,-21.108066,0.93186
5,1000,1000,10,8,2.132116,374.839982,1620.370465,-2.867884,-625.160018,620.370465,0.904753
5,1000,1000,10,9,3.691152,695.784098,1346.998859,-1.308848,-304.215902,346.998859,0.887564
5,1000,1000,10,10,1.897187,447.595541,1566.637297,-3.102813,-552.404459,566.637297,0.923436
5,1000,1000,10,11,2.094058,763.333486,1241.550691,-2.905942,-236.666514,241.550691,0.947973
5,1000,1000,10,12,1.406484,281.604314,1672.66966,-3.593516,-718.395686,672.66966,0.944586
5,1000,1000,10,13,2.0,254.60513,1569.19956,-3.0,-745.39487,569.19956,0.926768
5,1000,1000,10,14,2.004865,664.435211,1364.660595,-2.995135,-335.564789,364.660595,0.933721
5,1000,1000,10,15,2.1,296.731683,1713.317808,-2.9,-703.268317,713.317808,0.973493
5,1000,1000,10,16,3.456734,633.008668,1334.500986,-1.543266,-366.991332,334.500986,0.910984
5,1000,1000,10,17,5.0,1222.551096,781.956826,-0.0,222.551096,-218.043174,0.882522
5,1000,1000,10,18,1.779169,330.671912,1645.375211,-3.220831,-669.328088,645.375211,0.913387
5,1000,1000,10,19,2.781392,635.69055,1455.170101,-2.218608,-364.30945,455.170101,0.930271
5,1000,1000,10,20,1.409472,406.398781,1569.60956,-3.590528,-593.601219,569.60956,0.889071
5,1000,1000,10,21,2.629511,545.305477,1405.715232,-2.370489,-454.694523,405.715232,0.888924
5,1000,1000,10,22,1.616402,490.136395,1391.637755,-3.383598,-509.863605,391.637755,0.919467
5,1000,1000,10,23,2.0,522.336269,1375.152623,-3.0,-477.663731,375.152623,0.918955
5,1000,1000,10,24,5.0,840.217017,1039.781299,-0.0,-159.782983,39.781299,0.882918
5,1000,1000,10,25,4.087272,1121.520702,871.691748,-0.912728,121.520702,-128.308252,0.759751
5,1000,1000,10,26,2.0,363.701627,1522.47702,-3.0,-636.298373,522.47702,0.86519
5,1000,1000,10,27,4.34429,1056.360049,839.040685,-0.65571,56.360049,-160.959315,0.898196
5,1000,1000,10,28,5.0,1123.648996,905.274429,-0.0,123.648996,-94.725571,0.777811
5,1000,1000,10,29,2.0,371.645417,1641.341163,-3.0,-628.354583,641.341163,0.974247
5,1000,1000,10,30,3.384417,1044.650421,942.59634,-1.615583,44.650421,-57.40366,0.919472
5,1000,1000,10,31,2.818773,575.185035,1459.948,-2.181227,-424.814965,459.948,0.803533
5,1000,1000,10,32,2.522755,319.144006,1690.0762,-2.477245,-680.855994,690.0762,0.835074
5,1000,1000,10,33,4.119828,781.143131,1100.317689,-0.880172,-218.856869,100.317689,0.858722
5,1000,1000,10,34,2.542548,556.778843,1491.613416,-2.457452,-443.221157,491.613416,0.937282
5,1000,1000,10,35,2.228737,554.493667,1438.786994,-2.771263,-445.506333,438.786994,0.946344
5,1000,1000,10,36,5.0,1154.27309,794.667311,-0.0,154.27309,-205.332689,0.799895
5,1000,1000,10,37,5.101681,1015.530527,1033.128301,0.101681,15.530527,33.128301,0.770941
5,1000,1000,10,38,1.910123,405.912323,1550.055276,-3.089877,-594.087677,550.055276,0.932751
5,1000,1000,10,39,5.176689,1235.119619,746.7397,0.176689,235.119619,-253.2603,0.679653
5,1000,1000,10,40,3.04295,511.667596,1453.202513,-1.95705,-488.332404,453.202513,0.913248
5,1000,1000,10,41,2.382235,466.087576,1563.657143,-2.617765,-533.912424,563.657143,0.947443
5,1000,1000,10,42,5.023031,944.93768,888.971519,0.023031,-55.06232,-111.028481,0.849494
5,1000,1000,10,43,2.0,338.729098,1654.353762,-3.0,-661.270902,654.353762,0.922157
5,1000,1000,10,44,3.259233,879.947775,1086.938425,-1.740767,-120.052225,86.938425,0.908534
5,1000,1000,10,45,3.384063,370.842133,1548.365597,-1.615937,-629.157867,548.365597,0.895837
5,1000,1000,10,46,1.710634,444.421066,1457.58831,-3.289366,-555.578934,457.58831,0.930334
5,1000,1000,10,47,5.0,1125.149806,910.722183,-0.0,125.149806,-89.277817,0.831314
5,1000,1000,10,48,1.948943,414.004683,1631.445869,-3.051057,-585.995317,631.445869,0.961277
5,1000,1000,10,49,1.879936,437.344542,1524.26697,-3.120064,-562.655458,524.26697,0.878799
5,1000,1000,10,50,4.000337,1151.904698,751.674591,-0.999663,151.904698,-248.325409,0.852613
5,1000,1000,10,51,2.036701,452.357131,1383.154238,-2.963299,-547.642869,383.154238,0.909523
5,1000,1000,10,52,4.9,1239.178533,846.610955,-0.1,239.178533,-153.389045,0.852316
5,1000,1000,10,53,3.351877,768.784966,1313.271411,-1.648123,-231.215034,313.271411,0.91626
5,1000,1000,10,54,3.651889,1189.936459,851.408631,-1.348111,189.936459,-148.591369,0.820472
5,1000,1000,10,55,2.046116,544.178092,1503.496049,-2.953884,-455.821908,503.496049,0.948263
5,1000,1000,10,56,1.928823,267.885328,1693.859465,-3.071177,-732.114672,693.859465,0.941216
5,1000,1000,10,57,1.707079,398.6069,1585.592317,-3.292921,-601.3931,585.592317,0.936774
5,1000,1000,10,58,3.125857,678.874494,1243.817217,-1.874143,-321.125506,243.817217,0.902514
