beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,5000,1000,10,1,2.3,6259.249049,922.959525,0.3,1259.249049,-77.040475,0.920794
2.0,5000,1000,10,2,3.003385,5679.929633,0.000111,1.003385,679.929633,-999.999889,0.919862
2.0,5000,1000,10,3,1.816454,3568.276028,2464.555797,-0.183546,-1431.723972,1464.555797,0.960369
2.0,5000,1000,10,4,2.391506,6236.384028,2e-05,0.391506,1236.384028,-999.99998,0.777578
2.0,5000,1000,10,5,2.460111,6380.043545,9e-06,0.460111,1380.043545,-999.999991,0.891807
2.0,5000,1000,10,6,2.622547,4651.204482,1402.819707,0.622547,-348.795518,402.819707,0.894164
2.0,5000,1000,10,7,2.240313,5873.839378,3e-06,0.240313,873.839378,-999.999997,0.76381
2.0,5000,1000,10,8,1.91233,4601.506014,7.6e-05,-0.08767,-398.493986,-999.999924,0.845869
2.0,5000,1000,10,9,2.3,5577.885065,2084.835697,0.3,577.885065,1084.835697,0.919142
2.0,5000,1000,10,10,2.623211,6274.083233,0.000179,0.623211,1274.083233,-999.999821,0.809104
2.0,5000,1000,10,11,1.963133,6812.093493,7.2e-05,-0.036867,1812.093493,-999.999928,0.852119
2.0,5000,1000,10,12,2.3,4384.05631,691.557917,0.3,-615.94369,-308.442083,0.957826
2.0,5000,1000,10,13,3.639603,7113.931054,1e-05,1.639603,2113.931054,-999.99999,0.669743
2.0,5000,1000,10,14,2.244309,4719.404788,900.551833,0.244309,-280.595212,-99.448167,0.948675
2.0,5000,1000,10,15,2.520578,6450.431035,2.8e-05,0.520578,1450.431035,-999.999972,0.836493
2.0,5000,1000,10,16,2.216212,6029.124984,4.1e-05,0.216212,1029.124984,-999.999959,0.745455
2.0,5000,1000,10,17,2.852561,5436.24412,6e-06,0.852561,436.24412,-999.999994,0.930578
2.0,5000,1000,10,18,1.774466,4003.171808,1885.544438,-0.225534,-996.828192,885.544438,0.868219
2.0,5000,1000,10,19,2.914244,4521.329512,1.3e-05,0.914244,-478.670488,-999.999987,0.786695
2.0,5000,1000,10,20,1.506049,3377.690233,2157.815177,-0.493951,-1622.309767,1157.815177,0.915209
2.0,5000,1000,10,21,2.140274,6659.532543,178.806423,0.140274,1659.532543,-821.193577,0.931689
