beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
7,5000,1000,10,1,4.942882,4010.337618,1692.32405,-2.057118,-989.662382,692.32405,0.810562
7,5000,1000,10,2,3.663421,3005.381252,2958.539006,-3.336579,-1994.618748,1958.539006,0.858634
7,5000,1000,10,3,1.582779,1608.328448,3845.855566,-5.417221,-3391.671552,2845.855566,0.890424
7,5000,1000,10,4,6.475349,4136.888311,1871.63647,-0.524651,-863.111689,871.63647,-0.865067
7,5000,1000,10,5,1.938028,2049.854044,3858.601505,-5.061972,-2950.145956,2858.601505,0.966828
7,5000,1000,10,6,1.512062,1509.319654,4195.512292,-5.487938,-3490.680346,3195.512292,0.931862
7,5000,1000,10,7,2.635532,2439.113847,3504.610616,-4.364468,-2560.886153,2504.610616,0.852107
7,5000,1000,10,8,5.644339,3457.811075,2128.982935,-1.355661,-1542.188925,1128.982935,0.283774
7,5000,1000,10,9,4.766792,3950.178845,2014.883054,-2.233208,-1049.821155,1014.883054,0.860428
7,5000,1000,10,10,1.576139,1802.203981,3164.940517,-5.423861,-3197.796019,2164.940517,0.95422
7,5000,1000,10,11,5.205245,5091.582548,767.104121,-1.794755,91.582548,-232.895879,0.72446
7,5000,1000,10,12,4.50886,2896.62835,2797.716444,-2.49114,-2103.37165,1797.716444,0.870825
7,5000,1000,10,13,1.726315,1626.301918,4219.181484,-5.273685,-3373.698082,3219.181484,0.911141
7,5000,1000,10,14,2.168212,2281.733883,3479.17131,-4.831788,-2718.266117,2479.17131,0.866306
7,5000,1000,10,15,4.796451,3659.124259,2277.569746,-2.203549,-1340.875741,1277.569746,0.885616
7,5000,1000,10,16,2.0,1359.187561,4627.300344,-5.0,-3640.812439,3627.300344,0.950495
7,5000,1000,10,17,3.436623,3130.988372,3151.778485,-3.563377,-1869.011628,2151.778485,0.894307
7,5000,1000,10,18,2.893627,1831.909836,4129.34057,-4.106373,-3168.090164,3129.34057,0.908069
7,5000,1000,10,19,5.157615,2770.918539,3286.363028,-1.842385,-2229.081461,2286.363028,0.737099
7,5000,1000,10,20,1.651741,1573.026671,4305.088903,-5.348259,-3426.973329,3305.088903,0.961839
7,5000,1000,10,21,3.457315,3402.874492,2602.84216,-3.542685,-1597.125508,1602.84216,0.92063
7,5000,1000,10,22,2.763121,1605.985259,4269.02105,-4.236879,-3394.014741,3269.02105,0.934026
7,5000,1000,10,23,1.512861,1333.304518,4199.305942,-5.487139,-3666.695482,3199.305942,0.947972
7,5000,1000,10,24,1.833613,1846.557923,3921.523723,-5.166387,-3153.442077,2921.523723,0.949754
7,5000,1000,10,25,4.818952,4189.954977,2108.581588,-2.181048,-810.045023,1108.581588,0.899838
7,5000,1000,10,26,3.563067,3440.122854,2446.070474,-3.436933,-1559.877146,1446.070474,0.871782
7,5000,1000,10,27,3.543037,2318.713641,4002.34643,-3.456963,-2681.286359,3002.34643,0.886967
7,5000,1000,10,28,1.983775,924.793088,5424.686396,-5.016225,-4075.206912,4424.686396,0.91101
7,5000,1000,10,29,5.0,3082.002393,3043.701685,-2.0,-1917.997607,2043.701685,0.674977
7,5000,1000,10,30,5.198743,5484.062948,718.420647,-1.801257,484.062948,-281.579353,0.670327
7,5000,1000,10,31,3.702734,2438.234489,3429.782277,-3.297266,-2561.765511,2429.782277,0.9124
7,5000,1000,10,32,4.111449,2785.125801,3557.325685,-2.888551,-2214.874199,2557.325685,0.855987
7,5000,1000,10,33,2.410716,1383.649893,4120.367969,-4.589284,-3616.350107,3120.367969,0.862916
7,5000,1000,10,34,1.613126,1233.583713,5132.470623,-5.386874,-3766.416287,4132.470623,0.961037
7,5000,1000,10,35,5.312089,4719.369026,1733.003554,-1.687911,-280.630974,733.003554,0.49121
7,5000,1000,10,36,5.012105,3686.415093,2356.57383,-1.987895,-1313.584907,1356.57383,0.860428
7,5000,1000,10,37,2.376755,2146.51123,3475.109689,-4.623245,-2853.48877,2475.109689,0.92928
7,5000,1000,10,38,4.990673,3883.182832,1847.262647,-2.009327,-1116.817168,847.262647,0.854415
7,5000,1000,10,39,4.91215,3657.013127,2631.823176,-2.08785,-1342.986873,1631.823176,0.872414
7,5000,1000,10,40,2.67946,2786.111657,3266.514909,-4.32054,-2213.888343,2266.514909,0.783087
7,5000,1000,10,41,1.50106,1259.533054,4611.004511,-5.49894,-3740.466946,3611.004511,0.936193
7,5000,1000,10,42,2.250531,646.208489,5313.849995,-4.749469,-4353.791511,4313.849995,0.861424
7,5000,1000,10,43,2.279176,2734.953648,3190.559286,-4.720824,-2265.046352,2190.559286,0.906609
7,5000,1000,10,44,3.728492,1706.468788,4160.536026,-3.271508,-3293.531212,3160.536026,0.898002
7,5000,1000,10,45,5.231478,4147.782085,1944.712216,-1.768522,-852.217915,944.712216,0.578753
7,5000,1000,10,46,3.602927,3110.042804,3097.683964,-3.397073,-1889.957196,2097.683964,0.919039
7,5000,1000,10,47,2.070856,1662.156703,4458.662413,-4.929144,-3337.843297,3458.662413,0.932945
7,5000,1000,10,48,5.015651,3808.963322,1863.510438,-1.984349,-1191.036678,863.510438,0.838169
7,5000,1000,10,49,5.0,3494.858898,2776.617243,-2.0,-1505.141102,1776.617243,0.834806
7,5000,1000,10,50,5.589271,3836.61797,1892.043803,-1.410729,-1163.38203,892.043803,0.289664
7,5000,1000,10,51,2.364108,1986.0915,4200.868585,-4.635892,-3013.9085,3200.868585,0.872512
7,5000,1000,10,52,1.449002,1197.222587,4562.262017,-5.550998,-3802.777413,3562.262017,0.928594
