beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,5000,1000,5,1,1.911088,3834.847195,1155.564208,-0.088912,-1165.152805,155.564208,0.854457
2.0,5000,1000,5,2,1.330091,6723.03996,444.778678,-0.669909,1723.03996,-555.221322,0.937327
2.0,5000,1000,5,3,1.9,8749.656736,16.617392,-0.1,3749.656736,-983.382608,0.969245
2.0,5000,1000,5,4,2.1,4885.921358,80.178381,0.1,-114.078642,-919.821619,0.746315
2.0,5000,1000,5,5,3.094533,5266.479982,353.528882,1.094533,266.479982,-646.471118,0.741478
2.0,5000,1000,5,6,1.422103,6678.222884,5e-06,-0.577897,1678.222884,-999.999995,0.836041
2.0,5000,1000,5,7,2.3,4970.399198,1018.820729,0.3,-29.600802,18.820729,0.835968
2.0,5000,1000,5,8,2.3,6312.317825,1117.844577,0.3,1312.317825,117.844577,0.902444
2.0,5000,1000,5,9,2.570287,8206.884399,1e-06,0.570287,3206.884399,-999.999999,0.870829
2.0,5000,1000,5,10,3.835701,4435.539469,5.9e-05,1.835701,-564.460531,-999.999941,0.822387
2.0,5000,1000,5,11,2.194057,5132.058001,4.7e-05,0.194057,132.058001,-999.999953,0.911132
2.0,5000,1000,5,12,1.719131,7125.552279,251.337758,-0.280869,2125.552279,-748.662242,0.805516
2.0,5000,1000,5,13,2.486556,7156.129879,4.4e-05,0.486556,2156.129879,-999.999956,0.837926
2.0,5000,1000,5,14,1.636174,5633.763696,955.122103,-0.363826,633.763696,-44.877897,0.895522
2.0,5000,1000,5,15,1.803436,5829.68679,9.3e-05,-0.196564,829.68679,-999.999907,0.797486
2.0,5000,1000,5,16,1.71372,7101.319534,2.9e-05,-0.28628,2101.319534,-999.999971,0.750171
2.0,5000,1000,5,17,3.639843,4465.385631,1.5e-05,1.639843,-534.614369,-999.999985,0.847691
2.0,5000,1000,5,18,4.9,6361.429368,380.866678,2.9,1361.429368,-619.133322,0.835001
2.0,5000,1000,5,19,2.056482,5956.702295,5.2e-05,0.056482,956.702295,-999.999948,0.925086
2.0,5000,1000,5,20,3.888307,4890.496939,0.000115,1.888307,-109.503061,-999.999885,0.905692
2.0,5000,1000,5,21,3.379434,3705.687448,1.5e-05,1.379434,-1294.312552,-999.999985,0.891539
2.0,5000,1000,5,22,3.536455,8654.125097,5.3e-05,1.536455,3654.125097,-999.999947,0.916143
2.0,5000,1000,5,23,1.913916,7445.108958,5.4e-05,-0.086084,2445.108958,-999.999946,0.92054
2.0,5000,1000,5,24,2.161753,6081.781295,5.2e-05,0.161753,1081.781295,-999.999948,0.963444
2.0,5000,1000,5,25,1.831606,4850.344403,1050.964114,-0.168394,-149.655597,50.964114,0.861239
2.0,5000,1000,5,26,1.460495,4627.79021,6.9e-05,-0.539505,-372.20979,-999.999931,0.671882
2.0,5000,1000,5,27,2.3,4630.426534,1114.189698,0.3,-369.573466,114.189698,0.944657
2.0,5000,1000,5,28,3.129524,6601.185297,3e-05,1.129524,1601.185297,-999.99997,0.665452
2.0,5000,1000,5,29,1.628464,2398.114047,3973.158057,-0.371536,-2601.885953,2973.158057,0.884741
2.0,5000,1000,5,30,3.631538,6144.678359,5e-06,1.631538,1144.678359,-999.999995,0.904654
2.0,5000,1000,5,31,2.184821,8621.129579,0.000136,0.184821,3621.129579,-999.999864,0.974807
2.0,5000,1000,5,32,2.856437,6667.357153,3e-06,0.856437,1667.357153,-999.999997,0.865501
2.0,5000,1000,5,33,1.88063,5306.402193,8.3e-05,-0.11937,306.402193,-999.999917,0.85288
2.0,5000,1000,5,34,4.9,7320.862808,1060.499622,2.9,2320.862808,60.499622,0.970671
2.0,5000,1000,5,35,2.407506,4460.649847,3e-06,0.407506,-539.350153,-999.999997,0.900375
2.0,5000,1000,5,36,1.617878,4206.758077,2577.211538,-0.382122,-793.241923,1577.211538,0.897868
2.0,5000,1000,5,37,2.249563,3805.942456,2090.039759,0.249563,-1194.057544,1090.039759,0.858698
2.0,5000,1000,5,38,2.839161,6232.523206,0.000153,0.839161,1232.523206,-999.999847,0.86862
2.0,5000,1000,5,39,5.112402,5528.586009,622.335743,3.112402,528.586009,-377.664257,0.296152
2.0,5000,1000,5,40,2.584252,1478.243538,3277.213089,0.584252,-3521.756462,2277.213089,0.796203
2.0,5000,1000,5,41,2.1,912.639129,5774.72557,0.1,-4087.360871,4774.72557,0.973016
2.0,5000,1000,5,42,4.3,4351.036983,110.166547,2.3,-648.963017,-889.833453,0.859272
2.0,5000,1000,5,43,2.642028,6307.526826,9e-06,0.642028,1307.526826,-999.999991,0.644049
2.0,5000,1000,5,44,2.182195,4422.341037,9.4e-05,0.182195,-577.658963,-999.999906,0.901688
2.0,5000,1000,5,45,2.819987,9191.768451,2.1e-05,0.819987,4191.768451,-999.999979,0.917422
2.0,5000,1000,5,46,1.788073,4042.553826,8.7e-05,-0.211927,-957.446174,-999.999913,0.6612
2.0,5000,1000,5,47,2.36836,4705.344552,1860.354294,0.36836,-294.655448,860.354294,0.813457
2.0,5000,1000,5,48,1.5,6515.497041,246.468893,-0.5,1515.497041,-753.531107,0.850908
2.0,5000,1000,5,49,2.889849,6869.573215,7.6e-05,0.889849,1869.573215,-999.999924,0.856031
2.0,5000,1000,5,50,1.988572,5433.732463,588.854846,-0.011428,433.732463,-411.145154,0.888317
2.0,5000,1000,5,51,2.432524,3704.953531,5.3e-05,0.432524,-1295.046469,-999.999947,0.849916
2.0,5000,1000,5,52,1.524043,3020.573556,1958.145497,-0.475957,-1979.426444,958.145497,0.889817
2.0,5000,1000,5,53,2.495416,4703.159064,0.000155,0.495416,-296.840936,-999.999845,0.804786
2.0,5000,1000,5,54,1.778594,4947.76783,5.5e-05,-0.221406,-52.23217,-999.999945,0.840816
2.0,5000,1000,5,55,2.1,3059.264075,3638.066431,0.1,-1940.735925,2638.066431,0.955886
2.0,5000,1000,5,56,1.749548,4755.362026,3.6e-05,-0.250452,-244.637974,-999.999964,0.803106
2.0,5000,1000,5,57,3.353124,8237.624677,8.5e-05,1.353124,3237.624677,-999.999915,0.636566
2.0,5000,1000,5,58,2.590014,6715.159823,585.218756,0.590014,1715.159823,-414.781244,0.830295
2.0,5000,1000,5,59,1.463365,3861.439507,1606.44929,-0.536635,-1138.560493,606.44929,0.885843
