beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,200,1000,3,1,5.0,569.772582,756.092506,3.0,369.772582,-243.907494,0.882815
2.0,200,1000,3,2,5.0,411.901312,819.06516,3.0,211.901312,-180.93484,0.975586
2.0,200,1000,3,3,5.0,462.30991,765.528874,3.0,262.30991,-234.471126,0.97206
2.0,200,1000,3,4,2.3,105.491035,1130.347497,0.3,-94.508965,130.347497,0.841567
2.0,200,1000,3,5,5.0,397.835163,726.81019,3.0,197.835163,-273.18981,0.90327
2.0,200,1000,3,6,5.0,467.281917,705.778331,3.0,267.281917,-294.221669,0.958107
2.0,200,1000,3,7,1.9,267.817565,961.989831,-0.1,67.817565,-38.010169,0.723284
2.0,200,1000,3,8,5.0,522.056621,730.048246,3.0,322.056621,-269.951754,0.878427
2.0,200,1000,3,9,5.0,398.300447,784.982639,3.0,198.300447,-215.017361,0.9188
2.0,200,1000,3,10,5.0,584.17975,640.503293,3.0,384.17975,-359.496707,0.883397
2.0,200,1000,3,11,5.0,228.305028,901.903192,3.0,28.305028,-98.096808,0.984108
2.0,200,1000,3,12,1.9,373.404309,877.685988,-0.1,173.404309,-122.314012,0.903987
2.0,200,1000,3,13,5.0,187.517819,923.271753,3.0,-12.482181,-76.728247,0.685774
2.0,200,1000,3,14,5.0,177.978305,1088.802734,3.0,-22.021695,88.802734,0.738831
2.0,200,1000,3,15,5.0,636.215216,621.270736,3.0,436.215216,-378.729264,0.741934
2.0,200,1000,3,16,5.0,595.501312,626.315207,3.0,395.501312,-373.684793,0.979199
2.0,200,1000,3,17,1.9,135.631128,1120.97506,-0.1,-64.368872,120.97506,0.70778
2.0,200,1000,3,18,5.0,581.211663,653.542295,3.0,381.211663,-346.457705,0.731277
2.0,200,1000,3,19,5.0,798.496821,518.220276,3.0,598.496821,-481.779724,0.798818
2.0,200,1000,3,20,5.0,359.95176,840.835228,3.0,159.95176,-159.164772,0.792697
2.0,200,1000,3,21,1.9,98.588251,1017.06909,-0.1,-101.411749,17.06909,0.709789
2.0,200,1000,3,22,2.1,250.873563,910.640906,0.1,50.873563,-89.359094,0.934832
2.0,200,1000,3,23,5.0,275.421585,971.529942,3.0,75.421585,-28.470058,0.964022
2.0,200,1000,3,24,5.0,333.774175,855.32211,3.0,133.774175,-144.67789,0.98458
2.0,200,1000,3,25,5.0,754.255938,509.961506,3.0,554.255938,-490.038494,0.949396
2.0,200,1000,3,26,5.0,613.639584,622.099839,3.0,413.639584,-377.900161,0.978515
2.0,200,1000,3,27,1.9,105.113925,1080.891624,-0.1,-94.886075,80.891624,0.864609
2.0,200,1000,3,28,1.9,138.777901,989.520888,-0.1,-61.222099,-10.479112,0.807741
2.0,200,1000,3,29,5.0,560.154688,641.50928,3.0,360.154688,-358.49072,0.803648
2.0,200,1000,3,30,1.9,110.004266,1135.593583,-0.1,-89.995734,135.593583,0.842172
2.0,200,1000,3,31,5.0,273.703157,864.333869,3.0,73.703157,-135.666131,0.986257
2.0,200,1000,3,32,5.0,425.823123,841.470269,3.0,225.823123,-158.529731,0.983943
2.0,200,1000,3,33,5.0,148.950804,1028.221468,3.0,-51.049196,28.221468,0.985502
2.0,200,1000,3,34,5.0,442.955596,694.761395,3.0,242.955596,-305.238605,0.981494
2.0,200,1000,3,35,5.0,500.856504,634.491641,3.0,300.856504,-365.508359,0.751644
2.0,200,1000,3,36,1.9,140.247529,1005.652913,-0.1,-59.752471,5.652913,0.866635
2.0,200,1000,3,37,5.0,407.502035,750.834619,3.0,207.502035,-249.165381,0.970381
2.0,200,1000,3,38,2.1,293.703254,911.492766,0.1,93.703254,-88.507234,0.861271
2.0,200,1000,3,39,5.0,411.653676,793.105885,3.0,211.653676,-206.894115,0.985767
2.0,200,1000,3,40,1.9,233.752292,1033.078099,-0.1,33.752292,33.078099,0.871867
2.0,200,1000,3,41,2.1,157.428826,1133.326173,0.1,-42.571174,133.326173,0.827096
2.0,200,1000,3,42,2.3,16.744849,1190.549042,0.3,-183.255151,190.549042,0.818828
2.0,200,1000,3,43,1.9,157.87343,1100.166101,-0.1,-42.12657,100.166101,0.766778
2.0,200,1000,3,44,5.0,608.447159,573.925551,3.0,408.447159,-426.074449,0.717054
2.0,200,1000,3,45,5.0,313.560964,790.081343,3.0,113.560964,-209.918657,0.921368
2.0,200,1000,3,46,2.1,129.828751,999.77454,0.1,-70.171249,-0.22546,0.925825
2.0,200,1000,3,47,1.9,163.619965,1034.947368,-0.1,-36.380035,34.947368,0.936228
2.0,200,1000,3,48,5.0,281.209549,944.667623,3.0,81.209549,-55.332377,0.809775
2.0,200,1000,3,49,2.1,151.887832,1115.341134,0.1,-48.112168,115.341134,0.889541
2.0,200,1000,3,50,5.0,353.893737,795.926467,3.0,153.893737,-204.073533,0.971775
2.0,200,1000,3,51,1.9,197.994026,965.151582,-0.1,-2.005974,-34.848418,0.702267
2.0,200,1000,3,52,5.0,725.124087,504.05729,3.0,525.124087,-495.94271,0.74909
2.0,200,1000,3,53,1.9,249.10084,935.027372,-0.1,49.10084,-64.972628,0.893364
2.0,200,1000,3,54,5.0,113.125574,1048.141133,3.0,-86.874426,48.141133,0.706919
2.0,200,1000,3,55,5.0,800.073843,459.928399,3.0,600.073843,-540.071601,0.763093
2.0,200,1000,3,56,1.9,186.795465,1030.934951,-0.1,-13.204535,30.934951,0.892769
2.0,200,1000,3,57,5.0,96.036624,1088.041776,3.0,-103.963376,88.041776,0.845088
2.0,200,1000,3,58,1.9,181.103054,1015.738595,-0.1,-18.896946,15.738595,0.729776
2.0,200,1000,3,59,1.9,129.659335,1038.213026,-0.1,-70.340665,38.213026,0.762159
2.0,200,1000,3,60,5.0,562.931195,618.380864,3.0,362.931195,-381.619136,0.980923
2.0,200,1000,3,61,5.0,644.391751,612.76897,3.0,444.391751,-387.23103,0.985188
2.0,200,1000,3,62,5.0,593.223883,661.172104,3.0,393.223883,-338.827896,0.900524
2.0,200,1000,3,63,5.0,582.440376,680.506971,3.0,382.440376,-319.493029,0.963346
2.0,200,1000,3,64,5.0,676.055934,578.782452,3.0,476.055934,-421.217548,0.685645
2.0,200,1000,3,65,2.1,145.817054,1064.764602,0.1,-54.182946,64.764602,0.914713
2.0,200,1000,3,66,5.0,504.034449,629.989182,3.0,304.034449,-370.010818,0.670471
2.0,200,1000,3,67,2.1,201.127995,1020.836095,0.1,1.127995,20.836095,0.904573
2.0,200,1000,3,68,5.0,998.15247,311.178403,3.0,798.15247,-688.821597,0.980422
2.0,200,1000,3,69,5.0,562.967325,610.01865,3.0,362.967325,-389.98135,0.781521
