beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,1000,1000,5,1,4.170757,1879.970702,3e-06,2.170757,879.970702,-999.999997,0.931537
2.0,1000,1000,5,2,3.981194,2044.759782,8.6e-05,1.981194,1044.759782,-999.999914,0.947019
2.0,1000,1000,5,3,2.011249,953.702301,1140.637838,0.011249,-46.297699,140.637838,0.845089
2.0,1000,1000,5,4,4.9,1293.92782,258.79986,2.9,293.92782,-741.20014,0.913028
2.0,1000,1000,5,5,4.790586,1804.726879,3.1e-05,2.790586,804.726879,-999.999969,0.9386
2.0,1000,1000,5,6,4.114772,1492.122961,4.8e-05,2.114772,492.122961,-999.999952,0.826488
2.0,1000,1000,5,7,1.509688,939.576575,1304.991458,-0.490312,-60.423425,304.991458,0.84477
2.0,1000,1000,5,8,1.720919,759.448105,1334.618692,-0.279081,-240.551895,334.618692,0.887532
2.0,1000,1000,5,9,4.9,1732.266263,194.350382,2.9,732.266263,-805.649618,0.935697
2.0,1000,1000,5,10,2.3,948.908263,1219.571361,0.3,-51.091737,219.571361,0.886393
2.0,1000,1000,5,11,2.1,1518.273853,983.783671,0.1,518.273853,-16.216329,0.917646
2.0,1000,1000,5,12,4.218347,2020.88563,8.2e-05,2.218347,1020.88563,-999.999918,0.796925
2.0,1000,1000,5,13,2.1,636.487341,1039.605436,0.1,-363.512659,39.605436,0.875606
2.0,1000,1000,5,14,2.699594,1447.158649,689.214775,0.699594,447.158649,-310.785225,0.781583
2.0,1000,1000,5,15,2.02929,902.215195,858.172205,0.02929,-97.784805,-141.827795,0.871028
2.0,1000,1000,5,16,4.9,1909.2027,35.181701,2.9,909.2027,-964.818299,0.906035
2.0,1000,1000,5,17,3.34553,885.032931,814.302646,1.34553,-114.967069,-185.697354,0.73448
2.0,1000,1000,5,18,3.180322,1831.100646,2.2e-05,1.180322,831.100646,-999.999978,0.734075
2.0,1000,1000,5,19,2.995734,2098.639342,5.3e-05,0.995734,1098.639342,-999.999947,0.856986
2.0,1000,1000,5,20,4.213687,2012.381214,2e-06,2.213687,1012.381214,-999.999998,0.938508
2.0,1000,1000,5,21,4.9,1987.029972,91.897,2.9,987.029972,-908.103,0.933514
2.0,1000,1000,5,22,2.979157,1939.183178,2e-06,0.979157,939.183178,-999.999998,0.918635
2.0,1000,1000,5,23,1.934744,1335.824393,803.820866,-0.065256,335.824393,-196.179134,0.878393
2.0,1000,1000,5,24,2.1,1037.076196,867.920544,0.1,37.076196,-132.079456,0.973896
2.0,1000,1000,5,25,4.385015,2120.261782,1.2e-05,2.385015,1120.261782,-999.999988,0.949259
2.0,1000,1000,5,26,4.280884,2091.012981,1.4e-05,2.280884,1091.012981,-999.999986,0.876619
2.0,1000,1000,5,27,4.574823,2030.429356,1.3e-05,2.574823,1030.429356,-999.999987,0.883468
2.0,1000,1000,5,28,2.1,1052.961833,1060.889483,0.1,52.961833,60.889483,0.92564
2.0,1000,1000,5,29,4.9,1759.861501,162.012688,2.9,759.861501,-837.987312,0.664273
2.0,1000,1000,5,30,2.1,1318.507019,747.12238,0.1,318.507019,-252.87762,0.886245
2.0,1000,1000,5,31,4.67633,2040.070074,4.7e-05,2.67633,1040.070074,-999.999953,0.899921
2.0,1000,1000,5,32,1.922949,1219.947496,1019.97646,-0.077051,219.947496,19.97646,0.892795
2.0,1000,1000,5,33,4.9,1729.655004,104.416178,2.9,729.655004,-895.583822,0.807391
2.0,1000,1000,5,34,2.1,841.817127,812.780398,0.1,-158.182873,-187.219602,0.924031
2.0,1000,1000,5,35,2.1,458.069806,1295.635576,0.1,-541.930194,295.635576,0.951088
2.0,1000,1000,5,36,1.476958,796.333626,1288.131146,-0.523042,-203.666374,288.131146,0.897087
2.0,1000,1000,5,37,3.303646,2450.39863,3e-06,1.303646,1450.39863,-999.999997,0.853292
2.0,1000,1000,5,38,4.319577,2200.766034,5e-06,2.319577,1200.766034,-999.999995,0.867245
2.0,1000,1000,5,39,2.980349,2080.996465,9e-06,0.980349,1080.996465,-999.999991,0.818325
2.0,1000,1000,5,40,4.9,2110.916556,122.823819,2.9,1110.916556,-877.176181,0.758574
2.0,1000,1000,5,41,4.9,1054.200774,950.017129,2.9,54.200774,-49.982871,0.898305
2.0,1000,1000,5,42,3.353565,2395.180387,227.837789,1.353565,1395.180387,-772.162211,0.713862
2.0,1000,1000,5,43,2.321349,1008.41026,1103.883641,0.321349,8.41026,103.883641,0.858598
2.0,1000,1000,5,44,4.9,1351.200163,243.893156,2.9,351.200163,-756.106844,0.846837
2.0,1000,1000,5,45,2.1,504.089742,1432.715512,0.1,-495.910258,432.715512,0.956291
2.0,1000,1000,5,46,4.9,1307.627939,366.790944,2.9,307.627939,-633.209056,0.842621
2.0,1000,1000,5,47,4.9,1445.046983,365.946478,2.9,445.046983,-634.053522,0.923128
2.0,1000,1000,5,48,1.466714,554.06931,1282.426424,-0.533286,-445.93069,282.426424,0.923117
2.0,1000,1000,5,49,4.9,1040.978243,762.667999,2.9,40.978243,-237.332001,0.820144
2.0,1000,1000,5,50,2.615461,1584.189509,662.762251,0.615461,584.189509,-337.237749,0.785601
2.0,1000,1000,5,51,4.9,1434.230386,176.419128,2.9,434.230386,-823.580872,0.926679
2.0,1000,1000,5,52,4.9,942.38577,957.925398,2.9,-57.61423,-42.074602,0.784254
2.0,1000,1000,5,53,3.033896,464.271444,1180.233345,1.033896,-535.728556,180.233345,0.758444
2.0,1000,1000,5,54,2.2,833.950411,1016.361967,0.2,-166.049589,16.361967,0.851546
2.0,1000,1000,5,55,4.266528,1945.685739,6.5e-05,2.266528,945.685739,-999.999935,0.873941
2.0,1000,1000,5,56,1.818897,378.399054,1469.867044,-0.181103,-621.600946,469.867044,0.793081
2.0,1000,1000,5,57,2.1,653.395812,1313.139238,0.1,-346.604188,313.139238,0.907583
2.0,1000,1000,5,58,2.3,1054.825849,788.902359,0.3,54.825849,-211.097641,0.947187
2.0,1000,1000,5,59,2.724727,969.038449,1248.960204,0.724727,-30.961551,248.960204,0.798591
2.0,1000,1000,5,60,2.3,1229.298814,828.390942,0.3,229.298814,-171.609058,0.855446
2.0,1000,1000,5,61,2.3,1393.986978,938.619346,0.3,393.986978,-61.380654,0.783976
2.0,1000,1000,5,62,4.290192,2327.221535,7e-06,2.290192,1327.221535,-999.999993,0.582282
2.0,1000,1000,5,63,4.513884,2204.04923,2e-06,2.513884,1204.04923,-999.999998,0.751439
2.0,1000,1000,5,64,3.847724,2206.512359,0.000118,1.847724,1206.512359,-999.999882,0.8565
2.0,1000,1000,5,65,4.9,1495.920769,834.725229,2.9,495.920769,-165.274771,0.860476
2.0,1000,1000,5,66,2.3,1040.518726,933.398274,0.3,40.518726,-66.601726,0.91668
2.0,1000,1000,5,67,4.6,1877.270371,0.000143,2.6,877.270371,-999.999857,0.763234
2.0,1000,1000,5,68,2.069312,961.659003,1008.733377,0.069312,-38.340997,8.733377,0.869498
2.0,1000,1000,5,69,4.062986,2039.532085,1.9e-05,2.062986,1039.532085,-999.999981,0.796298
2.0,1000,1000,5,70,2.3,1836.556863,648.622471,0.3,836.556863,-351.377529,0.933451
2.0,1000,1000,5,71,4.9,1375.045642,573.583427,2.9,375.045642,-426.416573,0.712334
2.0,1000,1000,5,72,4.9,1277.534191,1207.287194,2.9,277.534191,207.287194,0.886454
2.0,1000,1000,5,73,2.1,602.095104,1260.739965,0.1,-397.904896,260.739965,0.947871
2.0,1000,1000,5,74,2.1,1129.756613,1213.810542,0.1,129.756613,213.810542,0.825444
2.0,1000,1000,5,75,1.807905,484.421015,1389.001821,-0.192095,-515.578985,389.001821,0.882949
2.0,1000,1000,5,76,1.638266,1194.686633,972.044345,-0.361734,194.686633,-27.955655,0.909291
2.0,1000,1000,5,77,3.201077,1705.065146,3e-06,1.201077,705.065146,-999.999997,0.782676
2.0,1000,1000,5,78,1.637193,630.018776,1333.959478,-0.362807,-369.981224,333.959478,0.890028
2.0,1000,1000,5,79,4.9,884.873668,719.248752,2.9,-115.126332,-280.751248,0.940296
2.0,1000,1000,5,80,3.859806,2443.596419,1.6e-05,1.859806,1443.596419,-999.999984,0.83533
2.0,1000,1000,5,81,2.323849,2079.441159,7e-06,0.323849,1079.441159,-999.999993,0.792937
2.0,1000,1000,5,82,4.9,1654.133578,325.854033,2.9,654.133578,-674.145967,0.697401
2.0,1000,1000,5,83,2.924146,2096.497625,3.2e-05,0.924146,1096.497625,-999.999968,0.752145
2.0,1000,1000,5,84,1.933134,1056.758406,887.073906,-0.066866,56.758406,-112.926094,0.863959
2.0,1000,1000,5,85,3.332153,2458.722503,3.4e-05,1.332153,1458.722503,-999.999966,0.682406
2.0,1000,1000,5,86,4.023529,1838.84672,4.8e-05,2.023529,838.84672,-999.999952,0.838485
2.0,1000,1000,5,87,4.9,1561.685113,281.236495,2.9,561.685113,-718.763505,0.77412
2.0,1000,1000,5,88,4.3,2136.078394,0.000126,2.3,1136.078394,-999.999874,0.930226
2.0,1000,1000,5,89,4.4307,368.967819,1087.566303,2.4307,-631.032181,87.566303,0.525463
2.0,1000,1000,5,90,2.3,1324.918073,586.670901,0.3,324.918073,-413.329099,0.801923
2.0,1000,1000,5,91,3.311023,1106.41021,685.470476,1.311023,106.41021,-314.529524,0.726402
2.0,1000,1000,5,92,3.649812,2249.470047,2.1e-05,1.649812,1249.470047,-999.999979,0.850991
2.0,1000,1000,5,93,2.3,909.500288,988.940026,0.3,-90.499712,-11.059974,0.956527
2.0,1000,1000,5,94,4.9,1443.861303,983.199176,2.9,443.861303,-16.800824,0.917277
2.0,1000,1000,5,95,4.9,1083.337954,778.111779,2.9,83.337954,-221.888221,0.804876
2.0,1000,1000,5,96,3.3,2220.128788,0.000228,1.3,1220.128788,-999.999772,0.906273
2.0,1000,1000,5,97,4.9,1775.811484,749.568268,2.9,775.811484,-250.431732,0.872232
2.0,1000,1000,5,98,2.640307,2657.16894,2.4e-05,0.640307,1657.16894,-999.999976,0.798097
2.0,1000,1000,5,99,4.9,2027.411416,290.181419,2.9,1027.411416,-709.818581,0.827826
2.0,1000,1000,5,100,1.524727,680.487115,1570.200401,-0.475273,-319.512885,570.200401,0.92271
2.0,1000,1000,5,101,3.418819,1982.630884,3.6e-05,1.418819,982.630884,-999.999964,0.948819
2.0,1000,1000,5,102,2.910742,2029.981331,0.000113,0.910742,1029.981331,-999.999887,0.870575
2.0,1000,1000,5,103,1.780157,446.848438,1414.764462,-0.219843,-553.151562,414.764462,0.864858
2.0,1000,1000,5,104,2.661748,693.438841,1058.796529,0.661748,-306.561159,58.796529,0.805797
2.0,1000,1000,5,105,4.9,748.539176,865.989321,2.9,-251.460824,-134.010679,0.843623
2.0,1000,1000,5,106,4.9,1555.180493,200.449666,2.9,555.180493,-799.550334,0.850221
2.0,1000,1000,5,107,2.414223,852.531215,1027.638593,0.414223,-147.468785,27.638593,0.823463
2.0,1000,1000,5,108,4.9,1817.256544,236.326644,2.9,817.256544,-763.673356,0.816895
2.0,1000,1000,5,109,4.9,1428.198136,662.158365,2.9,428.198136,-337.841635,0.75301
2.0,1000,1000,5,110,4.3,1949.569223,57.524695,2.3,949.569223,-942.475305,0.859053
2.0,1000,1000,5,111,1.95017,432.771078,1295.103362,-0.04983,-567.228922,295.103362,0.890544
2.0,1000,1000,5,112,1.582373,361.006789,1276.619595,-0.417627,-638.993211,276.619595,0.890917
2.0,1000,1000,5,113,4.7,1074.226436,1220.014568,2.7,74.226436,220.014568,0.478673
2.0,1000,1000,5,114,1.505102,900.079957,1060.212451,-0.494898,-99.920043,60.212451,0.880276
2.0,1000,1000,5,115,4.9,1903.054453,331.019841,2.9,903.054453,-668.980159,0.909596
2.0,1000,1000,5,116,4.9,1224.604419,686.968294,2.9,224.604419,-313.031706,0.675382
2.0,1000,1000,5,117,3.735383,1259.414377,554.569653,1.735383,259.414377,-445.430347,0.680009
2.0,1000,1000,5,118,3.291358,2143.29559,4e-06,1.291358,1143.29559,-999.999996,0.873021
2.0,1000,1000,5,119,4.9,1223.468992,722.48668,2.9,223.468992,-277.51332,0.920467
