beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
3,1000,1000,3,1,5.0,1557.712952,416.704649,2.0,557.712952,-583.295351,0.9862
3,1000,1000,3,2,5.0,2065.287963,118.284167,2.0,1065.287963,-881.715833,0.71792
3,1000,1000,3,3,5.0,1608.303178,113.884052,2.0,608.303178,-886.115948,0.975754
3,1000,1000,3,4,1.9,386.581112,1767.297685,-1.1,-613.418888,767.297685,0.809161
3,1000,1000,3,5,5.0,720.770058,1121.512796,2.0,-279.229942,121.512796,0.978737
3,1000,1000,3,6,5.0,1516.817788,210.496198,2.0,516.817788,-789.503802,0.98391
3,1000,1000,3,7,5.0,797.949194,1077.404014,2.0,-202.050806,77.404014,0.861647
3,1000,1000,3,8,1.9,741.175145,1210.677314,-1.1,-258.824855,210.677314,0.766723
3,1000,1000,3,9,5.0,1348.812487,797.697243,2.0,348.812487,-202.302757,0.971443
3,1000,1000,3,10,1.9,509.348249,1553.272906,-1.1,-490.651751,553.272906,0.746173
3,1000,1000,3,11,1.9,259.587577,1422.90824,-1.1,-740.412423,422.90824,0.825765
3,1000,1000,3,12,5.0,846.249204,898.831029,2.0,-153.750796,-101.168971,0.80786
3,1000,1000,3,13,1.9,748.985071,1187.650084,-1.1,-251.014929,187.650084,0.778548
3,1000,1000,3,14,5.0,1807.774601,397.427791,2.0,807.774601,-602.572209,0.964911
3,1000,1000,3,15,1.9,804.497754,1132.157869,-1.1,-195.502246,132.157869,0.757805
3,1000,1000,3,16,5.0,868.329317,1174.423352,2.0,-131.670683,174.423352,0.982045
3,1000,1000,3,17,4.394226,2048.863904,1.2e-05,1.394226,1048.863904,-999.999988,0.971709
3,1000,1000,3,18,5.0,514.067308,1375.736373,2.0,-485.932692,375.736373,0.985889
3,1000,1000,3,19,3.846496,1755.830898,6e-06,0.846496,755.830898,-999.999994,0.946378
3,1000,1000,3,20,1.9,1006.60836,1255.35591,-1.1,6.60836,255.35591,0.742993
3,1000,1000,3,21,5.0,305.335308,1446.026375,2.0,-694.664692,446.026375,0.894976
3,1000,1000,3,22,5.0,913.888864,680.672316,2.0,-86.111136,-319.327684,0.928155
3,1000,1000,3,23,4.3,1945.029487,1e-06,1.3,945.029487,-999.999999,0.951082
3,1000,1000,3,24,5.0,1519.551842,539.459556,2.0,519.551842,-460.540444,0.821933
3,1000,1000,3,25,5.0,511.450137,1425.432298,2.0,-488.549863,425.432298,0.843321
3,1000,1000,3,26,5.0,702.322458,1299.733534,2.0,-297.677542,299.733534,0.983413
3,1000,1000,3,27,3.553377,2010.590609,3.8e-05,0.553377,1010.590609,-999.999962,0.978616
3,1000,1000,3,28,4.300001,2059.137231,0.00011,1.300001,1059.137231,-999.99989,0.954184
