beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,200,1000,10,1,3.731097,255.568206,966.688912,1.731097,55.568206,-33.311088,0.852861
2.0,200,1000,10,2,2.0,216.706582,999.442605,0.0,16.706582,-0.557395,0.964722
2.0,200,1000,10,3,1.911594,217.835117,968.626706,-0.088406,17.835117,-31.373294,0.90496
2.0,200,1000,10,4,4.9,308.235006,896.32582,2.9,108.235006,-103.67418,0.918825
2.0,200,1000,10,5,2.07144,223.507243,991.32542,0.07144,23.507243,-8.67458,0.930746
2.0,200,1000,10,6,1.668267,230.558623,988.709124,-0.331733,30.558623,-11.290876,0.960752
2.0,200,1000,10,7,5.0,320.31811,871.139718,3.0,120.31811,-128.860282,0.904951
2.0,200,1000,10,8,2.1,214.040647,983.139304,0.1,14.040647,-16.860696,0.92995
2.0,200,1000,10,9,2.62192,215.687034,1010.701297,0.62192,15.687034,10.701297,0.933117
2.0,200,1000,10,10,2.00176,214.117659,979.737246,0.00176,14.117659,-20.262754,0.936385
2.0,200,1000,10,11,1.898782,178.824073,976.063744,-0.101218,-21.175927,-23.936256,0.880286
2.0,200,1000,10,12,1.753934,172.592279,1029.26172,-0.246066,-27.407721,29.26172,0.897217
2.0,200,1000,10,13,5.0,692.491579,536.886757,3.0,492.491579,-463.113243,0.832698
2.0,200,1000,10,14,1.850445,132.67335,1068.255453,-0.149555,-67.32665,68.255453,0.909129
2.0,200,1000,10,15,1.691085,161.392967,1024.565882,-0.308915,-38.607033,24.565882,0.88374
2.0,200,1000,10,16,5.0,508.258144,675.256809,3.0,308.258144,-324.743191,0.83643
2.0,200,1000,10,17,1.671433,215.704694,1056.575764,-0.328567,15.704694,56.575764,0.922836
2.0,200,1000,10,18,1.60904,141.60144,1071.786282,-0.39096,-58.39856,71.786282,0.905158
2.0,200,1000,10,19,2.674789,199.717401,989.407137,0.674789,-0.282599,-10.592863,0.939527
2.0,200,1000,10,20,1.735058,215.152295,1002.816145,-0.264942,15.152295,2.816145,0.934247
2.0,200,1000,10,21,4.9,513.613445,688.206021,2.9,313.613445,-311.793979,0.915886
2.0,200,1000,10,22,1.933788,160.927905,1049.021541,-0.066212,-39.072095,49.021541,0.953455
2.0,200,1000,10,23,1.772633,181.960671,1013.843016,-0.227367,-18.039329,13.843016,0.86329
2.0,200,1000,10,24,1.755891,167.430565,986.744304,-0.244109,-32.569435,-13.255696,0.957695
2.0,200,1000,10,25,3.793613,282.585513,933.855019,1.793613,82.585513,-66.144981,0.830841
2.0,200,1000,10,26,1.994347,154.425754,990.283444,-0.005653,-45.574246,-9.716556,0.949145
2.0,200,1000,10,27,4.9,431.003337,811.388261,2.9,231.003337,-188.611739,0.865455
2.0,200,1000,10,28,1.777014,201.012558,1010.29578,-0.222986,1.012558,10.29578,0.882796
2.0,200,1000,10,29,1.847032,164.007327,1026.929936,-0.152968,-35.992673,26.929936,0.929363
2.0,200,1000,10,30,2.364288,282.521173,949.818458,0.364288,82.521173,-50.181542,0.938638
2.0,200,1000,10,31,2.371661,172.11537,999.322556,0.371661,-27.88463,-0.677444,0.920924
2.0,200,1000,10,32,5.0,359.523501,851.080365,3.0,159.523501,-148.919635,0.790348
2.0,200,1000,10,33,5.0,656.549191,565.343139,3.0,456.549191,-434.656861,0.7561
2.0,200,1000,10,34,3.556247,225.878131,968.714424,1.556247,25.878131,-31.285576,0.857251
2.0,200,1000,10,35,5.0,548.781066,648.502203,3.0,348.781066,-351.497797,0.870857
2.0,200,1000,10,36,4.9,343.562018,855.708761,2.9,143.562018,-144.291239,0.888189
2.0,200,1000,10,37,1.959078,218.292518,1008.254142,-0.040922,18.292518,8.254142,0.934907
2.0,200,1000,10,38,5.0,675.39841,631.95462,3.0,475.39841,-368.04538,0.77339
2.0,200,1000,10,39,1.647455,127.568559,1038.517662,-0.352545,-72.431441,38.517662,0.932423
2.0,200,1000,10,40,4.188613,344.393917,910.856448,2.188613,144.393917,-89.143552,0.846587
2.0,200,1000,10,41,5.0,338.517804,851.377747,3.0,138.517804,-148.622253,0.783407
2.0,200,1000,10,42,1.573028,163.632438,1001.493779,-0.426972,-36.367562,1.493779,0.875473
2.0,200,1000,10,43,4.9,373.572428,796.191864,2.9,173.572428,-203.808136,0.875328
2.0,200,1000,10,44,5.0,356.801315,886.923226,3.0,156.801315,-113.076774,0.853997
2.0,200,1000,10,45,5.0,786.061222,449.852232,3.0,586.061222,-550.147768,0.634046
2.0,200,1000,10,46,1.727785,231.738068,992.228256,-0.272215,31.738068,-7.771744,0.933557
2.0,200,1000,10,47,3.23568,325.20608,899.317604,1.23568,125.20608,-100.682396,0.907188
2.0,200,1000,10,48,5.0,476.1318,792.375351,3.0,276.1318,-207.624649,0.893867
2.0,200,1000,10,49,2.0,239.63654,985.812583,-0.0,39.63654,-14.187417,0.916208
2.0,200,1000,10,50,1.411942,108.286407,1051.873694,-0.588058,-91.713593,51.873694,0.94535
