beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,1000,1000,7,1,2.979449,2046.180952,8.3e-05,0.979449,1046.180952,-999.999917,0.935926
2.0,1000,1000,7,2,2.181738,751.937888,975.214183,0.181738,-248.062112,-24.785817,0.903282
2.0,1000,1000,7,3,5.0,1843.325353,254.145606,3.0,843.325353,-745.854394,0.903884
2.0,1000,1000,7,4,2.654579,684.685633,846.240797,0.654579,-315.314367,-153.759203,0.879729
2.0,1000,1000,7,5,4.884419,1939.367538,8.7e-05,2.884419,939.367538,-999.999913,0.654896
2.0,1000,1000,7,6,5.0,2172.270073,145.743848,3.0,1172.270073,-854.256152,0.782777
2.0,1000,1000,7,7,3.491121,1909.983928,1.8e-05,1.491121,909.983928,-999.999982,0.709731
2.0,1000,1000,7,8,2.165945,624.69954,1093.481423,0.165945,-375.30046,93.481423,0.896428
2.0,1000,1000,7,9,2.1,582.231431,1125.933,0.1,-417.768569,125.933,0.877267
2.0,1000,1000,7,10,2.321555,668.146805,1016.967893,0.321555,-331.853195,16.967893,0.91513
2.0,1000,1000,7,11,3.657141,1451.052705,521.255723,1.657141,451.052705,-478.744277,0.800239
2.0,1000,1000,7,12,5.0,1736.58465,41.587276,3.0,736.58465,-958.412724,0.742008
2.0,1000,1000,7,13,1.545361,676.816571,1122.332067,-0.454639,-323.183429,122.332067,0.89235
2.0,1000,1000,7,14,4.01971,1783.278739,9.3e-05,2.01971,783.278739,-999.999907,0.871697
2.0,1000,1000,7,15,1.955432,684.293482,1236.590441,-0.044568,-315.706518,236.590441,0.927642
2.0,1000,1000,7,16,3.807577,1741.616201,5.1e-05,1.807577,741.616201,-999.999949,0.949587
2.0,1000,1000,7,17,3.898649,1960.490502,0.000139,1.898649,960.490502,-999.999861,0.910687
2.0,1000,1000,7,18,1.492071,773.790747,1095.673473,-0.507929,-226.209253,95.673473,0.946753
2.0,1000,1000,7,19,2.499818,567.543462,1475.251248,0.499818,-432.456538,475.251248,0.885258
2.0,1000,1000,7,20,1.557303,1314.679353,782.540342,-0.442697,314.679353,-217.459658,0.947336
2.0,1000,1000,7,21,1.714399,542.388483,1408.504212,-0.285601,-457.611517,408.504212,0.888809
2.0,1000,1000,7,22,4.114194,1291.185517,716.862159,2.114194,291.185517,-283.137841,0.831995
2.0,1000,1000,7,23,2.813578,2400.154533,1.5e-05,0.813578,1400.154533,-999.999985,0.95412
2.0,1000,1000,7,24,5.0,1554.120844,156.14295,3.0,554.120844,-843.85705,0.823713
2.0,1000,1000,7,25,4.430489,886.172343,983.676383,2.430489,-113.827657,-16.323617,0.744711
2.0,1000,1000,7,26,4.469304,2065.767257,6.5e-05,2.469304,1065.767257,-999.999935,0.86321
2.0,1000,1000,7,27,2.330194,765.538319,1121.931634,0.330194,-234.461681,121.931634,0.826618
2.0,1000,1000,7,28,1.642039,1104.251148,971.932747,-0.357961,104.251148,-28.067253,0.940508
2.0,1000,1000,7,29,3.0149,927.959783,1174.969089,1.0149,-72.040217,174.969089,0.851102
2.0,1000,1000,7,30,3.885625,1970.507838,0.0001,1.885625,970.507838,-999.9999,0.899862
2.0,1000,1000,7,31,5.0,1295.462675,545.696039,3.0,295.462675,-454.303961,0.854407
2.0,1000,1000,7,32,2.1,927.539633,971.968466,0.1,-72.460367,-28.031534,0.945777
2.0,1000,1000,7,33,1.922465,930.066637,1165.240636,-0.077535,-69.933363,165.240636,0.939465
2.0,1000,1000,7,34,2.1,578.1967,1267.806986,0.1,-421.8033,267.806986,0.900713
2.0,1000,1000,7,35,3.389261,2382.331143,2e-06,1.389261,1382.331143,-999.999998,0.848958
2.0,1000,1000,7,36,4.465553,2122.811204,4.5e-05,2.465553,1122.811204,-999.999955,0.881725
2.0,1000,1000,7,37,3.745398,2307.266505,7.3e-05,1.745398,1307.266505,-999.999927,0.859962
2.0,1000,1000,7,38,1.90351,1520.490634,787.42229,-0.09649,520.490634,-212.57771,0.877903
2.0,1000,1000,7,39,1.642777,652.795033,1377.14382,-0.357223,-347.204967,377.14382,0.894363
2.0,1000,1000,7,40,1.855879,615.040641,1470.978867,-0.144121,-384.959359,470.978867,0.901592
2.0,1000,1000,7,41,1.648983,900.672009,1070.097952,-0.351017,-99.327991,70.097952,0.937885
2.0,1000,1000,7,42,3.61321,696.633287,1212.592431,1.61321,-303.366713,212.592431,0.817462
2.0,1000,1000,7,43,4.117341,1845.262997,5.3e-05,2.117341,845.262997,-999.999947,0.868178
2.0,1000,1000,7,44,1.377826,401.61157,1502.799303,-0.622174,-598.38843,502.799303,0.956666
2.0,1000,1000,7,45,2.88059,1293.294669,830.882535,0.88059,293.294669,-169.117465,0.844327
