beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
3,1000,1000,5,1,4.9,1316.148726,703.934258,1.9,316.148726,-296.065742,0.77578
3,1000,1000,5,2,2.1,750.207107,1130.229209,-0.9,-249.792893,130.229209,0.97183
3,1000,1000,5,3,1.912882,658.16321,934.811798,-1.087118,-341.83679,-65.188202,0.873223
3,1000,1000,5,4,1.522767,828.422161,984.808176,-1.477233,-171.577839,-15.191824,0.906278
3,1000,1000,5,5,4.9,1289.35439,390.896841,1.9,289.35439,-609.103159,0.94195
3,1000,1000,5,6,4.9,1648.187981,55.566879,1.9,648.187981,-944.433121,0.776594
3,1000,1000,5,7,2.011837,324.021219,1214.367098,-0.988163,-675.978781,214.367098,0.848429
3,1000,1000,5,8,4.9,1722.661968,253.730012,1.9,722.661968,-746.269988,0.888303
3,1000,1000,5,9,2.1,473.776117,1408.116074,-0.9,-526.223883,408.116074,0.916212
3,1000,1000,5,10,1.728617,663.565985,1331.0856,-1.271383,-336.434015,331.0856,0.857885
3,1000,1000,5,11,4.6,1230.793936,784.231037,1.6,230.793936,-215.768963,0.574967
3,1000,1000,5,12,2.3,1552.946916,591.247223,-0.7,552.946916,-408.752777,0.87941
3,1000,1000,5,13,1.700275,796.177002,1121.883879,-1.299725,-203.822998,121.883879,0.923006
3,1000,1000,5,14,4.9,1464.5962,114.49047,1.9,464.5962,-885.50953,0.897709
3,1000,1000,5,15,4.9,1295.69333,579.317431,1.9,295.69333,-420.682569,0.851788
3,1000,1000,5,16,4.9,1724.06997,326.880452,1.9,724.06997,-673.119548,0.733665
3,1000,1000,5,17,1.897755,727.477567,1169.462409,-1.102245,-272.522433,169.462409,0.885883
3,1000,1000,5,18,3.058745,979.57602,1235.069237,0.058745,-20.42398,235.069237,0.759976
3,1000,1000,5,19,3.832437,2046.621767,6e-06,0.832437,1046.621767,-999.999994,0.928637
3,1000,1000,5,20,1.65313,671.569529,1213.876214,-1.34687,-328.430471,213.876214,0.903475
3,1000,1000,5,21,2.1,393.482717,1613.618959,-0.9,-606.517283,613.618959,0.936171
3,1000,1000,5,22,1.712904,178.920665,1625.016162,-1.287096,-821.079335,625.016162,0.820177
3,1000,1000,5,23,1.446929,832.953988,1165.495611,-1.553071,-167.046012,165.495611,0.928193
3,1000,1000,5,24,1.798871,791.104174,1335.783014,-1.201129,-208.895826,335.783014,0.883971
3,1000,1000,5,25,1.675527,617.483628,1321.963311,-1.324473,-382.516372,321.963311,0.920585
3,1000,1000,5,26,4.9,1413.897292,565.414002,1.9,413.897292,-434.585998,0.877171
3,1000,1000,5,27,2.1,693.07321,1405.947222,-0.9,-306.92679,405.947222,0.899077
3,1000,1000,5,28,1.888248,1007.164283,1100.782711,-1.111752,7.164283,100.782711,0.779441
3,1000,1000,5,29,2.232689,1447.503925,857.69848,-0.767311,447.503925,-142.30152,0.784002
3,1000,1000,5,30,3.574402,2156.793494,2.3e-05,0.574402,1156.793494,-999.999977,0.87656
3,1000,1000,5,31,2.320802,1225.95765,949.586207,-0.679198,225.95765,-50.413793,0.813013
3,1000,1000,5,32,2.405248,591.947402,1473.778173,-0.594752,-408.052598,473.778173,0.802033
3,1000,1000,5,33,1.82291,239.805316,1705.768927,-1.17709,-760.194684,705.768927,0.893182
3,1000,1000,5,34,1.537832,659.067483,1414.925321,-1.462168,-340.932517,414.925321,0.929787
3,1000,1000,5,35,3.875818,1420.556011,604.012303,0.875818,420.556011,-395.987697,0.611589
3,1000,1000,5,36,4.9,1272.740033,708.422909,1.9,272.740033,-291.577091,0.892806
3,1000,1000,5,37,3.73371,2033.892957,0.000159,0.73371,1033.892957,-999.999841,0.81615
3,1000,1000,5,38,4.9,1408.047508,789.03497,1.9,408.047508,-210.96503,0.848496
3,1000,1000,5,39,2.1,601.470778,1165.058701,-0.9,-398.529222,165.058701,0.972611
3,1000,1000,5,40,2.1,487.697412,1542.172017,-0.9,-512.302588,542.172017,0.967371
3,1000,1000,5,41,2.977837,1303.346791,876.154618,-0.022163,303.346791,-123.845382,0.764372
3,1000,1000,5,42,3.667843,2163.645184,6.3e-05,0.667843,1163.645184,-999.999937,0.883167
3,1000,1000,5,43,4.9,1204.716176,750.34393,1.9,204.716176,-249.65607,0.780082
3,1000,1000,5,44,4.216232,2035.924327,8e-06,1.216232,1035.924327,-999.999992,0.885274
3,1000,1000,5,45,4.9,1836.795247,228.171308,1.9,836.795247,-771.828692,0.810394
3,1000,1000,5,46,4.3,953.725537,1019.863157,1.3,-46.274463,19.863157,0.639158
3,1000,1000,5,47,1.621027,1129.753856,1049.441408,-1.378973,129.753856,49.441408,0.906062
3,1000,1000,5,48,5.098658,890.303483,1070.641093,2.098658,-109.696517,70.641093,0.330731
3,1000,1000,5,49,4.9,1036.206449,840.135913,1.9,36.206449,-159.864087,0.852554
3,1000,1000,5,50,1.90221,792.612894,1149.764466,-1.09779,-207.387106,149.764466,0.840155
3,1000,1000,5,51,2.3,822.760327,1141.074137,-0.7,-177.239673,141.074137,0.928558
3,1000,1000,5,52,4.9,1521.887672,525.474599,1.9,521.887672,-474.525401,0.889669
3,1000,1000,5,53,4.9,670.998545,1471.928764,1.9,-329.001455,471.928764,0.890559
3,1000,1000,5,54,4.9,1490.549238,741.648963,1.9,490.549238,-258.351037,0.723692
3,1000,1000,5,55,2.3,1093.155823,825.206377,-0.7,93.155823,-174.793623,0.962375
3,1000,1000,5,56,2.411108,702.456876,1288.063304,-0.588892,-297.543124,288.063304,0.820065
3,1000,1000,5,57,4.9,1689.978219,441.610458,1.9,689.978219,-558.389542,0.901858
3,1000,1000,5,58,4.9,1636.665044,316.366626,1.9,636.665044,-683.633374,0.90176
3,1000,1000,5,59,2.1,446.576086,1628.285468,-0.9,-553.423914,628.285468,0.7689
3,1000,1000,5,60,3.233,1155.121847,843.972358,0.233,155.121847,-156.027642,0.707661
3,1000,1000,5,61,4.9,1960.059157,345.554185,1.9,960.059157,-654.445815,0.881775
3,1000,1000,5,62,4.9,886.670222,1333.137529,1.9,-113.329778,333.137529,0.825858
3,1000,1000,5,63,2.333624,543.258277,1354.809219,-0.666376,-456.741723,354.809219,0.805232
3,1000,1000,5,64,2.345648,857.246652,1072.655079,-0.654352,-142.753348,72.655079,0.763268
3,1000,1000,5,65,4.9,1212.281012,811.16371,1.9,212.281012,-188.83629,0.617965
3,1000,1000,5,66,4.9,531.496002,1363.304595,1.9,-468.503998,363.304595,0.887133
3,1000,1000,5,67,2.228952,962.26264,1175.575469,-0.771048,-37.73736,175.575469,0.838043
3,1000,1000,5,68,2.1,402.630031,1587.491191,-0.9,-597.369969,587.491191,0.928762
3,1000,1000,5,69,4.9,1775.470224,402.905536,1.9,775.470224,-597.094464,0.848646
3,1000,1000,5,70,3.020905,1654.856868,453.171573,0.020905,654.856868,-546.828427,0.758323
3,1000,1000,5,71,4.9,2001.148215,4.778968,1.9,1001.148215,-995.221032,0.837119
3,1000,1000,5,72,4.9,1153.013959,610.293098,1.9,153.013959,-389.706902,0.768898
3,1000,1000,5,73,2.1,1164.718064,940.1959,-0.9,164.718064,-59.8041,0.945297
3,1000,1000,5,74,4.9,1459.03635,449.590044,1.9,459.03635,-550.409956,0.919183
3,1000,1000,5,75,2.1,504.983037,1283.54506,-0.9,-495.016963,283.54506,0.974161
3,1000,1000,5,76,2.1,453.143594,1698.400437,-0.9,-546.856406,698.400437,0.94945
3,1000,1000,5,77,4.182731,2129.527845,9.7e-05,1.182731,1129.527845,-999.999903,0.897863
3,1000,1000,5,78,2.166905,360.387486,1345.527232,-0.833095,-639.612514,345.527232,0.818848
3,1000,1000,5,79,4.9,1115.450644,858.612139,1.9,115.450644,-141.387861,0.82451
3,1000,1000,5,80,1.640184,829.356624,1355.282827,-1.359816,-170.643376,355.282827,0.928617
3,1000,1000,5,81,4.037968,1022.390467,645.76218,1.037968,22.390467,-354.23782,0.656349
3,1000,1000,5,82,1.857051,767.629417,1139.303468,-1.142949,-232.370583,139.303468,0.859412
3,1000,1000,5,83,1.625832,641.887531,1362.435278,-1.374168,-358.112469,362.435278,0.862886
3,1000,1000,5,84,3.300941,783.24209,1196.877542,0.300941,-216.75791,196.877542,0.738724
3,1000,1000,5,85,4.9,1326.50291,707.253122,1.9,326.50291,-292.746878,0.749311
3,1000,1000,5,86,2.3,623.258869,1219.354252,-0.7,-376.741131,219.354252,0.890588
3,1000,1000,5,87,4.9,1351.354591,725.163473,1.9,351.354591,-274.836527,0.90108
3,1000,1000,5,88,4.9,791.675876,988.305888,1.9,-208.324124,-11.694112,0.862347
3,1000,1000,5,89,2.1,860.3825,1013.576977,-0.9,-139.6175,13.576977,0.934612
3,1000,1000,5,90,2.739055,1418.471159,685.233593,-0.260945,418.471159,-314.766407,0.727695
