beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,5000,1000,20,1,2.930929,6159.18201,2e-06,0.930929,1159.18201,-999.999998,0.891906
2.0,5000,1000,20,2,1.971004,5011.670376,624.173021,-0.028996,11.670376,-375.826979,0.969618
2.0,5000,1000,20,3,2.360214,6354.164688,3.8e-05,0.360214,1354.164688,-999.999962,0.955526
2.0,5000,1000,20,4,1.695537,5696.672375,779.445856,-0.304463,696.672375,-220.554144,0.977451
2.0,5000,1000,20,5,2.058927,6121.140354,5e-06,0.058927,1121.140354,-999.999995,0.938343
2.0,5000,1000,20,6,2.790422,5176.574916,576.137245,0.790422,176.574916,-423.862755,0.960315
2.0,5000,1000,20,7,2.279418,4814.68552,848.782645,0.279418,-185.31448,-151.217355,0.914993
2.0,5000,1000,20,8,1.881525,5574.268536,1e-06,-0.118475,574.268536,-999.999999,0.945141
2.0,5000,1000,20,9,2.330469,6053.694097,660.72211,0.330469,1053.694097,-339.27789,0.962575
2.0,5000,1000,20,10,1.950384,4551.621081,1657.652394,-0.049616,-448.378919,657.652394,0.955687
2.0,5000,1000,20,11,2.398864,5991.700714,1.7e-05,0.398864,991.700714,-999.999983,0.895808
2.0,5000,1000,20,12,3.294035,5915.366299,144.758856,1.294035,915.366299,-855.241144,0.956706
2.0,5000,1000,20,13,2.458263,6145.111972,348.172725,0.458263,1145.111972,-651.827275,0.927616
2.0,5000,1000,20,14,1.648599,5449.222127,946.23852,-0.351401,449.222127,-53.76148,0.978346
2.0,5000,1000,20,15,2.77003,6101.656733,48.00775,0.77003,1101.656733,-951.99225,0.96291
2.0,5000,1000,20,16,2.393388,5615.299611,1108.385051,0.393388,615.299611,108.385051,0.956435
2.0,5000,1000,20,17,3.532583,4558.468694,2.2e-05,1.532583,-441.531306,-999.999978,0.88219
2.0,5000,1000,20,18,3.007462,6393.748543,2e-06,1.007462,1393.748543,-999.999998,0.905789
2.0,5000,1000,20,19,2.107596,5824.379037,5.6e-05,0.107596,824.379037,-999.999944,0.934726
2.0,5000,1000,20,20,1.836651,5607.731221,4.2e-05,-0.163349,607.731221,-999.999958,0.913518
2.0,5000,1000,20,21,1.756171,4042.488411,2054.004541,-0.243829,-957.511589,1054.004541,0.966675
2.0,5000,1000,20,22,2.179291,5606.913843,0.0,0.179291,606.913843,-1000.0,0.846491
2.0,5000,1000,20,23,1.825067,4468.475966,1922.250262,-0.174933,-531.524034,922.250262,0.958191
2.0,5000,1000,20,24,2.422041,5743.404971,97.746663,0.422041,743.404971,-902.253337,0.957356
2.0,5000,1000,20,25,2.962203,6147.476569,71.141932,0.962203,1147.476569,-928.858068,0.943195
2.0,5000,1000,20,26,2.629781,5667.233291,414.460266,0.629781,667.233291,-585.539734,0.962195
2.0,5000,1000,20,27,1.834404,5865.596594,1267.331506,-0.165596,865.596594,267.331506,0.942864
2.0,5000,1000,20,28,2.532318,5587.400436,454.47507,0.532318,587.400436,-545.52493,0.969438
2.0,5000,1000,20,29,2.275444,3437.732651,2970.948023,0.275444,-1562.267349,1970.948023,0.927934
2.0,5000,1000,20,30,2.95717,6918.305574,0.0,0.95717,1918.305574,-1000.0,0.947318
2.0,5000,1000,20,31,2.404339,5601.261693,1206.722866,0.404339,601.261693,206.722866,0.963591
2.0,5000,1000,20,32,1.933512,4918.127111,1803.46646,-0.066488,-81.872889,803.46646,0.954528
2.0,5000,1000,20,33,2.084441,4413.157608,1752.486008,0.084441,-586.842392,752.486008,0.972358
2.0,5000,1000,20,34,2.443725,4827.916342,8.8e-05,0.443725,-172.083658,-999.999912,0.94824
2.0,5000,1000,20,35,2.472763,6218.961347,394.756012,0.472763,1218.961347,-605.243988,0.964121
2.0,5000,1000,20,36,2.721731,6125.002121,5e-06,0.721731,1125.002121,-999.999995,0.899108
2.0,5000,1000,20,37,2.97383,6112.679694,3e-05,0.97383,1112.679694,-999.99997,0.883114
2.0,5000,1000,20,38,2.531655,6448.392015,1e-06,0.531655,1448.392015,-999.999999,0.871584
2.0,5000,1000,20,39,2.700064,6330.056265,1e-06,0.700064,1330.056265,-999.999999,0.927412
2.0,5000,1000,20,40,2.526028,6220.607805,3.7e-05,0.526028,1220.607805,-999.999963,0.953441
2.0,5000,1000,20,41,2.39889,7033.378886,6.9e-05,0.39889,2033.378886,-999.999931,0.930499
2.0,5000,1000,20,42,2.866653,6495.932203,1.7e-05,0.866653,1495.932203,-999.999983,0.944011
2.0,5000,1000,20,43,2.252306,5306.691707,1349.250231,0.252306,306.691707,349.250231,0.923854
2.0,5000,1000,20,44,2.2,5036.166232,203.997957,0.2,36.166232,-796.002043,0.948038
2.0,5000,1000,20,45,2.17653,5873.168066,400.539983,0.17653,873.168066,-599.460017,0.969331
2.0,5000,1000,20,46,3.000141,5246.256402,797.475079,1.000141,246.256402,-202.524921,0.93104
2.0,5000,1000,20,47,3.346808,6263.458666,7e-06,1.346808,1263.458666,-999.999993,0.879015
2.0,5000,1000,20,48,2.39841,5865.018832,9.6e-05,0.39841,865.018832,-999.999904,0.869646
2.0,5000,1000,20,49,1.900242,5896.703526,939.857625,-0.099758,896.703526,-60.142375,0.871615
2.0,5000,1000,20,50,1.693002,4648.032273,1407.736129,-0.306998,-351.967727,407.736129,0.972371
2.0,5000,1000,20,51,2.071362,5338.181069,491.897943,0.071362,338.181069,-508.102057,0.940536
2.0,5000,1000,20,52,1.744842,4107.039136,1234.570937,-0.255158,-892.960864,234.570937,0.977397
2.0,5000,1000,20,53,2.49415,5747.096134,4.8e-05,0.49415,747.096134,-999.999952,0.93782
2.0,5000,1000,20,54,2.469533,5414.289958,618.244656,0.469533,414.289958,-381.755344,0.931066
2.0,5000,1000,20,55,2.431944,7210.267317,0.000109,0.431944,2210.267317,-999.999891,0.945734
2.0,5000,1000,20,56,1.923233,5098.946357,887.308189,-0.076767,98.946357,-112.691811,0.952777
