beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
5,1000,1000,3,1,5.0,1035.119119,1016.479201,-0.0,35.119119,16.479201,0.958562
5,1000,1000,3,2,5.0,1104.833073,882.260892,-0.0,104.833073,-117.739108,0.872317
5,1000,1000,3,3,5.0,1617.081262,87.287618,-0.0,617.081262,-912.712382,0.984759
5,1000,1000,3,4,5.0,1092.288878,957.315712,-0.0,92.288878,-42.684288,0.966258
5,1000,1000,3,5,2.1,598.542771,1220.255947,-2.9,-401.457229,220.255947,0.922971
5,1000,1000,3,6,5.0,1138.415988,758.513357,-0.0,138.415988,-241.486643,0.745683
5,1000,1000,3,7,1.9,196.300402,1415.332971,-3.1,-803.699598,415.332971,0.736594
5,1000,1000,3,8,5.0,738.245919,1134.401944,0.0,-261.754081,134.401944,0.976987
5,1000,1000,3,9,5.0,529.234665,1411.86258,-0.0,-470.765335,411.86258,0.983576
5,1000,1000,3,10,1.9,314.556663,1532.195761,-3.1,-685.443337,532.195761,0.718227
5,1000,1000,3,11,5.0,372.30322,1679.167608,-0.0,-627.69678,679.167608,0.876952
5,1000,1000,3,12,4.954089,1810.526274,1.6e-05,-0.045911,810.526274,-999.999984,0.939701
5,1000,1000,3,13,5.0,748.526484,1203.616499,-0.0,-251.473516,203.616499,0.986032
5,1000,1000,3,14,5.0,589.563225,1235.563508,-0.0,-410.436775,235.563508,0.986207
5,1000,1000,3,15,5.0,1276.096537,620.563953,-0.0,276.096537,-379.436047,0.665705
5,1000,1000,3,16,5.0,1404.303188,652.846249,-0.0,404.303188,-347.153751,0.703392
5,1000,1000,3,17,1.9,703.683962,1278.482897,-3.1,-296.316038,278.482897,0.730339
5,1000,1000,3,18,5.0,1209.051068,880.920082,-0.0,209.051068,-119.079918,0.97872
5,1000,1000,3,19,1.9,825.106323,1289.653536,-3.1,-174.893677,289.653536,0.825125
5,1000,1000,3,20,1.9,260.395014,1783.198328,-3.1,-739.604986,783.198328,0.712191
5,1000,1000,3,21,5.0,536.150263,1511.703556,0.0,-463.849737,511.703556,0.853928
5,1000,1000,3,22,5.0,306.214898,1549.391463,-0.0,-693.785102,549.391463,0.901058
5,1000,1000,3,23,1.9,919.385187,1166.381514,-3.1,-80.614813,166.381514,0.728858
5,1000,1000,3,24,5.0,1522.998627,525.990944,-0.0,522.998627,-474.009056,0.940497
5,1000,1000,3,25,1.9,365.428819,1679.9675,-3.1,-634.571181,679.9675,0.913754
5,1000,1000,3,26,1.9,332.146953,1722.070661,-3.1,-667.853047,722.070661,0.904694
5,1000,1000,3,27,1.9,306.117617,1835.466628,-3.1,-693.882383,835.466628,0.753451
5,1000,1000,3,28,2.1,952.381077,1128.341994,-2.9,-47.618923,128.341994,0.930403
5,1000,1000,3,29,5.0,1221.419102,1068.161414,0.0,221.419102,68.161414,0.666858
5,1000,1000,3,30,4.941829,2142.199646,1.5e-05,-0.058171,1142.199646,-999.999985,0.953859
5,1000,1000,3,31,1.9,893.090163,1199.289465,-3.1,-106.909837,199.289465,0.762787
5,1000,1000,3,32,5.0,445.937178,1650.755921,-0.0,-554.062822,650.755921,0.983292
5,1000,1000,3,33,1.9,206.110401,1774.781901,-3.1,-793.889599,774.781901,0.824456
5,1000,1000,3,34,2.1,683.14425,1414.50329,-2.9,-316.85575,414.50329,0.867319
5,1000,1000,3,35,1.9,705.274604,1178.872924,-3.1,-294.725396,178.872924,0.720957
5,1000,1000,3,36,5.0,756.320206,1213.408114,-0.0,-243.679794,213.408114,0.950263
5,1000,1000,3,37,1.9,392.075827,1418.450313,-3.1,-607.924173,418.450313,0.795875
5,1000,1000,3,38,5.0,874.521019,1298.471755,-0.0,-125.478981,298.471755,0.981791
5,1000,1000,3,39,2.1,596.306733,1298.920797,-2.9,-403.693267,298.920797,0.924735
5,1000,1000,3,40,1.9,172.706959,1744.051029,-3.1,-827.293041,744.051029,0.876755
5,1000,1000,3,41,5.0,309.984408,1894.679484,-0.0,-690.015592,894.679484,0.729592
5,1000,1000,3,42,5.0,1225.842917,1027.099772,-0.0,225.842917,27.099772,0.814894
5,1000,1000,3,43,5.0,968.650093,1019.55484,0.0,-31.349907,19.55484,0.797203
5,1000,1000,3,44,5.0,1921.847533,163.504363,-0.0,921.847533,-836.495637,0.986225
5,1000,1000,3,45,5.0,1478.671333,515.669307,0.0,478.671333,-484.330693,0.673466
5,1000,1000,3,46,1.9,409.73699,1498.714927,-3.1,-590.26301,498.714927,0.878061
5,1000,1000,3,47,1.9,1128.114866,1060.500228,-3.1,128.114866,60.500228,0.729415
5,1000,1000,3,48,2.3,51.852321,1935.058312,-2.7,-948.147679,935.058312,0.755954
5,1000,1000,3,49,1.9,262.330261,1715.114276,-3.1,-737.669739,715.114276,0.80232
5,1000,1000,3,50,5.0,1627.927648,384.59629,-0.0,627.927648,-615.40371,0.946662
5,1000,1000,3,51,5.0,1166.427492,884.84937,-0.0,166.427492,-115.15063,0.98248
5,1000,1000,3,52,5.0,779.552157,1206.320018,0.0,-220.447843,206.320018,0.903604
5,1000,1000,3,53,5.0,459.53017,1619.559461,-0.0,-540.46983,619.559461,0.968298
5,1000,1000,3,54,5.0,891.84966,1198.770839,-0.0,-108.15034,198.770839,0.720677
5,1000,1000,3,55,5.0,1921.36343,29.546426,0.0,921.36343,-970.453574,0.983947
5,1000,1000,3,56,5.0,479.985219,1529.364876,-0.0,-520.014781,529.364876,0.900374
5,1000,1000,3,57,5.0,1481.966645,550.771372,-0.0,481.966645,-449.228628,0.734417
5,1000,1000,3,58,5.0,1177.135936,855.334065,-0.0,177.135936,-144.665935,0.985534
5,1000,1000,3,59,1.9,307.755064,1761.471696,-3.1,-692.244936,761.471696,0.731252
5,1000,1000,3,60,5.0,640.169849,1412.768106,-0.0,-359.830151,412.768106,0.725166
5,1000,1000,3,61,2.1,339.224495,1745.467958,-2.9,-660.775505,745.467958,0.935718
5,1000,1000,3,62,5.0,306.89531,1777.604197,-0.0,-693.10469,777.604197,0.982454
5,1000,1000,3,63,1.9,439.772615,1512.200855,-3.1,-560.227385,512.200855,0.85045
5,1000,1000,3,64,5.0,751.327214,1288.351491,-0.0,-248.672786,288.351491,0.847469
5,1000,1000,3,65,2.1,81.71096,1823.389526,-2.9,-918.28904,823.389526,0.904981
5,1000,1000,3,66,1.9,201.755487,1752.670006,-3.1,-798.244513,752.670006,0.733811
5,1000,1000,3,67,5.0,1516.566728,537.680155,-0.0,516.566728,-462.319845,0.98237
5,1000,1000,3,68,2.1,257.00762,1771.706935,-2.9,-742.99238,771.706935,0.870296
5,1000,1000,3,69,5.0,1314.532709,832.425276,-0.0,314.532709,-167.574724,0.96051
5,1000,1000,3,70,4.054119,2011.143844,2.4e-05,-0.945881,1011.143844,-999.999976,0.815077
5,1000,1000,3,71,5.0,863.253669,1042.696571,0.0,-136.746331,42.696571,0.967334
5,1000,1000,3,72,1.9,429.621829,1469.247688,-3.1,-570.378171,469.247688,0.714416
5,1000,1000,3,73,5.0,1324.72306,535.766145,-0.0,324.72306,-464.233855,0.985785
5,1000,1000,3,74,5.0,983.484193,970.040859,-0.0,-16.515807,-29.959141,0.732569
5,1000,1000,3,75,5.0,488.165061,1364.753761,-0.0,-511.834939,364.753761,0.968529
5,1000,1000,3,76,5.0,528.876397,1619.894471,-0.0,-471.123603,619.894471,0.985169
5,1000,1000,3,77,5.0,988.486758,1225.532606,0.0,-11.513242,225.532606,0.810501
5,1000,1000,3,78,1.9,207.479716,1542.501984,-3.1,-792.520284,542.501984,0.771281
5,1000,1000,3,79,5.0,750.035745,1209.772141,-0.0,-249.964255,209.772141,0.915981
5,1000,1000,3,80,1.9,591.436044,1466.267854,-3.1,-408.563956,466.267854,0.84588
5,1000,1000,3,81,1.9,719.565392,1024.316132,-3.1,-280.434608,24.316132,0.792426
5,1000,1000,3,82,1.9,637.731179,1288.517855,-3.1,-362.268821,288.517855,0.729014
5,1000,1000,3,83,5.0,1226.04132,763.505385,0.0,226.04132,-236.494615,0.986262
5,1000,1000,3,84,1.9,495.220853,1491.899896,-3.1,-504.779147,491.899896,0.785107
5,1000,1000,3,85,2.3,160.972152,1758.883672,-2.7,-839.027848,758.883672,0.746782
5,1000,1000,3,86,5.0,751.486905,1048.921996,-0.0,-248.513095,48.921996,0.83807
5,1000,1000,3,87,5.0,920.266904,1135.264456,-0.0,-79.733096,135.264456,0.824817
5,1000,1000,3,88,5.0,699.48581,1166.777766,0.0,-300.51419,166.777766,0.875121
5,1000,1000,3,89,2.1,695.68094,1180.590995,-2.9,-304.31906,180.590995,0.924931
5,1000,1000,3,90,1.9,1072.761598,964.526801,-3.1,72.761598,-35.473199,0.848264
5,1000,1000,3,91,2.1,80.923462,1827.573839,-2.9,-919.076538,827.573839,0.943446
5,1000,1000,3,92,5.0,542.494129,1448.451622,-0.0,-457.505871,448.451622,0.651758
5,1000,1000,3,93,5.0,1371.660354,685.354288,-0.0,371.660354,-314.645712,0.905446
5,1000,1000,3,94,2.1,306.813421,1553.281206,-2.9,-693.186579,553.281206,0.895865
5,1000,1000,3,95,5.0,1017.407477,906.620259,-0.0,17.407477,-93.379741,0.971731
5,1000,1000,3,96,1.9,327.987927,1453.676076,-3.1,-672.012073,453.676076,0.851169
5,1000,1000,3,97,5.0,546.593749,1385.378014,0.0,-453.406251,385.378014,0.906585
5,1000,1000,3,98,2.1,109.957613,1931.483053,-2.9,-890.042387,931.483053,0.906053
5,1000,1000,3,99,5.0,989.093804,1153.972638,-0.0,-10.906196,153.972638,0.985885
5,1000,1000,3,100,5.0,1189.787706,817.294624,-0.0,189.787706,-182.705376,0.941995
5,1000,1000,3,101,1.9,496.674682,1389.049149,-3.1,-503.325318,389.049149,0.764979
5,1000,1000,3,102,1.9,788.834724,1134.036235,-3.1,-211.165276,134.036235,0.703663
5,1000,1000,3,103,5.0,1413.173184,671.096028,0.0,413.173184,-328.903972,0.984775
5,1000,1000,3,104,2.1,355.917197,1520.219388,-2.9,-644.082803,520.219388,0.696866
5,1000,1000,3,105,1.9,466.16461,1571.564272,-3.1,-533.83539,571.564272,0.813168
5,1000,1000,3,106,2.1,272.011572,1970.452507,-2.9,-727.988428,970.452507,0.898494
5,1000,1000,3,107,5.0,757.725819,1336.524908,-0.0,-242.274181,336.524908,0.925272
5,1000,1000,3,108,1.9,411.213026,1693.587035,-3.1,-588.786974,693.587035,0.752841
5,1000,1000,3,109,5.0,1407.277917,678.744332,-0.0,407.277917,-321.255668,0.986279
5,1000,1000,3,110,5.0,804.986317,1261.276598,-0.0,-195.013683,261.276598,0.914005
5,1000,1000,3,111,5.0,1011.779398,1017.995768,-0.0,11.779398,17.995768,0.983803
5,1000,1000,3,112,1.9,684.406938,1457.305554,-3.1,-315.593062,457.305554,0.791381
5,1000,1000,3,113,1.9,911.845492,1144.791032,-3.1,-88.154508,144.791032,0.795172
5,1000,1000,3,114,5.0,1032.154878,996.88918,0.0,32.154878,-3.11082,0.969552
5,1000,1000,3,115,5.0,835.553587,1261.299355,-0.0,-164.446413,261.299355,0.981027
5,1000,1000,3,116,1.9,990.921107,1001.141723,-3.1,-9.078893,1.141723,0.708398
5,1000,1000,3,117,2.1,265.176041,1639.430909,-2.9,-734.823959,639.430909,0.844036
5,1000,1000,3,118,1.9,277.546873,1404.549125,-3.1,-722.453127,404.549125,0.81211
5,1000,1000,3,119,1.9,382.694355,1661.22179,-3.1,-617.305645,661.22179,0.738061
5,1000,1000,3,120,5.0,332.468547,1557.64545,-0.0,-667.531453,557.64545,0.707391
5,1000,1000,3,121,5.0,1838.951516,362.236796,-0.0,838.951516,-637.763204,0.942957
5,1000,1000,3,122,5.0,1243.294284,720.455686,-0.0,243.294284,-279.544314,0.985763
5,1000,1000,3,123,5.0,517.880957,1554.452894,0.0,-482.119043,554.452894,0.929697
5,1000,1000,3,124,1.9,430.678561,1637.053865,-3.1,-569.321439,637.053865,0.718875
5,1000,1000,3,125,2.1,497.713651,1571.694952,-2.9,-502.286349,571.694952,0.938327
5,1000,1000,3,126,5.0,1203.698796,919.807859,-0.0,203.698796,-80.192141,0.748057
5,1000,1000,3,127,5.0,863.11869,1123.055314,-0.0,-136.88131,123.055314,0.972037
5,1000,1000,3,128,1.9,407.053065,1375.901399,-3.1,-592.946935,375.901399,0.774289
5,1000,1000,3,129,5.0,522.049487,1369.588367,0.0,-477.950513,369.588367,0.986279
5,1000,1000,3,130,1.9,380.575725,1852.845462,-3.1,-619.424275,852.845462,0.798873
5,1000,1000,3,131,5.0,1463.325903,443.680541,-0.0,463.325903,-556.319459,0.98402
5,1000,1000,3,132,5.0,346.114052,1441.189448,0.0,-653.885948,441.189448,0.91322
5,1000,1000,3,133,1.9,270.691252,1780.050941,-3.1,-729.308748,780.050941,0.857577
5,1000,1000,3,134,1.9,610.791027,1256.492797,-3.1,-389.208973,256.492797,0.835964
5,1000,1000,3,135,3.894267,2014.079205,2.1e-05,-1.105733,1014.079205,-999.999979,0.973457
5,1000,1000,3,136,5.0,568.894229,1329.765558,-0.0,-431.105771,329.765558,0.920065
5,1000,1000,3,137,1.9,769.883427,1194.938416,-3.1,-230.116573,194.938416,0.853341
5,1000,1000,3,138,1.9,604.91145,1517.11297,-3.1,-395.08855,517.11297,0.81571
5,1000,1000,3,139,5.0,1376.347314,845.74352,-0.0,376.347314,-154.25648,0.686434
5,1000,1000,3,140,5.0,1268.178686,726.314632,-0.0,268.178686,-273.685368,0.983877
5,1000,1000,3,141,5.0,876.521417,1023.21027,-0.0,-123.478583,23.21027,0.985295
5,1000,1000,3,142,5.0,1017.687901,902.864942,-0.0,17.687901,-97.135058,0.836873
5,1000,1000,3,143,5.0,480.38117,1737.711325,0.0,-519.61883,737.711325,0.837535
5,1000,1000,3,144,5.0,1317.543165,917.447696,-0.0,317.543165,-82.552304,0.907341
5,1000,1000,3,145,5.0,814.989963,1187.95565,-0.0,-185.010037,187.95565,0.932114
5,1000,1000,3,146,5.0,256.077046,1924.578798,-0.0,-743.922954,924.578798,0.979452
5,1000,1000,3,147,4.4,1297.229681,726.539383,-0.6,297.229681,-273.460617,0.970867
5,1000,1000,3,148,5.0,918.283923,1232.46345,-0.0,-81.716077,232.46345,0.821957
5,1000,1000,3,149,1.9,910.114009,1238.468505,-3.1,-89.885991,238.468505,0.719199
5,1000,1000,3,150,5.0,1287.543994,761.646981,0.0,287.543994,-238.353019,0.922548
5,1000,1000,3,151,1.9,835.911639,1176.177698,-3.1,-164.088361,176.177698,0.708127
5,1000,1000,3,152,5.0,1579.898114,271.630762,-0.0,579.898114,-728.369238,0.974781
5,1000,1000,3,153,5.0,102.450134,1797.471012,0.0,-897.549866,797.471012,0.873984
5,1000,1000,3,154,5.0,906.835762,1084.935176,-0.0,-93.164238,84.935176,0.784806
5,1000,1000,3,155,1.9,538.980233,1352.325599,-3.1,-461.019767,352.325599,0.895733
5,1000,1000,3,156,1.9,680.83637,1377.101155,-3.1,-319.16363,377.101155,0.702522
5,1000,1000,3,157,5.0,446.489565,1408.796335,-0.0,-553.510435,408.796335,0.975398
5,1000,1000,3,158,5.0,324.115905,1531.580751,0.0,-675.884095,531.580751,0.84095
5,1000,1000,3,159,5.0,521.099322,1428.851136,-0.0,-478.900678,428.851136,0.896943
5,1000,1000,3,160,5.0,1820.992804,2.859104,-0.0,820.992804,-997.140896,0.966979
5,1000,1000,3,161,5.0,555.840377,1275.993318,-0.0,-444.159623,275.993318,0.955434
5,1000,1000,3,162,5.0,1734.32988,235.567608,0.0,734.32988,-764.432392,0.986057
5,1000,1000,3,163,2.1,557.211137,1523.3456,-2.9,-442.788863,523.3456,0.932108
5,1000,1000,3,164,5.0,985.177274,1140.560755,-0.0,-14.822726,140.560755,0.83395
5,1000,1000,3,165,5.0,540.319137,1223.642407,-0.0,-459.680863,223.642407,0.985423
5,1000,1000,3,166,1.9,254.586175,1456.893575,-3.1,-745.413825,456.893575,0.907393
5,1000,1000,3,167,2.1,883.458112,980.608624,-2.9,-116.541888,-19.391376,0.911155
5,1000,1000,3,168,5.0,1359.913998,608.411729,-0.0,359.913998,-391.588271,0.968447
5,1000,1000,3,169,5.0,1143.52152,880.895338,-0.0,143.52152,-119.104662,0.985967
5,1000,1000,3,170,1.9,423.752615,1609.550378,-3.1,-576.247385,609.550378,0.83768
5,1000,1000,3,171,5.0,380.06175,1468.894371,-0.0,-619.93825,468.894371,0.980673
5,1000,1000,3,172,5.0,1545.845658,521.653035,-0.0,545.845658,-478.346965,0.984695
5,1000,1000,3,173,5.0,1404.654178,629.052798,0.0,404.654178,-370.947202,0.971951
5,1000,1000,3,174,2.1,338.795397,1611.487007,-2.9,-661.204603,611.487007,0.860914
5,1000,1000,3,175,5.0,1040.071379,986.481711,-0.0,40.071379,-13.518289,0.79935
5,1000,1000,3,176,5.0,1012.942405,1053.712661,0.0,12.942405,53.712661,0.975891
5,1000,1000,3,177,5.0,1066.629092,916.686459,-0.0,66.629092,-83.313541,0.971595
5,1000,1000,3,178,5.0,879.482083,1311.241096,-0.0,-120.517917,311.241096,0.892658
5,1000,1000,3,179,1.9,590.000175,1338.840662,-3.1,-409.999825,338.840662,0.743993
5,1000,1000,3,180,1.9,631.678984,1370.672409,-3.1,-368.321016,370.672409,0.811853
5,1000,1000,3,181,5.0,846.63166,1123.951714,-0.0,-153.36834,123.951714,0.854787
5,1000,1000,3,182,5.0,1526.455399,597.71199,-0.0,526.455399,-402.28801,0.956006
5,1000,1000,3,183,5.0,1256.194746,827.342074,0.0,256.194746,-172.657926,0.919761
5,1000,1000,3,184,5.0,909.547771,1064.893653,-0.0,-90.452229,64.893653,0.982608
5,1000,1000,3,185,5.0,370.352563,1888.741262,-0.0,-629.647437,888.741262,0.940649
5,1000,1000,3,186,5.0,942.396523,1089.490994,-0.0,-57.603477,89.490994,0.950867
5,1000,1000,3,187,5.0,482.649382,1552.854586,0.0,-517.350618,552.854586,0.801337
5,1000,1000,3,188,5.0,661.801395,1095.258517,0.0,-338.198605,95.258517,0.971207
5,1000,1000,3,189,1.9,183.257012,1796.006053,-3.1,-816.742988,796.006053,0.852321
5,1000,1000,3,190,2.1,415.097722,1672.642924,-2.9,-584.902278,672.642924,0.896618
5,1000,1000,3,191,5.0,421.476797,1262.903872,-0.0,-578.523203,262.903872,0.931506
5,1000,1000,3,192,1.9,252.032353,2018.200967,-3.1,-747.967647,1018.200967,0.708396
5,1000,1000,3,193,1.9,293.256719,1470.046252,-3.1,-706.743281,470.046252,0.704268
5,1000,1000,3,194,1.9,386.762172,1486.669632,-3.1,-613.237828,486.669632,0.804086
5,1000,1000,3,195,1.9,401.203383,1648.780291,-3.1,-598.796617,648.780291,0.775494
5,1000,1000,3,196,2.1,72.603933,1643.614546,-2.9,-927.396067,643.614546,0.912108
5,1000,1000,3,197,1.9,306.164053,1435.300406,-3.1,-693.835947,435.300406,0.82548
5,1000,1000,3,198,5.0,172.841035,1577.590281,-0.0,-827.158965,577.590281,0.723511
5,1000,1000,3,199,1.9,384.271321,1471.369839,-3.1,-615.728679,471.369839,0.719888
5,1000,1000,3,200,1.9,119.365872,2028.802416,-3.1,-880.634128,1028.802416,0.816476
5,1000,1000,3,201,1.9,751.145845,1086.967278,-3.1,-248.854155,86.967278,0.830219
5,1000,1000,3,202,2.1,642.648236,1601.948449,-2.9,-357.351764,601.948449,0.90672
5,1000,1000,3,203,5.0,1421.29546,824.922627,-0.0,421.29546,-175.077373,0.939415
5,1000,1000,3,204,5.0,543.548737,1252.757326,-0.0,-456.451263,252.757326,0.984226
5,1000,1000,3,205,1.9,296.943914,1762.078423,-3.1,-703.056086,762.078423,0.739814
5,1000,1000,3,206,1.9,172.991104,1714.662629,-3.1,-827.008896,714.662629,0.736669
5,1000,1000,3,207,1.9,446.684124,1602.568741,-3.1,-553.315876,602.568741,0.763109
5,1000,1000,3,208,1.9,646.77634,1399.216532,-3.1,-353.22366,399.216532,0.832725
5,1000,1000,3,209,5.0,1211.039549,782.498885,0.0,211.039549,-217.501115,0.859265
5,1000,1000,3,210,2.1,735.411552,1368.503099,-2.9,-264.588448,368.503099,0.877309
5,1000,1000,3,211,1.9,210.147428,1773.396981,-3.1,-789.852572,773.396981,0.888808
5,1000,1000,3,212,5.0,1185.885555,895.472927,-0.0,185.885555,-104.527073,0.979235
