beta_true,eta_true,gamma,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
3,1000,1000,10,1,4.288119,1016.993801,870.974678,1.288119,16.993801,-129.025322,0.807668
3,1000,1000,10,2,1.600783,558.941677,1402.136217,-1.399217,-441.058323,402.136217,0.957367
3,1000,1000,10,3,3.65176,1232.073568,902.300248,0.65176,232.073568,-97.699752,0.910469
3,1000,1000,10,4,4.078479,861.201075,1099.052076,1.078479,-138.798925,99.052076,0.872665
3,1000,1000,10,5,5.025609,1368.297036,554.508171,2.025609,368.297036,-445.491829,0.850757
3,1000,1000,10,6,2.083765,720.481001,1158.668418,-0.916235,-279.518999,158.668418,0.959284
3,1000,1000,10,7,2.139984,601.024575,1303.123463,-0.860016,-398.975425,303.123463,0.841182
3,1000,1000,10,8,2.308618,561.912442,1424.825751,-0.691382,-438.087558,424.825751,0.93902
3,1000,1000,10,9,3.279135,676.31597,1148.777615,0.279135,-323.68403,148.777615,0.90629
3,1000,1000,10,10,2.394859,1027.587889,973.91781,-0.605141,27.587889,-26.08219,0.884509
3,1000,1000,10,11,1.76163,693.521156,1285.180255,-1.23837,-306.478844,285.180255,0.938607
3,1000,1000,10,12,2.281477,978.781981,1006.502833,-0.718523,-21.218019,6.502833,0.927201
3,1000,1000,10,13,2.064512,1004.122686,962.113597,-0.935488,4.122686,-37.886403,0.928995
3,1000,1000,10,14,4.634288,1902.317207,9e-05,1.634288,902.317207,-999.99991,0.853768
3,1000,1000,10,15,2.596901,813.827022,1123.105693,-0.403099,-186.172978,123.105693,0.920459
3,1000,1000,10,16,5.0,1438.634661,498.502184,2.0,438.634661,-501.497816,0.858345
3,1000,1000,10,17,2.1,758.791625,1056.760235,-0.9,-241.208375,56.760235,0.956517
3,1000,1000,10,18,3.780013,1191.864769,887.931964,0.780013,191.864769,-112.068036,0.910142
3,1000,1000,10,19,2.0,526.327164,1342.99339,-1.0,-473.672836,342.99339,0.964421
3,1000,1000,10,20,4.830242,608.60412,1072.729291,1.830242,-391.39588,72.729291,0.85168
3,1000,1000,10,21,2.178239,850.685046,1099.932761,-0.821761,-149.314954,99.932761,0.879247
3,1000,1000,10,22,1.778277,600.80849,1257.320145,-1.221723,-399.19151,257.320145,0.888472
3,1000,1000,10,23,1.657151,705.041648,1094.547397,-1.342849,-294.958352,94.547397,0.955102
3,1000,1000,10,24,2.332919,1022.223546,995.710097,-0.667081,22.223546,-4.289903,0.943783
3,1000,1000,10,25,3.073936,1180.029564,663.95979,0.073936,180.029564,-336.04021,0.926999
3,1000,1000,10,26,2.0,715.042637,1256.657168,-1.0,-284.957363,256.657168,0.970482
3,1000,1000,10,27,2.0,479.255525,1641.369806,-1.0,-520.744475,641.369806,0.950653
3,1000,1000,10,28,2.107021,590.480085,1472.770259,-0.892979,-409.519915,472.770259,0.910733
3,1000,1000,10,29,5.0,1812.962959,318.026778,2.0,812.962959,-681.973222,0.814576
3,1000,1000,10,30,5.051977,1504.256272,500.795395,2.051977,504.256272,-499.204605,0.808404
3,1000,1000,10,31,1.746419,656.772675,1242.601635,-1.253581,-343.227325,242.601635,0.941328
3,1000,1000,10,32,5.035806,1370.624719,797.526365,2.035806,370.624719,-202.473635,0.855922
3,1000,1000,10,33,5.0,1889.355135,219.833181,2.0,889.355135,-780.166819,0.875595
3,1000,1000,10,34,2.492407,831.862056,1102.101838,-0.507593,-168.137944,102.101838,0.905496
3,1000,1000,10,35,3.151105,716.36017,1231.950904,0.151105,-283.63983,231.950904,0.853829
3,1000,1000,10,36,3.342703,1560.82469,619.866302,0.342703,560.82469,-380.133698,0.916706
3,1000,1000,10,37,5.413152,1826.609012,277.565068,2.413152,826.609012,-722.434932,0.547948
3,1000,1000,10,38,1.73025,596.884798,1319.308734,-1.26975,-403.115202,319.308734,0.95427
3,1000,1000,10,39,2.488416,990.859692,1033.525449,-0.511584,-9.140308,33.525449,0.933727
3,1000,1000,10,40,2.527351,771.133936,1201.906433,-0.472649,-228.866064,201.906433,0.909059
3,1000,1000,10,41,1.942063,810.183861,1271.248304,-1.057937,-189.816139,271.248304,0.940251
3,1000,1000,10,42,2.155016,731.938555,1267.219904,-0.844984,-268.061445,267.219904,0.936607
3,1000,1000,10,43,3.001114,986.786149,948.860242,0.001114,-13.213851,-51.139758,0.931776
3,1000,1000,10,44,1.868792,795.972275,1220.271634,-1.131208,-204.027725,220.271634,0.941311
3,1000,1000,10,45,5.0,1887.133524,299.361372,2.0,887.133524,-700.638628,0.829742
3,1000,1000,10,46,4.605587,2018.49941,1.3e-05,1.605587,1018.49941,-999.999987,0.829843
3,1000,1000,10,47,2.074191,750.69305,1304.030227,-0.925809,-249.30695,304.030227,0.902824
3,1000,1000,10,48,4.332521,1110.664361,912.860168,1.332521,110.664361,-87.139832,0.879455
3,1000,1000,10,49,5.0,1865.292423,117.003925,2.0,865.292423,-882.996075,0.764398
3,1000,1000,10,50,3.554148,848.299689,1094.627958,0.554148,-151.700311,94.627958,0.888934
3,1000,1000,10,51,3.312603,1137.126304,1087.617835,0.312603,137.126304,87.617835,0.883353
3,1000,1000,10,52,5.13234,1278.105986,910.793901,2.13234,278.105986,-89.206099,0.7549
3,1000,1000,10,53,2.40116,869.768517,1279.138352,-0.59884,-130.231483,279.138352,0.891345
3,1000,1000,10,54,3.835395,1220.765974,672.740041,0.835395,220.765974,-327.259959,0.845108
3,1000,1000,10,55,5.0,1653.312437,431.660206,2.0,653.312437,-568.339794,0.804905
3,1000,1000,10,56,1.838831,530.209364,1318.170043,-1.161169,-469.790636,318.170043,0.859529
3,1000,1000,10,57,1.975606,840.127413,1366.451972,-1.024394,-159.872587,366.451972,0.955302
3,1000,1000,10,58,4.072284,790.502688,1064.592445,1.072284,-209.497312,64.592445,0.909593
3,1000,1000,10,59,1.904567,425.118793,1671.143762,-1.095433,-574.881207,671.143762,0.870507
3,1000,1000,10,60,1.54022,504.127303,1425.249884,-1.45978,-495.872697,425.249884,0.933904
3,1000,1000,10,61,1.499601,564.793251,1131.605755,-1.500399,-435.206749,131.605755,0.93764
3,1000,1000,10,62,4.9,1252.21374,706.502829,1.9,252.21374,-293.497171,0.883497
3,1000,1000,10,63,3.316971,1264.729846,768.401993,0.316971,264.729846,-231.598007,0.890607
3,1000,1000,10,64,2.634851,1152.028208,883.023342,-0.365149,152.028208,-116.976658,0.913215
3,1000,1000,10,65,1.780205,688.900857,1348.220373,-1.219795,-311.099143,348.220373,0.926875
3,1000,1000,10,66,3.330279,993.43586,954.239356,0.330279,-6.56414,-45.760644,0.920042
3,1000,1000,10,67,2.749394,760.404242,1109.669229,-0.250606,-239.595758,109.669229,0.89097
