n,beta,gamma_over_eta,qcp_vs_q_relative_rmsre_improvement,p_rmsre,p_signed_relative_bias,p_relative_error_sd,p_mae,p_mdape,p_p95_absolute_error,p_within_10pct,p_within_20pct,p_q025_signed_error,p_q975_signed_error,q_rmsre,q_signed_relative_bias,q_relative_error_sd,q_mae,q_mdape,q_p95_absolute_error,q_within_10pct,q_within_20pct,q_q025_signed_error,q_q975_signed_error,qcp_rmsre,qcp_signed_relative_bias,qcp_relative_error_sd,qcp_mae,qcp_mdape,qcp_p95_absolute_error,qcp_within_10pct,qcp_within_20pct,qcp_q025_signed_error,qcp_q975_signed_error
10,1.5,0.25,-0.018589248031461277,0.2780583832504284,0.0804020439808337,0.2661803445402125,0.19878251728261603,0.14763984829187393,0.6080019384622565,0.35933333333333334,0.634,-0.2818311281502247,0.7916491210460666,0.23660153863802552,-0.0094833469688953,0.23641140881131062,0.17450051322206248,0.13591326773166656,0.4892691835761062,0.353,0.6863333333333334,-0.3060839280486107,0.6191254481673243,0.24099978332439315,-0.00783635949252736,0.24087234592685874,0.17855969344878395,0.14544615149497986,0.5156268954277038,0.3403333333333333,0.676,-0.3079529441893101,0.596917995810509
10,1.5,0.5,0.07527296852719474,0.196260109594479,0.023508603888384338,0.19484705838491878,0.15036969875028686,0.12404223158955574,0.38751529306173316,0.42,0.7336666666666667,-0.27470255792140963,0.4979218930006028,0.2504739689105391,-0.06727853329824818,0.24126916101946022,0.20564101065653329,0.1798367202281952,0.458582504093647,0.25933333333333336,0.5433333333333333,-0.4389743648469448,0.499492896348238,0.23162004973185452,-0.06158511758854123,0.22328260283638832,0.19090010115175998,0.17664660513401031,0.41140718907117835,0.2833333333333333,0.5663333333333334,-0.38476673811674117,0.46754994690418245
10,1.5,0.75,0.008978774803806273,0.12651236555108958,-0.0035534327552122704,0.1264624519491327,0.1008422899551236,0.08543633669614792,0.2472106158733368,0.5623333333333334,0.8796666666666667,-0.23200922198593615,0.25341174453496934,0.14977284839795266,-0.024374497828558862,0.1477761481865111,0.11967034006662046,0.10172896459698677,0.2920068949460982,0.49466666666666664,0.8176666666666667,-0.313079746812582,0.24462757408618932,0.14842807172046282,-0.03284275978165291,0.14474890536573845,0.11978212670989645,0.10644162446260452,0.2851825386285781,0.4786666666666667,0.8273333333333334,-0.301358250528574,0.24980589486658578
10,1.5,1.0,-0.010065069349572927,0.08954508573793395,-0.0369884446826336,0.08154861948416842,0.07414522057806214,0.06798366084694862,0.16407380625605578,0.6883333333333334,0.9846666666666667,-0.17153629027307032,0.13719667233526708,0.10258094702216296,-0.04494126001756771,0.09221243864033299,0.08405507888725303,0.07451550289988518,0.18837964460253714,0.644,0.962,-0.20224523916840553,0.16522302962839613,0.1036134313678859,-0.04697704268658466,0.09235204719035958,0.08495536474803764,0.07827314734458923,0.18931553065776824,0.623,0.9633333333333334,-0.2018256563693285,0.146940902620554
10,2.0,0.1,-0.017050888274176734,0.3616819267979723,0.14034923708981295,0.33334052831991684,0.2654338306457806,0.1970604956150055,0.6907867968082426,0.2753333333333333,0.507,-0.3670269653201103,0.89808719009161,0.3201635384244893,0.1384447427808773,0.28868277491534916,0.23028473721353415,0.1736680120229721,0.6254636913537963,0.311,0.5706666666666667,-0.28899000883102416,0.7637685209512712,0.32562261114763036,0.13998555848659877,0.2939968168293594,0.23225718318911276,0.17172595858573914,0.6519514679908749,0.32966666666666666,0.563,-0.2780351899564266,0.7605678662657739
10,2.0,0.25,-0.0037972517439187393,0.2359865755930622,0.01451345233497462,0.2355398555689896,0.1844990722884977,0.15604671835899353,0.4121300190687179,0.31133333333333335,0.624,-0.31890170723199845,0.6455767020583154,0.23159126975938452,-0.03937369394507861,0.2282196933962608,0.18215036445790922,0.16750183701515198,0.4207773521542549,0.3293333333333333,0.6046666666666667,-0.34154041558504106,0.6177143722772603,0.2324706801123547,-0.03552511800472106,0.22974025137674806,0.18332992671682952,0.16766341030597687,0.40440115183591835,0.318,0.5953333333333334,-0.34478634670376773,0.6319925919175148
10,2.0,0.5,0.03708878958565542,0.1895385186081111,-0.011880125276528512,0.18916583375327392,0.15406012084738419,0.1467728540301323,0.3613645300269124,0.37466666666666665,0.7093333333333334,-0.3312513723969459,0.41924031078815477,0.22597814525930993,-0.0577410836441195,0.2184767479491595,0.18726092314809162,0.1735297217965126,0.43545190095901487,0.276,0.5726666666666667,-0.4365261822938919,0.4348135069012642,0.2175968893788307,-0.05278773794741937,0.21109680478334497,0.18144225556120241,0.17047279328107834,0.4131032958626747,0.30133333333333334,0.5803333333333334,-0.40458989366889,0.42315302640199665
10,2.0,0.75,-0.027233508086492192,0.12672439283638187,-0.015785865881420856,0.12573733804293544,0.102626576573189,0.08730229362845421,0.24288575276732427,0.5623333333333334,0.8946666666666667,-0.21815269961953163,0.25855898186564447,0.13464320326739557,-0.02009440020482839,0.13313529684690456,0.10701057631383333,0.0876990519464016,0.2614356577396393,0.5423333333333333,0.861,-0.2567919656634331,0.26360173225402833,0.1383100100323694,-0.023672935829328102,0.1362690389794198,0.11194458232514928,0.09306927770376205,0.2614224135875701,0.529,0.8413333333333334,-0.2588458456099033,0.2650611139833927
10,2.0,1.0,-0.01707015155121455,0.09061839429803574,-0.031309561914821565,0.08503766646525664,0.07438647882885706,0.06842998787760735,0.17280437424778933,0.6953333333333334,0.9896666666666667,-0.17921681515872478,0.1475754588842392,0.0947350924863175,-0.0310317277902844,0.08950848908757661,0.07779839518132212,0.06944107636809349,0.1771209150552749,0.677,0.972,-0.17980134934186937,0.16465179249644282,0.09635223487227726,-0.030071229579783296,0.09153946862661182,0.07913356744085467,0.0722162239253521,0.18020424395799634,0.6586666666666666,0.976,-0.19127965867519378,0.1590582814067604
10,2.5,0.1,-0.01681801119492764,0.2532906881331442,0.06265177320154422,0.24541990141319828,0.20159688091185915,0.17278586328029633,0.5012034833431243,0.314,0.5716666666666667,-0.34469760581851006,0.5717599719762803,0.2273839054492493,0.0695862730611919,0.21647445821344927,0.1773529826134354,0.13314399123191833,0.4493868753314015,0.364,0.6603333333333333,-0.28304253667593005,0.5357336416840554,0.23120805051664114,0.06588032789630355,0.22162343066558013,0.1843936599526872,0.15359824150800705,0.4434229582548141,0.321,0.6293333333333333,-0.28099306896328924,0.5239830881357194
10,2.5,0.25,-0.008672764905675272,0.21170358333592829,-0.0166634017942118,0.2110467678926095,0.1633321477001488,0.12234798446297646,0.4175807982683182,0.412,0.6703333333333333,-0.38520765379071237,0.4612844564020635,0.21492715374584823,-0.052439524893134755,0.2084317097906981,0.17121274699248412,0.15044169127941132,0.39965850710868767,0.36333333333333334,0.638,-0.36822082847356796,0.46978525370359436,0.2167911664221319,-0.048056931983495206,0.2113975901636587,0.17151727051174384,0.14423269778490067,0.40471214354038226,0.37666666666666665,0.6503333333333333,-0.3766915015876293,0.45527426302433016
10,2.5,0.5,0.02122678565817041,0.16078765830994887,-0.0223539129348297,0.15922617134535053,0.12936253737594816,0.10895064100623131,0.3205262228846549,0.4643333333333333,0.7823333333333333,-0.3109395571053028,0.3396912030875683,0.1843023096899656,-0.04115215681392753,0.179649217495145,0.15065872860020438,0.1316710188984871,0.36393580883741367,0.385,0.686,-0.37420659214258195,0.34875702410936354,0.18039016406587097,-0.04094832421812559,0.1756810918552111,0.14739333681903372,0.12765510380268097,0.34989905506372443,0.3863333333333333,0.699,-0.3536573931574821,0.34449539184570316
10,2.5,0.75,-0.025629266979727353,0.1171907212605086,-0.011754320197723852,0.11659974745361847,0.09480766092261637,0.08248816803097725,0.23180379644036292,0.5886666666666667,0.9056666666666666,-0.21254159584641455,0.2502602882683277,0.11706191458761686,-0.010892888610425871,0.11655400818778974,0.09452840131156456,0.08471314609050751,0.23089939802885046,0.585,0.9123333333333333,-0.21834847815334796,0.24343146197497856,0.12006212564974093,-0.009597564574313159,0.11967790426714561,0.0961418403834532,0.08390761911869049,0.24411264359951013,0.594,0.8983333333333333,-0.23199795559048653,0.25310637056827545
10,2.5,1.0,0.05275369647569849,0.083374753607389,-0.031124512841558802,0.0773473609082331,0.06611273835441656,0.057708654552698135,0.16276148706674573,0.7593333333333333,0.9866666666666667,-0.17871825993061066,0.12171242311596872,0.08944173063489255,-0.029386469341519842,0.08447637893875774,0.07252994961531536,0.06171934865415096,0.1675345003604889,0.699,0.9873333333333333,-0.18160177245736123,0.1441893741488457,0.08472334872471825,-0.02666287411918893,0.08041851131943753,0.06740126577842602,0.05804342404007912,0.16655233278870582,0.7416666666666667,0.9906666666666667,-0.17963799573481082,0.1331641118973494
10,3.0,0.1,-0.009897975616180279,0.2170701529211797,0.04267212651779118,0.21283453880344225,0.1705261955884586,0.14745786041021347,0.4202852591872212,0.37966666666666665,0.655,-0.3810596205294132,0.4705978475511075,0.19807494973201387,0.0379600201260417,0.19440350455526859,0.15519927424851707,0.12879782170057297,0.39403516948223116,0.4023333333333333,0.697,-0.3345736242830753,0.42215906158089644,0.20003549075463747,0.0484302412840334,0.19408428398667155,0.15877611666310987,0.13058453798294067,0.38502636998891826,0.39566666666666667,0.686,-0.3341673120856285,0.43564044386148465
10,3.0,0.25,0.0029743023203153834,0.17147615808950903,-0.03793889291282418,0.16722653257688372,0.13737039264503376,0.12201221659779549,0.3426990389823913,0.43033333333333335,0.7596666666666667,-0.3530415005981922,0.2967392399907112,0.17739856303768894,-0.061348348937278085,0.16645308723633476,0.14480894534738095,0.12986590713262558,0.3419657871127128,0.4026666666666667,0.739,-0.35418185368180277,0.3027634069323541,0.17687092608002533,-0.05965942221491908,0.16650548889867808,0.14253517289961262,0.12305817008018494,0.3483571276068687,0.4013333333333333,0.742,-0.3724110074341297,0.2919755198061468
10,3.0,0.5,0.005591808229895935,0.15709994727940468,-0.02939625614493161,0.15432515530480861,0.12615939782158178,0.11212943494319916,0.3013606205582618,0.453,0.7886666666666666,-0.29358280450105667,0.30579247772693635,0.1712972943387857,-0.04045501550338425,0.1664516589536119,0.13958403083631613,0.122386634349823,0.3301452264189719,0.42633333333333334,0.7523333333333333,-0.3332000032067299,0.30735336914658556,0.17033943271854318,-0.03720466091514148,0.16622675941335208,0.13778222667191342,0.12047260999679565,0.3219148710370063,0.418,0.748,-0.32790311574935915,0.3084600880742074
10,3.0,0.75,-0.008362284721775557,0.10750893970718438,-0.009657452505150104,0.10707430003541363,0.08464169152506444,0.06915352120995522,0.2105638079345225,0.6753333333333333,0.939,-0.24281676299870014,0.19617048501968387,0.10829439969392507,-0.011606516011126056,0.10767063569586219,0.084954644122555,0.06944044306874275,0.22023396492004385,0.6663333333333333,0.9316666666666666,-0.2467129547148943,0.1937722086906434,0.10919998829793943,-0.005313913102760731,0.10907061827919753,0.08557795979252902,0.07102173939347267,0.219886639714241,0.6813333333333333,0.9253333333333333,-0.24801832176744937,0.20434302128851417
10,3.0,1.0,0.08353830644389594,0.0740770729137372,-0.03748798244075382,0.06389103148321267,0.05955732167510663,0.04994133673608303,0.14736164212226868,0.8193333333333334,0.9966666666666667,-0.1675565168261528,0.07869561146944766,0.08010998983570708,-0.03666698803180043,0.07122599567680957,0.06542605254239607,0.057888077571988106,0.15577368289232252,0.7756666666666666,0.9966666666666667,-0.1696430679410696,0.1010152654722333,0.07341773695559439,-0.033007295045758535,0.06557958961020643,0.05925864756246119,0.05137912929058075,0.14358987584710117,0.83,0.9966666666666667,-0.1662782046943903,0.08547038547694684
10,3.5,0.1,0.00312364529766856,0.15617941357838605,0.01245000185942763,0.15568239039592371,0.12216794738723198,0.09774984791874886,0.32717115432024,0.5116666666666667,0.8026666666666666,-0.33436121940612795,0.31476974785327916,0.14178866391702247,0.007330402169967177,0.14159904808790522,0.11137563245084675,0.09009319171309471,0.2852608397603034,0.544,0.841,-0.27648561298847196,0.2931450046598916,0.14134576642371535,0.01661797383710412,0.14036548233613855,0.1103263560479342,0.08855609223246574,0.29701529592275616,0.5453333333333333,0.8433333333333334,-0.29722251147031786,0.2956740491092206
10,3.5,0.25,0.013706882198500591,0.14687149786341994,-0.053081925046627475,0.13694358735621315,0.11901330743811832,0.10223276168107986,0.2962453514337539,0.48633333333333334,0.8226666666666667,-0.3261436626315117,0.19684421606361882,0.1548790272463748,-0.07410582164637776,0.13599941278880054,0.1271006978682986,0.1085166335105896,0.2969677880406376,0.447,0.7923333333333333,-0.3210227534174919,0.1802669249475003,0.1527561186648904,-0.07049245530412251,0.13551843245388565,0.1254547445340407,0.1080406904220581,0.29607170373201364,0.45666666666666667,0.799,-0.32908487915992735,0.18833358474075795
10,3.5,0.5,0.029091310188592425,0.1252164250115524,-0.04258142309873316,0.11775387679206317,0.096921600849341,0.07800230383872986,0.25597856491804116,0.6176666666666667,0.873,-0.28870133087038996,0.17251894846558571,0.1401038335916333,-0.04827750532471691,0.13152325523151412,0.10779933871614049,0.08365951478481293,0.2885926246643065,0.569,0.8383333333333334,-0.3329221621155739,0.18643518239259732,0.13602802951000817,-0.045197647656796104,0.12829963935517422,0.10409973017107586,0.08211087435483932,0.2790283128619192,0.5883333333333334,0.8456666666666667,-0.32072254866361616,0.18434929437935355
10,3.5,0.75,-0.0011613805368702148,0.08963466486110201,-0.025856148857171624,0.085824429570128,0.07149058039354046,0.061569688841700554,0.17158588543534278,0.7263333333333334,0.9773333333333334,-0.1920668065547943,0.13550459891557695,0.08763951108945184,-0.024268498743317952,0.08421237363204843,0.06963006024041897,0.05952072702348232,0.17229225039482116,0.734,0.9776666666666667,-0.19490798749029636,0.1324939019978047,0.08774129391189195,-0.0209154605559573,0.08521196023484733,0.0697152943108158,0.05904187262058258,0.16596280187368392,0.7403333333333333,0.9753333333333334,-0.19452514573931695,0.13763240836560725
10,3.5,1.0,0.09698407935336363,0.0750183506110605,-0.045618877571081004,0.059553933015030376,0.05846467793109574,0.045265717431902885,0.15409390851855273,0.8113333333333334,0.9963333333333333,-0.1762520544230938,0.05529664419591428,0.08168654194065457,-0.04548779346062399,0.06784947885065834,0.06509040707829006,0.05274885334074497,0.16596572101116167,0.7736666666666666,0.995,-0.1850891128182411,0.08359250016510489,0.07376424787498026,-0.0418325384142326,0.060755271330011226,0.05752051186390139,0.04454916715621948,0.15157753527164447,0.815,0.9946666666666667,-0.17400089018046855,0.06320314761251213
10,4.0,0.1,0.07852243850289711,0.14631350253111716,-0.022529712272334714,0.14456850655605819,0.11649659483987762,0.09965328499674797,0.28744729459285706,0.5016666666666667,0.8213333333333334,-0.3091014891862869,0.24360976405441762,0.1433967804531176,-0.031940329376749864,0.1397943203553862,0.11422285776171474,0.0977003164589405,0.2776000529527664,0.511,0.839,-0.2992899402976036,0.23411794230341915,0.13213691557847423,-0.022155318295233276,0.13026629007471474,0.10426218582576197,0.08496390655636787,0.25939462631940835,0.5546666666666666,0.8673333333333333,-0.27736878395080566,0.2245707027614117
10,4.0,0.25,0.01786106450231299,0.14610245865169078,-0.07756208062908256,0.12381458747884562,0.11863940707820916,0.10504455491900444,0.28315025866031646,0.4796666666666667,0.83,-0.3303451336920261,0.18334932103753104,0.15766553270895564,-0.09431720689236317,0.12634351858493542,0.13065562439199252,0.11433243751525879,0.2966934114694595,0.43566666666666665,0.7903333333333333,-0.33056403025984765,0.17985693775117417,0.15484945845944945,-0.09273922577766038,0.12400722070647698,0.12878936173313438,0.11421069875359535,0.281068705022335,0.44433333333333336,0.801,-0.3378268852829933,0.1745435666292906
10,4.0,0.5,0.02320658466275252,0.10841240106920746,-0.05141483005406432,0.09544508345694071,0.0845261745648313,0.06683696433901787,0.23149071559309956,0.6683333333333333,0.9153333333333333,-0.25413268730044364,0.13730590753257277,0.11546656879985494,-0.05062764773653423,0.10377557417368036,0.08901252861078683,0.06792472675442696,0.23901155143976208,0.657,0.8946666666666667,-0.2811460733413696,0.1392148315906525,0.11278698409528357,-0.04994812749166885,0.10112412343939374,0.08678821363590881,0.06791995838284492,0.24171963706612587,0.6616666666666666,0.9033333333333333,-0.2720275208353996,0.13936195112764838
10,4.0,0.75,0.043131444655561124,0.08572802379546025,-0.027366292161380746,0.08124272347240061,0.06755134119007199,0.0553421750664711,0.16637828797101972,0.7646666666666667,0.976,-0.18813860826194287,0.12805500254035,0.087417200572543,-0.026380823964790277,0.08334158075582056,0.0682978620066533,0.05580286309123039,0.1794876664876938,0.767,0.9676666666666667,-0.20431004613637924,0.1305017560720444,0.08364677042410427,-0.023010532301052385,0.08041951010547771,0.06579233737590372,0.05379449017345905,0.16294765248894688,0.786,0.9756666666666667,-0.18301993086934087,0.1263255573809147
10,4.0,1.0,0.10230798589293233,0.06714602700120377,-0.04812625702314138,0.046823630006535395,0.0528434308710351,0.043342819437384605,0.1313194826245308,0.86,0.9956666666666667,-0.14523940309882163,0.02945524989627303,0.07360985074114682,-0.04605089190137369,0.0574258259080521,0.05945812275198356,0.05124332010746002,0.13723568320274346,0.8086666666666666,0.9933333333333333,-0.15508960373699665,0.06704438794404269,0.06607897516994071,-0.044925502496128804,0.0484575090670163,0.05231492482553343,0.043996429070830345,0.12754683494567864,0.8686666666666667,0.9963333333333333,-0.14367719367146492,0.04137767031788828
10,4.5,0.1,0.08899585170992365,0.1256871018946424,-0.05193855054384757,0.11445363493606663,0.09469321125828487,0.07486338540911674,0.24121571108698842,0.618,0.902,-0.30941993221640585,0.1505043536424637,0.12673375830809352,-0.06272629469791355,0.1101220116432894,0.0982308744509052,0.07996681705117226,0.24504101574420922,0.6076666666666667,0.8923333333333333,-0.31628907173871995,0.13996931314468386,0.11545497954706513,-0.05450025601230989,0.101781994462704,0.08692699170820765,0.06791487336158752,0.22259727641940102,0.655,0.9263333333333333,-0.2840384885668754,0.12937462739646438
10,4.5,0.25,0.013447290834750424,0.13112393024811617,-0.08232158362845075,0.10206195154227075,0.10679448475671234,0.09333814308047295,0.2590568333864212,0.5283333333333333,0.8803333333333333,-0.29779111668467523,0.12464606408029796,0.14209813321131537,-0.0964164112101959,0.10438273378048277,0.11773558240729715,0.10809192061424255,0.26801146268844595,0.46366666666666667,0.8596666666666667,-0.304508825391531,0.11889979969710116,0.1401872982869477,-0.09575271299141817,0.10239090074697434,0.11618608051411411,0.10599543899297714,0.26696301549673074,0.4713333333333333,0.855,-0.297130312025547,0.11125743351876743
10,4.5,0.5,0.02702680890560857,0.11039606417946522,-0.06866343771333777,0.08644433646979534,0.09006597347363277,0.07855317369103432,0.21809155344963066,0.629,0.9283333333333333,-0.24265345484018325,0.10068463794887067,0.11553862600344796,-0.06639002284620103,0.09455971111020552,0.09110139930599477,0.0739208422601223,0.23653411939740177,0.6226666666666667,0.901,-0.26542447358369825,0.10838626455515624,0.11241598563723619,-0.06673194145597518,0.09046657844921291,0.0905136443641289,0.07781980186700821,0.22339536622166603,0.625,0.9223333333333333,-0.25412421077489855,0.10518559440970425
10,4.5,0.75,0.03665558474115699,0.08440636679057624,-0.047701557778307084,0.06963473372037925,0.06738331163204081,0.057062987238168716,0.16177912056446075,0.7513333333333333,0.9856666666666667,-0.1852375589311123,0.08780557774007325,0.08505163194956662,-0.0463864436866833,0.0712886943307752,0.06791404492516244,0.05930162034928799,0.16027584150433516,0.7383333333333333,0.983,-0.1867522545158863,0.08960491940379149,0.08193401464726559,-0.044818823748604096,0.06858903552325178,0.06496282647351351,0.055061398074030876,0.16041550040245048,0.772,0.9856666666666667,-0.18309497237205505,0.08633940313011414
10,4.5,1.0,0.07662704959860969,0.06799410212958498,-0.05590316023911934,0.03870445193627963,0.05684254766361907,0.05074932612478733,0.12801209911704062,0.8653333333333333,1.0,-0.140817990899086,0.006138795346487326,0.0720501832851096,-0.052997500707870134,0.04881079624567901,0.058589237851377526,0.05051689222455025,0.13419518470764158,0.827,0.9966666666666667,-0.14685230888426304,0.034393580351024945,0.0665291903169326,-0.0531450397593638,0.04002171801912405,0.054749471752811286,0.04796524904668331,0.1260502532124519,0.8676666666666667,1.0,-0.1393073935061693,0.011613595229573552
10,5.0,0.1,0.09493996157409695,0.12444199568548983,-0.07581697774365845,0.0986792590973659,0.09727462013776676,0.07698307931423187,0.23999470844864843,0.5933333333333334,0.891,-0.28671082109212875,0.1077524716034534,0.13292246988970277,-0.08810410512735689,0.09952913975960301,0.10640099083791574,0.08966647461056709,0.24612322971224743,0.5383333333333333,0.872,-0.285993879288435,0.1136844445019961,0.12030281570604033,-0.08079807847309954,0.08913157679440184,0.09716043613491639,0.08272583782672882,0.2181357949972152,0.574,0.9223333333333333,-0.26262682750821115,0.10852445289492615
10,5.0,0.25,0.006211661859938679,0.13923342344489018,-0.10532240489803978,0.09106666366282151,0.11583171933652071,0.10057957842946053,0.25935391932725904,0.498,0.8443333333333334,-0.2841369904577732,0.06011396124958993,0.15142588305350738,-0.11976110837443654,0.09266647171151472,0.12894717800207825,0.11563294008374214,0.2653617292642592,0.4136666666666667,0.7933333333333333,-0.2961939677596092,0.06151547702029359,0.15048527667113637,-0.1192381451045876,0.09180459273263931,0.12751336875498964,0.11488815024495125,0.26627844423055647,0.4266666666666667,0.7946666666666666,-0.29226574301719666,0.05479648755863322
10,5.0,0.5,-0.0007108069026112156,0.1096099935577143,-0.08527644354518633,0.06886420597093107,0.09144347358416781,0.08449727296829224,0.19886229857802387,0.5886666666666667,0.9513333333333334,-0.23452875539660453,0.03922217935323716,0.10901305633944466,-0.08022010957478293,0.0738145004201529,0.08851549636857332,0.07309305295348167,0.20150767415761936,0.622,0.948,-0.2466015316545963,0.05172046981751922,0.10909054357236549,-0.08275182460898699,0.07108362835982439,0.0896997279856223,0.07891363278031349,0.20455530881881714,0.6083333333333333,0.9473333333333334,-0.2384163301438093,0.04298100480809813
10,5.0,0.75,0.0518162619927368,0.08515534540475332,-0.061388524515767734,0.05901594622455719,0.07048418318703382,0.06100432574748993,0.165063716471195,0.758,0.9916666666666667,-0.17884241975843906,0.046094516851007954,0.08690242775876526,-0.059616069400019414,0.06322939363665828,0.06952590978437032,0.05641457810997963,0.1758317194879055,0.762,0.9796666666666667,-0.19638200774788855,0.05105384569615126,0.0823994687942122,-0.059051397573692155,0.0574682947559965,0.06792163803827315,0.057800306007266045,0.16174560710787772,0.7826666666666666,0.9913333333333333,-0.17483534216880797,0.04667673902586106
10,5.0,1.0,0.017643519194647943,0.07324956871536152,-0.06549031049778346,0.03281034208737211,0.06557630567041897,0.060639359056949615,0.13020710051059717,0.853,1.0,-0.14225392565131187,-0.01355097212363034,0.07406145509261733,-0.06155344880385807,0.04118582366284055,0.0631792711476343,0.05905710719525814,0.1347512155771255,0.827,0.997,-0.14790701530873776,0.012575352564454141,0.07275475038810718,-0.06420027386451056,0.03422832949119228,0.06433624834652589,0.06007482670247555,0.13041322901844973,0.8496666666666667,1.0,-0.14242027774453164,-0.008564492268487807
15,1.5,0.1,0.007662378921173115,0.43070194023669994,0.24241643326963336,0.356003418810111,0.3032951980095434,0.2055971920490265,0.8719069004058823,0.24833333333333332,0.48633333333333334,-0.2316622521728277,1.0858346223831177,0.3822678297707764,0.22251704851116422,0.310829304924004,0.2648627628787702,0.18786152452230453,0.7764120936393735,0.2833333333333333,0.5266666666666666,-0.19278511069715024,0.8844011798501016,0.3793387488096982,0.22075702886045717,0.3084869860418922,0.2587750227425616,0.17663447558879852,0.7476595073938362,0.30033333333333334,0.5473333333333333,-0.17651648186147212,0.9184900939464573
15,1.5,0.25,0.010541014397155823,0.2230044329597131,0.033787181886980155,0.22043004209911882,0.168188792583261,0.1385098695755005,0.39421189278364177,0.375,0.6786666666666666,-0.28771994560956954,0.606983223557473,0.20322824641835482,-0.03480682868394797,0.2002253850520604,0.15915137948147942,0.13935722410678864,0.3674416035413742,0.37466666666666665,0.7066666666666667,-0.30296971276402473,0.4871733836829666,0.20108601454695021,-0.034849484864760596,0.19804317370471797,0.1593053582310895,0.1403299868106842,0.360204991698265,0.3586666666666667,0.707,-0.30515428856015203,0.4747801586985597
15,1.5,0.5,0.062685542090727,0.15569615890179292,-0.010714626352176614,0.1553270442611511,0.11977884276605133,0.09829090163111687,0.30162756592035256,0.5073333333333333,0.8116666666666666,-0.27499302551150323,0.32817542999982835,0.19453246135056587,-0.07409900601091794,0.17986721721120655,0.15934087295919502,0.13613063097000122,0.35506134480237955,0.36033333333333334,0.6583333333333333,-0.3587014824151993,0.337975687533617,0.18233808855656225,-0.07164631447278831,0.16767225220926407,0.15093464946041907,0.13849670439958572,0.32340459674596783,0.3596666666666667,0.6956666666666667,-0.325559164583683,0.31232410147786144
15,1.5,0.75,0.03371510344969933,0.09635428185409643,-0.0030002471827950405,0.09630756018330434,0.07856191620570704,0.07135342806577682,0.18954559639096258,0.727,0.9636666666666667,-0.1718641698360443,0.20433915741741662,0.11468375814063127,-0.02208186645979246,0.11253779611717435,0.0935637942273291,0.08297120779752731,0.21825497746467565,0.605,0.9246666666666666,-0.2233252365142107,0.2084945157170296,0.11081718337091959,-0.023665274746355255,0.10826080962861648,0.09129756697761271,0.08167499676346779,0.21503841280937186,0.6083333333333333,0.9286666666666666,-0.2220946006476879,0.19725572355091575
15,1.5,1.0,-0.009556465648431963,0.06686808706836461,-0.023828297769807855,0.06247842262394083,0.05539047744346499,0.04985598474740982,0.12015977241098878,0.8883333333333333,0.9946666666666667,-0.1291109945625067,0.10354070756584408,0.07270732702407705,-0.017481680188364407,0.07057440230549482,0.05777236758335736,0.04795835353434086,0.139550320059061,0.8386666666666667,0.988,-0.14234987162053583,0.13244272172451022,0.07340215209717195,-0.024231889953032805,0.06928702217443375,0.05997871947729073,0.05134973116219044,0.13559450134634965,0.8406666666666667,0.9883333333333333,-0.14148245975375176,0.11298147365450859
15,2.0,0.1,-0.0025614594939400593,0.29437301857307335,0.10702705785575578,0.2742274292454417,0.2197262138030293,0.1599203422665596,0.6380175739526748,0.30133333333333334,0.59,-0.3100229479372501,0.6969550594687461,0.27209964227077243,0.1230464210317344,0.24268867628128732,0.20301191183812625,0.15007038414478302,0.5680074155330657,0.334,0.604,-0.2597727872431278,0.648233523964882,0.2727966144827646,0.11398396656670229,0.24784198239801705,0.20144566336057082,0.14722010493278503,0.5874162405729292,0.3536666666666667,0.627,-0.2670942209661007,0.6492180585861206
15,2.0,0.25,-0.0149775810796303,0.21745415540295088,0.012408776442481515,0.21709982028829788,0.16963024501746987,0.13316530734300613,0.40705272406339627,0.37766666666666665,0.669,-0.32911034151911733,0.5027134060859682,0.20812486125603738,-0.02075307280858639,0.2070875849534354,0.16272270649156173,0.1435283049941063,0.38347884863615017,0.37366666666666665,0.673,-0.3117699645459652,0.4781554929912091,0.2112420682401865,-0.021597555099848252,0.21013509228137175,0.16644016011434482,0.14404280483722687,0.37290034890174795,0.37266666666666665,0.643,-0.3161695398390293,0.48279952630400663
15,2.0,0.5,0.006490208064496528,0.1424870012358418,-0.011889398914336805,0.14199009724145747,0.11758276593911493,0.10305455327033997,0.2678242623805999,0.48333333333333334,0.8153333333333334,-0.25993134528398515,0.27502603009343163,0.16150390382991572,-0.039965433389807,0.15648090965439704,0.13141667399156237,0.11813194304704666,0.3043272674083709,0.44066666666666665,0.7713333333333333,-0.3305994808673859,0.275148344039917,0.16045570989083113,-0.04105912128917892,0.15511345330283594,0.13348841404635944,0.12278197333216667,0.2981933906674384,0.41933333333333334,0.7646666666666667,-0.3039150208234787,0.2712250143289569
15,2.0,0.75,0.021815335873703833,0.11346591297371625,0.004393865454009453,0.11338080681196007,0.08941976509293333,0.07199553772807121,0.22375254109501833,0.621,0.9316666666666666,-0.1833029266446829,0.26635832563042644,0.12252695189834152,0.0004967066721116045,0.12252594510543627,0.09740401659082208,0.0819903053343296,0.24931560456752752,0.596,0.9153333333333333,-0.20273553691804408,0.27603910043835655,0.11985398528909805,0.0019643233293269685,0.1198378872624897,0.09491537430771374,0.078023511916399,0.23468133062124222,0.5956666666666667,0.9136666666666666,-0.20207612514495848,0.2668403118848801
