fit_id,n,fold,seed,route,target_R,hidden_layers,converged,nan_flag,best_epoch,stopped_epoch,best_val_loss,last_train_loss,rrmse_x95,n_test,n_nonfinite,n_illegal,n_support_viol,support_legality_ok,sample_bytes_sha,runtime_s,init_param_sha,batch_order_sha,network_sha,scaler_sha,train_rows_sha,val_rows_sha,test_rows_sha,n_train,n_val,route_loss,warm_started,learning_rate,split_strategy,matrix_contract_id,matrix_config_sha256,matrix_implementation_sha256,predictions_sha256,evidence_sha256,git_full_sha,matrix_evidence_float64_fields
n10_f1_s2026_rM95,10,1,2026,M95,0.95,"[256, 128, 64]",True,False,111,131,0.020498836438093176,0.01998163472307625,0.2169663810835289,2400,0,0,0,True,49a373c080da421fc8545181299e2b2e9d3a1d223b53c84176848add7ce833ff,34.122084617614746,9a0568b66c4fd7e091cedaa10dfce3c252fd4ddc8cc643966e4375aba0fdff1a,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,d8d3ea0e9027d08d135850c94cedef7baaf9c47c48004e3b18a92b29d4942681,629b35229b46c2c3c3c31eeefdadf0bd8f9c5a00cf429f3d4d7ba588b517d905,60ea477ca7c473df13c48cc1a9230a7326bb367fcc306194f087cf86bb667b6e,c22a061ec428a267de3dde066a5607197f67766f76753359dce7cfeda6758cff,ccb747eb2f661a650b24912cbfd4589ba5b1924ce5889e3f1ec12d26bebdf7e1,7200,2400,P_matrix_truth,False,0.001,repeat_stratified,pq-target-matrix-pilot-v1,dbc3bba0e37cafffd6184c5c96ed190b896d95c55a91bcf9bf55c23d769a2db6,"{'pilot': '0f3e4e3b6f4a94e4ad552ec989a446c0ca4ab4d9267f0ab4c7fe0d72912a47d5', 'losses': '2a8d6f774c9970eb213827e84884412c5338c5ab36e0c976fe4beb890a63a603', 'training': '1de478ec1c28e70b2412ebb77d5b5b16d1426a3e115ba9faf71ad52eb48bebc2', 'model': '3f9b3225f3df8e99b5a4c7293551f508a5e1c56b3bfa47d3fbda0288374e315e', 'data': 'a345718020ac2db637b24d53fd09beca182c17734d6e55ef89f4b592780e103b', 'run': 'faa9e3eced2d4b5a1e37c15d6ee8cc1e82ed0e7c98b539f1ccfd2aaebe69fdfc', 'active_config': 'ad1940c9264d0199046d24153cec57fe9a07bfbc618f2d8939f380d06fd17bf0'}",c888e44b1c22669a4607008d358082c38c488ce3af55e3e83783201d135927b6,6b55d11c605c78700d4e8a6280b198911d2d06c95ddc64b8c211039cc6b0a716,c8cb1f9725a3961eb36fb2892e7c9bae503697e4,"['gamma_hat', 'min_x']"
n10_f3_s2026_rM95,10,3,2026,M95,0.95,"[256, 128, 64]",True,False,191,211,0.019071659212086846,0.019483633659425313,0.19811352789122325,2400,0,0,0,True,b46810e959cebce9ef086dc721185bfd3244274a6158a790b151ac8ea8adc16e,54.70973229408264,9a0568b66c4fd7e091cedaa10dfce3c252fd4ddc8cc643966e4375aba0fdff1a,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,d8d3ea0e9027d08d135850c94cedef7baaf9c47c48004e3b18a92b29d4942681,a40d5ef9c6ddc04d8c9d964ac451b9589c6fa3c1547d481e3b77b73da66f8ea0,5ce2d3d418b9344beb3f7dfa12cbd3ce41aef42d10c6efc0fea1faf87170cbcd,4e6aca011d344fb76e114037ef79809d06e1553a678720b005b0e5d9281f47f9,b631823454124dd6b655203943cba7bafcd1983f58df27eb0232999bfcaff902,7200,2400,P_matrix_truth,False,0.001,repeat_stratified,pq-target-matrix-pilot-v1,dbc3bba0e37cafffd6184c5c96ed190b896d95c55a91bcf9bf55c23d769a2db6,"{'pilot': '0f3e4e3b6f4a94e4ad552ec989a446c0ca4ab4d9267f0ab4c7fe0d72912a47d5', 'losses': '2a8d6f774c9970eb213827e84884412c5338c5ab36e0c976fe4beb890a63a603', 'training': '1de478ec1c28e70b2412ebb77d5b5b16d1426a3e115ba9faf71ad52eb48bebc2', 'model': '3f9b3225f3df8e99b5a4c7293551f508a5e1c56b3bfa47d3fbda0288374e315e', 'data': 'a345718020ac2db637b24d53fd09beca182c17734d6e55ef89f4b592780e103b', 'run': 'faa9e3eced2d4b5a1e37c15d6ee8cc1e82ed0e7c98b539f1ccfd2aaebe69fdfc', 'active_config': 'ad1940c9264d0199046d24153cec57fe9a07bfbc618f2d8939f380d06fd17bf0'}",a5ee9188b05ec907cc1e518e2899f94ce77ecd44ae5953e13030ba5b274d820a,e8ce450e9009928cebee0b19b2d414b766cdcade9803c7a68dff7c7b8866821c,c8cb1f9725a3961eb36fb2892e7c9bae503697e4,"['gamma_hat', 'min_x']"
n15_f1_s2026_rM95,15,1,2026,M95,0.95,"[256, 128, 64]",True,False,165,185,0.012777228081082411,0.013550937914208456,0.18479852452222684,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,47.071391582489014,92f3b38205c05500cfa9761cc4d26aae3db24d40ce8352199ded2e0b1974c3b5,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,7200,2400,P_matrix_truth,False,0.001,repeat_stratified,pq-target-matrix-pilot-v1,dbc3bba0e37cafffd6184c5c96ed190b896d95c55a91bcf9bf55c23d769a2db6,"{'pilot': '0f3e4e3b6f4a94e4ad552ec989a446c0ca4ab4d9267f0ab4c7fe0d72912a47d5', 'losses': '2a8d6f774c9970eb213827e84884412c5338c5ab36e0c976fe4beb890a63a603', 'training': '1de478ec1c28e70b2412ebb77d5b5b16d1426a3e115ba9faf71ad52eb48bebc2', 'model': '3f9b3225f3df8e99b5a4c7293551f508a5e1c56b3bfa47d3fbda0288374e315e', 'data': 'a345718020ac2db637b24d53fd09beca182c17734d6e55ef89f4b592780e103b', 'run': 'faa9e3eced2d4b5a1e37c15d6ee8cc1e82ed0e7c98b539f1ccfd2aaebe69fdfc', 'active_config': 'ad1940c9264d0199046d24153cec57fe9a07bfbc618f2d8939f380d06fd17bf0'}",74ed2597e06281cda35f2ec1910dfb388746211cb4543f149346c8a26f931bbf,89e3c8402470641082fa49a1ec48ad6f9631962d15de5d7453cbf9ebdda46c82,c8cb1f9725a3961eb36fb2892e7c9bae503697e4,"['gamma_hat', 'min_x']"
n15_f3_s2026_rM95,15,3,2026,M95,0.95,"[256, 128, 64]",True,False,171,191,0.012009517954410583,0.013633316723277165,0.18903562589832973,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,47.090999364852905,92f3b38205c05500cfa9761cc4d26aae3db24d40ce8352199ded2e0b1974c3b5,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,7200,2400,P_matrix_truth,False,0.001,repeat_stratified,pq-target-matrix-pilot-v1,dbc3bba0e37cafffd6184c5c96ed190b896d95c55a91bcf9bf55c23d769a2db6,"{'pilot': '0f3e4e3b6f4a94e4ad552ec989a446c0ca4ab4d9267f0ab4c7fe0d72912a47d5', 'losses': '2a8d6f774c9970eb213827e84884412c5338c5ab36e0c976fe4beb890a63a603', 'training': '1de478ec1c28e70b2412ebb77d5b5b16d1426a3e115ba9faf71ad52eb48bebc2', 'model': '3f9b3225f3df8e99b5a4c7293551f508a5e1c56b3bfa47d3fbda0288374e315e', 'data': 'a345718020ac2db637b24d53fd09beca182c17734d6e55ef89f4b592780e103b', 'run': 'faa9e3eced2d4b5a1e37c15d6ee8cc1e82ed0e7c98b539f1ccfd2aaebe69fdfc', 'active_config': 'ad1940c9264d0199046d24153cec57fe9a07bfbc618f2d8939f380d06fd17bf0'}",9cb25f9bd6589393db1e884803d6be60a2ef72ae81c0b06255f6213e62ed5047,68b77e0742b22378212a4dd8102a67336b24bc666b924c0a64182b9a721a6524,c8cb1f9725a3961eb36fb2892e7c9bae503697e4,"['gamma_hat', 'min_x']"
n20_f1_s2026_rM95,20,1,2026,M95,0.95,"[256, 128, 64]",True,False,231,251,0.009756487917164542,0.009183054238043673,0.15023407814204565,2400,0,0,0,True,99a293067961df8506f87a4bb96a826066cc438934aaea016845126eb3a1e4e8,63.727611780166626,16dee06f6b4a7f563bc4fe32a76857afc1bd568fe47a25d46c999a701c4df148,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,2732b8c31b45771b7cc2a4bda96ef166f4a37d1d05632718def2049e5b436d6b,5e852c37d65b22bbcabc887c97e7cfdb3accd2fb9b30833a9f3080ecf639dbe8,7e566d0c9363c89b4cb96ccf6c53baf8fa91e1c768068388ba52b267436fbd5b,c5691317428467d9ddf617a097714ff037e231d218a9255452f895ddc13bca2f,eabbb6b6c963de44fc9651d523b39d723c81a6809f522c1957bd6dab553873f3,7200,2400,P_matrix_truth,False,0.001,repeat_stratified,pq-target-matrix-pilot-v1,dbc3bba0e37cafffd6184c5c96ed190b896d95c55a91bcf9bf55c23d769a2db6,"{'pilot': '0f3e4e3b6f4a94e4ad552ec989a446c0ca4ab4d9267f0ab4c7fe0d72912a47d5', 'losses': '2a8d6f774c9970eb213827e84884412c5338c5ab36e0c976fe4beb890a63a603', 'training': '1de478ec1c28e70b2412ebb77d5b5b16d1426a3e115ba9faf71ad52eb48bebc2', 'model': '3f9b3225f3df8e99b5a4c7293551f508a5e1c56b3bfa47d3fbda0288374e315e', 'data': 'a345718020ac2db637b24d53fd09beca182c17734d6e55ef89f4b592780e103b', 'run': 'faa9e3eced2d4b5a1e37c15d6ee8cc1e82ed0e7c98b539f1ccfd2aaebe69fdfc', 'active_config': 'ad1940c9264d0199046d24153cec57fe9a07bfbc618f2d8939f380d06fd17bf0'}",1962a7192becce812fd7ebff9e1a7289149719133f4a4aac7f9b2dbe520b5815,9991b6c103f671481b5be0b5820df4c15a47e36ed8aba27b0732af50e8b76060,c8cb1f9725a3961eb36fb2892e7c9bae503697e4,"['gamma_hat', 'min_x']"
n20_f3_s2026_rM95,20,3,2026,M95,0.95,"[256, 128, 64]",True,False,201,221,0.011035605966067263,0.009489344024729755,0.1459677539717468,2400,0,0,0,True,0574f32596dba69d9965955bc2f81b2b0f2cc613b389d3a4af5b4f265d2a8e45,56.22878551483154,16dee06f6b4a7f563bc4fe32a76857afc1bd568fe47a25d46c999a701c4df148,e67f5fadb9252bba3db382e8bf559560896617811461200c7853b439c9e7148b,2732b8c31b45771b7cc2a4bda96ef166f4a37d1d05632718def2049e5b436d6b,20d18cef578365e102d8c3712b97e81f9170b8ccc8f5828d9d585fa249ef9ddf,06d856fa980d98364061ff90834fa502ce8ca31c5b5cbdbc58ddf18f50f1e6a2,f11f70e92bbdcc48737e8f2efd349a3a64b6b98a8ced2ee8c66d471007c106d8,f7c7731a829d8426779a543fecd6c4956d79724d5b6f846397595dfce0e1c084,7200,2400,P_matrix_truth,False,0.001,repeat_stratified,pq-target-matrix-pilot-v1,dbc3bba0e37cafffd6184c5c96ed190b896d95c55a91bcf9bf55c23d769a2db6,"{'pilot': '0f3e4e3b6f4a94e4ad552ec989a446c0ca4ab4d9267f0ab4c7fe0d72912a47d5', 'losses': '2a8d6f774c9970eb213827e84884412c5338c5ab36e0c976fe4beb890a63a603', 'training': '1de478ec1c28e70b2412ebb77d5b5b16d1426a3e115ba9faf71ad52eb48bebc2', 'model': '3f9b3225f3df8e99b5a4c7293551f508a5e1c56b3bfa47d3fbda0288374e315e', 'data': 'a345718020ac2db637b24d53fd09beca182c17734d6e55ef89f4b592780e103b', 'run': 'faa9e3eced2d4b5a1e37c15d6ee8cc1e82ed0e7c98b539f1ccfd2aaebe69fdfc', 'active_config': 'ad1940c9264d0199046d24153cec57fe9a07bfbc618f2d8939f380d06fd17bf0'}",d23e4506808b6308eb0bdded2494fe99ce3494ebbaacf57ed1a074eb6e3f6dc7,5c7eb09073c21d347d5e69936f45493a9656599f34af6e2ef6af7e922a8d3fd1,c8cb1f9725a3961eb36fb2892e7c9bae503697e4,"['gamma_hat', 'min_x']"
n7_f1_s3407_rM95,7,1,3407,M95,0.95,"[256, 128, 64]",True,False,198,218,0.027484048330199684,0.02617921876626137,0.2193842296088446,2400,0,0,0,True,41bb6b4e2c76c92c105b6bcf6055db160c94f011dc2cd8f26c4cd75a276053a0,53.69884729385376,64a2a2f4b5a1a294ac7f6369c1df943f0765eda8b185e2d0ef04a4dac65838cf,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,85a1c38d361611ec847f2f5034360137909ea2499d26de7d1c64448f93ab67cb,c804d4389912e63fe95fac2eee84c8cd6e78d0b932dcddbc8d77331d461c159b,579f4657eaa786cedbfb32abf3269065abb2016d7ef9f7b8ab91b93f93d6b025,89f00587643da79b11301f64c6af35fa5c58b5d1990d423b4bd7e02d85ce23f2,7200,2400,P_matrix_truth,False,0.001,repeat_stratified,pq-target-matrix-pilot-v1,dbc3bba0e37cafffd6184c5c96ed190b896d95c55a91bcf9bf55c23d769a2db6,"{'pilot': '0f3e4e3b6f4a94e4ad552ec989a446c0ca4ab4d9267f0ab4c7fe0d72912a47d5', 'losses': '2a8d6f774c9970eb213827e84884412c5338c5ab36e0c976fe4beb890a63a603', 'training': '1de478ec1c28e70b2412ebb77d5b5b16d1426a3e115ba9faf71ad52eb48bebc2', 'model': '3f9b3225f3df8e99b5a4c7293551f508a5e1c56b3bfa47d3fbda0288374e315e', 'data': 'a345718020ac2db637b24d53fd09beca182c17734d6e55ef89f4b592780e103b', 'run': 'faa9e3eced2d4b5a1e37c15d6ee8cc1e82ed0e7c98b539f1ccfd2aaebe69fdfc', 'active_config': 'ad1940c9264d0199046d24153cec57fe9a07bfbc618f2d8939f380d06fd17bf0'}",550ec818306342161b830ccde219d46e17ba8dad24264f848208fa3950ebc3c2,589126e3a385998b1a770248ebf647ef12afeaef5781fee5659597347351f39e,c8cb1f9725a3961eb36fb2892e7c9bae503697e4,"['gamma_hat', 'min_x']"
n7_f3_s3407_rM95,7,3,3407,M95,0.95,"[256, 128, 64]",True,False,112,132,0.027548745511670695,0.026364672184404817,0.23942540938173618,2400,0,0,0,True,f29dc77a05c6f4120786414fe235aec74749607a772cf249522f67000c351717,32.7628972530365,64a2a2f4b5a1a294ac7f6369c1df943f0765eda8b185e2d0ef04a4dac65838cf,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,d0520e47ccc3ac5c92bc1e2d3cdb1f947bf00e6c01d2dd3837559c4f531f1aa3,ec8ed3a96ba5030e9890dc1e45d1d725e855d6c554652ca273a7ba1cc933e8d9,fd96f4219cba18a0237d744394f94c0009ec529b3176fa2f8ff284931aa3cdb3,62edb419fe910540a302487eb39c22e81d59ce4c30a19c77ad6d71a290d503cf,d40498ec671d35874881fede7d9641220de4e330f8e3a2daaeb8d235e8bc11e5,7200,2400,P_matrix_truth,False,0.001,repeat_stratified,pq-target-matrix-pilot-v1,dbc3bba0e37cafffd6184c5c96ed190b896d95c55a91bcf9bf55c23d769a2db6,"{'pilot': '0f3e4e3b6f4a94e4ad552ec989a446c0ca4ab4d9267f0ab4c7fe0d72912a47d5', 'losses': '2a8d6f774c9970eb213827e84884412c5338c5ab36e0c976fe4beb890a63a603', 'training': '1de478ec1c28e70b2412ebb77d5b5b16d1426a3e115ba9faf71ad52eb48bebc2', 'model': '3f9b3225f3df8e99b5a4c7293551f508a5e1c56b3bfa47d3fbda0288374e315e', 'data': 'a345718020ac2db637b24d53fd09beca182c17734d6e55ef89f4b592780e103b', 'run': 'faa9e3eced2d4b5a1e37c15d6ee8cc1e82ed0e7c98b539f1ccfd2aaebe69fdfc', 'active_config': 'ad1940c9264d0199046d24153cec57fe9a07bfbc618f2d8939f380d06fd17bf0'}",7a425c2246e8814dcb512813fa1f09d26adc73097c12f713d94c1c0e0c5d4b8f,04aab0a0f5d2c610b9a0fd5ee5a63ecbb5416a4c8486b75c6cd1b63479b6c7b6,c8cb1f9725a3961eb36fb2892e7c9bae503697e4,"['gamma_hat', 'min_x']"
n10_f1_s3407_rM95,10,1,3407,M95,0.95,"[256, 128, 64]",True,False,161,181,0.02053544200144703,0.022204374468222373,0.23228695314297662,2400,0,0,0,True,49a373c080da421fc8545181299e2b2e9d3a1d223b53c84176848add7ce833ff,48.411405086517334,a1e4caac54b630f1b323a13421dde5e2b20ab13afb3662c955cab8a49fa60b29,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,d8d3ea0e9027d08d135850c94cedef7baaf9c47c48004e3b18a92b29d4942681,629b35229b46c2c3c3c31eeefdadf0bd8f9c5a00cf429f3d4d7ba588b517d905,60ea477ca7c473df13c48cc1a9230a7326bb367fcc306194f087cf86bb667b6e,c22a061ec428a267de3dde066a5607197f67766f76753359dce7cfeda6758cff,ccb747eb2f661a650b24912cbfd4589ba5b1924ce5889e3f1ec12d26bebdf7e1,7200,2400,P_matrix_truth,False,0.001,repeat_stratified,pq-target-matrix-pilot-v1,dbc3bba0e37cafffd6184c5c96ed190b896d95c55a91bcf9bf55c23d769a2db6,"{'pilot': '0f3e4e3b6f4a94e4ad552ec989a446c0ca4ab4d9267f0ab4c7fe0d72912a47d5', 'losses': '2a8d6f774c9970eb213827e84884412c5338c5ab36e0c976fe4beb890a63a603', 'training': '1de478ec1c28e70b2412ebb77d5b5b16d1426a3e115ba9faf71ad52eb48bebc2', 'model': '3f9b3225f3df8e99b5a4c7293551f508a5e1c56b3bfa47d3fbda0288374e315e', 'data': 'a345718020ac2db637b24d53fd09beca182c17734d6e55ef89f4b592780e103b', 'run': 'faa9e3eced2d4b5a1e37c15d6ee8cc1e82ed0e7c98b539f1ccfd2aaebe69fdfc', 'active_config': 'ad1940c9264d0199046d24153cec57fe9a07bfbc618f2d8939f380d06fd17bf0'}",4e1eb82f69e27ae142961c06b9fc3f7264df627411f316d5bbf6f9f59e37a2e7,d44b4e1e671a44e26a373ae807a0fc35fad229587b8de6355d57f66f0517dc03,c8cb1f9725a3961eb36fb2892e7c9bae503697e4,"['gamma_hat', 'min_x']"
n10_f3_s3407_rM95,10,3,3407,M95,0.95,"[256, 128, 64]",True,False,105,125,0.019955170661856134,0.023024281693010046,0.22383154039308284,2400,0,0,0,True,b46810e959cebce9ef086dc721185bfd3244274a6158a790b151ac8ea8adc16e,32.1603364944458,a1e4caac54b630f1b323a13421dde5e2b20ab13afb3662c955cab8a49fa60b29,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,d8d3ea0e9027d08d135850c94cedef7baaf9c47c48004e3b18a92b29d4942681,a40d5ef9c6ddc04d8c9d964ac451b9589c6fa3c1547d481e3b77b73da66f8ea0,5ce2d3d418b9344beb3f7dfa12cbd3ce41aef42d10c6efc0fea1faf87170cbcd,4e6aca011d344fb76e114037ef79809d06e1553a678720b005b0e5d9281f47f9,b631823454124dd6b655203943cba7bafcd1983f58df27eb0232999bfcaff902,7200,2400,P_matrix_truth,False,0.001,repeat_stratified,pq-target-matrix-pilot-v1,dbc3bba0e37cafffd6184c5c96ed190b896d95c55a91bcf9bf55c23d769a2db6,"{'pilot': '0f3e4e3b6f4a94e4ad552ec989a446c0ca4ab4d9267f0ab4c7fe0d72912a47d5', 'losses': '2a8d6f774c9970eb213827e84884412c5338c5ab36e0c976fe4beb890a63a603', 'training': '1de478ec1c28e70b2412ebb77d5b5b16d1426a3e115ba9faf71ad52eb48bebc2', 'model': '3f9b3225f3df8e99b5a4c7293551f508a5e1c56b3bfa47d3fbda0288374e315e', 'data': 'a345718020ac2db637b24d53fd09beca182c17734d6e55ef89f4b592780e103b', 'run': 'faa9e3eced2d4b5a1e37c15d6ee8cc1e82ed0e7c98b539f1ccfd2aaebe69fdfc', 'active_config': 'ad1940c9264d0199046d24153cec57fe9a07bfbc618f2d8939f380d06fd17bf0'}",9b6d3c055dad323aa4803802c6e0255b760eeca0881bee0a16d6934542bdf761,ee914bc3eca14c0d4355fa551dfa53865cd704942e0d0958087b7c014ed9a994,c8cb1f9725a3961eb36fb2892e7c9bae503697e4,"['gamma_hat', 'min_x']"
n15_f1_s3407_rM95,15,1,3407,M95,0.95,"[256, 128, 64]",True,False,208,228,0.012674687232406608,0.01611222162998842,0.1855869935858599,2400,0,0,0,True,9adbc819f1efc2b7f30b4ce84e410af04d0d3ca16a2bdb980a4f9f4f0037dcdf,56.9591019153595,b4bf71f3d812da4ca4b970dc45856419db45e62b4b1271968deb8b4e7d9591a5,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,a07da131ef4cbf4d2a5f5e360d4969586f3a01c06f67f3ab692404c9dd41c678,7220220c46e0c06a06bd2bbda909a9d2291c001d79635f840ba47d83ce3f81b5,c6e9bc1956b8ff76dc5c898f4bb9476c5dfb5c79c4939c10d3a260df797a9b67,8683fac296e4a397ee2330834f9978f62c39422af36f1e1eb1d9bc8641b7cf01,7200,2400,P_matrix_truth,False,0.001,repeat_stratified,pq-target-matrix-pilot-v1,dbc3bba0e37cafffd6184c5c96ed190b896d95c55a91bcf9bf55c23d769a2db6,"{'pilot': '0f3e4e3b6f4a94e4ad552ec989a446c0ca4ab4d9267f0ab4c7fe0d72912a47d5', 'losses': '2a8d6f774c9970eb213827e84884412c5338c5ab36e0c976fe4beb890a63a603', 'training': '1de478ec1c28e70b2412ebb77d5b5b16d1426a3e115ba9faf71ad52eb48bebc2', 'model': '3f9b3225f3df8e99b5a4c7293551f508a5e1c56b3bfa47d3fbda0288374e315e', 'data': 'a345718020ac2db637b24d53fd09beca182c17734d6e55ef89f4b592780e103b', 'run': 'faa9e3eced2d4b5a1e37c15d6ee8cc1e82ed0e7c98b539f1ccfd2aaebe69fdfc', 'active_config': 'ad1940c9264d0199046d24153cec57fe9a07bfbc618f2d8939f380d06fd17bf0'}",bdea530a3011685a958ff429dc96e62690de361c1107e970981632744b4ba01a,27dcdcf7ea46af9c738c5ae2e28390540f8a9b8a05b244afc9425c2a17da12cd,c8cb1f9725a3961eb36fb2892e7c9bae503697e4,"['gamma_hat', 'min_x']"
n15_f3_s3407_rM95,15,3,3407,M95,0.95,"[256, 128, 64]",True,False,139,159,0.012174889560434795,0.014962320067281366,0.1889553250171095,2400,0,0,0,True,46a97ec9c9751f34d87e6b1abbc3ff7f5c0910189bd1e93960af4773c52761fe,38.83700680732727,b4bf71f3d812da4ca4b970dc45856419db45e62b4b1271968deb8b4e7d9591a5,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,ba16272793948561976d26f2a3a56a0259805100b2f5f3dc9a725db90fce8373,f634d6a37d5c5477a3c0c0f2986fc79f8a243967b8295ee4b023f0e83c238dd5,77a583d9908772d415a8728f797d7000d86c772b72c351316bf87bab91560daf,63e797c651f72a805b912a8becdf78f5c3d9076d31199caf4e562dc7f5f8423a,a1f341506774a1e53c342518a1933f92d2327da29711f902341336addaeb871f,7200,2400,P_matrix_truth,False,0.001,repeat_stratified,pq-target-matrix-pilot-v1,dbc3bba0e37cafffd6184c5c96ed190b896d95c55a91bcf9bf55c23d769a2db6,"{'pilot': '0f3e4e3b6f4a94e4ad552ec989a446c0ca4ab4d9267f0ab4c7fe0d72912a47d5', 'losses': '2a8d6f774c9970eb213827e84884412c5338c5ab36e0c976fe4beb890a63a603', 'training': '1de478ec1c28e70b2412ebb77d5b5b16d1426a3e115ba9faf71ad52eb48bebc2', 'model': '3f9b3225f3df8e99b5a4c7293551f508a5e1c56b3bfa47d3fbda0288374e315e', 'data': 'a345718020ac2db637b24d53fd09beca182c17734d6e55ef89f4b592780e103b', 'run': 'faa9e3eced2d4b5a1e37c15d6ee8cc1e82ed0e7c98b539f1ccfd2aaebe69fdfc', 'active_config': 'ad1940c9264d0199046d24153cec57fe9a07bfbc618f2d8939f380d06fd17bf0'}",6be14dc3c4353fdaf5d408a5f125a2cdf6ff6cb6d2cfd4c5e27b62241d64c4ab,64ca8913664aaf72a36ac2805d6cabd10d490a67766cf08c29d989bbc14fec33,c8cb1f9725a3961eb36fb2892e7c9bae503697e4,"['gamma_hat', 'min_x']"
n20_f1_s3407_rM95,20,1,3407,M95,0.95,"[256, 128, 64]",True,False,267,287,0.009610118433478929,0.009694980032321849,0.14945297230264626,2400,0,0,0,True,99a293067961df8506f87a4bb96a826066cc438934aaea016845126eb3a1e4e8,71.91977310180664,ef4c057235cc798d3a1471842b4937191b3c31598f82388a14e4ea0016df3862,20bdb025c13dcf7b362001d5142ba2ca925c19973dc4d323058641f4233a94cb,2732b8c31b45771b7cc2a4bda96ef166f4a37d1d05632718def2049e5b436d6b,5e852c37d65b22bbcabc887c97e7cfdb3accd2fb9b30833a9f3080ecf639dbe8,7e566d0c9363c89b4cb96ccf6c53baf8fa91e1c768068388ba52b267436fbd5b,c5691317428467d9ddf617a097714ff037e231d218a9255452f895ddc13bca2f,eabbb6b6c963de44fc9651d523b39d723c81a6809f522c1957bd6dab553873f3,7200,2400,P_matrix_truth,False,0.001,repeat_stratified,pq-target-matrix-pilot-v1,dbc3bba0e37cafffd6184c5c96ed190b896d95c55a91bcf9bf55c23d769a2db6,"{'pilot': '0f3e4e3b6f4a94e4ad552ec989a446c0ca4ab4d9267f0ab4c7fe0d72912a47d5', 'losses': '2a8d6f774c9970eb213827e84884412c5338c5ab36e0c976fe4beb890a63a603', 'training': '1de478ec1c28e70b2412ebb77d5b5b16d1426a3e115ba9faf71ad52eb48bebc2', 'model': '3f9b3225f3df8e99b5a4c7293551f508a5e1c56b3bfa47d3fbda0288374e315e', 'data': 'a345718020ac2db637b24d53fd09beca182c17734d6e55ef89f4b592780e103b', 'run': 'faa9e3eced2d4b5a1e37c15d6ee8cc1e82ed0e7c98b539f1ccfd2aaebe69fdfc', 'active_config': 'ad1940c9264d0199046d24153cec57fe9a07bfbc618f2d8939f380d06fd17bf0'}",375fe66c697df13cbee5e1329d6a7f353474464afe5c8806ab0218643999da13,28da10044991f83ffd2afd181c5270acd19b4397467b8cdf02aefa9ca57244a6,c8cb1f9725a3961eb36fb2892e7c9bae503697e4,"['gamma_hat', 'min_x']"
