beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,5000,7,1,3.864113,6126.056398,0.000000,1.864113,1126.056398,-1000.000000,0.604818
2.0,5000,7,2,4.045787,5127.166483,0.000000,2.045787,127.166483,-1000.000000,0.837573
2.0,5000,7,3,6.768504,6204.371986,0.000000,4.768504,1204.371986,-1000.000000,-0.131644
2.0,5000,7,4,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,5,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,6,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,7,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,8,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,9,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,10,2.030960,5837.475487,0.000000,0.030960,837.475487,-1000.000000,0.641896
2.0,5000,7,11,1.915316,6461.439550,0.000000,-0.084684,1461.439550,-1000.000000,0.712229
2.0,5000,7,12,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,13,3.501681,5378.094961,0.000000,1.501681,378.094961,-1000.000000,0.794030
2.0,5000,7,14,2.262298,3231.930033,2512.857915,0.262298,-1768.069967,1512.857915,0.846619
2.0,5000,7,15,1.533080,1510.508331,2845.825121,-0.466920,-3489.491669,1845.825121,0.700121
2.0,5000,7,16,2.840781,5108.445945,0.000000,0.840781,108.445945,-1000.000000,0.536093
2.0,5000,7,17,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,18,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,19,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,20,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,21,2.220859,4749.518184,1382.583003,0.220859,-250.481816,382.583003,0.791348
2.0,5000,7,22,2.705824,5035.421424,0.000000,0.705824,35.421424,-1000.000000,0.813242
2.0,5000,7,23,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,24,1.524585,3159.029209,2656.097352,-0.475415,-1840.970791,1656.097352,0.708312
2.0,5000,7,25,3.441529,6698.098025,0.000000,1.441529,1698.098025,-1000.000000,0.847464
2.0,5000,7,26,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,27,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,28,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,29,3.338606,7192.479340,0.000000,1.338606,2192.479340,-1000.000000,0.582688
2.0,5000,7,30,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,31,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,32,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,33,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,34,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,35,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,36,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,37,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,38,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,39,3.870250,5698.495407,0.000599,1.870250,698.495407,-999.999401,0.757722
2.0,5000,7,40,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,41,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,42,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,43,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,44,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,45,2.831347,5690.944200,0.000000,0.831347,690.944200,-1000.000000,0.539106
2.0,5000,7,46,2.365878,5697.471881,600.590681,0.365878,697.471881,-399.409319,0.788532
2.0,5000,7,47,4.159290,4729.957035,0.000000,2.159290,-270.042965,-1000.000000,0.821472
2.0,5000,7,48,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,49,4.321477,4826.626432,0.000000,2.321477,-173.373568,-1000.000000,0.546892
2.0,5000,7,50,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,51,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,52,3.758029,5325.772491,0.000323,1.758029,325.772491,-999.999677,0.772431
2.0,5000,7,53,1.594392,2393.689903,2863.013489,-0.405608,-2606.310097,1863.013489,0.688788
2.0,5000,7,54,2.081655,3685.255300,1797.042971,0.081655,-1314.744700,797.042971,0.763055
2.0,5000,7,55,3.046556,4686.630231,0.000000,1.046556,-313.369769,-1000.000000,0.577293
2.0,5000,7,56,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,57,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,58,2.161173,5497.875073,0.000000,0.161173,497.875073,-1000.000000,0.786658
2.0,5000,7,59,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,60,3.451083,6579.176891,0.000465,1.451083,1579.176891,-999.999535,0.764588
2.0,5000,7,61,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,62,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,63,4.855846,7423.679083,0.000000,2.855846,2423.679083,-1000.000000,0.572360
2.0,5000,7,64,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,65,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,66,3.161458,5935.410655,0.000000,1.161458,935.410655,-1000.000000,0.262538
2.0,5000,7,67,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,68,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,69,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,70,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,71,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,72,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,73,1.983155,3234.630463,908.721160,-0.016845,-1765.369537,-91.278840,0.772391
2.0,5000,7,74,1.483141,3521.446992,3111.276990,-0.516859,-1478.553008,2111.276990,0.730109
2.0,5000,7,75,5.904989,5857.122455,0.000038,3.904989,857.122455,-999.999962,0.837824
2.0,5000,7,76,1.498622,2771.360556,3480.475661,-0.501378,-2228.639444,2480.475661,0.690331
2.0,5000,7,77,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,78,2.596962,7711.480768,0.000000,0.596962,2711.480768,-1000.000000,0.795427
2.0,5000,7,79,5.430598,6017.443174,0.000000,3.430598,1017.443174,-1000.000000,-0.618060
2.0,5000,7,80,2.400794,2876.344597,4051.999230,0.400794,-2123.655403,3051.999230,0.842708
2.0,5000,7,81,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,82,2.613068,5662.110407,1130.459468,0.613068,662.110407,130.459468,0.821011
2.0,5000,7,83,3.228614,6713.001654,0.000000,1.228614,1713.001654,-1000.000000,0.763917
2.0,5000,7,84,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,85,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,86,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,87,3.398351,6433.584571,0.000000,1.398351,1433.584571,-1000.000000,0.598790
2.0,5000,7,88,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,89,2.123790,7529.862668,0.000000,0.123790,2529.862668,-1000.000000,0.602885
2.0,5000,7,90,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,91,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,92,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,93,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,94,3.110923,5394.341478,978.181712,1.110923,394.341478,-21.818288,0.798843
2.0,5000,7,95,5.005278,7095.571852,0.000000,3.005278,2095.571852,-1000.000000,0.759931
2.0,5000,7,96,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,97,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,98,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,99,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,100,2.501175,6066.513495,0.000000,0.501175,1066.513495,-1000.000000,0.534484
2.0,5000,7,101,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,102,3.779435,6434.451048,0.000000,1.779435,1434.451048,-1000.000000,0.840364
2.0,5000,7,103,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,104,3.406654,7013.887949,0.000000,1.406654,2013.887949,-1000.000000,0.821310
2.0,5000,7,105,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,106,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,107,2.578918,4714.657006,1306.758092,0.578918,-285.342994,306.758092,0.702818
2.0,5000,7,108,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,109,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,110,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,111,2.027866,6046.205752,0.000000,0.027866,1046.205752,-1000.000000,0.725530
2.0,5000,7,112,3.229414,4128.282772,700.693377,1.229414,-871.717228,-299.306623,0.869701
2.0,5000,7,113,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,114,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,115,3.214319,6733.258462,0.000000,1.214319,1733.258462,-1000.000000,0.696420
2.0,5000,7,116,2.545744,3301.011264,1088.501472,0.545744,-1698.988736,88.501472,0.775090
2.0,5000,7,117,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,118,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,119,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,120,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,121,2.299180,3930.137154,1370.854189,0.299180,-1069.862846,370.854189,0.836359
2.0,5000,7,122,4.922703,5302.172510,0.000000,2.922703,302.172510,-1000.000000,0.804142
2.0,5000,7,123,3.494472,6745.954865,0.000000,1.494472,1745.954865,-1000.000000,0.688532
2.0,5000,7,124,2.995730,6538.037625,0.000000,0.995730,1538.037625,-1000.000000,0.520889
2.0,5000,7,125,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,126,1.654727,4318.228039,1199.198498,-0.345273,-681.771961,199.198498,0.765642
2.0,5000,7,127,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,128,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,129,3.609290,7261.614139,0.000000,1.609290,2261.614139,-1000.000000,0.819352
2.0,5000,7,130,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,131,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,132,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,133,2.264769,5527.864027,0.000000,0.264769,527.864027,-1000.000000,0.722080
2.0,5000,7,134,8.012990,5892.375991,0.000100,6.012990,892.375991,-999.999900,0.824859
2.0,5000,7,135,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,136,1.728310,3503.365216,3155.348284,-0.271690,-1496.634784,2155.348284,0.732107
2.0,5000,7,137,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,138,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,139,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,140,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,141,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,142,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,143,2.388911,4274.061680,906.120795,0.388911,-725.938320,-93.879205,0.793211
2.0,5000,7,144,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,145,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,146,2.263004,3579.760022,2339.648613,0.263004,-1420.239978,1339.648613,0.828384
2.0,5000,7,147,2.833519,7066.020205,0.000000,0.833519,2066.020205,-1000.000000,0.794481
2.0,5000,7,148,3.404581,7416.365658,0.000000,1.404581,2416.365658,-1000.000000,0.784187
2.0,5000,7,149,3.040524,6466.150716,0.000000,1.040524,1466.150716,-1000.000000,0.167292
2.0,5000,7,150,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,151,1.484991,3837.782747,1812.928688,-0.515009,-1162.217253,812.928688,0.667514
2.0,5000,7,152,1.537522,1845.908609,3787.221988,-0.462478,-3154.091391,2787.221988,0.725424
2.0,5000,7,153,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,154,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,155,2.370845,5630.738412,0.000000,0.370845,630.738412,-1000.000000,0.617903
2.0,5000,7,156,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,157,3.145515,6631.333381,0.000000,1.145515,1631.333381,-1000.000000,0.124589
2.0,5000,7,158,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,159,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,160,2.857863,6036.324353,0.000000,0.857863,1036.324353,-1000.000000,0.762633
2.0,5000,7,161,2.914760,7067.367025,0.000000,0.914760,2067.367025,-1000.000000,0.588876
2.0,5000,7,162,1.425185,2347.963021,2355.743434,-0.574815,-2652.036979,1355.743434,0.673790
2.0,5000,7,163,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,164,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,165,4.015447,7132.978214,0.000000,2.015447,2132.978214,-1000.000000,0.748299
2.0,5000,7,166,2.847559,5807.637525,0.000488,0.847559,807.637525,-999.999512,0.856099
2.0,5000,7,167,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,168,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,169,2.448819,7159.301243,0.000000,0.448819,2159.301243,-1000.000000,0.700294
2.0,5000,7,170,4.631020,6212.792245,0.000000,2.631020,1212.792245,-1000.000000,0.627736
2.0,5000,7,171,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,172,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,173,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,174,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,175,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,176,3.456908,6274.774451,0.000000,1.456908,1274.774451,-1000.000000,0.851016
2.0,5000,7,177,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,178,2.990229,6136.776230,0.000000,0.990229,1136.776230,-1000.000000,0.697391
2.0,5000,7,179,2.884151,5477.427174,0.000000,0.884151,477.427174,-1000.000000,0.474055
2.0,5000,7,180,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,181,2.635662,4582.849077,1091.012938,0.635662,-417.150923,91.012938,0.794938
2.0,5000,7,182,2.529346,7221.636970,0.000000,0.529346,2221.636970,-1000.000000,0.718242
2.0,5000,7,183,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,184,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,7,185,1.858243,6134.391057,580.556072,-0.141757,1134.391057,-419.443928,0.695109
