beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2,1000,10,1,1.243531,504.300791,1264.680556,-0.756469,-495.699209,264.680556,0.674127
2,1000,10,2,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,3,5.621432,2075.137461,0.000025,3.621432,1075.137461,-999.999975,0.930260
2,1000,10,4,4.389868,2220.531149,0.000000,2.389868,1220.531149,-1000.000000,0.864388
2,1000,10,5,2.260407,905.432488,1022.320148,0.260407,-94.567512,22.320148,0.825460
2,1000,10,6,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,7,1.400012,718.081934,1375.066754,-0.599988,-281.918066,375.066754,0.741252
2,1000,10,8,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,9,8.671680,2395.102672,0.000029,6.671680,1395.102672,-999.999971,0.928123
2,1000,10,10,8.656731,2274.613978,0.000000,6.656731,1274.613978,-1000.000000,0.894226
2,1000,10,11,1.948443,1228.557334,853.873381,-0.051557,228.557334,-146.126619,0.866715
2,1000,10,12,2.315072,1184.129024,924.516779,0.315072,184.129024,-75.483221,0.845902
2,1000,10,13,1.372575,826.587567,1196.955978,-0.627425,-173.412433,196.955978,0.756683
2,1000,10,14,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,15,2.002711,908.632308,1022.889490,0.002711,-91.367692,22.889490,0.828940
2,1000,10,16,1.444746,859.941084,1220.657892,-0.555254,-140.058916,220.657892,0.803871
2,1000,10,17,10.066628,2035.431755,0.000047,8.066628,1035.431755,-999.999953,0.865275
2,1000,10,18,1.219276,741.672121,1078.818333,-0.780724,-258.327879,78.818333,0.689615
2,1000,10,19,1.473057,788.197638,1165.079572,-0.526943,-211.802362,165.079572,0.802702
2,1000,10,20,2.583594,1153.045107,1112.224989,0.583594,153.045107,112.224989,0.884233
2,1000,10,21,4.289410,2181.167277,0.000156,2.289410,1181.167277,-999.999844,0.803726
2,1000,10,22,2.717084,1193.938411,707.790421,0.717084,193.938411,-292.209579,0.887599
2,1000,10,23,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,24,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,25,3.195841,1411.417991,654.618743,1.195841,411.417991,-345.381257,0.884775
2,1000,10,26,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,27,7.132393,1737.156872,0.000064,5.132393,737.156872,-999.999936,0.948067
2,1000,10,28,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,29,3.650495,2057.974590,0.000097,1.650495,1057.974590,-999.999903,0.892747
2,1000,10,30,1.941346,747.113127,1126.493705,-0.058654,-252.886873,126.493705,0.843889
2,1000,10,31,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,32,2.421488,759.604300,1281.999067,0.421488,-240.395700,281.999067,0.891287
2,1000,10,33,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,34,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,35,3.050059,1316.928529,777.292609,1.050059,316.928529,-222.707391,0.851771
2,1000,10,36,1.368664,745.015185,1434.550217,-0.631336,-254.984815,434.550217,0.777239
2,1000,10,37,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,38,4.125042,2121.806641,0.000045,2.125042,1121.806641,-999.999955,0.932411
2,1000,10,39,2.241363,991.524798,1015.125321,0.241363,-8.475202,15.125321,0.787500
2,1000,10,40,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,41,8.695160,1924.423623,0.000027,6.695160,924.423623,-999.999973,0.930356
2,1000,10,42,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2,1000,10,43,1.905349,908.748640,982.880343,-0.094651,-91.251360,-17.119657,0.823785
2,1000,10,44,1.784639,1055.387005,1030.013917,-0.215361,55.387005,30.013917,0.763614
2,1000,10,45,1.263201,310.245250,1523.518594,-0.736799,-689.754750,523.518594,0.720117
