beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
3,5000,10,1,3.569119,5880.814460,0.000277,0.569119,880.814460,-999.999723,0.917703
3,5000,10,2,2.127277,3505.679731,1942.948804,-0.872723,-1494.320269,942.948804,0.734374
3,5000,10,3,3.538891,6585.840997,0.000000,0.538891,1585.840997,-1000.000000,0.893938
3,5000,10,4,0.000000,0.000000,0.000000,-3.000000,-5000.000000,-1000.000000,0.000000
3,5000,10,5,0.000000,0.000000,0.000000,-3.000000,-5000.000000,-1000.000000,0.000000
3,5000,10,6,5.664485,6735.352147,0.000000,2.664485,1735.352147,-1000.000000,0.858320
3,5000,10,7,4.349616,6539.384328,0.000000,1.349616,1539.384328,-1000.000000,0.338042
3,5000,10,8,3.913939,5947.804110,0.000000,0.913939,947.804110,-1000.000000,0.889580
3,5000,10,9,1.534254,2676.692844,3386.815452,-1.465746,-2323.307156,2386.815452,0.821657
3,5000,10,10,4.819945,4753.571839,742.627037,1.819945,-246.428161,-257.372963,0.867776
3,5000,10,11,4.382286,6893.607844,0.000000,1.382286,1893.607844,-1000.000000,0.818428
3,5000,10,12,2.094574,2096.210752,3171.710352,-0.905426,-2903.789248,2171.710352,0.759490
3,5000,10,13,0.000000,0.000000,0.000000,-3.000000,-5000.000000,-1000.000000,0.000000
3,5000,10,14,0.000000,0.000000,0.000000,-3.000000,-5000.000000,-1000.000000,0.000000
3,5000,10,15,3.195219,5415.228038,0.000000,0.195219,415.228038,-1000.000000,0.791418
3,5000,10,16,3.397314,3884.972383,2480.395239,0.397314,-1115.027617,1480.395239,0.870436
3,5000,10,17,0.000000,0.000000,0.000000,-3.000000,-5000.000000,-1000.000000,0.000000
3,5000,10,18,4.572271,6702.725663,0.000142,1.572271,1702.725663,-999.999858,0.888832
3,5000,10,19,2.044320,2602.285800,2421.041480,-0.955680,-2397.714200,1421.041480,0.846653
3,5000,10,20,0.000000,0.000000,0.000000,-3.000000,-5000.000000,-1000.000000,0.000000
3,5000,10,21,1.502048,2991.623874,2433.958039,-1.497952,-2008.376126,1433.958039,0.785549
3,5000,10,22,2.281982,5263.890707,409.479819,-0.718018,263.890707,-590.520181,0.885125
3,5000,10,23,3.890047,6195.376956,0.000000,0.890047,1195.376956,-1000.000000,0.642463
3,5000,10,24,4.534822,5383.680844,0.000000,1.534822,383.680844,-1000.000000,0.909475
3,5000,10,25,2.833206,6428.093619,0.000000,-0.166794,1428.093619,-1000.000000,0.811846
3,5000,10,26,6.745388,6174.454023,0.000000,3.745388,1174.454023,-1000.000000,0.727783
3,5000,10,27,1.575864,1949.651894,3156.247700,-1.424136,-3050.348106,2156.247700,0.799235
3,5000,10,28,6.024988,6012.516165,0.000000,3.024988,1012.516165,-1000.000000,0.849628
3,5000,10,29,0.000000,0.000000,0.000000,-3.000000,-5000.000000,-1000.000000,0.000000
3,5000,10,30,0.000000,0.000000,0.000000,-3.000000,-5000.000000,-1000.000000,0.000000
3,5000,10,31,5.195886,4689.143747,0.000000,2.195886,-310.856253,-1000.000000,0.757638
3,5000,10,32,0.000000,0.000000,0.000000,-3.000000,-5000.000000,-1000.000000,0.000000
3,5000,10,33,5.544807,6464.698106,0.000000,2.544807,1464.698106,-1000.000000,0.601460
3,5000,10,34,2.360563,5256.510640,1223.715983,-0.639437,256.510640,223.715983,0.854585
3,5000,10,35,1.306031,2701.816257,2635.482311,-1.693969,-2298.183743,1635.482311,0.722882
3,5000,10,36,0.000000,0.000000,0.000000,-3.000000,-5000.000000,-1000.000000,0.000000
3,5000,10,37,2.850569,5689.373412,0.000000,-0.149431,689.373412,-1000.000000,0.858271
3,5000,10,38,2.629641,4107.387113,2380.120224,-0.370359,-892.612887,1380.120224,0.905038
3,5000,10,39,2.128940,3470.516605,2044.099654,-0.871060,-1529.483395,1044.099654,0.744817
3,5000,10,40,3.532404,3852.734721,1513.945983,0.532404,-1147.265279,513.945983,0.890263
3,5000,10,41,0.000000,0.000000,0.000000,-3.000000,-5000.000000,-1000.000000,0.000000
3,5000,10,42,1.377769,2509.940859,3380.104181,-1.622231,-2490.059141,2380.104181,0.769414
3,5000,10,43,1.567978,3093.920142,3152.643535,-1.432022,-1906.079858,2152.643535,0.775256
3,5000,10,44,2.952658,4882.173800,1155.475981,-0.047342,-117.826200,155.475981,0.910342
3,5000,10,45,0.000000,0.000000,0.000000,-3.000000,-5000.000000,-1000.000000,0.000000
3,5000,10,46,2.017119,3136.715431,3111.344706,-0.982881,-1863.284569,2111.344706,0.864346
