beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,5000,20,1,1.177248,2817.699788,2740.325643,-0.822752,-2182.300212,1740.325643,0.841798
2.0,5000,20,2,1.973712,4831.770673,779.003438,-0.026288,-168.229327,-220.996562,0.940159
2.0,5000,20,3,1.397586,4089.131229,1783.626619,-0.602414,-910.868771,783.626619,0.899078
2.0,5000,20,4,1.681386,5462.099727,965.958712,-0.318614,462.099727,-34.041288,0.934865
2.0,5000,20,5,1.223869,3982.262604,1526.571758,-0.776131,-1017.737396,526.571758,0.856160
2.0,5000,20,6,3.054700,5377.358133,391.314264,1.054700,377.358133,-608.685736,0.953827
2.0,5000,20,7,2.355959,4759.182313,900.362140,0.355959,-240.817687,-99.637860,0.891855
2.0,5000,20,8,1.188130,3809.882027,1169.966868,-0.811870,-1190.117973,169.966868,0.847821
2.0,5000,20,9,2.442639,6048.921989,668.653465,0.442639,1048.921989,-331.346535,0.945560
2.0,5000,20,10,1.929458,4347.618403,1831.392567,-0.070542,-652.381597,831.392567,0.920864
2.0,5000,20,11,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,20,12,3.577375,6071.284910,0.000000,1.577375,1071.284910,-1000.000000,0.937462
2.0,5000,20,13,2.585854,6168.831311,329.333970,0.585854,1168.831311,-670.666030,0.911911
2.0,5000,20,14,1.597659,5140.445381,1184.978694,-0.402341,140.445381,184.978694,0.930194
2.0,5000,20,15,2.942007,6157.217626,0.000000,0.942007,1157.217626,-1000.000000,0.945714
2.0,5000,20,16,2.518673,5630.697167,1097.361009,0.518673,630.697167,97.361009,0.939296
2.0,5000,20,17,1.456086,1926.458909,2317.875130,-0.543914,-3073.541091,1317.875130,0.896063
2.0,5000,20,18,3.318302,6424.322961,0.000000,1.318302,1424.322961,-1000.000000,0.832878
2.0,5000,20,19,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,20,20,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,20,21,1.597627,3647.389338,2363.731616,-0.402373,-1352.610662,1363.731616,0.917141
2.0,5000,20,22,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,20,23,1.639715,3991.182472,2303.204099,-0.360285,-1008.817528,1303.204099,0.905111
2.0,5000,20,24,2.575711,5803.549109,47.413571,0.575711,803.549109,-952.586429,0.943182
2.0,5000,20,25,3.168862,6227.413265,0.000000,1.168862,1227.413265,-1000.000000,0.921474
2.0,5000,20,26,2.833466,5801.812969,293.270542,0.833466,801.812969,-706.729458,0.951835
2.0,5000,20,27,1.563090,5063.675406,1897.456638,-0.436910,63.675406,897.456638,0.888016
2.0,5000,20,28,2.745918,5735.348786,322.969804,0.745918,735.348786,-677.030196,0.956906
2.0,5000,20,29,2.373275,3415.846784,2992.765661,0.373275,-1584.153216,1992.765661,0.905075
2.0,5000,20,30,3.126277,6926.045598,0.000000,1.126277,1926.045598,-1000.000000,0.922284
2.0,5000,20,31,2.524235,5610.789355,1201.198474,0.524235,610.789355,201.198474,0.949528
2.0,5000,20,32,1.952567,4778.426571,1922.677605,-0.047433,-221.573429,922.677605,0.923771
2.0,5000,20,33,2.100221,4270.978320,1878.130081,0.100221,-729.021680,878.130081,0.946921
2.0,5000,20,34,1.385008,3038.431376,1430.933495,-0.614992,-1961.568624,430.933495,0.904312
2.0,5000,20,35,2.634752,6297.075604,327.934606,0.634752,1297.075604,-672.065394,0.951255
2.0,5000,20,36,1.126336,2820.562092,2631.826141,-0.873664,-2179.437908,1631.826141,0.805030
2.0,5000,20,37,1.153920,2691.740104,2807.832907,-0.846080,-2308.259896,1807.832907,0.827483
2.0,5000,20,38,1.182445,3255.975113,2506.309096,-0.817555,-1744.024887,1506.309096,0.827792
2.0,5000,20,39,2.972453,6365.907334,0.000000,0.972453,1365.907334,-1000.000000,0.868688
2.0,5000,20,40,1.400327,3771.463910,1977.199324,-0.599673,-1228.536090,977.199324,0.891314
2.0,5000,20,41,1.260309,4003.812856,2354.040774,-0.739691,-996.187144,1354.040774,0.878441
2.0,5000,20,42,1.202568,3268.686860,2627.520045,-0.797432,-1731.313140,1627.520045,0.809160
2.0,5000,20,43,2.337414,5248.865274,1404.468636,0.337414,248.865274,404.468636,0.899138
2.0,5000,20,44,1.249298,3256.259423,1547.896323,-0.750702,-1743.740577,547.896323,0.850849
2.0,5000,20,45,2.492176,6327.689842,0.000176,0.492176,1327.689842,-999.999824,0.974129
2.0,5000,20,46,3.746594,6089.016611,0.000073,1.746594,1089.016611,-999.999927,0.924565
2.0,5000,20,47,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,20,48,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,20,49,1.866711,5602.327373,1186.391970,-0.133289,602.327373,186.391970,0.819969
2.0,5000,20,50,1.672588,4443.968801,1569.583721,-0.327412,-556.031199,569.583721,0.928258
2.0,5000,20,51,2.093406,5184.201041,626.984455,0.093406,184.201041,-373.015545,0.910312
2.0,5000,20,52,1.734449,3943.684749,1366.819016,-0.265551,-1056.315251,366.819016,0.938190
2.0,5000,20,53,1.284118,3404.999104,1859.927510,-0.715882,-1595.000896,859.927510,0.863587
2.0,5000,20,54,2.714016,5606.636653,447.665828,0.714016,606.636653,-552.334172,0.915648
2.0,5000,20,55,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,20,56,1.950918,4971.200457,996.936329,-0.049082,-28.799543,-3.063671,0.922892
2.0,5000,20,57,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,20,58,1.962299,5220.641813,869.108027,-0.037701,220.641813,-130.891973,0.941682
2.0,5000,20,59,1.997571,4244.165278,1573.758534,-0.002429,-755.834722,573.758534,0.900756
2.0,5000,20,60,1.940246,4317.347600,1016.027529,-0.059754,-682.652400,16.027529,0.908085
2.0,5000,20,61,1.586980,4210.431377,1102.545192,-0.413020,-789.568623,102.545192,0.926210
2.0,5000,20,62,1.383195,4268.028227,1591.150571,-0.616805,-731.971773,591.150571,0.815928
2.0,5000,20,63,2.293708,5573.669142,1745.171390,0.293708,573.669142,745.171390,0.902411
2.0,5000,20,64,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,20,65,1.435997,3227.764853,1948.620423,-0.564003,-1772.235147,948.620423,0.896676
2.0,5000,20,66,1.369667,3695.700262,3134.256882,-0.630333,-1304.299738,2134.256882,0.885214
2.0,5000,20,67,1.419748,3564.128712,1406.465387,-0.580252,-1435.871288,406.465387,0.865416
2.0,5000,20,68,0.000000,0.000000,0.000000,-2.000000,-5000.000000,-1000.000000,0.000000
2.0,5000,20,69,1.380376,2980.591312,1696.902924,-0.619624,-2019.408688,696.902924,0.870644
2.0,5000,20,70,1.660779,4384.450561,2092.390146,-0.339221,-615.549439,1092.390146,0.917105
2.0,5000,20,71,1.264479,3504.990611,1667.499352,-0.735521,-1495.009389,667.499352,0.833212
2.0,5000,20,72,1.492737,3959.189583,1051.388715,-0.507263,-1040.810417,51.388715,0.922034
2.0,5000,20,73,2.562548,5242.791227,735.419370,0.562548,242.791227,-264.580630,0.933310
