beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
5,200,10,1,33.657709,1188.296733,0.000086,28.657709,988.296733,-999.999914,0.961656
5,200,10,2,39.574092,1197.249922,0.000291,34.574092,997.249922,-999.999709,0.928908
5,200,10,3,32.433806,1213.484678,0.000100,27.433806,1013.484678,-999.999900,0.902311
5,200,10,4,36.954430,1195.075009,0.000398,31.954430,995.075009,-999.999602,0.768242
5,200,10,5,33.134590,1190.044085,0.000060,28.134590,990.044085,-999.999940,0.961345
5,200,10,6,40.057992,1213.997087,0.000079,35.057992,1013.997087,-999.999921,0.899567
5,200,10,7,29.608895,1195.138973,0.000285,24.608895,995.138973,-999.999715,0.896232
5,200,10,8,39.282507,1194.198211,0.000132,34.282507,994.198211,-999.999868,0.885167
5,200,10,9,35.157165,1206.162079,0.000020,30.157165,1006.162079,-999.999980,0.913464
5,200,10,10,28.135111,1216.473168,0.000377,23.135111,1016.473168,-999.999623,0.884302
5,200,10,11,5.942187,214.606012,980.423409,0.942187,14.606012,-19.576591,0.852320
5,200,10,12,30.537375,1206.907706,0.000184,25.537375,1006.907706,-999.999816,0.913570
5,200,10,13,33.593450,1201.068974,0.000285,28.593450,1001.068974,-999.999715,0.829649
5,200,10,14,31.675345,1194.948900,0.000111,26.675345,994.948900,-999.999889,0.871127
5,200,10,15,1.337205,79.632413,1109.319554,-3.662795,-120.367587,109.319554,0.772644
5,200,10,16,29.807271,1208.064008,0.000054,24.807271,1008.064008,-999.999946,0.956334
5,200,10,17,45.299202,1183.447783,0.000404,40.299202,983.447783,-999.999596,0.871397
5,200,10,18,31.755444,1225.413753,0.000139,26.755444,1025.413753,-999.999861,0.967169
5,200,10,19,26.076604,1195.252143,0.000037,21.076604,995.252143,-999.999963,0.896911
5,200,10,20,33.011212,1203.594687,0.000093,28.011212,1003.594687,-999.999907,0.954427
5,200,10,21,35.093545,1178.428793,0.000088,30.093545,978.428793,-999.999912,0.918343
5,200,10,22,45.574516,1200.497931,0.000049,40.574516,1000.497931,-999.999951,0.956457
5,200,10,23,31.823786,1187.474717,0.000079,26.823786,987.474717,-999.999921,0.791151
5,200,10,24,67.093484,1223.489335,0.000240,62.093484,1023.489335,-999.999760,0.873634
5,200,10,25,31.841829,1186.230623,0.000031,26.841829,986.230623,-999.999969,0.793359
5,200,10,26,44.677313,1205.346504,0.000013,39.677313,1005.346504,-999.999987,0.899656
5,200,10,27,39.456056,1214.034445,0.000148,34.456056,1014.034445,-999.999852,0.915681
5,200,10,28,33.209694,1198.125105,0.000409,28.209694,998.125105,-999.999591,0.918982
5,200,10,29,34.502878,1213.365079,0.000366,29.502878,1013.365079,-999.999634,0.920345
5,200,10,30,32.406151,1204.967684,0.000264,27.406151,1004.967684,-999.999736,0.867259
5,200,10,31,28.999583,1187.925370,0.000052,23.999583,987.925370,-999.999948,0.863491
5,200,10,32,33.014498,1214.794326,0.000082,28.014498,1014.794326,-999.999918,0.872882
5,200,10,33,35.413717,1199.122170,0.000030,30.413717,999.122170,-999.999970,0.932507
5,200,10,34,35.478518,1206.714670,0.000274,30.478518,1006.714670,-999.999726,0.846524
5,200,10,35,42.194936,1206.531419,0.000306,37.194936,1006.531419,-999.999694,0.839926
5,200,10,36,31.221449,1185.963333,0.000071,26.221449,985.963333,-999.999929,0.766726
5,200,10,37,32.984942,1206.979601,0.000118,27.984942,1006.979601,-999.999882,0.922696
5,200,10,38,27.685692,1218.461035,0.000323,22.685692,1018.461035,-999.999677,0.896620
5,200,10,39,27.326617,1206.296781,0.000052,22.326617,1006.296781,-999.999948,0.947958
5,200,10,40,24.163301,1213.074298,0.000033,19.163301,1013.074298,-999.999967,0.829228
5,200,10,41,34.944682,1218.715223,0.000050,29.944682,1018.715223,-999.999950,0.930734
5,200,10,42,45.328934,1209.688250,0.000164,40.328934,1009.688250,-999.999836,0.940241
5,200,10,43,30.502445,1192.126225,0.000361,25.502445,992.126225,-999.999639,0.839140
5,200,10,44,36.792493,1208.663391,0.000064,31.792493,1008.663391,-999.999936,0.875313
5,200,10,45,35.203780,1206.727523,0.000463,30.203780,1006.727523,-999.999537,0.769137
5,200,10,46,31.649874,1198.009433,0.000054,26.649874,998.009433,-999.999946,0.953469
5,200,10,47,24.987224,1177.889017,0.000109,19.987224,977.889017,-999.999891,0.939199
5,200,10,48,39.307996,1194.952730,0.000080,34.307996,994.952730,-999.999920,0.911264
5,200,10,49,33.592701,1203.145375,0.000226,28.592701,1003.145375,-999.999774,0.948844
5,200,10,50,61.971275,1187.987142,0.000060,56.971275,987.987142,-999.999940,0.944615
5,200,10,51,25.488477,1178.180474,0.000364,20.488477,978.180474,-999.999636,0.817177
5,200,10,52,21.245204,1189.552043,0.000046,16.245204,989.552043,-999.999954,0.916093
5,200,10,53,0.000000,0.000000,0.000000,-5.000000,-200.000000,-1000.000000,0.000000
5,200,10,54,47.217844,1216.457728,0.000204,42.217844,1016.457728,-999.999796,0.900946
5,200,10,55,56.857085,1198.360935,0.000271,51.857085,998.360935,-999.999729,0.808784
5,200,10,56,35.398251,1207.676963,0.000150,30.398251,1007.676963,-999.999850,0.907037
5,200,10,57,38.824616,1197.497014,0.000267,33.824616,997.497014,-999.999733,0.836136
5,200,10,58,39.916895,1225.237000,0.000151,34.916895,1025.237000,-999.999849,0.897232
5,200,10,59,0.000000,0.000000,0.000000,-5.000000,-200.000000,-1000.000000,0.000000
5,200,10,60,63.991859,1199.141134,0.000218,58.991859,999.141134,-999.999782,0.896275
5,200,10,61,27.971387,1191.964203,0.000135,22.971387,991.964203,-999.999865,0.806319
5,200,10,62,32.855454,1202.034435,0.000041,27.855454,1002.034435,-999.999959,0.928897
5,200,10,63,33.025542,1214.616369,0.000124,28.025542,1014.616369,-999.999876,0.933551
5,200,10,64,34.692613,1194.501275,0.000038,29.692613,994.501275,-999.999962,0.953599
5,200,10,65,34.196393,1212.978872,0.000283,29.196393,1012.978872,-999.999717,0.829496
5,200,10,66,1.982174,53.405649,1143.343935,-3.017826,-146.594351,143.343935,0.846300
5,200,10,67,59.149689,1208.421590,0.000289,54.149689,1008.421590,-999.999711,0.730974
5,200,10,68,27.914552,1201.228559,0.000329,22.914552,1001.228559,-999.999671,0.863092
5,200,10,69,1.319054,70.264488,1111.581229,-3.680946,-129.735512,111.581229,0.757829
5,200,10,70,43.992700,1199.664455,0.000074,38.992700,999.664455,-999.999926,0.929924
5,200,10,71,48.606015,1204.162791,0.000336,43.606015,1004.162791,-999.999664,0.747308
5,200,10,72,33.086287,1195.087234,0.000054,28.086287,995.087234,-999.999946,0.901908
5,200,10,73,28.802913,1174.279012,0.000063,23.802913,974.279012,-999.999937,0.935727
5,200,10,74,37.101500,1207.011657,0.000260,32.101500,1007.011657,-999.999740,0.715680
5,200,10,75,4.060584,222.557629,975.645488,-0.939416,22.557629,-24.354512,0.905895
5,200,10,76,39.632112,1185.924136,0.000227,34.632112,985.924136,-999.999773,0.718230
5,200,10,77,44.909627,1211.451621,0.000047,39.909627,1011.451621,-999.999953,0.917725
5,200,10,78,36.368581,1188.349304,0.000312,31.368581,988.349304,-999.999688,0.864469
5,200,10,79,53.825708,1217.746242,0.000238,48.825708,1017.746242,-999.999762,0.872906
5,200,10,80,35.536343,1215.455354,0.000188,30.536343,1015.455354,-999.999812,0.831042
5,200,10,81,24.906610,1212.481069,0.000029,19.906610,1012.481069,-999.999971,0.931275
5,200,10,82,34.519063,1213.732150,0.000108,29.519063,1013.732150,-999.999892,0.916812
5,200,10,83,39.021705,1221.108414,0.000054,34.021705,1021.108414,-999.999946,0.959428
5,200,10,84,49.402161,1198.988016,0.000102,44.402161,998.988016,-999.999898,0.941366
5,200,10,85,0.000000,0.000000,0.000000,-5.000000,-200.000000,-1000.000000,0.000000
5,200,10,86,34.180706,1219.104759,0.000306,29.180706,1019.104759,-999.999694,0.904801
5,200,10,87,30.617650,1226.694607,0.000046,25.617650,1026.694607,-999.999954,0.828458
5,200,10,88,49.169703,1182.870865,0.000132,44.169703,982.870865,-999.999868,0.939486
5,200,10,89,45.854005,1194.605695,0.000384,40.854005,994.605695,-999.999616,0.900291
5,200,10,90,2.055447,82.641051,1106.778159,-2.944553,-117.358949,106.778159,0.829041
5,200,10,91,30.068691,1202.936389,0.000023,25.068691,1002.936389,-999.999977,0.945186
5,200,10,92,42.411206,1220.240165,0.000066,37.411206,1020.240165,-999.999934,0.964169
5,200,10,93,38.235552,1186.314817,0.000093,33.235552,986.314817,-999.999907,0.951091
5,200,10,94,48.766148,1188.019366,0.000081,43.766148,988.019366,-999.999919,0.846758
5,200,10,95,40.357504,1197.650407,0.000294,35.357504,997.650407,-999.999706,0.882889
5,200,10,96,0.000000,0.000000,0.000000,-5.000000,-200.000000,-1000.000000,0.000000
5,200,10,97,1.354666,67.604408,1103.126779,-3.645334,-132.395592,103.126779,0.775771
5,200,10,98,31.973953,1196.068983,0.000086,26.973953,996.068983,-999.999914,0.921234
5,200,10,99,28.069630,1214.070176,0.000071,23.069630,1014.070176,-999.999929,0.916715
5,200,10,100,24.260530,1206.380330,0.000223,19.260530,1006.380330,-999.999777,0.906054
5,200,10,101,44.512523,1198.092285,0.000054,39.512523,998.092285,-999.999946,0.809663
5,200,10,102,31.510900,1209.012524,0.000075,26.510900,1009.012524,-999.999925,0.910897
5,200,10,103,43.577010,1215.252253,0.000011,38.577010,1015.252253,-999.999989,0.899467
5,200,10,104,28.862355,1178.986672,0.000064,23.862355,978.986672,-999.999936,0.894578
5,200,10,105,43.940625,1187.216147,0.000057,38.940625,987.216147,-999.999943,0.923781
5,200,10,106,36.902689,1193.837087,0.000398,31.902689,993.837087,-999.999602,0.881411
5,200,10,107,32.762859,1208.698378,0.000033,27.762859,1008.698378,-999.999967,0.943346
5,200,10,108,0.000000,0.000000,0.000000,-5.000000,-200.000000,-1000.000000,0.000000
5,200,10,109,31.547905,1203.980205,0.000222,26.547905,1003.980205,-999.999778,0.797803
5,200,10,110,36.945531,1204.393962,0.000132,31.945531,1004.393962,-999.999868,0.887997
5,200,10,111,39.579172,1173.830250,0.000172,34.579172,973.830250,-999.999828,0.951227
5,200,10,112,31.699017,1195.448105,0.000068,26.699017,995.448105,-999.999932,0.908285
5,200,10,113,27.368165,1201.243851,0.000097,22.368165,1001.243851,-999.999903,0.929497
5,200,10,114,40.058318,1194.492057,0.000054,35.058318,994.492057,-999.999946,0.942938
5,200,10,115,46.461885,1188.249385,0.000087,41.461885,988.249385,-999.999913,0.958227
5,200,10,116,35.822241,1206.086201,0.000046,30.822241,1006.086201,-999.999954,0.916819
5,200,10,117,30.803413,1184.280151,0.000130,25.803413,984.280151,-999.999870,0.722137
5,200,10,118,50.921255,1198.004131,0.000753,45.921255,998.004131,-999.999247,0.219632
5,200,10,119,27.594547,1183.968400,0.000089,22.594547,983.968400,-999.999911,0.873203
5,200,10,120,28.948381,1191.157934,0.000103,23.948381,991.157934,-999.999897,0.903952
5,200,10,121,25.268316,1184.637148,0.000067,20.268316,984.637148,-999.999933,0.874154
5,200,10,122,40.871712,1225.701399,0.000038,35.871712,1025.701399,-999.999962,0.950075
5,200,10,123,30.036992,1205.587464,0.000070,25.036992,1005.587464,-999.999930,0.955206
5,200,10,124,27.668370,1208.047000,0.000312,22.668370,1008.047000,-999.999688,0.913078
