repeat_id,beta_hat,eta_hat,gamma_hat,r_squared,converged,time,error,raw_status,sample_content_hash
40,,,,,False,0.010594399995170534,,unbounded,6358d0ec5b6c0f7e
41,,,,,False,0.020525800005998462,,unbounded,af0f372fed5a7f67
42,1.7881158798950725,818.0439803116724,1418.5312583619982,0.7595596709459825,True,0.008486900012940168,,,a3280d9128b672ad
43,7.068238327112233,1669.056001193715,0.00010815395395490757,0.841324005846638,True,0.0024326000129804015,,,297f05e6061c5bc1
44,9.39776040584923,2316.435529241043,0.0,0.12253054721049494,True,0.005191000003833324,,,44e48f15aacdd0e2
45,,,,,False,0.010113900003489107,,unbounded,2d4bec394a5aa7d1
46,1.3325564762239985,846.3565816139849,1198.2567123069543,0.6004690770637409,True,0.006661200022790581,,,683d63567ae10ae3
47,,,,,False,0.07476310001220554,,unbounded,d4eb210ba8d0c5fe
48,1.8294992043317921,805.2947851396852,1094.3217112634284,0.7739051583016889,True,0.007613199995830655,,,8754a7b70b11faea
49,9.05842536665559,1810.4115300046446,0.00014448994180895697,0.8008162511451549,True,0.002195600012782961,,,37a65427943a2c33
50,,,,,False,0.011059700045734644,,unbounded,90da9668d112a810
51,,,,,False,0.020156699989456683,,unbounded,88a73ea892ddaf11
52,6.2310302975774405,1758.022076977421,0.00022959252673640737,0.9046751991244708,True,0.003977300017140806,,,94dadd0407936971
53,6.545876381616541,2078.4342941197674,0.00016303110505256198,0.896584356926528,True,0.002490399987436831,,,15ab7a618de2c664
54,14.357633798577432,2027.847816646663,9.53545420391091e-05,0.9388422646337383,True,0.002219200017862022,,,d8fc77523b1e67c5
55,,,,,False,0.010412200004793704,,unbounded,f0832219d6dd4980
56,5.013861589756183,2279.0273660396724,0.0003592152798255953,0.8441422386998634,True,0.002531500009354204,,,8b629efda50038ae
57,,,,,False,0.012769099965225905,,unbounded,31ac1c360f439c8e
58,8.705646499009912,2104.0515110807896,0.00020461318825751068,0.786997521369848,True,0.0025891000404953957,,,aabe7c953c6c9d66
59,,,,,False,0.016375499952118844,,unbounded,cd8c490ac859bdae
0,14.786757508644481,1989.3491613843335,0.0003732658796657551,0.5829054509680722,True,0.004466399957891554,,,d161d567b1690be7
1,,,,,False,0.06797459995141253,,unbounded,ffabfd431ec334a5
2,7.527471113093346,2181.14258450261,0.0002932026592496096,0.8545734439584354,True,0.0033278000191785395,,,4bedb0f127d13b13
3,,,,,False,0.062189700023736805,,unbounded,887cb0353a69d661
4,1.7919067896491656,467.6607976691747,1414.7777709538195,0.8016296664041744,True,0.008357100014109164,,,cb051fd4fefab458
5,1.7643362837463554,680.9292573241514,1257.3347401545604,0.7640697532480754,True,0.008522599993739277,,,b27c5adfe6fa0b57
6,,,,,False,0.022962399991229177,,unbounded,390ad1eeb9a8cd38
7,11.066962150665248,1654.0441307587241,4.717359615557073e-05,0.9514435364389106,True,0.004270399978850037,,,ad997edd31e54273
8,1.4888402266631,532.9535923448927,1410.103271968967,0.6965333925521462,True,0.014551899977959692,,,e1286e99f53f2f24
9,1.5948782593310304,345.14707879096693,1759.7062042704856,0.7644954800904235,True,0.009989600046537817,,,4b69a92fd43fbec5
10,,,,,False,0.010880000016186386,,unbounded,d265737c27c4c572
11,9.690406823838664,1894.4215224548825,0.0,0.8407809759163111,True,0.004988000029698014,,,c7b0be41fc6f8735
12,9.209514715292343,2065.253700798078,7.554054837602085e-05,0.9054590650494742,True,0.002635599987115711,,,9c0d905f3c69a5b3
13,7.060062185862433,2283.746060094202,0.0,0.3543237520806636,True,0.0042987000197172165,,,6d08f77e43e461a6
14,1.7216434168287467,708.2924214488687,936.7264242014567,0.7829836157668307,True,0.012672100041527301,,,221ec28a9a660855
15,,,,,False,0.010445699968840927,,unbounded,e34dd703c674b0db
16,,,,,False,0.054334199987351894,,unbounded,302a335f52ee359b
17,2.079246452958894,976.0658835300574,1202.2524342334505,0.7568696793526319,True,0.007306999992579222,,,7790e64e938f5572
18,3.5488899918512398,1715.3107856383094,335.45828780911125,0.8283253600271079,True,0.011103800032287836,,,ae6543906bafa53d
19,,,,,False,0.02270420000422746,,unbounded,8ea9444541cd8412
20,,,,,False,0.06830769998487085,,unbounded,fca9dad6fa91fc0e
21,,,,,False,0.011591399961616844,,unbounded,eef66922a24f8644
22,,,,,False,0.015727700025308877,,unbounded,326eceddbe35c0bf
23,5.9507892124291075,1999.23995238333,0.00026352991457924554,0.8738732786417348,True,0.0025423000333830714,,,9486c0059cb61b05
24,,,,,False,0.058887099963612854,,unbounded,6bb892f511563903
25,4.029961378475601,2252.0552399376347,0.0002899312946665026,0.8772533604334041,True,0.00235580001026392,,,fa48a8671874bd09
26,5.953482304897893,1771.423992964953,9.113216057089518e-05,0.8649209463141752,True,0.0022541999933309853,,,ac2003c023e4842c
27,,,,,False,0.009188299998641014,,unbounded,3c024559e1b6db58
28,2.523322821732965,1045.9085860610967,802.0015952817716,0.7982067258228429,True,0.008841700037010014,,,8d4f50670cf1b452
29,,,,,False,0.052941300033126026,,unbounded,c76607defad84a45
30,,,,,False,0.01799999998183921,,unbounded,fd64a711871157d9
31,,,,,False,0.06398510001599789,,unbounded,850b0c65658d4713
32,1.6983259586520212,1018.7327019120714,1388.2215655937184,0.7362605953243003,True,0.007419100031256676,,,f1e7a8f37d143aaf
33,5.51196953064231,2010.4570309000137,0.0,0.5704050696337524,True,0.005481400003191084,,,a7ea4c4def291c0d
34,,,,,False,0.020516399992629886,,unbounded,93bd055ca31dbfa1
35,7.500691817219904,1906.1492805249036,0.0,0.7392269235026134,True,0.005243999999947846,,,ab23c9c97060481c
36,,,,,False,0.011065399972721934,,unbounded,77130599d218c6fc
37,9.330568701152867,1660.9608976041345,0.00031666554395161015,0.5468535863933706,True,0.002800900023430586,,,029ac6c44dea5bad
38,,,,,False,0.06713540002238005,,unbounded,3a7d5e748774fff8
39,,,,,False,0.017816100036725402,,unbounded,5df8f103f4a2bf1d
60,,,,,False,0.010751299967523664,,unbounded,f998a7f3fd7bb001
61,5.270939242074681,2122.695331232893,0.0001539411304170755,0.8485053195202061,True,0.002515300002414733,,,0fb35bb325c0e7bc
62,,,,,False,0.06165600003441796,,unbounded,e8cc9c1208c5ec98
63,1.6060929970549498,697.1748026028447,1006.9391660388433,0.7198086547684095,True,0.008358899969607592,,,66e620db87b44b8a
