beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,1000,4,1,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,2,10.245019,2276.288235,0.000247,8.245019,1276.288235,-999.999753,0.801128
2.0,1000,4,3,8.149313,2076.790845,0.000000,6.149313,1076.790845,-1000.000000,0.567686
2.0,1000,4,4,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,5,9.612612,1982.884415,0.000167,7.612612,982.884415,-999.999833,0.761075
2.0,1000,4,6,5.769244,1704.750796,0.000381,3.769244,704.750796,-999.999619,0.676490
2.0,1000,4,7,4.926060,1979.907104,0.000000,2.926060,979.907104,-1000.000000,0.341476
2.0,1000,4,8,11.987442,1957.945429,0.000216,9.987442,957.945429,-999.999784,0.841804
2.0,1000,4,9,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,10,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,11,5.824933,1951.500643,0.000187,3.824933,951.500643,-999.999813,0.833459
2.0,1000,4,12,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,13,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,14,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,15,17.650609,1839.893843,0.000122,15.650609,839.893843,-999.999878,0.775007
2.0,1000,4,16,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,17,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,18,4.933317,2710.307032,0.000000,2.933317,1710.307032,-1000.000000,0.103418
2.0,1000,4,19,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,20,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,21,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,22,13.670786,2067.088063,0.000037,11.670786,1067.088063,-999.999963,0.799208
2.0,1000,4,23,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,24,12.902977,1631.175386,0.000000,10.902977,631.175386,-1000.000000,-0.546846
2.0,1000,4,25,11.234673,1705.713046,0.000079,9.234673,705.713046,-999.999921,0.646175
2.0,1000,4,26,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,27,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,28,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,29,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,30,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,31,8.094561,1840.338219,0.000080,6.094561,840.338219,-999.999920,0.684656
2.0,1000,4,32,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,33,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,34,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,35,1.997877,1262.225079,960.509668,-0.002123,262.225079,-39.490332,0.584998
2.0,1000,4,36,10.590072,2775.876563,0.000000,8.590072,1775.876563,-1000.000000,0.393824
2.0,1000,4,37,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,38,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,39,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,40,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,41,7.890750,1792.335791,0.000260,5.890750,792.335791,-999.999740,0.656771
2.0,1000,4,42,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,43,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,44,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,45,6.163447,2123.409264,0.000287,4.163447,1123.409264,-999.999713,0.654995
2.0,1000,4,46,27.212178,1901.420831,0.000069,25.212178,901.420831,-999.999931,0.807267
2.0,1000,4,47,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,48,6.568887,2039.967387,0.000055,4.568887,1039.967387,-999.999945,0.832224
2.0,1000,4,49,7.043555,2209.248316,0.000000,5.043555,1209.248316,-1000.000000,0.644040
2.0,1000,4,50,8.907320,2155.602027,0.000367,6.907320,1155.602027,-999.999633,0.817814
2.0,1000,4,51,19.363719,1372.490795,0.000074,17.363719,372.490795,-999.999926,0.902613
2.0,1000,4,52,7.274588,1965.523022,0.000000,5.274588,965.523022,-1000.000000,-0.119911
2.0,1000,4,53,15.442752,1879.649950,0.000377,13.442752,879.649950,-999.999623,0.771274
2.0,1000,4,54,31.805271,2434.581850,0.000378,29.805271,1434.581850,-999.999622,0.056391
2.0,1000,4,55,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,56,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,57,8.947173,2316.381318,0.000297,6.947173,1316.381318,-999.999703,0.697951
2.0,1000,4,58,8.601443,1837.896038,0.000165,6.601443,837.896038,-999.999835,0.692743
2.0,1000,4,59,12.239496,1677.433911,0.000091,10.239496,677.433911,-999.999909,0.605963
2.0,1000,4,60,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,61,4.616262,2448.264196,0.000000,2.616262,1448.264196,-1000.000000,0.618149
2.0,1000,4,62,14.273394,1500.618312,0.000072,12.273394,500.618312,-999.999928,0.865567
2.0,1000,4,63,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,64,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,65,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,66,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,67,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,68,11.057096,1991.604855,0.000021,9.057096,991.604855,-999.999979,0.887412
2.0,1000,4,69,4.800289,1930.206049,0.000000,2.800289,930.206049,-1000.000000,0.699714
2.0,1000,4,70,3.933248,2207.466808,0.000000,1.933248,1207.466808,-1000.000000,0.556280
2.0,1000,4,71,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,72,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,73,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,74,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,75,17.950139,2885.684443,0.000455,15.950139,1885.684443,-999.999545,0.679668
2.0,1000,4,76,8.047472,1977.714575,0.000000,6.047472,977.714575,-1000.000000,0.402388
2.0,1000,4,77,11.425298,2422.141194,0.000141,9.425298,1422.141194,-999.999859,0.537373
2.0,1000,4,78,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,79,2.372714,1114.931517,874.523862,0.372714,114.931517,-125.476138,0.646159
2.0,1000,4,80,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,81,7.824075,2166.927040,0.000000,5.824075,1166.927040,-1000.000000,0.338040
2.0,1000,4,82,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,83,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,84,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,85,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,86,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,87,7.824348,1459.241297,0.000101,5.824348,459.241297,-999.999899,0.881348
2.0,1000,4,88,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,4,89,12.917443,1890.697105,0.000501,10.917443,890.697105,-999.999499,0.767120
2.0,1000,4,90,32.187493,2232.267272,0.000029,30.187493,1232.267272,-999.999971,0.776755
