beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,1000,20,1,1.108923,471.552235,1363.920582,-0.891077,-528.447765,363.920582,0.797621
2.0,1000,20,2,1.769448,943.632886,991.598220,-0.230552,-56.367114,-8.401780,0.930034
2.0,1000,20,3,2.372751,942.066005,1081.982405,0.372751,-57.933995,81.982405,0.939044
2.0,1000,20,4,3.141168,1110.263203,793.926322,1.141168,110.263203,-206.073678,0.955707
2.0,1000,20,5,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,6,3.553598,1555.098972,558.977134,1.553598,555.098972,-441.022866,0.968857
2.0,1000,20,7,2.729218,1052.543972,947.295119,0.729218,52.543972,-52.704881,0.942465
2.0,1000,20,8,1.558778,897.054698,1075.907124,-0.441222,-102.945302,75.907124,0.912006
2.0,1000,20,9,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,10,2.443191,881.216647,1263.044233,0.443191,-118.783353,263.044233,0.902412
2.0,1000,20,11,1.299012,696.048511,1336.269920,-0.700988,-303.951489,336.269920,0.877931
2.0,1000,20,12,1.292393,704.753850,1126.070861,-0.707607,-295.246150,126.070861,0.840501
2.0,1000,20,13,1.400076,782.597415,1303.586402,-0.599924,-217.402585,303.586402,0.824668
2.0,1000,20,14,1.969092,1129.460800,962.016237,-0.030908,129.460800,-37.983763,0.939116
2.0,1000,20,15,1.749864,789.311599,1187.834066,-0.250136,-210.688401,187.834066,0.898555
2.0,1000,20,16,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,17,2.156001,1074.092958,1027.731112,0.156001,74.092958,27.731112,0.928485
2.0,1000,20,18,4.555209,2024.975228,0.000054,2.555209,1024.975228,-999.999946,0.902939
2.0,1000,20,19,3.141159,1137.530691,795.568490,1.141159,137.530691,-204.431510,0.901817
2.0,1000,20,20,1.754392,914.393921,1109.652896,-0.245608,-85.606079,109.652896,0.918064
2.0,1000,20,21,7.287254,2258.403477,0.000291,5.287254,1258.403477,-999.999709,0.908848
2.0,1000,20,22,1.226529,581.647865,1242.324212,-0.773471,-418.352135,242.324212,0.843104
2.0,1000,20,23,1.366557,641.382958,1297.795029,-0.633443,-358.617042,297.795029,0.887866
2.0,1000,20,24,1.768770,935.573509,1152.499435,-0.231230,-64.426491,152.499435,0.907890
2.0,1000,20,25,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,26,1.515941,755.189069,1186.260739,-0.484059,-244.810931,186.260739,0.917844
2.0,1000,20,27,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,28,2.094190,894.279350,1180.505520,0.094190,-105.720650,180.505520,0.932172
2.0,1000,20,29,1.438065,899.161898,1138.413198,-0.561935,-100.838102,138.413198,0.909106
2.0,1000,20,30,2.332642,1191.923391,973.363148,0.332642,191.923391,-26.636852,0.951659
2.0,1000,20,31,1.257646,796.619895,1242.206890,-0.742354,-203.380105,242.206890,0.858082
2.0,1000,20,32,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,33,1.140451,429.646854,1517.836074,-0.859549,-570.353146,517.836074,0.746769
2.0,1000,20,34,5.426592,2045.734506,0.000065,3.426592,1045.734506,-999.999935,0.938185
2.0,1000,20,35,2.423574,1013.067149,1017.568987,0.423574,13.067149,17.568987,0.952796
2.0,1000,20,36,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,37,1.722934,786.075108,1296.269802,-0.277066,-213.924892,296.269802,0.912149
2.0,1000,20,38,1.678922,808.719924,1194.196479,-0.321078,-191.280076,194.196479,0.915206
2.0,1000,20,39,2.338813,1036.083744,843.083508,0.338813,36.083744,-156.916492,0.947379
2.0,1000,20,40,1.944373,1014.125723,1171.196839,-0.055627,14.125723,171.196839,0.942154
2.0,1000,20,41,1.635387,830.018358,1185.312141,-0.364613,-169.981642,185.312141,0.844537
2.0,1000,20,42,1.632039,618.642668,1206.657307,-0.367961,-381.357332,206.657307,0.896081
2.0,1000,20,43,1.190037,780.629171,1341.595535,-0.809963,-219.370829,341.595535,0.835697
2.0,1000,20,44,1.314673,549.173321,1157.991314,-0.685327,-450.826679,157.991314,0.894934
2.0,1000,20,45,1.796489,855.543476,1168.193948,-0.203511,-144.456524,168.193948,0.935708
2.0,1000,20,46,1.555948,875.288160,1287.524814,-0.444052,-124.711840,287.524814,0.891929
2.0,1000,20,47,2.125427,985.093009,1135.275600,0.125427,-14.906991,135.275600,0.930001
2.0,1000,20,48,1.202736,568.453943,1205.057888,-0.797264,-431.546057,205.057888,0.855902
2.0,1000,20,49,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,50,1.208895,525.611565,1287.900955,-0.791105,-474.388435,287.900955,0.863052
2.0,1000,20,51,1.508872,697.638507,1315.078717,-0.491128,-302.361493,315.078717,0.880292
2.0,1000,20,52,6.094319,2125.811960,0.000099,4.094319,1125.811960,-999.999901,0.947982
2.0,1000,20,53,1.269909,692.597999,1156.390622,-0.730091,-307.402001,156.390622,0.879355
2.0,1000,20,54,1.134435,622.374524,1168.408874,-0.865565,-377.625476,168.408874,0.795951
2.0,1000,20,55,1.974503,984.460996,998.818738,-0.025497,-15.539004,-1.181262,0.940568
2.0,1000,20,56,2.228205,1010.826848,978.293392,0.228205,10.826848,-21.706608,0.950046
2.0,1000,20,57,2.597225,797.439934,1088.175523,0.597225,-202.560066,88.175523,0.911201
2.0,1000,20,58,4.676611,1688.149523,401.051281,2.676611,688.149523,-598.948719,0.964371
2.0,1000,20,59,2.165667,1189.153056,969.570701,0.165667,189.153056,-30.429299,0.903965
2.0,1000,20,60,1.110392,699.565975,1135.589666,-0.889608,-300.434025,135.589666,0.753056
2.0,1000,20,61,3.138527,989.866512,916.108573,1.138527,-10.133488,-83.891427,0.880281
2.0,1000,20,62,1.387168,795.337865,1062.611002,-0.612832,-204.662135,62.611002,0.840012
2.0,1000,20,63,2.422531,965.895907,1208.168937,0.422531,-34.104093,208.168937,0.919654
2.0,1000,20,64,1.383889,632.396188,1212.488526,-0.616111,-367.603812,212.488526,0.859129
2.0,1000,20,65,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,66,1.182537,731.734796,1209.894647,-0.817463,-268.265204,209.894647,0.839292
2.0,1000,20,67,1.867285,733.814622,1074.327493,-0.132715,-266.185378,74.327493,0.928556
2.0,1000,20,68,2.308693,918.228328,1012.659757,0.308693,-81.771672,12.659757,0.926734
2.0,1000,20,69,1.543948,796.862860,1252.509153,-0.456052,-203.137140,252.509153,0.925441
2.0,1000,20,70,1.107100,832.210076,1280.488778,-0.892900,-167.789924,280.488778,0.782087
2.0,1000,20,71,1.298833,602.430294,1286.009650,-0.701167,-397.569706,286.009650,0.868578
2.0,1000,20,72,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,73,1.269902,802.589528,1131.190544,-0.730098,-197.410472,131.190544,0.836430
2.0,1000,20,74,1.588515,821.191157,1155.718617,-0.411485,-178.808843,155.718617,0.910541
2.0,1000,20,75,1.111347,620.383272,1187.131584,-0.888653,-379.616728,187.131584,0.787451
2.0,1000,20,76,1.454212,813.669565,1140.967160,-0.545788,-186.330435,140.967160,0.906249
2.0,1000,20,77,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,78,1.372484,814.428391,1210.703064,-0.627516,-185.571609,210.703064,0.865436
2.0,1000,20,79,1.495549,781.515932,1251.325355,-0.504451,-218.484068,251.325355,0.913975
2.0,1000,20,80,1.971478,821.461061,1081.267745,-0.028522,-178.538939,81.267745,0.946155
2.0,1000,20,81,1.569328,552.725283,1453.943875,-0.430672,-447.274717,453.943875,0.888898
2.0,1000,20,82,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,83,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,84,1.235727,642.265314,1235.307319,-0.764273,-357.734686,235.307319,0.863074
2.0,1000,20,85,1.703135,1195.889189,1042.937347,-0.296865,195.889189,42.937347,0.940095
2.0,1000,20,86,1.896956,796.381087,1191.127830,-0.103044,-203.618913,191.127830,0.944173
2.0,1000,20,87,1.353788,767.321081,1348.616708,-0.646212,-232.678919,348.616708,0.874914
2.0,1000,20,88,2.308175,857.353929,1129.849633,0.308175,-142.646071,129.849633,0.955582
2.0,1000,20,89,2.545028,898.884302,901.051745,0.545028,-101.115698,-98.948255,0.793374
2.0,1000,20,90,1.139384,854.322507,1096.213720,-0.860616,-145.677493,96.213720,0.701605
2.0,1000,20,91,6.855450,2056.822108,0.000108,4.855450,1056.822108,-999.999892,0.856493
2.0,1000,20,92,1.652202,889.343399,1093.146197,-0.347798,-110.656601,93.146197,0.921254
2.0,1000,20,93,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,20,94,1.417544,703.803944,1237.997067,-0.582456,-296.196056,237.997067,0.916958
2.0,1000,20,95,1.943320,687.515592,1020.945836,-0.056680,-312.484408,20.945836,0.923846
2.0,1000,20,96,1.820075,833.296724,1015.077125,-0.179925,-166.703276,15.077125,0.931765
2.0,1000,20,97,1.525663,774.938601,1139.847837,-0.474337,-225.061399,139.847837,0.907864
2.0,1000,20,98,2.760134,1283.022858,841.290915,0.760134,283.022858,-158.709085,0.939318
2.0,1000,20,99,1.624778,832.273874,1213.482860,-0.375222,-167.726126,213.482860,0.897324
2.0,1000,20,100,1.624984,667.377963,1199.111360,-0.375016,-332.622037,199.111360,0.915695
2.0,1000,20,101,1.118933,543.234306,1424.150721,-0.881067,-456.765694,424.150721,0.791576
2.0,1000,20,102,3.553059,1211.186078,811.620811,1.553059,211.186078,-188.379189,0.945466
2.0,1000,20,103,1.381021,994.928914,1117.748064,-0.618979,-5.071086,117.748064,0.879720
2.0,1000,20,104,3.037625,1407.748305,663.908808,1.037625,407.748305,-336.091192,0.938753
2.0,1000,20,105,2.014523,648.186227,1343.067222,0.014523,-351.813773,343.067222,0.919155
2.0,1000,20,106,2.647552,1095.702726,1034.635252,0.647552,95.702726,34.635252,0.928550
2.0,1000,20,107,1.960261,802.295189,1130.978284,-0.039739,-197.704811,130.978284,0.949650
2.0,1000,20,108,1.944712,968.203066,1050.616982,-0.055288,-31.796934,50.616982,0.933445
2.0,1000,20,109,3.029294,965.795058,931.307922,1.029294,-34.204942,-68.692078,0.903647
2.0,1000,20,110,6.038594,1943.928395,0.000070,4.038594,943.928395,-999.999930,0.939016
2.0,1000,20,111,2.028765,1168.472286,942.036215,0.028765,168.472286,-57.963785,0.937802
