beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,1000,30,1,0.000000,0.000000,0.000000,-2.000000,-1000.000000,-1000.000000,0.000000
2.0,1000,30,2,1.387555,803.316781,1210.679846,-0.612445,-196.683219,210.679846,0.885672
2.0,1000,30,3,1.674581,760.963730,1166.060812,-0.325419,-239.036270,166.060812,0.931708
2.0,1000,30,4,2.033766,882.510888,1054.346993,0.033766,-117.489112,54.346993,0.939113
2.0,1000,30,5,2.290335,1010.698864,1026.710467,0.290335,10.698864,26.710467,0.959053
2.0,1000,30,6,2.341704,1193.440881,875.658099,0.341704,193.440881,-124.341901,0.969984
2.0,1000,30,7,1.427896,647.490092,1157.826836,-0.572104,-352.509908,157.826836,0.936416
2.0,1000,30,8,1.288870,763.340136,1097.885160,-0.711130,-236.659864,97.885160,0.864164
2.0,1000,30,9,4.446698,1783.549489,326.070102,2.446698,783.549489,-673.929898,0.966201
2.0,1000,30,10,1.816436,1039.071753,1034.807587,-0.183564,39.071753,34.807587,0.949779
2.0,1000,30,11,3.034330,1109.758606,964.348742,1.034330,109.758606,-35.651258,0.945570
2.0,1000,30,12,1.389605,665.036028,1158.315273,-0.610395,-334.963972,158.315273,0.917710
2.0,1000,30,13,1.599674,785.554926,1287.482341,-0.400326,-214.445074,287.482341,0.943261
2.0,1000,30,14,1.480529,752.320245,1113.767793,-0.519471,-247.679755,113.767793,0.928035
2.0,1000,30,15,1.617661,691.987818,1200.315550,-0.382339,-308.012182,200.315550,0.932594
2.0,1000,30,16,2.194046,1084.454075,951.807322,0.194046,84.454075,-48.192678,0.966081
2.0,1000,30,17,1.793888,856.452757,1201.828140,-0.206112,-143.547243,201.828140,0.947122
2.0,1000,30,18,1.641346,765.620428,1124.040457,-0.358654,-234.379572,124.040457,0.956468
2.0,1000,30,19,1.613699,761.049978,1059.572949,-0.386301,-238.950022,59.572949,0.941998
2.0,1000,30,20,2.033056,881.072898,1079.238264,0.033056,-118.927102,79.238264,0.937363
2.0,1000,30,21,1.867293,827.226740,1116.691324,-0.132707,-172.773260,116.691324,0.941807
2.0,1000,30,22,1.624172,553.759698,1323.630029,-0.375828,-446.240302,323.630029,0.938765
2.0,1000,30,23,1.517290,702.415375,1024.495225,-0.482710,-297.584625,24.495225,0.951809
2.0,1000,30,24,1.187330,773.722429,1081.807289,-0.812670,-226.277571,81.807289,0.901102
2.0,1000,30,25,7.446647,2128.621808,0.000080,5.446647,1128.621808,-999.999920,0.961472
2.0,1000,30,26,1.608661,854.294923,1095.108057,-0.391339,-145.705077,95.108057,0.928831
2.0,1000,30,27,1.737448,880.751849,1106.157854,-0.262552,-119.248151,106.157854,0.929161
2.0,1000,30,28,2.162767,873.106643,1183.351797,0.162767,-126.893357,183.351797,0.946960
2.0,1000,30,29,2.172918,916.471004,930.455424,0.172918,-83.528996,-69.544576,0.932747
2.0,1000,30,30,2.504222,1128.223488,1132.909143,0.504222,128.223488,132.909143,0.962843
2.0,1000,30,31,1.384169,767.357498,1121.142341,-0.615831,-232.642502,121.142341,0.921474
2.0,1000,30,32,1.636688,886.855100,1087.867146,-0.363312,-113.144900,87.867146,0.951323
2.0,1000,30,33,1.458231,852.645260,1216.865925,-0.541769,-147.354740,216.865925,0.925110
2.0,1000,30,34,2.044271,1074.558901,952.377843,0.044271,74.558901,-47.622157,0.938857
2.0,1000,30,35,1.596652,798.816458,1113.717993,-0.403348,-201.183542,113.717993,0.940040
2.0,1000,30,36,2.810662,1224.755142,910.008445,0.810662,224.755142,-89.991555,0.947040
2.0,1000,30,37,1.211723,827.024968,1166.986206,-0.788277,-172.975032,166.986206,0.890717
2.0,1000,30,38,1.973238,827.646932,986.712719,-0.026762,-172.353068,-13.287281,0.955499
2.0,1000,30,39,1.988576,1057.035756,1027.865774,-0.011424,57.035756,27.865774,0.964268
2.0,1000,30,40,2.569890,1073.955277,882.999188,0.569890,73.955277,-117.000812,0.965686
2.0,1000,30,41,1.553393,767.277773,1107.289746,-0.446607,-232.722227,107.289746,0.951949
2.0,1000,30,42,3.134164,1332.825135,752.321133,1.134164,332.825135,-247.678867,0.966922
