sample_id,gamma,objective,beta,eta
Sample-1-3,930.9609719438877,4.465587730324849e-12,0.9995286820735306,768.4833000894449
Sample-1-3,932.2241482965931,3.257458712491168e-11,0.9995309291144008,767.220286023237
Sample-1-3,933.4873246492984,2.696907569770153e-10,0.9995331868425593,765.9572738281981
Sample-1-3,934.750501002004,7.849735415713446e-10,0.9995354503812116,764.694262921043
Sample-1-3,936.0136773547093,5.212816197740135e-09,0.9995376731935245,763.4312481700415
Sample-1-3,937.2768537074147,1.4410854589719593e-10,0.9995399114764838,762.1682347945006
Sample-1-3,938.5400300601202,4.738285013915905e-12,0.9995421710652489,760.9052250778815
Sample-1-3,939.8032064128256,8.062572452120081e-11,0.9995444036859799,759.6422127275924
Sample-1-3,941.066382765531,5.536236284784269e-09,0.9995466267260565,758.3792004239501
Sample-1-3,942.3295591182364,4.971517000374251e-09,0.9995488695899569,757.1161904116212
Sample-1-3,943.5927354709418,5.574873677873914e-09,0.9995510961565577,755.8531791536121
Sample-1-3,944.8559118236471,5.596058140098711e-09,0.9995533196013157,754.5901680429508
Sample-1-3,946.1190881763525,1.3128489343827016e-11,0.9995555288011956,753.3271551930704
Sample-1-3,947.382264529058,3.3395617484496126e-09,0.9995577586849161,752.0641463998203
Sample-1-3,948.6454408817634,9.650738595854552e-12,0.9995599693926283,750.8011351581154
Sample-1-3,949.9086172344689,3.0857495920445788e-12,0.9995621732362152,749.5381240365734
Sample-1-3,951.1717935871743,1.818229182666553e-11,0.9995643802000822,748.275113885677
Sample-1-3,953.6981462925851,1.974753597515193e-09,0.9995688026371814,745.7490966426005
Sample-1-3,954.9613226452905,2.62942228754226e-12,0.9995709825767551,744.4860847820631
Sample-1-3,956.2244989979959,5.887452548050676e-11,0.9995731889847366,743.2230769724931
Sample-1-3,957.4876753507012,5.15319254282276e-12,0.99957537920522,741.9600677980387
Sample-1-3,958.7508517034067,1.1759574600439353e-09,0.9995774722672948,740.6970473724961
Sample-1-3,960.0140280561121,6.244626448803723e-09,0.9995797512701751,739.4340508919049
Sample-1-3,961.2772044088176,7.098638300437332e-12,0.9995819346716532,738.171042043685
Sample-1-3,962.540380761523,3.2399037894269116e-09,0.999584122217712,736.9080346467958
Sample-1-3,963.8035571142284,1.0337539689282e-11,0.9995863061632925,735.6450281081412
Sample-1-3,965.0667334669338,2.6275165750837617e-10,0.9995884773486976,734.3820202903993
Sample-1-3,966.3299098196392,2.5061861413195816e-10,0.9995906476834618,733.1190129090269
Sample-1-3,967.5930861723446,5.221932474755095e-09,0.9995928099389734,731.8560057699942
Sample-1-3,968.8562625250499,1.7368022493281787e-11,0.9995949738331251,730.5929983459594
Sample-1-3,970.1194388777554,2.3444552993846096e-11,0.9995971278331435,729.3299908509233
Sample-1-3,972.6457915831662,5.652833453065331e-12,0.999601453198093,726.8039799536231
Sample-1-3,973.9089679358717,6.885173084339273e-10,0.9996036024079515,725.5409736916987
Sample-1-3,977.6984969939879,6.15628984097262e-09,0.9996100436931112,721.7519588739472
Sample-1-3,980.2248496993986,9.849239479553518e-12,0.9996143165755456,719.2259484187459
Sample-1-3,981.488026052104,4.601659569884731e-11,0.9996164502663489,717.9629441284878
Sample-1-3,982.7512024048095,7.194640762602129e-10,0.9996185793856723,716.699939845516
Sample-1-3,985.2775551102204,3.0483412856116034e-09,0.9996228220038035,714.1739317709189
Sample-1-3,986.5407314629258,5.174686459983192e-09,0.9996249561685515,712.9109304049434
Sample-1-3,987.8039078156312,2.2653848120578624e-09,0.9996270636237984,711.6479257506237
Sample-1-3,989.0670841683366,3.388583735711246e-09,0.9996291841706854,710.3849238639222
Sample-1-3,996.6461422845691,3.0188369459121286e-09,0.9996418109120373,702.8069128908087
Sample-1-3,997.9093186372745,5.401976134748916e-11,0.9996439068055213,701.5439127524132
Sample-1-3,999.1724949899799,1.1039043344793914e-10,0.9996459698728932,700.2809086842634
Sample-1-3,1000.4356713426853,6.60137973844681e-09,0.9996480770590959,699.0179117555668
Sample-1-3,1001.6988476953907,7.241574446212665e-12,0.9996501684938184,697.7549121455659
Sample-1-3,1002.962024048096,2.5121900761363412e-09,0.9996522357987188,696.4919104548185
Sample-1-3,1004.2252004008014,1.5131853018865438e-11,0.9996543316426103,695.2289137476735
Sample-1-3,1005.4883767535069,3.132382049055027e-13,0.999656393960424,693.9659130446573
Sample-1-3,1009.2779058116232,5.9427312602681505e-09,0.9996625985107539,690.1769181122687
Sample-1-3,1010.5410821643286,1.8551662379147522e-10,0.999664670021879,688.9139209180097
Sample-1-3,1011.804258517034,5.756579024226993e-13,0.9996667164212508,687.6509216235165
Sample-1-3,1013.0674348697394,6.242810790340302e-11,0.9996687820792144,686.3879256530432
Sample-1-3,1014.3306112224448,1.065334441757021e-11,0.9996708344991676,685.1249286393914
Sample-1-3,1015.5937875751501,5.20092975921072e-09,0.9996729080603679,683.8619357215763
Sample-1-3,1020.6464929859719,8.396676478845521e-10,0.9996813860793252,678.8099942153594
Sample-1-3,1024.436022044088,7.1255002925872755e-09,0.9996871911498503,675.0209712900826
Sample-1-3,1025.6991983967935,1.3384673862141833e-08,0.9996890757737749,673.757958497764
Sample-1-3,1026.9623747494988,2.7178307570522968e-09,0.9996910605790132,672.4949580621695
Sample-1-3,1028.2255511022042,1.0812595447901724e-11,0.9996930549754763,671.2319615046096
Sample-1-3,1029.4887274549096,1.0761022737769323e-09,0.999695042949492,669.9689646527572
Sample-1-3,1032.0150801603206,8.859145266991095e-09,0.9996990030627548,667.4429715435871
Sample-1-3,1034.5414328657314,6.693833085210082e-09,0.9997029439519077,664.916977832363
Sample-1-3,1035.8046092184368,2.1706843172702908e-09,0.9997049149081032,663.65398186736
Sample-1-3,1037.0677855711422,1.367933815266814e-13,0.9997068771053588,662.3909856655666
Sample-1-3,1038.3309619238476,1.98709985911507e-11,0.999708831942916,661.1279894047203
Sample-1-3,1042.120490981964,2.982881381675441e-11,0.9997146911200597,657.3390045068911
Sample-1-3,1043.3836673346693,1.6739790949888908e-11,0.9997166475985164,656.0760115979159
Sample-1-3,1047.1731963927855,2.927358934683849e-10,0.9997224609871976,652.2870296648505
Sample-1-3,1048.4363727454909,1.8408093849957893e-09,0.9997243533798524,651.0240308948669
Sample-1-3,1049.6995490981963,2.0521362706739984e-09,0.9997255505809101,649.7609326905839
Sample-1-3,1050.9627254509016,3.793376395877339e-11,0.9997282606185482,648.4980529058303
Sample-1-3,1054.7522545090178,4.098595448491851e-11,0.9997340174981152,644.7090772986649
Sample-1-3,1056.0154308617234,1.0114543615635449e-10,0.9997359284158454,643.446085897377
Sample-1-3,1057.2786072144288,5.0196382830490147e-11,0.9997378502015427,642.1830969199704
Sample-1-3,1058.5417835671342,2.323948367213358e-09,0.9997397513468869,640.9201055480372
Sample-1-3,1059.8049599198396,7.431405751184839e-13,0.9997416551233381,639.6571158155588
Sample-1-3,1061.068136272545,5.36140397756988e-11,0.9997435463107098,638.3941248536796
Sample-1-3,1062.3313126252503,6.310603678071763e-12,0.9997454635219561,637.1311385788692
Sample-1-3,1063.5944889779557,6.813928029670083e-11,0.9997473326410711,635.8681460446874
Sample-1-3,1064.8576653306613,1.3486719309700398e-11,0.999749219704697,634.6051570175478
Sample-1-3,1066.1208416833665,1.3800704589804914e-09,0.9997511137222724,633.3421697504448
Sample-1-3,1069.910370741483,2.346470074992245e-11,0.9997567466044555,629.5532063133377
Sample-1-3,1071.1735470941883,7.367924965615263e-10,0.9997585788106397,628.2902134539349
Sample-1-3,1073.699899799599,3.074211656181776e-11,0.9997623436107688,625.7642452264071
Sample-1-3,1077.4894288577152,1.875570335732558e-09,0.9997679219266634,621.9752891324688
