beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,200,5,0.1,1,2.288615,237.228478,929.222454,0.288615,37.228478,-70.777546,0.937502
2.0,200,5,0.1,2,1.625746,136.942227,1042.070211,-0.374254,-63.057773,42.070211,0.940919
2.0,200,5,0.1,3,1.858222,154.929571,999.638512,-0.141778,-45.070429,-0.361488,0.898501
2.0,200,5,0.1,4,4.026168,437.263365,851.868028,2.026168,237.263365,-148.131972,0.479225
2.0,200,5,0.1,5,0.434935,58.194434,1073.136481,-1.565065,-141.805566,73.136481,0.942102
2.0,200,5,0.1,6,1.750708,191.275781,1017.621446,-0.249292,-8.724219,17.621446,0.972348
2.0,200,5,0.1,7,1.895233,196.653537,983.781978,-0.104767,-3.346463,-16.218022,0.999251
2.0,200,5,0.1,8,1.404366,245.684542,984.961274,-0.595634,45.684542,-15.038726,0.958507
2.0,200,5,0.1,9,0.688350,73.285077,1088.173554,-1.311650,-126.714923,88.173554,0.993598
2.0,200,5,0.1,10,0.470661,50.725267,1047.650163,-1.529339,-149.274733,47.650163,0.960977
2.0,200,5,0.1,11,2.087027,198.408121,985.938176,0.087027,-1.591879,-14.061824,0.983257
2.0,200,5,0.1,12,2.037231,218.593498,975.940397,0.037231,18.593498,-24.059603,0.958058
2.0,200,5,0.1,13,2.621709,407.043720,870.632119,0.621709,207.043720,-129.367881,0.948071
2.0,200,5,0.1,14,2.296272,191.602769,1027.697375,0.296272,-8.397231,27.697375,0.942244
2.0,200,5,0.1,15,1.891847,208.787995,1037.017325,-0.108153,8.787995,37.017325,0.995995
2.0,200,5,0.1,16,1.813791,131.966768,976.841704,-0.186209,-68.033232,-23.158296,0.963215
2.0,200,5,0.1,17,0.514231,74.727256,1124.660799,-1.485769,-125.272744,124.660799,0.993313
2.0,200,5,0.1,18,2.060665,207.879548,1027.340276,0.060665,7.879548,27.340276,0.961923
2.0,200,5,0.1,19,2.166172,236.399257,956.450611,0.166172,36.399257,-43.549389,0.877512
2.0,200,5,0.1,20,0.696558,99.570904,1078.835302,-1.303442,-100.429096,78.835302,0.996237
2.0,200,5,0.1,21,2.685691,380.559133,844.161345,0.685691,180.559133,-155.838655,0.901912
2.0,200,5,0.1,22,1.010624,70.280740,1056.667134,-0.989376,-129.719260,56.667134,0.989667
2.0,200,5,0.1,23,2.250241,165.290647,1042.186653,0.250241,-34.709353,42.186653,0.940352
2.0,200,5,0.1,24,1.464088,179.032025,1021.871115,-0.535912,-20.967975,21.871115,0.980630
2.0,200,5,0.1,25,2.177614,251.061567,978.159233,0.177614,51.061567,-21.840767,0.979529
2.0,200,5,0.1,26,1.707085,215.476447,1021.587914,-0.292915,15.476447,21.587914,0.958808
2.0,200,5,0.1,27,1.257749,57.501981,1171.889487,-0.742251,-142.498019,171.889487,0.991551
2.0,200,5,0.1,28,1.907258,227.670822,984.329909,-0.092742,27.670822,-15.670091,0.833078
2.0,200,5,0.1,29,1.560728,142.334327,1017.909385,-0.439272,-57.665673,17.909385,0.968825
2.0,200,5,0.1,30,1.425516,301.284441,977.899678,-0.574484,101.284441,-22.100322,0.994006
2.0,200,5,0.1,31,1.565613,167.188317,1025.883170,-0.434387,-32.811683,25.883170,0.945879
2.0,200,5,0.1,32,0.880778,105.448545,1039.821696,-1.119222,-94.551455,39.821696,0.984908
2.0,200,5,0.1,33,2.008821,217.621820,994.461434,0.008821,17.621820,-5.538566,0.989198
2.0,200,5,0.1,34,1.732408,204.312949,1014.361909,-0.267592,4.312949,14.361909,0.997547
2.0,200,5,0.1,35,2.870348,323.129830,911.514920,0.870348,123.129830,-88.485080,0.901901
2.0,200,5,0.1,36,0.932235,83.293215,1100.009975,-1.067765,-116.706785,100.009975,0.804126
2.0,200,5,0.1,37,2.031237,127.591188,1020.164304,0.031237,-72.408812,20.164304,0.968546
2.0,200,5,0.1,38,1.031071,32.964303,1100.407139,-0.968929,-167.035697,100.407139,0.821868
2.0,200,5,0.1,39,0.865516,65.499769,1074.805191,-1.134484,-134.500231,74.805191,0.987249
2.0,200,5,0.1,40,3.706427,295.527849,924.955123,1.706427,95.527849,-75.044877,0.614127
2.0,200,5,0.1,41,1.123395,169.148441,992.379295,-0.876605,-30.851559,-7.620705,0.916747
2.0,200,5,0.1,42,0.615668,65.209444,1104.033800,-1.384332,-134.790556,104.033800,0.957245
2.0,200,5,0.1,43,0.550297,47.576388,1099.530881,-1.449703,-152.423612,99.530881,0.988851
2.0,200,5,0.1,44,0.731421,56.254064,1103.149515,-1.268579,-143.745936,103.149515,0.940460
2.0,200,5,0.1,45,1.408896,257.511568,979.393290,-0.591104,57.511568,-20.606710,0.965570
2.0,200,5,0.1,46,0.477965,31.809876,1099.008740,-1.522035,-168.190124,99.008740,0.983215
2.0,200,5,0.1,47,2.104984,295.207408,913.373973,0.104984,95.207408,-86.626027,0.979038
2.0,200,5,0.1,48,2.220162,107.733822,1080.072325,0.220162,-92.266178,80.072325,0.768351
2.0,200,5,0.1,49,1.029251,84.599630,1135.022764,-0.970749,-115.400370,135.022764,0.951131
2.0,200,5,0.1,50,1.541112,185.085349,975.216017,-0.458888,-14.914651,-24.783983,0.977020
2.0,200,5,0.1,51,1.954884,205.098312,1016.893954,-0.045116,5.098312,16.893954,0.987022
2.0,200,5,0.1,52,2.498092,346.561538,926.694664,0.498092,146.561538,-73.305336,0.943625
2.0,200,5,0.1,53,3.107666,240.291994,959.711496,1.107666,40.291994,-40.288504,0.854614
