beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,200,7,0,1,1.000919,119.319199,1094.134821,-0.999081,-80.680801,94.134821,0.946729
2.0,200,7,0,2,2.645575,205.643628,979.200606,0.645575,5.643628,-20.799394,0.951059
2.0,200,7,0,3,1.848128,200.230655,968.631841,-0.151872,0.230655,-31.368159,0.975432
2.0,200,7,0,4,4.606140,409.558014,820.515609,2.606140,209.558014,-179.484391,0.948826
2.0,200,7,0,5,0.834758,54.276143,1101.569896,-1.165242,-145.723857,101.569896,0.992577
2.0,200,7,0,6,14.945921,1085.199407,159.780933,12.945921,885.199407,-840.219067,0.972304
2.0,200,7,0,7,0.890338,103.057308,1075.579272,-1.109662,-96.942692,75.579272,0.969845
2.0,200,7,0,8,1.498712,182.895924,998.998715,-0.501288,-17.104076,-1.001285,0.964434
2.0,200,7,0,9,2.765301,231.778134,1012.696853,0.765301,31.778134,12.696853,0.971563
2.0,200,7,0,10,1.546619,184.731636,1011.128827,-0.453381,-15.268364,11.128827,0.951220
2.0,200,7,0,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,200,7,0,12,1.612001,235.235982,1028.943843,-0.387999,35.235982,28.943843,0.944640
2.0,200,7,0,13,1.852782,137.641015,1046.921122,-0.147218,-62.358985,46.921122,0.982877
2.0,200,7,0,14,1.729155,146.286609,994.320873,-0.270845,-53.713391,-5.679127,0.983978
2.0,200,7,0,15,14.886953,893.221035,338.396004,12.886953,693.221035,-661.603996,0.857671
2.0,200,7,0,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,200,7,0,17,1.023562,94.989117,1087.516601,-0.976438,-105.010883,87.516601,0.932109
2.0,200,7,0,18,14.844896,971.774901,213.745820,12.844896,771.774901,-786.254180,0.852810
2.0,200,7,0,19,2.537766,152.616381,1047.968465,0.537766,-47.383619,47.968465,0.916942
2.0,200,7,0,20,14.876477,886.103753,316.133204,12.876477,686.103753,-683.866796,0.934798
2.0,200,7,0,21,3.804684,472.720309,767.972069,1.804684,272.720309,-232.027931,0.966474
2.0,200,7,0,22,0.729716,114.958195,1063.114956,-1.270284,-85.041805,63.114956,0.964622
2.0,200,7,0,23,2.283882,250.867511,952.423299,0.283882,50.867511,-47.576701,0.933525
2.0,200,7,0,24,0.763903,52.924760,1097.068477,-1.236097,-147.075240,97.068477,0.972059
2.0,200,7,0,25,3.726045,201.737335,936.564274,1.726045,1.737335,-63.435726,0.970989
2.0,200,7,0,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,200,7,0,27,3.650716,293.785316,901.165956,1.650716,93.785316,-98.834044,0.875466
2.0,200,7,0,28,3.390765,405.450587,853.922519,1.390765,205.450587,-146.077481,0.930819
2.0,200,7,0,29,14.978978,1103.479580,138.581761,12.978978,903.479580,-861.418239,0.915739
2.0,200,7,0,30,1.369835,175.600010,1011.716871,-0.630165,-24.399990,11.716871,0.952494
2.0,200,7,0,31,1.468548,170.608953,1029.027031,-0.531452,-29.391047,29.027031,0.948866
2.0,200,7,0,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,200,7,0,33,1.617106,144.492196,1129.036273,-0.382894,-55.507804,129.036273,0.894789
2.0,200,7,0,34,14.816466,1049.642609,139.337889,12.816466,849.642609,-860.662111,0.931223
2.0,200,7,0,35,1.546187,291.831070,1047.987100,-0.453813,91.831070,47.987100,0.978617
2.0,200,7,0,36,0.630710,42.189094,1106.296889,-1.369290,-157.810906,106.296889,0.965313
2.0,200,7,0,37,3.180738,331.807315,869.420878,1.180738,131.807315,-130.579122,0.981487
2.0,200,7,0,38,14.999995,1100.815560,140.508979,12.999995,900.815560,-859.491021,0.962538
2.0,200,7,0,39,0.664327,56.448492,1109.187778,-1.335673,-143.551508,109.187778,0.987581
2.0,200,7,0,40,2.098736,124.887523,1052.718401,0.098736,-75.112477,52.718401,0.909158
2.0,200,7,0,41,5.387413,388.159966,807.718534,3.387413,188.159966,-192.281466,0.944098
2.0,200,7,0,42,14.999994,1163.081865,75.135889,12.999994,963.081865,-924.864111,0.860925
2.0,200,7,0,43,14.863684,1106.483578,193.306939,12.863684,906.483578,-806.693061,0.952842
2.0,200,7,0,44,0.991819,116.140075,1065.456730,-1.008181,-83.859925,65.456730,0.933346
2.0,200,7,0,45,0.790414,88.506765,1104.962994,-1.209586,-111.493235,104.962994,0.985046
2.0,200,7,0,46,1.681460,193.802085,986.553471,-0.318540,-6.197915,-13.446529,0.975450
2.0,200,7,0,47,0.786547,78.563873,1138.840300,-1.213453,-121.436127,138.840300,0.949301
2.0,200,7,0,48,14.999995,605.186471,613.911555,12.999995,405.186471,-386.088445,0.896315
2.0,200,7,0,49,NaN,NaN,NaN,NaN,NaN,NaN,NaN
