beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,1000,5,0.15,1,0.623236,164.442817,1570.376044,-1.376764,-835.557183,570.376044,0.962091
2.0,1000,5,0.15,2,0.938841,542.543314,1775.404849,-1.061159,-457.456686,775.404849,0.959421
2.0,1000,5,0.15,3,1.916233,1068.095812,913.666109,-0.083767,68.095812,-86.333891,0.990267
2.0,1000,5,0.15,4,2.581464,1434.233789,539.338313,0.581464,434.233789,-460.661687,0.911735
2.0,1000,5,0.15,5,2.953325,950.966491,758.683653,0.953325,-49.033509,-241.316347,0.727487
2.0,1000,5,0.15,6,1.005201,416.534512,1431.570598,-0.994799,-583.465488,431.570598,0.967121
2.0,1000,5,0.15,7,2.681838,1398.761083,954.377817,0.681838,398.761083,-45.622183,0.848887
2.0,1000,5,0.15,8,2.685457,1543.856106,1014.791853,0.685457,543.856106,14.791853,0.839726
2.0,1000,5,0.15,9,2.273009,1486.177774,550.588709,0.273009,486.177774,-449.411291,0.964401
2.0,1000,5,0.15,10,0.889898,375.561405,1118.383025,-1.110102,-624.438595,118.383025,0.929407
2.0,1000,5,0.15,11,2.308995,526.802305,1295.934767,0.308995,-473.197695,295.934767,0.934550
2.0,1000,5,0.15,12,0.492694,375.320355,1801.869404,-1.507306,-624.679645,801.869404,0.978997
2.0,1000,5,0.15,13,1.233537,784.235710,1090.001083,-0.766463,-215.764290,90.001083,0.953737
2.0,1000,5,0.15,14,1.264318,605.443586,1561.211007,-0.735682,-394.556414,561.211007,0.990855
2.0,1000,5,0.15,15,1.016897,471.325443,1475.835807,-0.983103,-528.674557,475.835807,0.995113
2.0,1000,5,0.15,16,1.734225,1081.148028,1101.853156,-0.265775,81.148028,101.853156,0.941361
2.0,1000,5,0.15,17,0.608785,295.231700,1493.074715,-1.391215,-704.768300,493.074715,0.991970
2.0,1000,5,0.15,18,2.307469,1336.895239,789.590336,0.307469,336.895239,-210.409664,0.931315
2.0,1000,5,0.15,19,0.694605,189.720598,1607.058722,-1.305395,-810.279402,607.058722,0.980611
2.0,1000,5,0.15,20,1.348423,919.833381,989.499720,-0.651577,-80.166619,-10.500280,0.986939
2.0,1000,5,0.15,21,0.688030,161.138128,1762.646203,-1.311970,-838.861872,762.646203,0.979289
2.0,1000,5,0.15,22,2.504415,658.500600,1054.520591,0.504415,-341.499400,54.520591,0.893490
2.0,1000,5,0.15,23,1.185077,320.708162,1438.708146,-0.814923,-679.291838,438.708146,0.829693
2.0,1000,5,0.15,24,1.352784,936.199904,1098.162019,-0.647216,-63.800096,98.162019,0.962770
2.0,1000,5,0.15,25,0.797573,695.792909,1134.778838,-1.202427,-304.207091,134.778838,0.946980
2.0,1000,5,0.15,26,1.171373,1060.082273,1164.404502,-0.828627,60.082273,164.404502,0.939158
2.0,1000,5,0.15,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,5,0.15,28,1.993560,1081.247388,769.149321,-0.006440,81.247388,-230.850679,0.942215
2.0,1000,5,0.15,29,1.236086,711.045236,1215.391618,-0.763914,-288.954764,215.391618,0.990104
2.0,1000,5,0.15,30,1.334387,421.455162,1530.952137,-0.665613,-578.544838,530.952137,0.890628
2.0,1000,5,0.15,31,1.925961,1285.961161,817.918399,-0.074039,285.961161,-182.081601,0.967382
2.0,1000,5,0.15,32,5.835034,486.169043,1645.706466,3.835034,-513.830957,645.706466,-20.052993
2.0,1000,5,0.15,33,1.517789,1087.879728,1071.121829,-0.482211,87.879728,71.121829,0.950539
2.0,1000,5,0.15,34,1.619339,639.404037,1362.138745,-0.380661,-360.595963,362.138745,0.979718
2.0,1000,5,0.15,35,1.611444,566.415795,1479.138545,-0.388556,-433.584205,479.138545,0.934266
2.0,1000,5,0.15,36,1.861103,956.701704,914.614249,-0.138897,-43.298296,-85.385751,0.809463
2.0,1000,5,0.15,37,2.236630,1049.113458,1124.731113,0.236630,49.113458,124.731113,0.930983
2.0,1000,5,0.15,38,0.812458,819.901169,1074.255566,-1.187542,-180.098831,74.255566,0.971208
2.0,1000,5,0.15,39,1.865212,895.164403,1094.852917,-0.134788,-104.835597,94.852917,0.986925
2.0,1000,5,0.15,40,1.519798,1240.232052,960.740810,-0.480202,240.232052,-39.259190,0.913388
2.0,1000,5,0.15,41,2.665177,1109.701868,973.355891,0.665177,109.701868,-26.644109,0.872208
2.0,1000,5,0.15,42,0.899242,578.546225,1163.909660,-1.100758,-421.453775,163.909660,0.991732
2.0,1000,5,0.15,43,1.322884,596.446502,1107.902208,-0.677116,-403.553498,107.902208,0.798693
2.0,1000,5,0.15,44,0.578464,478.690592,1147.308886,-1.421536,-521.309408,147.308886,0.955248
2.0,1000,5,0.15,45,2.072360,991.608317,784.279731,0.072360,-8.391683,-215.720269,0.972435
2.0,1000,5,0.15,46,0.877740,670.103066,1219.010184,-1.122260,-329.896934,219.010184,0.977996
