beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,1000,10,0,1,1.839987,701.563164,1119.351277,-0.160013,-298.436836,119.351277,0.924777
2.0,1000,10,0,2,0.775150,388.646901,1409.370340,-1.224850,-611.353099,409.370340,0.955556
2.0,1000,10,0,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,10,0,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,10,0,5,4.492384,1696.379488,271.983304,2.492384,696.379488,-728.016696,0.921966
2.0,1000,10,0,6,1.319152,622.515741,1476.435239,-0.680848,-377.484259,476.435239,0.984994
2.0,1000,10,0,7,2.016728,1002.034378,1156.645342,0.016728,2.034378,156.645342,0.932002
2.0,1000,10,0,8,1.711514,970.020530,1133.572023,-0.288486,-29.979470,133.572023,0.966635
2.0,1000,10,0,9,2.956649,931.388698,1432.247808,0.956649,-68.611302,432.247808,0.948006
2.0,1000,10,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,10,0,11,2.674569,1765.166512,384.290586,0.674569,765.166512,-615.709414,0.975900
2.0,1000,10,0,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,10,0,13,1.865893,1112.373123,981.198437,-0.134107,112.373123,-18.801563,0.949844
2.0,1000,10,0,14,1.405178,596.321306,1252.905940,-0.594822,-403.678694,252.905940,0.959569
2.0,1000,10,0,15,3.088841,1373.256765,604.279586,1.088841,373.256765,-395.720414,0.950919
2.0,1000,10,0,16,1.940705,1196.457939,959.205475,-0.059295,196.457939,-40.794525,0.980511
2.0,1000,10,0,17,1.895870,396.724989,1584.658623,-0.104130,-603.275011,584.658623,0.876152
2.0,1000,10,0,18,1.590412,983.355900,916.371650,-0.409588,-16.644100,-83.628350,0.965600
2.0,1000,10,0,19,1.979543,1067.693737,944.456217,-0.020457,67.693737,-55.543783,0.967689
2.0,1000,10,0,20,5.095303,2301.731016,12.490192,3.095303,1301.731016,-987.509808,0.959774
2.0,1000,10,0,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,10,0,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,10,0,23,1.113985,518.084102,1391.573970,-0.886015,-481.915898,391.573970,0.978193
2.0,1000,10,0,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,10,0,25,4.264471,2053.425491,42.842083,2.264471,1053.425491,-957.157917,0.944858
2.0,1000,10,0,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,10,0,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,10,0,28,1.157552,829.701372,1389.294122,-0.842448,-170.298628,389.294122,0.954952
2.0,1000,10,0,29,2.284553,1449.722078,565.690862,0.284553,449.722078,-434.309138,0.919388
2.0,1000,10,0,30,2.881867,1100.964101,811.031852,0.881867,100.964101,-188.968148,0.965059
2.0,1000,10,0,31,1.693540,912.849664,961.546520,-0.306460,-87.150336,-38.453480,0.956454
2.0,1000,10,0,32,3.769597,1231.904546,840.853744,1.769597,231.904546,-159.146256,0.977875
2.0,1000,10,0,33,1.306326,626.045141,1467.911974,-0.693674,-373.954859,467.911974,0.939689
2.0,1000,10,0,34,1.331579,641.566304,1245.658353,-0.668421,-358.433696,245.658353,0.960929
2.0,1000,10,0,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,10,0,36,1.713522,984.296673,1261.746301,-0.286478,-15.703327,261.746301,0.966656
2.0,1000,10,0,37,1.297736,955.050996,1063.616610,-0.702264,-44.949004,63.616610,0.972012
2.0,1000,10,0,38,3.185721,1898.036055,221.838299,1.185721,898.036055,-778.161701,0.965530
2.0,1000,10,0,39,4.213898,1729.932338,320.633407,2.213898,729.932338,-679.366593,0.906026
2.0,1000,10,0,40,2.252577,1137.819869,1005.184716,0.252577,137.819869,5.184716,0.930857
2.0,1000,10,0,41,3.537001,993.161567,922.527091,1.537001,-6.838433,-77.472909,0.972923
2.0,1000,10,0,42,0.735014,402.382185,1270.535706,-1.264986,-597.617815,270.535706,0.948606
2.0,1000,10,0,43,3.083065,1439.168615,507.409153,1.083065,439.168615,-492.590847,0.942294
2.0,1000,10,0,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,1000,10,0,45,1.740543,418.478974,1445.712334,-0.259457,-581.521026,445.712334,0.969512
2.0,1000,10,0,46,2.688403,1215.748746,897.073579,0.688403,215.748746,-102.926421,0.958506
2.0,1000,10,0,47,1.556633,962.871849,1082.539496,-0.443367,-37.128151,82.539496,0.840687
2.0,1000,10,0,48,2.252612,736.357651,1071.848677,0.252612,-263.642349,71.848677,0.970502
2.0,1000,10,0,49,2.266993,1051.366787,869.852585,0.266993,51.366787,-130.147415,0.981161
2.0,1000,10,0,50,1.791993,1261.174265,754.020600,-0.208007,261.174265,-245.979400,0.966639
