beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
7,1000,10,0.15,1,1.973456,418.795782,1624.882357,-5.026544,-581.204218,624.882357,0.947935
7,1000,10,0.15,2,2.919279,414.677686,1596.161692,-4.080721,-585.322314,596.161692,0.827672
7,1000,10,0.15,3,4.475446,607.673544,1377.282609,-2.524554,-392.326456,377.282609,0.004935
7,1000,10,0.15,4,1.535877,275.960648,1724.532617,-5.464123,-724.039352,724.532617,0.971319
7,1000,10,0.15,5,2.944852,486.403874,1541.056390,-4.055148,-513.596126,541.056390,0.933181
7,1000,10,0.15,6,1.790423,446.701007,1510.982851,-5.209577,-553.298993,510.982851,0.977964
7,1000,10,0.15,7,2.420357,259.255721,1757.298193,-4.579643,-740.744279,757.298193,0.940097
7,1000,10,0.15,8,2.961879,394.248415,1604.643074,-4.038121,-605.751585,604.643074,0.949242
7,1000,10,0.15,9,3.182979,778.487952,1185.381224,-3.817021,-221.512048,185.381224,0.896206
7,1000,10,0.15,10,2.427250,593.237699,1386.068454,-4.572750,-406.762301,386.068454,0.964829
7,1000,10,0.15,11,1.592080,352.071229,1618.910442,-5.407920,-647.928771,618.910442,0.968453
7,1000,10,0.15,12,2.876565,526.917530,1468.988523,-4.123435,-473.082470,468.988523,0.935539
7,1000,10,0.15,13,6.264804,452.604700,1536.884305,-0.735196,-547.395300,536.884305,-16.258829
7,1000,10,0.15,14,3.153368,788.003817,1246.648898,-3.846632,-211.996183,246.648898,0.816074
7,1000,10,0.15,15,2.972484,364.773289,1627.642573,-4.027516,-635.226711,627.642573,0.935070
7,1000,10,0.15,16,3.152784,348.614820,1608.105378,-3.847216,-651.385180,608.105378,0.909581
7,1000,10,0.15,17,2.114930,506.096931,1493.490323,-4.885070,-493.903069,493.490323,0.936641
7,1000,10,0.15,18,2.667950,439.410146,1580.679283,-4.332050,-560.589854,580.679283,0.936136
7,1000,10,0.15,19,3.602512,705.015556,1319.830775,-3.397488,-294.984444,319.830775,0.764634
7,1000,10,0.15,20,2.012839,310.120449,1526.786812,-4.987161,-689.879551,526.786812,0.968906
7,1000,10,0.15,21,1.984350,361.428916,1584.139039,-5.015650,-638.571084,584.139039,0.943994
7,1000,10,0.15,22,3.228491,675.760448,1336.628615,-3.771509,-324.239552,336.628615,0.887598
7,1000,10,0.15,23,2.000251,596.191683,1333.294585,-4.999749,-403.808317,333.294585,0.978106
7,1000,10,0.15,24,2.012891,273.426514,1690.908407,-4.987109,-726.573486,690.908407,0.872779
7,1000,10,0.15,25,2.615182,331.513250,1679.743496,-4.384818,-668.486750,679.743496,0.974303
7,1000,10,0.15,26,1.943691,399.975337,1529.834789,-5.056309,-600.024663,529.834789,0.981756
7,1000,10,0.15,27,1.030778,175.516635,1774.982988,-5.969222,-824.483365,774.982988,0.931964
7,1000,10,0.15,28,1.505644,341.757057,1626.777294,-5.494356,-658.242943,626.777294,0.926369
7,1000,10,0.15,29,3.127018,721.699628,1259.855433,-3.872982,-278.300372,259.855433,0.898042
7,1000,10,0.15,30,2.004887,408.422696,1575.689165,-4.995113,-591.577304,575.689165,0.920997
