beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
3,1000,7,0.2,1,2.396403,722.528450,1145.694140,-0.603597,-277.471550,145.694140,0.899803
3,1000,7,0.2,2,1.518732,880.946748,1146.584720,-1.481268,-119.053252,146.584720,0.952507
3,1000,7,0.2,3,1.108945,360.562637,1383.901898,-1.891055,-639.437363,383.901898,0.982064
3,1000,7,0.2,4,2.297436,1092.981749,880.555991,-0.702564,92.981749,-119.444009,0.925245
3,1000,7,0.2,5,1.005154,495.999530,1440.916486,-1.994846,-504.000470,440.916486,0.976221
3,1000,7,0.2,6,1.318884,588.072947,1411.521762,-1.681116,-411.927053,411.521762,0.957465
3,1000,7,0.2,7,2.593844,1158.786240,819.212700,-0.406156,158.786240,-180.787300,0.875268
3,1000,7,0.2,8,1.468294,549.524640,1406.776414,-1.531706,-450.475360,406.776414,0.763496
3,1000,7,0.2,9,2.543269,784.506155,1223.219833,-0.456731,-215.493845,223.219833,0.876160
3,1000,7,0.2,10,1.665441,711.680914,1334.524227,-1.334559,-288.319086,334.524227,0.978985
3,1000,7,0.2,11,1.955235,658.398987,1239.359954,-1.044765,-341.601013,239.359954,0.978024
3,1000,7,0.2,12,1.244079,378.588484,1724.957164,-1.755921,-621.411516,724.957164,0.953248
3,1000,7,0.2,13,1.735504,760.923761,1177.432966,-1.264496,-239.076239,177.432966,0.936557
3,1000,7,0.2,14,1.804930,888.249006,1205.277036,-1.195070,-111.750994,205.277036,0.855072
3,1000,7,0.2,15,2.982550,439.290630,1243.466887,-0.017450,-560.709370,243.466887,0.718798
3,1000,7,0.2,16,1.706200,651.168432,1177.597492,-1.293800,-348.831568,177.597492,0.940650
3,1000,7,0.2,17,1.369038,373.646577,1536.067389,-1.630962,-626.353423,536.067389,0.818016
3,1000,7,0.2,18,2.317354,1086.878493,901.953962,-0.682646,86.878493,-98.046038,0.863161
3,1000,7,0.2,19,2.220277,974.106758,1049.741641,-0.779723,-25.893242,49.741641,0.949828
3,1000,7,0.2,20,3.448122,1216.353439,774.558576,0.448122,216.353439,-225.441424,0.221789
3,1000,7,0.2,21,2.215505,543.663152,1537.956923,-0.784495,-456.336848,537.956923,0.911413
3,1000,7,0.2,22,1.485481,449.755514,1330.659347,-1.514519,-550.244486,330.659347,0.989162
3,1000,7,0.2,23,2.346794,998.971954,930.516845,-0.653206,-1.028046,-69.483155,0.853064
3,1000,7,0.2,24,3.010664,537.719927,1414.562026,0.010664,-462.280073,414.562026,0.716464
3,1000,7,0.2,25,2.174453,599.087592,1346.259101,-0.825547,-400.912408,346.259101,0.908602
3,1000,7,0.2,26,1.690620,1219.022153,964.013580,-1.309380,219.022153,-35.986420,0.865863
3,1000,7,0.2,27,2.280826,815.096183,1169.234437,-0.719174,-184.903817,169.234437,0.821737
3,1000,7,0.2,28,1.709785,458.360531,1389.655544,-1.290215,-541.639469,389.655544,0.955770
3,1000,7,0.2,29,2.556432,1164.752605,870.477345,-0.443568,164.752605,-129.522655,0.864727
3,1000,7,0.2,30,1.936308,319.791355,1608.598848,-1.063692,-680.208645,608.598848,0.975039
3,1000,7,0.2,31,1.867128,493.624111,1522.521779,-1.132872,-506.375889,522.521779,0.971446
3,1000,7,0.2,32,2.662816,709.883643,1350.998402,-0.337184,-290.116357,350.998402,0.776855
3,1000,7,0.2,33,2.035245,816.134154,1263.771828,-0.964755,-183.865846,263.771828,0.965421
3,1000,7,0.2,34,1.764486,655.323105,1349.336754,-1.235514,-344.676895,349.336754,0.924788
3,1000,7,0.2,35,0.563381,329.379079,1549.028668,-2.436619,-670.620921,549.028668,0.938001
3,1000,7,0.2,36,1.372417,597.539751,1276.735004,-1.627583,-402.460249,276.735004,0.939237
3,1000,7,0.2,37,1.716680,602.215566,1144.056129,-1.283320,-397.784434,144.056129,0.891963
3,1000,7,0.2,38,0.978002,584.632967,1368.079626,-2.021998,-415.367033,368.079626,0.931336
3,1000,7,0.2,39,1.076365,472.689088,1363.711963,-1.923635,-527.310912,363.711963,0.968438
3,1000,7,0.2,40,2.460049,695.776514,1241.095723,-0.539951,-304.223486,241.095723,0.881339
3,1000,7,0.2,41,0.651272,320.853355,1479.101360,-2.348728,-679.146645,479.101360,0.966319
3,1000,7,0.2,42,1.819869,919.661790,880.443955,-1.180131,-80.338210,-119.556045,0.994315
3,1000,7,0.2,43,2.543047,904.428934,1310.296780,-0.456953,-95.571066,310.296780,0.913229
3,1000,7,0.2,44,1.825930,567.626908,1443.452396,-1.174070,-432.373092,443.452396,0.846946
3,1000,7,0.2,45,1.702630,758.429311,1315.871730,-1.297370,-241.570689,315.871730,0.898832
3,1000,7,0.2,46,1.744557,208.079600,1594.563243,-1.255443,-791.920400,594.563243,0.942633
3,1000,7,0.2,47,1.232758,453.382016,1496.755496,-1.767242,-546.617984,496.755496,0.953536
3,1000,7,0.2,48,2.276787,670.587136,1281.943980,-0.723213,-329.412864,281.943980,0.925615
3,1000,7,0.2,49,1.635634,529.591485,1471.716947,-1.364366,-470.408515,471.716947,0.970192
3,1000,7,0.2,50,1.494134,747.897005,1161.204690,-1.505866,-252.102995,161.204690,0.977341
3,1000,7,0.2,51,3.538301,853.007409,1098.740582,0.538301,-146.992591,98.740582,0.125493
3,1000,7,0.2,52,1.793035,330.249568,1496.945500,-1.206965,-669.750432,496.945500,0.950878
3,1000,7,0.2,53,1.330448,649.110805,1250.809988,-1.669552,-350.889195,250.809988,0.979595
3,1000,7,0.2,54,1.301034,521.072972,1354.629299,-1.698966,-478.927028,354.629299,0.924324
3,1000,7,0.2,55,1.254068,437.545029,1237.681485,-1.745932,-562.454971,237.681485,0.875704
3,1000,7,0.2,56,2.385692,1083.255904,1050.486105,-0.614308,83.255904,50.486105,0.776675
3,1000,7,0.2,57,1.336199,382.695875,1534.700356,-1.663801,-617.304125,534.700356,0.952032
3,1000,7,0.2,58,1.943342,575.004209,1364.217330,-1.056658,-424.995791,364.217330,0.964930
3,1000,7,0.2,59,1.168990,555.570972,1279.129701,-1.831010,-444.429028,279.129701,0.929529
3,1000,7,0.2,60,2.170392,948.507522,1071.789024,-0.829608,-51.492478,71.789024,0.876575
3,1000,7,0.2,61,3.336036,547.317184,1238.117694,0.336036,-452.682816,238.117694,0.411312
3,1000,7,0.2,62,0.904515,325.527121,1672.333765,-2.095485,-674.472879,672.333765,0.974528
3,1000,7,0.2,63,1.890705,569.034064,1357.435924,-1.109295,-430.965936,357.435924,0.959352
3,1000,7,0.2,64,1.740278,559.608199,1324.470426,-1.259722,-440.391801,324.470426,0.942125
3,1000,7,0.2,65,2.171971,1216.405370,920.590283,-0.828029,216.405370,-79.409717,0.913802
3,1000,7,0.2,66,0.904674,213.200108,1813.331041,-2.095326,-786.799892,813.331041,0.913769
3,1000,7,0.2,67,0.724974,417.228247,1565.902031,-2.275026,-582.771753,565.902031,0.955206
3,1000,7,0.2,68,2.463090,770.584474,1085.236059,-0.536910,-229.415526,85.236059,0.901505
3,1000,7,0.2,69,1.322149,445.606767,1717.296039,-1.677851,-554.393233,717.296039,0.975408
3,1000,7,0.2,70,1.588299,521.307660,1548.945900,-1.411701,-478.692340,548.945900,0.908344
3,1000,7,0.2,71,2.080418,1312.497635,875.366220,-0.919582,312.497635,-124.633780,0.915753
3,1000,7,0.2,72,1.399137,820.841576,1156.933617,-1.600863,-179.158424,156.933617,0.983965
3,1000,7,0.2,73,2.550223,799.969956,936.683311,-0.449777,-200.030044,-63.316689,0.865084
3,1000,7,0.2,74,2.009100,399.023689,1518.488812,-0.990900,-600.976311,518.488812,0.955764
3,1000,7,0.2,75,1.208709,485.916294,1577.225174,-1.791291,-514.083706,577.225174,0.962395
3,1000,7,0.2,76,1.053116,437.178418,1387.631741,-1.946884,-562.821582,387.631741,0.989904
3,1000,7,0.2,77,1.864972,879.259139,1042.926116,-1.135028,-120.740861,42.926116,0.969354
3,1000,7,0.2,78,2.063953,422.266006,1526.584980,-0.936047,-577.733994,526.584980,0.936388
3,1000,7,0.2,79,0.809310,302.472277,1586.625283,-2.190690,-697.527723,586.625283,0.971806
3,1000,7,0.2,80,1.205352,511.851966,1374.004288,-1.794648,-488.148034,374.004288,0.819192
3,1000,7,0.2,81,1.124690,305.561315,1546.878608,-1.875310,-694.438685,546.878608,0.982706
3,1000,7,0.2,82,2.600607,609.864249,1317.261280,-0.399393,-390.135751,317.261280,0.863423
3,1000,7,0.2,83,1.383140,444.529673,1382.663835,-1.616860,-555.470327,382.663835,0.980572
