beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
1.5,1000,5,0,1,0.474201,307.702826,1252.764988,-1.025799,-692.297174,252.764988,0.990318
1.5,1000,5,0,2,3.182806,1453.295717,330.021572,1.682806,453.295717,-669.978428,0.980220
1.5,1000,5,0,3,2.145758,2196.842505,309.725021,0.645758,1196.842505,-690.274979,0.957087
1.5,1000,5,0,4,1.755666,1655.588598,639.680148,0.255666,655.588598,-360.319852,0.975561
1.5,1000,5,0,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.5,1000,5,0,6,0.830715,758.569644,1120.380454,-0.669285,-241.430356,120.380454,0.969818
1.5,1000,5,0,7,1.964212,1126.908928,735.257072,0.464212,126.908928,-264.742928,0.920340
1.5,1000,5,0,8,0.562267,478.489078,1830.971758,-0.937733,-521.510922,830.971758,0.995719
1.5,1000,5,0,9,2.563278,1236.920318,551.639980,1.063278,236.920318,-448.360020,0.979615
1.5,1000,5,0,10,1.043022,1094.797756,905.593774,-0.456978,94.797756,-94.406226,0.990624
1.5,1000,5,0,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.5,1000,5,0,12,1.184871,1281.820141,912.792735,-0.315129,281.820141,-87.207265,0.989627
1.5,1000,5,0,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.5,1000,5,0,14,0.664179,266.349647,1376.267580,-0.835821,-733.650353,376.267580,0.988926
1.5,1000,5,0,15,0.723212,240.306356,1511.530302,-0.776788,-759.693644,511.530302,0.977059
1.5,1000,5,0,16,1.729676,867.632961,1141.994738,0.229676,-132.367039,141.994738,0.974794
1.5,1000,5,0,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.5,1000,5,0,18,1.650639,1485.642985,778.779648,0.150639,485.642985,-221.220352,0.966776
1.5,1000,5,0,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN
