beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
5,5000,3,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,2,0.258887,219.035239,4415.996048,-4.741113,-4780.964761,3415.996048,0.991256
5,5000,3,0,3,14.830876,3741.341042,3064.046106,9.830876,-1258.658958,2064.046106,0.960267
5,5000,3,0,4,0.677449,1099.192552,2880.075600,-4.322551,-3900.807448,1880.075600,0.999835
5,5000,3,0,5,14.745335,4517.731930,2549.928913,9.745335,-482.268070,1549.928913,0.996835
5,5000,3,0,6,2.745593,5176.102506,1045.612228,-2.254407,176.102506,45.612228,1.000000
5,5000,3,0,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,9,0.525783,587.659748,5644.561659,-4.474217,-4412.340252,4644.561659,1.000000
5,5000,3,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,11,0.260277,227.565426,4874.659019,-4.739723,-4772.434574,3874.659019,0.990999
5,5000,3,0,12,0.813687,1173.161470,4675.961107,-4.186313,-3826.838530,3675.961107,0.999664
5,5000,3,0,13,1.157695,714.518977,5993.570057,-3.842305,-4285.481023,4993.570057,0.998575
5,5000,3,0,14,1.210004,726.448855,4686.313829,-3.789996,-4273.551145,3686.313829,0.999852
5,5000,3,0,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,18,0.439282,662.963185,4466.391880,-4.560718,-4337.036815,3466.391880,1.000000
5,5000,3,0,19,1.285674,2837.973160,3218.703699,-3.714326,-2162.026840,2218.703699,1.000000
5,5000,3,0,20,3.207168,4925.861445,171.122123,-1.792832,-74.138555,-828.877877,1.000000
5,5000,3,0,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,24,14.931558,4494.262075,864.661700,9.931558,-505.737925,-135.338300,0.968977
5,5000,3,0,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,26,0.657031,1573.166086,2636.969995,-4.342969,-3426.833914,1636.969995,0.999974
5,5000,3,0,27,2.437961,1973.500754,3937.547307,-2.562039,-3026.499246,2937.547307,1.000000
5,5000,3,0,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,29,0.695487,926.701583,4923.378630,-4.304513,-4073.298417,3923.378630,0.999448
5,5000,3,0,30,0.477697,800.255853,4367.927109,-4.522303,-4199.744147,3367.927109,1.000000
5,5000,3,0,31,14.999996,4909.546305,670.790049,9.999996,-90.453695,-329.209951,0.785388
5,5000,3,0,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,33,14.917361,4085.254530,2077.537863,9.917361,-914.745470,1077.537863,0.951020
5,5000,3,0,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,35,0.684833,1049.698317,4192.152973,-4.315167,-3950.301683,3192.152973,0.998812
5,5000,3,0,36,0.528172,964.660545,5754.261975,-4.471828,-4035.339455,4754.261975,0.998984
5,5000,3,0,37,1.451144,2727.125312,3827.348417,-3.548856,-2272.874688,2827.348417,1.000000
5,5000,3,0,38,14.708852,1797.958242,3280.164728,9.708852,-3202.041758,2280.164728,0.959184
5,5000,3,0,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,42,2.240917,2349.042686,4157.229070,-2.759083,-2650.957314,3157.229070,1.000000
5,5000,3,0,43,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,44,1.392419,425.684357,5209.106739,-3.607581,-4574.315643,4209.106739,0.998500
5,5000,3,0,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,46,0.504278,636.641692,5470.538933,-4.495722,-4363.358308,4470.538933,1.000000
5,5000,3,0,47,0.506559,313.163006,4668.860272,-4.493441,-4686.836994,3668.860272,1.000000
5,5000,3,0,48,0.311051,220.422695,5153.293318,-4.688949,-4779.577305,4153.293318,0.999895
5,5000,3,0,49,0.506579,397.160845,5048.168692,-4.493421,-4602.839155,4048.168692,1.000000
5,5000,3,0,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,51,0.303941,428.420419,4451.892294,-4.696059,-4571.579581,3451.892294,0.999995
5,5000,3,0,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,53,0.420047,555.208359,5469.338749,-4.579953,-4444.791641,4469.338749,1.000000
5,5000,3,0,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,57,14.998601,5972.242262,676.007023,9.998601,972.242262,-323.992977,0.947388
5,5000,3,0,58,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,59,1.113590,865.386738,4791.952884,-3.886410,-4134.613262,3791.952884,0.999836
5,5000,3,0,60,0.517946,843.116283,4791.393977,-4.482054,-4156.883717,3791.393977,0.999367
5,5000,3,0,61,0.635295,579.284984,5681.864369,-4.364705,-4420.715016,4681.864369,0.999992
5,5000,3,0,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,64,1.532393,3965.164211,2586.961179,-3.467607,-1034.835789,1586.961179,1.000000
5,5000,3,0,65,14.549600,2086.551333,3168.017765,9.549600,-2913.448667,2168.017765,0.984494
5,5000,3,0,66,2.693337,1917.479279,3404.904372,-2.306663,-3082.520721,2404.904372,1.000000
5,5000,3,0,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,69,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,70,1.963886,651.094960,5428.065852,-3.036114,-4348.905040,4428.065852,0.999914
5,5000,3,0,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,73,2.640873,3991.467803,1589.889470,-2.359127,-1008.532197,589.889470,1.000000
5,5000,3,0,74,3.921653,1249.830126,4235.214397,-1.078347,-3750.169874,3235.214397,1.000000
5,5000,3,0,75,0.752307,883.004927,5177.076012,-4.247693,-4116.995073,4177.076012,0.999206
5,5000,3,0,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,77,0.330526,200.704577,4708.374777,-4.669474,-4799.295423,3708.374777,0.999977
5,5000,3,0,78,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,79,0.473481,58.072731,5971.413094,-4.526519,-4941.927269,4971.413094,0.999869
5,5000,3,0,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,81,1.219161,867.999081,4860.042122,-3.780839,-4132.000919,3860.042122,0.999879
5,5000,3,0,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,84,0.874882,883.266093,5867.287294,-4.125118,-4116.733907,4867.287294,0.998669
5,5000,3,0,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,86,1.341739,687.782396,5167.291143,-3.658261,-4312.217604,4167.291143,0.999823
5,5000,3,0,87,2.031529,3659.018259,3877.433731,-2.968471,-1340.981741,2877.433731,1.000000
5,5000,3,0,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,90,0.703083,1048.997823,4545.310053,-4.296917,-3951.002177,3545.310053,0.998819
5,5000,3,0,91,1.249109,880.505515,4366.816123,-3.750891,-4119.494485,3366.816123,0.999951
5,5000,3,0,92,1.370876,2244.493595,3025.088005,-3.629124,-2755.506405,2025.088005,1.000000
5,5000,3,0,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,94,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,96,0.310158,171.206019,5936.227875,-4.689842,-4828.793981,4936.227875,0.997971
5,5000,3,0,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,98,0.782078,44.419221,5047.396752,-4.217922,-4955.580779,4047.396752,0.999999
5,5000,3,0,99,0.460757,241.813302,5373.347573,-4.539243,-4758.186698,4373.347573,1.000000
5,5000,3,0,100,2.085702,4214.430509,765.583277,-2.914298,-785.569491,-234.416723,1.000000
5,5000,3,0,101,14.698541,1617.485063,4560.618790,9.698541,-3382.514937,3560.618790,0.863791
5,5000,3,0,102,2.254561,1265.455984,4582.152802,-2.745439,-3734.544016,3582.152802,0.999998
5,5000,3,0,103,1.332924,1376.116925,5270.669741,-3.667076,-3623.883075,4270.669741,0.999986
5,5000,3,0,104,2.597547,801.581074,5208.595929,-2.402453,-4198.418926,4208.595929,0.999990
5,5000,3,0,105,0.393134,481.844504,4601.650242,-4.606866,-4518.155496,3601.650242,1.000000
5,5000,3,0,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,107,0.809628,1679.326417,4203.310976,-4.190372,-3320.673583,3203.310976,0.999966
5,5000,3,0,108,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,110,0.189767,228.188003,3984.751389,-4.810233,-4771.811997,2984.751389,0.999956
5,5000,3,0,111,0.674059,756.368877,3457.720408,-4.325941,-4243.631123,2457.720408,0.999207
5,5000,3,0,112,0.439211,355.621556,5559.182068,-4.560789,-4644.378444,4559.182068,1.000000
5,5000,3,0,113,1.405561,1521.692623,4919.859461,-3.594439,-3478.307377,3919.859461,0.999994
5,5000,3,0,114,2.838297,2880.455134,3010.177915,-2.161703,-2119.544866,2010.177915,1.000000
5,5000,3,0,115,2.572128,3651.489143,1606.397305,-2.427872,-1348.510857,606.397305,1.000000
5,5000,3,0,116,1.296173,1160.514755,5340.658897,-3.703827,-3839.485245,4340.658897,0.999963
5,5000,3,0,117,0.658349,401.519216,4985.776270,-4.341651,-4598.480784,3985.776270,1.000000
5,5000,3,0,118,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,5000,3,0,119,0.844204,1010.686137,4817.790206,-4.155796,-3989.313863,3817.790206,0.999337
5,5000,3,0,120,0.505485,528.625928,4598.395685,-4.494515,-4471.374072,3598.395685,1.000000
