beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
5,200,7,0.1,1,0.895222,35.061023,1130.872931,-4.104778,-164.938977,130.872931,0.968249
5,200,7,0.1,2,0.881201,35.652590,1181.593626,-4.118799,-164.347410,181.593626,0.985397
5,200,7,0.1,3,3.443174,112.198780,1079.634761,-1.556826,-87.801220,79.634761,0.914147
5,200,7,0.1,4,2.521151,129.194653,1059.076648,-2.478849,-70.805347,59.076648,0.960302
5,200,7,0.1,5,3.248933,95.219779,1088.413482,-1.751067,-104.780221,88.413482,0.920319
5,200,7,0.1,6,3.005366,141.796768,1054.094053,-1.994634,-58.203232,54.094053,0.929446
5,200,7,0.1,7,3.395589,94.622036,1092.084762,-1.604411,-105.377964,92.084762,0.945715
5,200,7,0.1,8,1.215001,59.333432,1139.325768,-3.784999,-140.666568,139.325768,0.977572
5,200,7,0.1,9,1.801618,76.202393,1110.643044,-3.198382,-123.797607,110.643044,0.997822
5,200,7,0.1,10,4.714070,157.123100,1043.060710,-0.285930,-42.876900,43.060710,0.385003
5,200,7,0.1,11,0.840141,25.721335,1157.861889,-4.159859,-174.278665,157.861889,0.982514
5,200,7,0.1,12,1.768795,49.984679,1150.309480,-3.231205,-150.015321,150.309480,0.962239
5,200,7,0.1,13,1.666688,113.330851,1068.645783,-3.333312,-86.669149,68.645783,0.888961
5,200,7,0.1,14,3.281694,129.310003,1082.751357,-1.718306,-70.689997,82.751357,0.950903
5,200,7,0.1,15,0.762477,26.810089,1149.625399,-4.237523,-173.189911,149.625399,0.976428
5,200,7,0.1,16,1.113159,60.153635,1089.683616,-3.886841,-139.846365,89.683616,0.978799
5,200,7,0.1,17,1.783360,108.386755,1106.915989,-3.216640,-91.613245,106.915989,0.845525
5,200,7,0.1,18,0.824353,44.579328,1156.510550,-4.175647,-155.420672,156.510550,0.987123
5,200,7,0.1,19,1.197154,47.028626,1154.318015,-3.802846,-152.971374,154.318015,0.909638
5,200,7,0.1,20,2.542851,153.119985,1071.955700,-2.457149,-46.880015,71.955700,0.919000
5,200,7,0.1,21,3.166939,75.740118,1116.865894,-1.833061,-124.259882,116.865894,0.993291
5,200,7,0.1,22,3.509433,191.128445,997.054323,-1.490567,-8.871555,-2.945677,0.884700
5,200,7,0.1,23,2.512211,99.911394,1067.729617,-2.487789,-100.088606,67.729617,0.932677
5,200,7,0.1,24,4.022277,123.125178,1038.767320,-0.977723,-76.874822,38.767320,0.773082
5,200,7,0.1,25,2.754375,117.452502,1063.463974,-2.245625,-82.547498,63.463974,0.956397
5,200,7,0.1,26,3.418705,196.913546,999.183945,-1.581295,-3.086454,-0.816055,0.850551
5,200,7,0.1,27,1.883979,70.945671,1143.460979,-3.116021,-129.054329,143.460979,0.958226
5,200,7,0.1,28,2.389732,59.209341,1141.564531,-2.610268,-140.790659,141.564531,0.907169
