beta_true,eta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
7,1000,5,0,1,12.394130,986.184642,951.208044,5.394130,-13.815358,-48.791956,0.710741
7,1000,5,0,2,1.071768,209.246272,1750.645089,-5.928232,-790.753728,750.645089,0.980165
7,1000,5,0,3,0.878774,132.718091,1812.396851,-6.121226,-867.281909,812.396851,0.995868
7,1000,5,0,4,14.999995,1927.507312,141.089751,7.999995,927.507312,-858.910249,0.792101
7,1000,5,0,5,0.873159,120.071623,1857.505880,-6.126841,-879.928377,857.505880,0.922941
7,1000,5,0,6,0.828184,127.731182,1836.508866,-6.171816,-872.268818,836.508866,0.991840
7,1000,5,0,7,14.999994,1227.252271,801.963464,7.999994,227.252271,-198.036536,0.871098
7,1000,5,0,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,9,3.364164,150.884351,1945.246595,-3.635836,-849.115649,945.246595,0.983738
7,1000,5,0,10,14.914505,1887.390271,172.354678,7.914505,887.390271,-827.645322,0.973723
7,1000,5,0,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,13,14.999996,1692.702166,227.077319,7.999996,692.702166,-772.922681,0.787608
7,1000,5,0,14,1.589284,316.006119,1662.652601,-5.410716,-683.993881,662.652601,0.991936
7,1000,5,0,15,6.086155,628.359195,1341.293881,-0.913845,-371.640805,341.293881,0.973576
7,1000,5,0,16,3.038762,694.913659,1314.801840,-3.961238,-305.086341,314.801840,0.959332
7,1000,5,0,17,2.698347,157.399897,1870.403350,-4.301653,-842.600103,870.403350,0.870686
7,1000,5,0,18,2.349087,579.998502,1272.690563,-4.650913,-420.001498,272.690563,0.924099
7,1000,5,0,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,20,14.601660,1366.289082,652.164494,7.601660,366.289082,-347.835506,0.952287
7,1000,5,0,21,0.595745,189.563931,1716.005647,-6.404255,-810.436069,716.005647,0.972798
7,1000,5,0,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,23,2.443260,153.229837,1722.541867,-4.556740,-846.770163,722.541867,0.945433
7,1000,5,0,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,25,14.881779,1482.313818,565.731599,7.881779,482.313818,-434.268401,0.863751
7,1000,5,0,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,28,2.276315,465.992220,1616.751969,-4.723685,-534.007780,616.751969,0.994490
7,1000,5,0,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,32,8.417494,798.493443,1215.666991,1.417494,-201.506557,215.666991,0.958542
7,1000,5,0,33,14.855335,1508.359708,497.170061,7.855335,508.359708,-502.829939,0.861693
7,1000,5,0,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,36,1.740455,193.855191,1822.898570,-5.259545,-806.144809,822.898570,0.996536
7,1000,5,0,37,2.424511,615.728476,1357.350451,-4.575489,-384.271524,357.350451,0.989051
7,1000,5,0,38,4.568005,402.575924,1637.391288,-2.431995,-597.424076,637.391288,0.988506
7,1000,5,0,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,40,0.500982,61.034670,1975.002962,-6.499018,-938.965330,975.002962,0.929990
7,1000,5,0,41,4.272620,494.326464,1459.187338,-2.727380,-505.673536,459.187338,0.966870
7,1000,5,0,42,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,43,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,1000,5,0,45,2.316230,180.942759,1757.490231,-4.683770,-819.057241,757.490231,0.938901
