train_loss,val_loss
1.3174837455153465,1.243463158607483
1.0231764614582062,0.9056107401847839
0.7738785743713379,0.6440086960792542
0.5955309476703405,0.5268594622612
0.5138414967805147,0.49004751443862915
0.5026099635288119,0.43808677792549133
0.49525752291083336,0.4556289315223694
0.4770959848538041,0.4221312403678894
0.46307933516800404,0.42195940017700195
0.4650806048884988,0.4210144877433777
0.4604195076972246,0.43457546830177307
0.46169639471918344,0.4337829351425171
0.44882586784660816,0.41571101546287537
0.4559527998790145,0.41495805978775024
0.44842858985066414,0.41466376185417175
0.446251573972404,0.41737356781959534
0.45538966450840235,0.4084404408931732
0.448380084708333,0.4084184169769287
0.44598857685923576,0.40908053517341614
0.44485539104789495,0.40870293974876404
0.4455387033522129,0.4057603180408478
0.44453640654683113,0.4061858057975769
0.43790961615741253,0.4079630672931671
0.4424331169575453,0.4199954569339752
0.43944750539958477,0.4142269194126129
0.4389980901032686,0.4086056649684906
0.4455545134842396,0.4186510741710663
0.43822765722870827,0.4216158092021942
0.42976878955960274,0.42381975054740906
0.4316422715783119,0.4120106101036072
0.4280872391536832,0.4156379997730255
0.4291015528142452,0.40259870886802673
0.4308926248922944,0.42693233489990234
0.43250703904777765,0.4088790714740753
0.4335507992655039,0.40665480494499207
0.42712006624788046,0.4141717553138733
0.42241515405476093,0.4037012457847595
0.42291819863021374,0.4112032353878021
0.43176788184791803,0.41149285435676575
0.4430636689066887,0.41599777340888977
0.43240667320787907,0.40955671668052673
0.4294689102098346,0.41233623027801514
0.4301654323935509,0.4068726897239685
0.4299289034679532,0.40879037976264954
0.42475788854062557,0.404746413230896
0.4260603804141283,0.40567678213119507
0.43414816725999117,0.4061987102031708
0.4190976032987237,0.4100435972213745
0.42189787700772285,0.40803229808807373
0.4247569087892771,0.4094823896884918
0.4177088914439082,0.40636658668518066
0.409821106120944,0.41132494807243347
0.4152077464386821,0.4046533405780792
0.41619879845529795,0.41457679867744446
0.42625936307013035,0.4066045582294464
0.41570333391427994,0.40579357743263245
0.42066693119704723,0.40279051661491394
0.4103088425472379,0.4062195420265198
0.4188108742237091,0.40763962268829346
0.41427865345031023,0.40198805928230286
0.41314027830958366,0.40528497099876404
0.40673142671585083,0.40663349628448486
0.41413191240280867,0.4063678979873657
0.4133693855255842,0.40803125500679016
0.41006074752658606,0.4047932028770447
0.4220683164894581,0.40302273631095886
0.41653113160282373,0.41264915466308594
0.40470037516206503,0.4084770381450653
0.41204659454524517,0.4090713560581207
0.4217448113486171,0.40024879574775696
0.41370230820029974,0.4090573191642761
0.41228117514401674,0.411199152469635
0.4226165609434247,0.4070088863372803
0.410739628598094,0.4084028899669647
0.40501024201512337,0.40692493319511414
0.4131027441471815,0.4052087962627411
0.40683518536388874,0.40760567784309387
0.40362037532031536,0.4081801176071167
0.4205699022859335,0.4088997542858124
0.4149226350709796,0.4095500409603119
0.4117306098341942,0.407030314207077
0.40710638370364904,0.4057909846305847
0.4146186066791415,0.4070793092250824
0.4056047545745969,0.4104335308074951
0.41211536433547735,0.40626123547554016
0.4139886228367686,0.4056474268436432
0.40904457587748766,0.4087141454219818
0.41697759088128805,0.40680867433547974
0.4071869309991598,0.40489810705184937
0.40927431266754866,0.4059261381626129
0.4131694231182337,0.41005071997642517
0.4074327563866973,0.4069525897502899
0.411831128410995,0.4070936441421509
0.40279034432023764,0.40842658281326294
0.41706814523786306,0.413804829120636
0.4068606114014983,0.40770867466926575
0.40856664907187223,0.4068812429904938
0.40741756092756987,0.407638281583786
0.4075838504359126,0.40450283885002136
0.410762925632298,0.4066724181175232
