train_loss,val_loss
1.2107549272477627,1.1401402950286865
0.9197920076549053,0.8143361806869507
0.7036166749894619,0.629409909248352
0.5825260803103447,0.5306366086006165
0.526274137198925,0.5088939070701599
0.510407067835331,0.4891401529312134
0.5050146020948887,0.48726487159729004
0.507178969681263,0.4793466031551361
0.5016838815063238,0.4871102571487427
0.4941006200388074,0.4815600514411926
0.4934181971475482,0.4651866853237152
0.4870049972087145,0.4581619203090668
0.49318079464137554,0.46695226430892944
0.4817145951092243,0.46612444519996643
0.49491681437939405,0.4631795287132263
0.48305490519851446,0.46489599347114563
0.47925030160695314,0.46180644631385803
0.4786453051492572,0.4684871435165405
0.48947556782513857,0.46361643075942993
0.4839986339211464,0.4698830544948578
0.4772248640656471,0.4596227705478668
0.48061795998364687,0.45634302496910095
0.47679709643125534,0.4530644118785858
0.4633614281192422,0.45344966650009155
0.47108442429453135,0.4517885744571686
0.46930133644491434,0.453046590089798
0.46944726165384054,0.4561677575111389
0.47104613669216633,0.45484459400177
0.46692038886249065,0.45223304629325867
0.4672311460599303,0.4444984197616577
0.46418603882193565,0.45334187150001526
0.4755025850608945,0.4487895667552948
0.47417548578232527,0.4501732885837555
0.4605885734781623,0.45297864079475403
0.47241324838250875,0.44779929518699646
0.46327576972544193,0.45340943336486816
0.46577210910618305,0.4490302801132202
0.46233196184039116,0.45014864206314087
0.4617196395993233,0.44876161217689514
0.4676219765096903,0.44669634103775024
0.4634922416880727,0.44634318351745605
0.4661458432674408,0.443090558052063
0.46143608447164297,0.44858938455581665
0.4648775923997164,0.44472217559814453
0.458075356669724,0.44539782404899597
0.4607946127653122,0.446889191865921
0.46664580795913935,0.44815441966056824
0.4626829158514738,0.4463348686695099
0.45785909052938223,0.44382575154304504
0.4592170948162675,0.45208612084388733
0.45727013796567917,0.44275471568107605
0.4610086278989911,0.44842231273651123
0.45695373974740505,0.4455822706222534
0.4641655283048749,0.44302472472190857
0.45551428012549877,0.4555315673351288
0.45800225250422955,0.4491695463657379
0.45565597619861364,0.4451195001602173
0.4527274267747998,0.4483463764190674
0.44966364558786154,0.44513416290283203
0.4643153762444854,0.44289910793304443
0.45796751976013184,0.4443979263305664
0.45445387810468674,0.4424687325954437
0.44995525758713484,0.44827941060066223
0.45398298371583223,0.44486600160598755
0.45051671750843525,0.4486478269100189
0.4541316796094179,0.4455987811088562
0.46046642307192087,0.4442156255245209
0.45217845402657986,0.44846850633621216
0.45824095234274864,0.44342339038848877
0.45271167531609535,0.4426163136959076
0.4541142787784338,0.441403865814209
0.4587887888774276,0.44413989782333374
0.4541219538077712,0.44387149810791016
0.4537756200879812,0.4483034610748291
0.44639086350798607,0.4438207447528839
0.4541544420644641,0.44245585799217224
0.45106586534529924,0.4422507584095001
0.4517221264541149,0.4455052316188812
0.45365446247160435,0.44378402829170227
0.4604945117607713,0.450191468000412
0.4519474869593978,0.442391961812973
0.46295219380408525,0.4391852617263794
0.45023826975375414,0.44448408484458923
0.45350027922540903,0.4421252906322479
0.4500576416030526,0.4422442615032196
0.4493705006316304,0.4416930377483368
0.4498845422640443,0.43994322419166565
0.45213014259934425,0.44650545716285706
0.4523153770714998,0.44383004307746887
0.456996257416904,0.45436036586761475
0.4580497592687607,0.44352927803993225
0.44778598193079233,0.4447452127933502
0.4590548053383827,0.44420087337493896
0.45003471057862043,0.44741812348365784
0.4528306946158409,0.4418463110923767
0.4460008079186082,0.4438461661338806
0.45366209279745817,0.44324859976768494
0.44583077263087034,0.4443853795528412
0.4458469720557332,0.440657377243042
0.4464746518060565,0.44169652462005615
0.4388809911906719,0.4395766258239746
0.4465064834803343,0.44392624497413635
0.446722112596035,0.44234031438827515
0.45296258572489023,0.43758296966552734
0.45522421784698963,0.44239845871925354
0.45197925344109535,0.4381290674209595
0.44975493010133505,0.43762609362602234
0.4502410842105746,0.44521665573120117
0.4503543647006154,0.4399431645870209
0.441663128323853,0.4384126365184784
0.4513052888214588,0.43926745653152466
0.45006838347762823,0.4419940710067749
0.45339486189186573,0.4390239715576172
0.44538491405546665,0.440924733877182
0.45036004949361086,0.44314005970954895
0.44727552216500044,0.4412609338760376
0.44803137332201004,0.4415062367916107
0.4452785234898329,0.4420633316040039
0.44740250054746866,0.44075554609298706
0.44623112585395575,0.4445677697658539
0.45727851148694754,0.44013711810112
0.44680754002183676,0.4451309144496918
0.4478633999824524,0.44046324491500854
0.452405558899045,0.44245296716690063
0.44816603045910597,0.44244974851608276
0.44593111984431744,0.44467997550964355
0.4412249345332384,0.44483858346939087
0.448616330511868,0.4458742141723633
0.4494471522048116,0.44890397787094116
0.4529724670574069,0.4462127387523651
0.4457596782594919,0.44274601340293884
0.4462035736069083,0.4428579807281494
0.4422497060149908,0.4411740005016327
0.45049140602350235,0.4419460594654083
