beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
2.5,1.0,0.1,0.1,7,0,0.0,2.959471235839026,1.0381189010563,0.0,0.7590672650006376,True,81.50959992781281,success
2.5,1.0,0.1,0.1,7,0,0.1,2.959471235839026,1.0381189010563,0.0,0.7590672650006376,True,75.88830008171499,success
2.5,1.0,0.1,0.1,7,0,0.2,2.9246806571269817,1.0250107380158655,0.011931779228880881,0.7489499295910875,True,83.39400007389486,success
2.5,1.0,0.1,0.1,7,0,0.3,2.6563981594802395,0.8945369045299117,0.12527438561216675,0.552174822305847,True,86.66340005584061,success
2.5,1.0,0.1,0.1,7,1,0.0,1.3874593901812857,0.7156067709260151,0.33873515359917167,0.9174402021355471,True,98.23090001009405,success
2.5,1.0,0.1,0.1,7,1,0.1,1.128978411156887,0.6473693875507299,0.39822060773543644,0.9314614239465983,True,109.7246001008898,success
2.5,1.0,0.1,0.1,7,1,0.2,1.0558133236236187,0.6293938096231837,0.41353450940531955,0.9344566574847846,True,97.56139991804957,success
2.5,1.0,0.1,0.1,7,1,0.3,1.0128133261129741,0.6189826971287941,0.4222233015279583,0.9356723699677104,True,97.11620002053678,success
2.5,1.0,0.1,0.1,7,2,0.0,1.500658992358018,0.7828275202441607,0.17483687201486572,0.9444122264089758,True,95.03940003924072,success
2.5,1.0,0.1,0.1,7,2,0.1,1.4080166316366236,0.7488045858802901,0.2027587718938608,0.9465476362336104,True,94.80590000748634,success
2.5,1.0,0.1,0.1,7,2,0.2,1.3510564097791462,0.7271440779530925,0.2198665833970481,0.9465689136670429,True,88.27459998428822,success
2.5,1.0,0.1,0.1,7,2,0.3,1.3098226046147297,0.710764518990637,0.23233893731151303,0.9454901383093223,True,91.60070004872978,success
2.5,1.0,0.1,0.1,7,3,0.0,1.6940563253638965,0.5592329432509473,0.46628699760056475,0.9842860540263924,True,98.89010014012456,success
2.5,1.0,0.1,0.1,7,3,0.1,1.5251652679170766,0.5247878205154938,0.49751575931096265,0.9841640922736498,True,103.69920008815825,success
2.5,1.0,0.1,0.1,7,3,0.2,1.4351987790582301,0.5066198821315038,0.5136741938054692,0.9829856562953848,True,97.85629995167255,success
2.5,1.0,0.1,0.1,7,3,0.3,1.3724054382887516,0.49391510336046635,0.5247700707803256,0.9814041984355762,True,115.94929988496006,success
2.5,1.0,0.1,0.1,7,4,0.0,3.7097410670595403,1.4762601706664473,0.0,0.8593523607915796,True,69.72269993275404,success
2.5,1.0,0.1,0.1,7,4,0.1,3.6395877914768997,1.451190857846493,0.02414852413390739,0.8549678897382356,True,76.85519987717271,success
2.5,1.0,0.1,0.1,7,4,0.2,2.9295582156192412,1.1743291830059888,0.2838936798231891,0.7533887042491962,True,76.36609999462962,success
2.5,1.0,0.1,0.1,7,4,0.3,2.664922596483045,1.020783791612254,0.41661707252913277,0.5462668333728908,True,79.28030006587505,success
2.5,1.0,0.1,0.1,7,5,0.0,2.0648496549420097,1.270656333758122,0.0,0.950079463154492,True,73.82689998485148,success
2.5,1.0,0.1,0.1,7,5,0.1,2.0648496549420097,1.270656333758122,0.0,0.950079463154492,True,75.29970002360642,success
2.5,1.0,0.1,0.1,7,5,0.2,2.0648496549420097,1.270656333758122,0.0,0.950079463154492,True,73.96729988977313,success
2.5,1.0,0.1,0.1,7,5,0.3,1.8394441513872384,1.174895845149616,0.08832933106795522,0.9398354737993483,True,87.46690000407398,success
2.5,1.0,0.1,0.1,7,6,0.0,1.772679267675168,0.9832337525685133,0.0,0.9635255760476509,True,82.12770009413362,success
2.5,1.0,0.1,0.1,7,6,0.1,1.6318457756637248,0.9351564519997752,0.04430473664387376,0.9639065315645866,True,88.43150013126433,success
2.5,1.0,0.1,0.1,7,6,0.2,1.432117633241835,0.8693667934215413,0.10423563336684971,0.9633465594705576,True,92.21770009025931,success
2.5,1.0,0.1,0.1,7,6,0.3,1.3245859252016476,0.8352977022990185,0.13484628677051766,0.9620274494304544,True,89.9652000516653,success
2.5,1.0,0.1,0.1,7,7,0.0,2.145735827514357,0.8200328568170457,0.2564326316944701,0.9344182685359761,True,95.89870017953217,success
2.5,1.0,0.1,0.1,7,7,0.1,1.477310793520469,0.6414484391833835,0.4187121962263285,0.9466510266851513,True,102.14320011436939,success
2.5,1.0,0.1,0.1,7,7,0.2,1.3346961656188454,0.6057632909637584,0.4496999787021712,0.9485926599394909,True,95.05580016411841,success
2.5,1.0,0.1,0.1,7,7,0.3,1.2552654394539644,0.5861757254623123,0.4662740189876269,0.9489033581731475,True,96.88199986703694,success
