beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status,cohort
1.5,1.0,0.1,0.1,10,987,0.94,1.4419305689045818,1.0626242051782937,0.17277056744476546,0.9201188656413162,True,32.5594000005367,success,0.5
1.5,1.0,0.1,0.1,10,987,0.96,1.437705830370419,1.0587241350696561,0.17531152880575557,0.9171097848423508,True,32.702900000003865,success,0.5
1.5,1.0,0.1,0.1,10,987,0.98,1.4337118215335258,1.054817545040815,0.17781896813058107,0.913909315091427,True,34.13729999920179,success,0.5
1.5,1.0,0.1,0.1,10,987,1.0,1.4299467146381168,1.0508970012164451,0.18029736920518633,0.9104966599824629,True,32.7290000004723,success,0.5
1.5,1.0,0.1,0.1,10,988,0.52,1.3538642174666862,1.2204905112340916,0.10703825791006734,0.9584123627414051,True,33.167499999763095,success,0.5
1.5,1.0,0.1,0.1,10,988,0.54,1.3499875736701998,1.2174220467892165,0.10915060051203414,0.957778312829143,True,33.368399999744724,success,0.5
1.5,1.0,0.1,0.1,10,988,0.56,1.346217821462877,1.2143959715963013,0.11121955493768447,0.9571163297811138,True,33.42280000106257,success,0.5
1.5,1.0,0.1,0.1,10,988,0.58,1.3425503641880854,1.211409182889949,0.11324759707349488,0.9564256121998942,True,34.53520000039134,success,0.5
1.5,1.0,0.1,0.1,10,988,0.6,1.3389810004769194,1.2084587991769455,0.11523701229791637,0.9557052881093031,True,34.215000001495355,success,0.5
1.5,1.0,0.1,0.1,10,988,0.62,1.3355058502250896,1.2055421099737889,0.11718993376537774,0.9549544064631758,True,34.73440000016126,success,0.5
1.5,1.0,0.1,0.1,10,988,0.64,1.3321214217813067,1.2026565344694147,0.11910835349812762,0.9541719218535974,True,32.77200000047742,success,0.5
1.5,1.0,0.1,0.1,10,988,0.66,1.3288240360414452,1.1997997855722187,0.12099413662940217,0.9533567762521977,True,34.63510000074166,success,0.5
1.5,1.0,0.1,0.1,10,988,0.68,1.3256104775965547,1.196969631696359,0.1228490340608642,0.9525077947036417,True,33.96280000015395,success,0.5
1.5,1.0,0.1,0.1,10,988,0.7,1.3224790907294415,1.19416351456239,0.12467469349562228,0.9516234867703838,True,33.14890000001469,success,0.5
1.5,1.0,0.1,0.1,10,988,0.72,1.3194278278797147,1.1913791746758577,0.1264726698568396,0.950702343918988,True,33.16050000103132,success,0.5
1.5,1.0,0.1,0.1,10,988,0.74,1.3164504371943608,1.1886158909661697,0.12824443510494377,0.949743527361223,True,38.64210000028834,success,0.5
1.5,1.0,0.1,0.1,10,988,0.76,1.3135504415550858,1.185869858746485,0.12999138343003153,0.9487443947049603,True,64.43180000132998,success,0.5
1.5,1.0,0.1,0.1,10,988,0.78,1.3107190622324414,1.1831414488768623,0.13171484373550812,0.9477044267384996,True,37.285700000211364,success,0.5
1.5,1.0,0.1,0.1,10,988,0.8,1.3079602179133953,1.180426962545315,0.13341608069462232,0.9466206675360669,True,35.16189999936614,success,0.5
1.5,1.0,0.1,0.1,10,988,0.82,1.3052682943095155,1.1777259388145824,0.13509630539635986,0.9454918379423911,True,33.702499998980784,success,0.5
1.5,1.0,0.1,0.1,10,988,0.84,1.3026440454624089,1.1750359097436065,0.13675667890031326,0.9443153017203515,True,38.43860000051791,success,0.5
1.5,1.0,0.1,0.1,10,988,0.86,1.3000873935822579,1.1723547629874385,0.13839831805667804,0.9430884046959597,True,34.10299999995914,success,0.5
1.5,1.0,0.1,0.1,10,988,0.88,1.2975931862866927,1.169682121560356,0.1400223001195542,0.9418094194560235,True,35.698499999853084,success,0.5
1.5,1.0,0.1,0.1,10,988,0.9,1.2951618026619816,1.167015853158819,0.14162966779579958,0.9404752897657503,True,33.98170000036771,success,0.5
1.5,1.0,0.1,0.1,10,988,0.92,1.292792100539971,1.1643543789638877,0.14322143311444935,0.9390830830903101,True,32.857900001545204,success,0.5
1.5,1.0,0.1,0.1,10,988,0.94,1.290483650917545,1.1616959329485828,0.14479858189441594,0.9376294848819651,True,33.90949999993609,success,0.5
1.5,1.0,0.1,0.1,10,988,0.96,1.2882346748884612,1.159039227173411,0.14636207762180933,0.9361112638532693,True,35.08450000117591,success,0.5
1.5,1.0,0.1,0.1,10,988,0.98,1.2860446993147188,1.1563825785752975,0.14791286517116797,0.9345246204532448,True,35.67990000010468,success,0.5
1.5,1.0,0.1,0.1,10,988,1.0,1.2839117795063748,1.153724804157568,0.14945187469489943,0.9328658423364105,True,32.41399999933492,success,0.5
1.5,1.0,0.1,0.1,10,994,0.52,1.9055454839277344,0.7727139478741373,0.019922582649276103,0.8981402937495719,True,31.190399999104557,success,0.5
1.5,1.0,0.1,0.1,10,994,0.54,1.8928463040371022,0.7664974760108079,0.02473416130264939,0.8909808550073385,True,30.340700001033838,success,0.5
1.5,1.0,0.1,0.1,10,994,0.56,1.8809654576724781,0.7603727738754877,0.029413307056190226,0.8831555486789947,True,30.55599999970582,success,0.5
1.5,1.0,0.1,0.1,10,994,0.58,1.8698697296975821,0.7543183180646913,0.03397719503650353,0.8745669318130882,True,30.638399999588728,success,0.5
1.5,1.0,0.1,0.1,10,994,0.6,1.8595327491435145,0.7483125549829588,0.0384424675378119,0.8650967587745589,True,33.52730000005977,success,0.5
1.5,1.0,0.1,0.1,10,994,0.62,1.8499350326313624,0.7423334388436145,0.04282555206448217,0.8545999959545729,True,32.173099998544785,success,0.5
1.5,1.0,0.1,0.1,10,994,0.64,1.8410642373109705,0.7363578599629741,0.04714303652272006,0.8428965047033669,True,30.471699999907287,success,0.5
1.5,1.0,0.1,0.1,10,994,0.66,1.8329155438708398,0.7303610438781568,0.05141205744241959,0.8297595943211513,True,32.059499999377294,success,0.5
1.5,1.0,0.1,0.1,10,994,0.68,1.8254935291433656,0.7243155699753236,0.05565084335328211,0.8148988466692387,True,31.258400000297115,success,0.5
1.5,1.0,0.1,0.1,10,994,0.7,1.818813187108835,0.7181903165946664,0.05987936839815908,0.7979356208419681,True,31.332700000348268,success,0.5
1.5,1.0,0.1,0.1,10,994,0.72,1.81290592769755,0.7119484943418575,0.06412030362654576,0.7783633335882083,True,32.92660000079195,success,0.5
1.5,1.0,0.1,0.1,10,994,0.74,1.8078103991139716,0.7055465020283327,0.06840036856182342,0.7554942492534819,True,40.34289999981411,success,0.5
1.5,1.0,0.1,0.1,10,994,0.76,1.8035992961407588,0.6989283573717825,0.07275240936458885,0.7283497330657969,True,33.893300000272575,success,0.5
1.5,1.0,0.1,0.1,10,994,0.78,1.800377015163019,0.6920209489308267,0.07721877863198665,0.6954923602103271,True,33.91560000090976,success,0.5
1.5,1.0,0.1,0.1,10,994,0.8,1.7983026391512262,0.6847232663471233,0.08185721275638455,0.6546965966065662,True,32.88640000027954,success,0.5
1.5,1.0,0.1,0.1,10,994,0.82,1.797627487380141,0.6768866889170315,0.08675192102628294,0.6022756455557396,True,33.472200000687735,success,0.5
1.5,1.0,0.1,0.1,10,994,0.84,1.7987752639422459,0.6682731767356327,0.09203715565334378,0.5315154899680338,True,33.44939999988128,success,0.5
1.5,1.0,0.1,0.1,10,994,0.86,1.8025437251030136,0.6584509283998484,0.0979561699169724,0.428306220980174,True,34.805600000254344,success,0.5
1.5,1.0,0.1,0.1,10,994,0.88,1.8107723936299098,0.6464512692932233,0.10505564136880699,0.2546088242592709,True,35.21250000085274,success,0.5
1.5,1.0,0.1,0.1,10,994,0.9,1.830497692979217,0.6286502671545009,0.115390297514937,-0.17911791906283936,True,33.817999999882886,success,0.5
1.5,1.0,0.1,0.1,10,994,0.92,1.8993357128652968,0.5925511875505561,0.13607498775245644,-421.45463174435963,True,40.16579999915848,success,0.5
1.5,1.0,0.1,0.1,10,994,0.94,1.8993357128652968,0.5925511875505561,0.13607498775245644,-421.45463174435963,True,39.44880000017292,success,0.5
1.5,1.0,0.1,0.1,10,994,0.96,1.8993357128652968,0.5925511875505561,0.13607498775245644,-421.45463174435963,True,39.402500000505825,success,0.5
1.5,1.0,0.1,0.1,10,994,0.98,1.8993357128652968,0.5925511875505561,0.13607498775245644,-421.45463174435963,True,37.12210000048799,success,0.5
1.5,1.0,0.1,0.1,10,994,1.0,1.8993357128652968,0.5925511875505561,0.13607498775245644,-421.45463174435963,True,36.489100000835606,success,0.5
1.5,1.0,0.1,0.1,20,1,0.52,1.5586281845679375,1.2815478129101536,0.03060068194587396,0.9600162503054555,True,35.9879000006913,success,0.5
1.5,1.0,0.1,0.1,20,1,0.54,1.5542045043004613,1.278684903820416,0.03270881209722299,0.9593780156259604,True,35.79189999982191,success,0.5
1.5,1.0,0.1,0.1,20,1,0.56,1.5499166535673354,1.275862125401283,0.03477201658439813,0.9587068397231046,True,36.789199999475386,success,0.5
1.5,1.0,0.1,0.1,20,1,0.58,1.5457550792293675,1.2730771324822272,0.03679305965470593,0.958001929293398,True,34.81630000169389,success,0.5
1.5,1.0,0.1,0.1,20,1,0.6,1.5417142237420902,1.2703268509735213,0.03877449955156523,0.9572620111721362,True,32.630300000164425,success,0.5
1.5,1.0,0.1,0.1,20,1,0.62,1.5377911789309218,1.267607792917821,0.04071871595203193,0.9564854206153063,True,33.3256000012625,success,0.5
1.5,1.0,0.1,0.1,20,1,0.64,1.533980513523866,1.2649174438627315,0.04262792856313038,0.9556707038411878,True,35.57279999949969,success,0.5
1.5,1.0,0.1,0.1,20,1,0.66,1.5302793442336993,1.2622528407061029,0.044504214190631566,0.954815995827505,True,34.17820000140637,success,0.5
1.5,1.0,0.1,0.1,20,1,0.68,1.5266791977783978,1.2596127825217915,0.04634952198071273,0.95392006385545,True,34.47270000106073,success,0.5
1.5,1.0,0.1,0.1,20,1,0.7,1.5231816839512153,1.2569934954079298,0.04816568691369951,0.9529802273996635,True,37.32339999987744,success,0.5
1.5,1.0,0.1,0.1,20,1,0.72,1.5197817077304383,1.2543932288208854,0.04995444194162024,0.9519945515874626,True,36.25300000021525,success,0.5
1.5,1.0,0.1,0.1,20,1,0.74,1.516476293699882,1.2518098089621894,0.05171742885444278,0.9509606691445736,True,41.43209999892861,success,0.5
1.5,1.0,0.1,0.1,20,1,0.76,1.5132627136870604,1.2492411362971783,0.05345620811518145,0.9498760067107607,True,34.91269999904034,success,0.5
1.5,1.0,0.1,0.1,20,1,0.78,1.5101384695963478,1.2466851743326501,0.05517226780867673,0.9487377656287425,True,33.84150000056252,success,0.5
1.5,1.0,0.1,0.1,20,1,0.8,1.507101278408519,1.2441399391425039,0.05686703182345072,0.9475429001500107,True,35.41459999905783,success,0.5
1.5,1.0,0.1,0.1,20,1,0.82,1.5041490591071789,1.2416034894645385,0.05854186740168181,0.946288092674944,True,33.43889999996463,success,0.5
1.5,1.0,0.1,0.1,20,1,0.84,1.5012800671465576,1.2390738773214633,0.0601980921285392,0.9449697001503571,True,33.583700000235694,success,0.5
1.5,1.0,0.1,0.1,20,1,0.86,1.4984936976403154,1.2365489162237167,0.06183698063980146,0.9435835709830607,True,33.5904000003211,success,0.5
1.5,1.0,0.1,0.1,20,1,0.88,1.4957856044415683,1.2340275078782696,0.06345977030178501,0.9421258884041425,True,33.832600000096136,success,0.5
1.5,1.0,0.1,0.1,20,1,0.9,1.4931582051400039,1.2315067531131247,0.06506766811517335,0.9405912215976183,True,33.2090000010794,success,0.5
1.5,1.0,0.1,0.1,20,1,0.92,1.490606248024531,1.2289858926464503,0.06666185525724376,0.9389751446639987,True,33.81269999954384,success,0.5
1.5,1.0,0.1,0.1,20,1,0.94,1.4881305506652447,1.2264625386520982,0.06824349352379085,0.9372716058959126,True,33.87090000069293,success,0.5
1.5,1.0,0.1,0.1,20,1,0.96,1.4857308717743845,1.223934616237591,0.06981373023906681,0.9354741847837246,True,33.35799999877054,success,0.5
1.5,1.0,0.1,0.1,20,1,0.98,1.4834044519045537,1.221400738709123,0.0713737072842317,0.9335763717258782,True,32.51230000023497,success,0.5
1.5,1.0,0.1,0.1,20,1,1.0,1.4811529930258882,1.2188583344265052,0.07292455111157554,0.9315700182991519,True,32.09600000081991,success,0.5
1.5,1.0,0.1,0.1,20,2,0.52,1.61140111302813,1.0791952201430686,0.07110522461147659,0.9830518823342386,True,35.52250000029744,success,0.5
1.5,1.0,0.1,0.1,20,2,0.54,1.6040666738093692,1.0765623790059606,0.07338504112151029,0.982680379534493,True,35.38909999952011,success,0.5
1.5,1.0,0.1,0.1,20,2,0.56,1.596943459072049,1.0739907727907414,0.0756024305007453,0.9822979817540666,True,36.95499999957974,success,0.5
1.5,1.0,0.1,0.1,20,2,0.58,1.590020950463789,1.0714770279571988,0.07776065299924313,0.9819045855303197,True,35.050099999352824,success,0.5
1.5,1.0,0.1,0.1,20,2,0.6,1.5832902880229858,1.069017842730436,0.07986271491566115,0.9815000284532379,True,35.34310000031837,success,0.5
1.5,1.0,0.1,0.1,20,2,0.62,1.5767459237582255,1.066609551545329,0.08191139830121213,0.981083997493633,True,37.80440000082308,success,0.5
1.5,1.0,0.1,0.1,20,2,0.64,1.5703793047955201,1.0642495159987804,0.08390928602830096,0.9806563188473453,True,35.845899999912945,success,0.5
1.5,1.0,0.1,0.1,20,2,0.66,1.5641825217737186,1.0619352663936596,0.08585878308376299,0.9802167958948137,True,36.23619999962102,success,0.5
1.5,1.0,0.1,0.1,20,2,0.68,1.5581517857106217,1.0596636607903889,0.08776213600488737,0.9797650173390144,True,38.231399999858695,success,0.5
1.5,1.0,0.1,0.1,20,2,0.7,1.5522789539483537,1.057432810063203,0.089621448688354,0.9793007926073118,True,39.833299999372684,success,0.5
1.5,1.0,0.1,0.1,20,2,0.72,1.546558410154164,1.0552404694157342,0.09143869659388706,0.9788237966148191,True,38.187899999684305,success,0.5
1.5,1.0,0.1,0.1,20,2,0.74,1.5409864307554821,1.0530841538897255,0.0932157392819167,0.9783335834705256,True,38.59969999939494,success,0.5
1.5,1.0,0.1,0.1,20,2,0.76,1.5355571784622637,1.0509620553514636,0.09495433142227151,0.9778298157385266,True,38.26819999994768,success,0.5
1.5,1.0,0.1,0.1,20,2,0.78,1.5302665667886048,1.0488721231934783,0.09665613230400649,0.9773120383600455,True,35.48939999927825,success,0.5
1.5,1.0,0.1,0.1,20,2,0.8,1.525110128543626,1.0468125482115191,0.09832271442685275,0.9767798014611063,True,35.13810000004014,success,0.5
1.5,1.0,0.1,0.1,20,2,0.82,1.5200838197977806,1.0447815604880994,0.09995557108111493,0.9762326088068998,True,35.44560000045749,success,0.5
1.5,1.0,0.1,0.1,20,2,0.84,1.515183825447597,1.0427774629540323,0.10155612313646224,0.9756699262466142,True,34.86650000013469,success,0.5
1.5,1.0,0.1,0.1,20,2,0.86,1.5104065442072574,1.0407986241045517,0.10312572512124069,0.9750911792782602,True,35.199699999793665,success,0.5
1.5,1.0,0.1,0.1,20,2,0.88,1.5057477690139272,1.0388436650717268,0.10466567067707092,0.9744958122356743,True,36.6042000005109,success,0.5
1.5,1.0,0.1,0.1,20,2,0.9,1.5012054359762212,1.0369107911211954,0.10617719761250742,0.9738830768799733,True,35.51609999885841,success,0.5
1.5,1.0,0.1,0.1,20,2,0.92,1.4967794790008513,1.0349978122647239,0.10766149245108778,0.9732520136839531,True,35.09500000109256,success,0.5
1.5,1.0,0.1,0.1,20,2,0.94,1.4924602254034494,1.033104936781815,0.10911969587484464,0.9726024065605956,True,36.71380000014324,success,0.5
1.5,1.0,0.1,0.1,20,2,0.96,1.4882471766661343,1.0312302525375359,0.1105528985347413,0.9719332725231514,True,36.903399999573594,success,0.5
1.5,1.0,0.1,0.1,20,2,0.98,1.4841415807306977,1.029371469195459,0.11196216025053084,0.9712433907348242,True,34.9463000002288,success,0.5
1.5,1.0,0.1,0.1,20,2,1.0,1.480137899725251,1.0275280148273656,0.11334849955128948,0.9705320834658769,True,36.14420000121754,success,0.5
1.5,1.0,0.1,0.1,20,3,0.52,1.9252060999122593,1.0750035583322657,0.009028392449815258,0.9326677306803894,True,32.71449999920151,success,0.5
1.5,1.0,0.1,0.1,20,3,0.54,1.9147218589450647,1.0695112184016626,0.013361963657075131,0.9292285120737768,True,32.57299999859242,success,0.5
1.5,1.0,0.1,0.1,20,3,0.56,1.9047631908625287,1.0641229352459154,0.01756923702020932,0.9255302570235512,True,33.03129999949306,success,0.5
1.5,1.0,0.1,0.1,20,3,0.58,1.895302841747287,1.0588250927754568,0.021661827969506404,0.9215457119111452,True,32.74770000098215,success,0.5
1.5,1.0,0.1,0.1,20,3,0.6,1.8863134410346538,1.0536053165086057,0.02565051136463956,0.9172441924654523,True,32.495000001290464,success,0.5
1.5,1.0,0.1,0.1,20,3,0.62,1.8777806494653155,1.0484503409444232,0.029545364224736012,0.9125880142375236,True,32.328100000086124,success,0.5
1.5,1.0,0.1,0.1,20,3,0.64,1.8696827592079748,1.0433487963506605,0.0333558940807172,0.9075355751768593,True,35.439199999018456,success,0.5
1.5,1.0,0.1,0.1,20,3,0.66,1.8620039665056511,1.0382890932482651,0.03709115686166561,0.9020373974513537,True,37.115900000571855,success,0.5
1.5,1.0,0.1,0.1,20,3,0.68,1.854730890041942,1.0332597623745259,0.040759868426517326,0.896035171903887,True,37.48439999981201,success,0.5
1.5,1.0,0.1,0.1,20,3,0.7,1.847852501276882,1.0282492997646355,0.04437051337734543,0.8894596739846581,True,34.638600000107544,success,0.5
1.5,1.0,0.1,0.1,20,3,0.72,1.8413598124309298,1.0232460440387208,0.047931455041122374,0.8822281355376127,True,34.48750000097789,success,0.5
1.5,1.0,0.1,0.1,20,3,0.74,1.8352467944229314,1.0182378674126071,0.051451050888482765,0.8742404095839922,True,35.02389999994193,success,0.5
1.5,1.0,0.1,0.1,20,3,0.76,1.8295096471972199,1.0132120876786952,0.05493777861911351,0.8653743925936969,True,34.47269999924174,success,0.5
1.5,1.0,0.1,0.1,20,3,0.78,1.8241471605379147,1.0081551954263752,0.05840037931937533,0.8554794445000186,True,35.74490000028163,success,0.5
1.5,1.0,0.1,0.1,20,3,0.8,1.8191610241757206,1.0030525488500373,0.06184802627286107,0.8443673196714327,True,34.384399999908055,success,0.5
1.5,1.0,0.1,0.1,20,3,0.82,1.8145562232405101,0.9978879981285982,0.0652905313298934,0.8317993506549084,True,32.178099998418475,success,0.5
1.5,1.0,0.1,0.1,20,3,0.84,1.8103416109497275,0.9926433990011887,0.06873860657554291,0.8174678801324322,True,32.48229999917385,success,0.5
1.5,1.0,0.1,0.1,20,3,0.86,1.806530684476786,0.9872979850017455,0.07220419951503908,0.8009686928119515,True,32.412799999292474,success,0.5
1.5,1.0,0.1,0.1,20,3,0.88,1.8031423958135346,0.9818275222272368,0.07570096326750465,0.7817587834012086,True,33.37370000008377,success,0.5
1.5,1.0,0.1,0.1,20,3,0.9,1.800203754280531,0.9762029814306287,0.07924488364180737,0.7590885870077018,True,33.44900000047346,success,0.5
1.5,1.0,0.1,0.1,20,3,0.92,1.7977513545461117,0.9703888924719063,0.08285520522202441,0.7318904543734454,True,31.64929999911692,success,0.5
1.5,1.0,0.1,0.1,20,3,0.94,1.795835178154479,0.9643406953057744,0.08655580719324386,0.6985827134027534,True,31.600199999957113,success,0.5
1.5,1.0,0.1,0.1,20,3,0.96,1.7945245369505574,0.958000605229721,0.09037735684629455,0.6567034728889464,True,32.72119999928691,success,0.5
1.5,1.0,0.1,0.1,20,3,0.98,1.7939177975874419,0.9512908234233736,0.0943608597279315,0.6021668001134504,True,34.76869999940391,success,0.5
1.5,1.0,0.1,0.1,20,3,1.0,1.7941594748627492,0.9441016166953592,0.09856390967011963,0.5275745966762266,True,34.11419999974896,success,0.5
1.5,1.0,0.1,0.1,20,5,0.52,1.838766718236637,1.0758032054190538,0.3081980635885577,0.9765570671898136,True,33.61079999922367,success,0.5
1.5,1.0,0.1,0.1,20,5,0.54,1.8272501880057075,1.071430532878371,0.31196917565115373,0.9755995047270375,True,34.61499999866646,success,0.5
1.5,1.0,0.1,0.1,20,5,0.56,1.8161817419337014,1.067172868551626,0.315616567431263,0.9746014907021596,True,33.28709999914281,success,0.5
1.5,1.0,0.1,0.1,20,5,0.58,1.805534015090638,1.0630232754287978,0.31914759999859643,0.9735615907678877,True,35.3410999996413,success,0.5
1.5,1.0,0.1,0.1,20,5,0.6,1.7952931931579044,1.0589732490157753,0.32256914863260133,0.9724773908697848,True,34.553800000139745,success,0.5
1.5,1.0,0.1,0.1,20,5,0.62,1.7854400960755767,1.055015827548571,0.3258876738717217,0.9713466645979579,True,41.33630000069388,success,0.5
1.5,1.0,0.1,0.1,20,5,0.64,1.7759584812077356,1.0511441481018244,0.329109241465749,0.9701668193219886,True,37.791599999764,success,0.5
1.5,1.0,0.1,0.1,20,5,0.66,1.7668324021249864,1.0473518274219737,0.33223956925610276,0.96893504739962,True,37.55359999922803,success,0.5
1.5,1.0,0.1,0.1,20,5,0.68,1.75804824352114,1.0436325593005047,0.3352840583026744,0.9676481289354073,True,35.71139999985462,success,0.5
1.5,1.0,0.1,0.1,20,5,0.7,1.7495965600542964,1.0399797410279066,0.3382478217113441,0.9663021912505696,True,36.79269999884127,success,0.5
1.5,1.0,0.1,0.1,20,5,0.72,1.7414581379033085,1.0363888784430433,0.3411357178007164,0.9648939594009877,True,35.96330000073067,success,0.5
1.5,1.0,0.1,0.1,20,5,0.74,1.733624995540008,1.0328538785868369,0.3439523582843356,0.9634188021513969,True,35.466299999825424,success,0.5
1.5,1.0,0.1,0.1,20,5,0.76,1.7260864470501402,1.029369423588036,0.3467021554408876,0.9618719194395486,True,34.73859999940032,success,0.5
1.5,1.0,0.1,0.1,20,5,0.78,1.718832709006734,1.0259303303013005,0.34938932767363773,0.9602479673981857,True,34.02829999868118,success,0.5
1.5,1.0,0.1,0.1,20,5,0.8,1.7118546678141293,1.0225315501331347,0.35201792515881086,0.9585410064790266,True,33.820900000137044,success,0.5
1.5,1.0,0.1,0.1,20,5,0.82,1.7051447554356105,1.0191679749143927,0.35459185301675583,0.9567443041475828,True,33.64309999960824,success,0.5
1.5,1.0,0.1,0.1,20,5,0.84,1.6986956415001215,1.015834650511765,0.35711488427813437,0.9548503913509175,True,35.01990000040678,success,0.5
1.5,1.0,0.1,0.1,20,5,0.86,1.6924988202269502,1.012526978473601,0.3595906910488734,0.9528511470301307,True,35.39640000053623,success,0.5
1.5,1.0,0.1,0.1,20,5,0.88,1.6865501013387392,1.009239715804942,0.36202285552138364,0.9507369211161012,True,34.82400000029884,success,0.5
1.5,1.0,0.1,0.1,20,5,0.9,1.6808421987376028,1.0059682600609883,0.36441489528452614,0.9484973881896541,True,34.71740000168211,success,0.5
1.5,1.0,0.1,0.1,20,5,0.92,1.675369544998065,1.0027077495768444,0.36677028561414277,0.9461207025631547,True,33.15370000018447,success,0.5
1.5,1.0,0.1,0.1,20,5,0.94,1.670134283101224,0.9994519577193097,0.36909247978611276,0.9435921935751764,True,33.54199999921548,success,0.5
1.5,1.0,0.1,0.1,20,5,0.96,1.6651258789539383,0.9961968960751497,0.37138493692639696,0.9408974597640896,True,33.76810000008845,success,0.5
1.5,1.0,0.1,0.1,20,5,0.98,1.6603458227016028,0.9929363274166457,0.3736511599629537,0.9380178819724941,True,35.82730000016454,success,0.5
1.5,1.0,0.1,0.1,20,5,1.0,1.6557918979871444,0.989664565119271,0.37589470677925,0.9349328459932025,True,35.601399998995475,success,0.5
1.5,1.0,0.1,0.1,20,7,0.52,1.363921413384423,1.0950957454257242,0.04814801087925341,0.9719980417708922,True,35.541100000045844,success,0.5
1.5,1.0,0.1,0.1,20,7,0.54,1.3605337231426347,1.0935912762432616,0.04928309024451391,0.9718201353018607,True,37.251699999615084,success,0.5
1.5,1.0,0.1,0.1,20,7,0.56,1.3572391000496804,1.0921151753981586,0.050390548189173226,0.9716328145029544,True,37.48289999930421,success,0.5
1.5,1.0,0.1,0.1,20,7,0.58,1.354035103174207,1.0906649794731194,0.051471923222488974,0.971435887386123,True,38.48169999946549,success,0.5
1.5,1.0,0.1,0.1,20,7,0.6,1.350912822545975,1.0892404712618242,0.052528634018417,0.9712297662262573,True,37.40339999967546,success,0.5
1.5,1.0,0.1,0.1,20,7,0.62,1.3478708239236419,1.0878393480869726,0.05356199183198416,0.9710141918700288,True,38.51370000120369,success,0.5
1.5,1.0,0.1,0.1,20,7,0.64,1.3449055096994071,1.086460173978681,0.05457321133685061,0.9707891081093672,True,37.401400000817375,success,0.5
1.5,1.0,0.1,0.1,20,7,0.66,1.3420135448273525,1.0851016120554933,0.055563420130709085,0.970554440362567,True,36.2371000010171,success,0.5
1.5,1.0,0.1,0.1,20,7,0.68,1.3391918292645901,1.0837624157897037,0.05653366711285031,0.9703100965884579,True,38.27309999905992,success,0.5
1.5,1.0,0.1,0.1,20,7,0.7,1.3364374734552984,1.0824414213361018,0.05748492988885047,0.9700559680698828,True,36.692699999548495,success,0.5
1.5,1.0,0.1,0.1,20,7,0.72,1.3337477765335308,1.081137540748711,0.058418121335865845,0.969791930074401,True,35.42080000079295,success,0.5
1.5,1.0,0.1,0.1,20,7,0.74,1.3311203619134728,1.0798497072389257,0.05933409545292287,0.9695178260730852,True,36.409299998922506,success,0.5
1.5,1.0,0.1,0.1,20,7,0.76,1.3285529652945005,1.078576932815336,0.06023365163959364,0.9692334881995147,True,34.793599999829894,success,0.5
1.5,1.0,0.1,0.1,20,7,0.78,1.3260418439789816,1.0773187897351109,0.06111754375912931,0.9689389069323946,True,35.04539999994449,success,0.5
1.5,1.0,0.1,0.1,20,7,0.8,1.3235869909986366,1.0760737802970757,0.0619864756292355,0.9686336721463642,True,35.17640000063693,success,0.5
1.5,1.0,0.1,0.1,20,7,0.82,1.3211857730934318,1.0748413112546928,0.06284111337416515,0.9683176501062245,True,34.87700000005134,success,0.5
1.5,1.0,0.1,0.1,20,7,0.84,1.3188359835229193,1.0736207365288883,0.06368208465830151,0.9679906606130319,True,36.34249999959138,success,0.5
1.5,1.0,0.1,0.1,20,7,0.86,1.3165367707048965,1.0724110556147834,0.0645099818932602,0.9676523639868699,True,36.65799999907904,success,0.5
1.5,1.0,0.1,0.1,20,7,0.88,1.3142862364614551,1.0712116637569882,0.06532536640059644,0.9673025319812382,True,35.047199999098666,success,0.5
1.5,1.0,0.1,0.1,20,7,0.9,1.3120827180391816,1.0700219447309571,0.06612876968089021,0.9669409037361135,True,34.68869999960589,success,0.5
1.5,1.0,0.1,0.1,20,7,0.92,1.3099230818900256,1.0688418081563489,0.06692069552546626,0.9665673941027871,True,35.2469999997993,success,0.5
1.5,1.0,0.1,0.1,20,7,0.94,1.3078087371815492,1.0676697712666638,0.06770162382780946,0.9661813514982588,True,34.7526999994443,success,0.5
1.5,1.0,0.1,0.1,20,7,0.96,1.3057370486102065,1.0665056847261003,0.06847201097830863,0.9657826077828313,True,35.284199999296106,success,0.5
1.5,1.0,0.1,0.1,20,7,0.98,1.303707340451782,1.0653488247138037,0.06923229069552608,0.9653707410196456,True,34.93530000014289,success,0.5
1.5,1.0,0.1,0.1,20,7,1.0,1.3017185810658758,1.0641986320576895,0.06998287268514113,0.9649453626908718,True,36.23130000050878,success,0.5
1.5,1.0,0.1,0.1,20,11,0.52,1.5722089021320071,1.1929110740033573,0.005037138305308798,0.9628707706782809,True,33.85650000018359,success,0.5
1.5,1.0,0.1,0.1,20,11,0.54,1.5649271679126557,1.1896599658879332,0.007681337794764112,0.9623240679209172,True,37.280700000337674,success,0.5
1.5,1.0,0.1,0.1,20,11,0.56,1.557891892990725,1.1864953403959915,0.010241314269601577,0.9617645345799851,True,34.582700000100886,success,0.5
1.5,1.0,0.1,0.1,20,11,0.58,1.5510878832027581,1.1834120373191799,0.012722158049193888,0.9611922145081561,True,33.10730000157491,success,0.5
1.5,1.0,0.1,0.1,20,11,0.6,1.544503227851999,1.180404845075551,0.015128518650825823,0.9606068878848043,True,31.16050000062387,success,0.5
