track,model,beta,gamma_over_eta,n,repeat_id,selected_delta,true_loss,oracle_min,regret,rel_regret
E4c,L4,1.25,0.25,7,7,0.5,0.5007832057993327,0.45016415219408235,0.05061905360525032,0.11244576752399107
E4c,L5,1.25,0.25,7,7,0.5,0.5007832057993327,0.45016415219408235,0.05061905360525032,0.11244576752399107
E4c,L6-hindsight,1.25,0.25,7,7,0.0,0.45016415219408235,0.45016415219408235,0.0,0.0
E4c,Default,1.25,0.25,7,8,0.1,0.05571821187028914,0.02171700121942692,0.03400121065086222,1.5656494332397273
E4c,L1,1.25,0.25,7,8,0.06,0.12095547704056046,0.02171700121942692,0.09923847582113354,4.569621506138696
E4c,L2,1.25,0.25,7,8,0.5,0.04815282538814626,0.02171700121942692,0.02643582416871934,1.2172870416874684
E4c,L3,1.25,0.25,7,8,0.5,0.04815282538814626,0.02171700121942692,0.02643582416871934,1.2172870416874684
E4c,L4,1.25,0.25,7,8,0.5,0.04815282538814626,0.02171700121942692,0.02643582416871934,1.2172870416874684
E4c,L5,1.25,0.25,7,8,0.5,0.04815282538814626,0.02171700121942692,0.02643582416871934,1.2172870416874684
E4c,L6-hindsight,1.25,0.25,7,8,0.22,0.02171700121942692,0.02171700121942692,0.0,0.0
E4c,Default,1.25,0.25,7,9,0.1,0.09929705806001696,0.09389394162219136,0.005403116437825595,0.05754488888715047
E4c,L1,1.25,0.25,7,9,0.06,0.09719049135639145,0.09389394162219136,0.0032965497342000855,0.03510929115602238
E4c,L2,1.25,0.25,7,9,0.5,0.11743992217995362,0.09389394162219136,0.02354598055776226,0.2507720961646932
E4c,L3,1.25,0.25,7,9,0.5,0.11743992217995362,0.09389394162219136,0.02354598055776226,0.2507720961646932
E4c,L4,1.25,0.25,7,9,0.5,0.11743992217995362,0.09389394162219136,0.02354598055776226,0.2507720961646932
E4c,L5,1.25,0.25,7,9,0.5,0.11743992217995362,0.09389394162219136,0.02354598055776226,0.2507720961646932
E4c,L6-hindsight,1.25,0.25,7,9,0.0,0.09389394162219136,0.09389394162219136,0.0,0.0
E4c,Default,1.25,0.25,7,10,0.1,0.2976259198925655,0.2962071240660773,0.001418795826488184,0.00478987745808464
E4c,L1,1.25,0.25,7,10,0.06,0.29706516134171823,0.2962071240660773,0.0008580372756409327,0.002896747599661119
E4c,L2,1.25,0.25,7,10,0.5,0.30280099719388076,0.2962071240660773,0.006593873127803462,0.02226102140045934
E4c,L3,1.25,0.25,7,10,0.5,0.30280099719388076,0.2962071240660773,0.006593873127803462,0.02226102140045934
E4c,L4,1.25,0.25,7,10,0.5,0.30280099719388076,0.2962071240660773,0.006593873127803462,0.02226102140045934
E4c,L5,1.25,0.25,7,10,0.5,0.30280099719388076,0.2962071240660773,0.006593873127803462,0.02226102140045934
E4c,L6-hindsight,1.25,0.25,7,10,0.0,0.2962071240660773,0.2962071240660773,0.0,0.0
E4c,Default,1.25,0.25,7,11,0.1,0.15376562868154806,0.04838117295038156,0.1053844557311665,2.1782120875665
E4c,L1,1.25,0.25,7,11,0.06,0.19906726846788317,0.04838117295038156,0.15068609551750162,3.114560609599963
E4c,L2,1.25,0.25,7,11,0.5,0.04838117295038156,0.04838117295038156,0.0,0.0
E4c,L3,1.25,0.25,7,11,0.5,0.04838117295038156,0.04838117295038156,0.0,0.0
E4c,L4,1.25,0.25,7,11,0.5,0.04838117295038156,0.04838117295038156,0.0,0.0
E4c,L5,1.25,0.25,7,11,0.5,0.04838117295038156,0.04838117295038156,0.0,0.0
E4c,L6-hindsight,1.25,0.25,7,11,0.5,0.04838117295038156,0.04838117295038156,0.0,0.0
E4c,Default,1.25,0.25,7,12,0.1,0.3853173809735684,0.3848317602197779,0.0004856207537904944,0.0012619040422057572
E4c,L1,1.25,0.25,7,12,0.06,0.38512391908977145,0.3848317602197779,0.000292158869993564,0.0007591859617478342
E4c,L2,1.25,0.25,7,12,0.5,0.3871974987999217,0.3848317602197779,0.002365738580143828,0.006147461890340734
E4c,L3,1.25,0.25,7,12,0.5,0.3871974987999217,0.3848317602197779,0.002365738580143828,0.006147461890340734
E4c,L4,1.25,0.25,7,12,0.5,0.3871974987999217,0.3848317602197779,0.002365738580143828,0.006147461890340734
E4c,L5,1.25,0.25,7,12,0.5,0.3871974987999217,0.3848317602197779,0.002365738580143828,0.006147461890340734
E4c,L6-hindsight,1.25,0.25,7,12,0.0,0.3848317602197779,0.3848317602197779,0.0,0.0
E4c,Default,1.25,0.25,7,13,0.1,0.2905827474440879,0.11272239565074366,0.17786035179334425,1.5778617085501134
E4c,L1,1.25,0.25,7,13,0.06,0.4465300902922215,0.11272239565074366,0.33380769464147786,2.961325411107652
E4c,L2,1.25,0.25,7,13,0.5,0.11618270000925918,0.11272239565074366,0.00346030435851552,0.030697576453545608
E4c,L3,1.25,0.25,7,13,0.5,0.11618270000925918,0.11272239565074366,0.00346030435851552,0.030697576453545608
E4c,L4,1.25,0.25,7,13,0.5,0.11618270000925918,0.11272239565074366,0.00346030435851552,0.030697576453545608
E4c,L5,1.25,0.25,7,13,0.5,0.11618270000925918,0.11272239565074366,0.00346030435851552,0.030697576453545608
E4c,L6-hindsight,1.25,0.25,7,13,0.4,0.11272239565074366,0.11272239565074366,0.0,0.0
E4c,Default,1.25,0.25,7,14,0.1,0.6615804153704982,0.1742783675725817,0.48730204779791647,2.796113221538926
E4c,L1,1.25,0.25,7,14,0.06,0.9049647295528035,0.1742783675725817,0.7306863619802217,4.192639466145521
E4c,L2,1.25,0.25,7,14,0.5,0.1742783675725817,0.1742783675725817,0.0,0.0
E4c,L3,1.25,0.25,7,14,0.5,0.1742783675725817,0.1742783675725817,0.0,0.0
E4c,L4,1.25,0.25,7,14,0.5,0.1742783675725817,0.1742783675725817,0.0,0.0
E4c,L5,1.25,0.25,7,14,0.5,0.1742783675725817,0.1742783675725817,0.0,0.0
E4c,L6-hindsight,1.25,0.25,7,14,0.5,0.1742783675725817,0.1742783675725817,0.0,0.0
E4c,Default,1.25,0.25,7,15,0.1,0.1969997201854997,0.173376775051535,0.02362294513396468,0.13625207371023557
E4c,L1,1.25,0.25,7,15,0.06,0.1883651914410981,0.173376775051535,0.01498841638956308,0.08644996646816092
E4c,L2,1.25,0.25,7,15,0.5,0.2537242684437133,0.173376775051535,0.08034749339217831,0.4634270845578688
E4c,L3,1.25,0.25,7,15,0.5,0.2537242684437133,0.173376775051535,0.08034749339217831,0.4634270845578688
E4c,L4,1.25,0.25,7,15,0.5,0.2537242684437133,0.173376775051535,0.08034749339217831,0.4634270845578688
E4c,L5,1.25,0.25,7,15,0.5,0.2537242684437133,0.173376775051535,0.08034749339217831,0.4634270845578688
E4c,L6-hindsight,1.25,0.25,7,15,0.0,0.173376775051535,0.173376775051535,0.0,0.0
E4c,Default,1.25,0.25,7,16,0.1,0.3117055375765507,0.30880127253491524,0.0029042650416354343,0.009404964616222745
E4c,L1,1.25,0.25,7,16,0.06,0.31056252234038006,0.30880127253491524,0.0017612498054648262,0.005703505659179844
E4c,L2,1.25,0.25,7,16,0.5,0.3219939371559872,0.30880127253491524,0.013192664621071937,0.042722183470213136
E4c,L3,1.25,0.25,7,16,0.5,0.3219939371559872,0.30880127253491524,0.013192664621071937,0.042722183470213136
E4c,L4,1.25,0.25,7,16,0.5,0.3219939371559872,0.30880127253491524,0.013192664621071937,0.042722183470213136
E4c,L5,1.25,0.25,7,16,0.5,0.3219939371559872,0.30880127253491524,0.013192664621071937,0.042722183470213136
E4c,L6-hindsight,1.25,0.25,7,16,0.0,0.30880127253491524,0.30880127253491524,0.0,0.0
E4c,Default,1.25,0.25,7,17,0.1,0.5034237237101231,0.48781534541161986,0.015608378298503256,0.03199648892827032
E4c,L1,1.25,0.25,7,17,0.06,0.4975670255554648,0.48781534541161986,0.00975168014384492,0.019990515336528472
E4c,L2,1.25,0.25,7,17,0.5,0.5464742423186766,0.48781534541161986,0.05865889690705672,0.12024815836320235
E4c,L3,1.25,0.25,7,17,0.5,0.5464742423186766,0.48781534541161986,0.05865889690705672,0.12024815836320235
E4c,L4,1.25,0.25,7,17,0.5,0.5464742423186766,0.48781534541161986,0.05865889690705672,0.12024815836320235
E4c,L5,1.25,0.25,7,17,0.5,0.5464742423186766,0.48781534541161986,0.05865889690705672,0.12024815836320235
E4c,L6-hindsight,1.25,0.25,7,17,0.0,0.48781534541161986,0.48781534541161986,0.0,0.0
E4c,Default,1.25,0.25,7,18,0.1,0.22074813685930303,0.08768463774304847,0.13306349911625456,1.5175235085783734
E4c,L1,1.25,0.25,7,18,0.06,0.22074813685930303,0.08768463774304847,0.13306349911625456,1.5175235085783734
E4c,L2,1.25,0.25,7,18,0.5,0.08768463774304847,0.08768463774304847,0.0,0.0
E4c,L3,1.25,0.25,7,18,0.5,0.08768463774304847,0.08768463774304847,0.0,0.0
E4c,L4,1.25,0.25,7,18,0.5,0.08768463774304847,0.08768463774304847,0.0,0.0
E4c,L5,1.25,0.25,7,18,0.5,0.08768463774304847,0.08768463774304847,0.0,0.0
E4c,L6-hindsight,1.25,0.25,7,18,0.5,0.08768463774304847,0.08768463774304847,0.0,0.0
E4c,Default,1.25,0.25,7,19,0.1,2.3620534037751924,0.6721295706234846,1.689923833151708,2.5142828213674506
E4c,L1,1.25,0.25,7,19,0.06,2.3620534037751924,0.6721295706234846,1.689923833151708,2.5142828213674506
E4c,L2,1.25,0.25,7,19,0.5,0.6721295706234846,0.6721295706234846,0.0,0.0
E4c,L3,1.25,0.25,7,19,0.5,0.6721295706234846,0.6721295706234846,0.0,0.0
E4c,L4,1.25,0.25,7,19,0.5,0.6721295706234846,0.6721295706234846,0.0,0.0
E4c,L5,1.25,0.25,7,19,0.5,0.6721295706234846,0.6721295706234846,0.0,0.0
E4c,L6-hindsight,1.25,0.25,7,19,0.5,0.6721295706234846,0.6721295706234846,0.0,0.0
E4c,Default,1.25,0.25,7,20,0.1,0.41268994402556236,0.20657423107361583,0.20611571295194653,0.9977803711562363
E4c,L1,1.25,0.25,7,20,0.06,0.41268994402556236,0.20657423107361583,0.20611571295194653,0.9977803711562363
E4c,L2,1.25,0.25,7,20,0.5,0.20657423107361583,0.20657423107361583,0.0,0.0
E4c,L3,1.25,0.25,7,20,0.5,0.20657423107361583,0.20657423107361583,0.0,0.0
E4c,L4,1.25,0.25,7,20,0.5,0.20657423107361583,0.20657423107361583,0.0,0.0
E4c,L5,1.25,0.25,7,20,0.5,0.20657423107361583,0.20657423107361583,0.0,0.0
E4c,L6-hindsight,1.25,0.25,7,20,0.5,0.20657423107361583,0.20657423107361583,0.0,0.0
E4c,Default,1.25,0.25,7,21,0.1,0.37196151257300014,0.12194326239840082,0.25001825017459933,2.050283429007867
E4c,L1,1.25,0.25,7,21,0.06,0.5103076624511576,0.12194326239840082,0.38836440005275674,3.1847958830552807
E4c,L2,1.25,0.25,7,21,0.5,0.12194326239840082,0.12194326239840082,0.0,0.0
E4c,L3,1.25,0.25,7,21,0.5,0.12194326239840082,0.12194326239840082,0.0,0.0
E4c,L4,1.25,0.25,7,21,0.5,0.12194326239840082,0.12194326239840082,0.0,0.0
E4c,L5,1.25,0.25,7,21,0.5,0.12194326239840082,0.12194326239840082,0.0,0.0
E4c,L6-hindsight,1.25,0.25,7,21,0.5,0.12194326239840082,0.12194326239840082,0.0,0.0
E4c,Default,1.25,0.25,7,22,0.1,0.04267799966770938,0.023701366452209924,0.018976633215499458,0.8006556606667744
E4c,L1,1.25,0.25,7,22,0.06,0.06014344187973303,0.023701366452209924,0.036442075427523105,1.5375516639938382
E4c,L2,1.25,0.25,7,22,0.5,0.03507401368925568,0.023701366452209924,0.011372647237045758,0.47983086797872654
E4c,L3,1.25,0.25,7,22,0.5,0.03507401368925568,0.023701366452209924,0.011372647237045758,0.47983086797872654
E4c,L4,1.25,0.25,7,22,0.5,0.03507401368925568,0.023701366452209924,0.011372647237045758,0.47983086797872654
E4c,L5,1.25,0.25,7,22,0.5,0.03507401368925568,0.023701366452209924,0.011372647237045758,0.47983086797872654
E4c,L6-hindsight,1.25,0.25,7,22,0.26,0.023701366452209924,0.023701366452209924,0.0,0.0
E4c,Default,1.25,0.25,7,23,0.1,0.0605035052155255,0.015317995032113417,0.04518551018341208,2.9498318865284197
E4c,L1,1.25,0.25,7,23,0.06,0.20427514025845298,0.015317995032113417,0.18895714522633955,12.335631708340436
E4c,L2,1.25,0.25,7,23,0.5,0.10289895934490743,0.015317995032113417,0.08758096431279402,5.71752139422848
E4c,L3,1.25,0.25,7,23,0.5,0.10289895934490743,0.015317995032113417,0.08758096431279402,5.71752139422848
E4c,L4,1.25,0.25,7,23,0.5,0.10289895934490743,0.015317995032113417,0.08758096431279402,5.71752139422848
E4c,L5,1.25,0.25,7,23,0.5,0.10289895934490743,0.015317995032113417,0.08758096431279402,5.71752139422848
E4c,L6-hindsight,1.25,0.25,7,23,0.16,0.015317995032113417,0.015317995032113417,0.0,0.0
E4c,Default,1.25,0.25,7,24,0.1,0.1773350626989288,0.05635975871018033,0.12097530398874846,2.146483710316108
E4c,L1,1.25,0.25,7,24,0.06,0.1928332625367292,0.05635975871018033,0.13647350382654888,2.4214706902550582
E4c,L2,1.25,0.25,7,24,0.5,0.06603376380018303,0.05635975871018033,0.0096740050900027,0.17164738301576996
E4c,L3,1.25,0.25,7,24,0.5,0.06603376380018303,0.05635975871018033,0.0096740050900027,0.17164738301576996
E4c,L4,1.25,0.25,7,24,0.5,0.06603376380018303,0.05635975871018033,0.0096740050900027,0.17164738301576996
E4c,L5,1.25,0.25,7,24,0.5,0.06603376380018303,0.05635975871018033,0.0096740050900027,0.17164738301576996
E4c,L6-hindsight,1.25,0.25,7,24,0.32,0.05635975871018033,0.05635975871018033,0.0,0.0
E4c,Default,1.25,0.25,7,25,0.1,1.4117469953307273,0.3462500647957543,1.065496930534973,3.0772468769456762
E4c,L1,1.25,0.25,7,25,0.06,1.4117469953307273,0.3462500647957543,1.065496930534973,3.0772468769456762
E4c,L2,1.25,0.25,7,25,0.5,0.3462500647957543,0.3462500647957543,0.0,0.0
E4c,L3,1.25,0.25,7,25,0.5,0.3462500647957543,0.3462500647957543,0.0,0.0
E4c,L4,1.25,0.25,7,25,0.5,0.3462500647957543,0.3462500647957543,0.0,0.0
E4c,L5,1.25,0.25,7,25,0.5,0.3462500647957543,0.3462500647957543,0.0,0.0
E4c,L6-hindsight,1.25,0.25,7,25,0.5,0.3462500647957543,0.3462500647957543,0.0,0.0
E4c,Default,1.25,0.25,7,26,0.1,0.07398260670891116,0.04728822108129089,0.02669438562762027,0.5645039085257879
E4c,L1,1.25,0.25,7,26,0.06,0.08945219143581921,0.04728822108129089,0.042163970354528325,0.8916379045438458
E4c,L2,1.25,0.25,7,26,0.5,0.047739424143647916,0.04728822108129089,0.0004512030623570265,0.009541552886529294
E4c,L3,1.25,0.25,7,26,0.5,0.047739424143647916,0.04728822108129089,0.0004512030623570265,0.009541552886529294
E4c,L4,1.25,0.25,7,26,0.5,0.047739424143647916,0.04728822108129089,0.0004512030623570265,0.009541552886529294
E4c,L5,1.25,0.25,7,26,0.5,0.047739424143647916,0.04728822108129089,0.0004512030623570265,0.009541552886529294
E4c,L6-hindsight,1.25,0.25,7,26,0.42,0.04728822108129089,0.04728822108129089,0.0,0.0
E4c,Default,1.25,0.25,7,27,0.1,0.09173881616489042,0.09105129954434656,0.0006875166205438654,0.007550871036266871
E4c,L1,1.25,0.25,7,27,0.06,0.09138229785362542,0.09105129954434656,0.0003309983092788654,0.0036352947287441252
E4c,L2,1.25,0.25,7,27,0.5,0.09801696342179146,0.09105129954434656,0.006965663877444905,0.07650262997127545
E4c,L3,1.25,0.25,7,27,0.5,0.09801696342179146,0.09105129954434656,0.006965663877444905,0.07650262997127545
E4c,L4,1.25,0.25,7,27,0.5,0.09801696342179146,0.09105129954434656,0.006965663877444905,0.07650262997127545
E4c,L5,1.25,0.25,7,27,0.5,0.09801696342179146,0.09105129954434656,0.006965663877444905,0.07650262997127545
E4c,L6-hindsight,1.25,0.25,7,27,0.0,0.09105129954434656,0.09105129954434656,0.0,0.0
E4c,Default,1.25,0.25,7,28,0.1,0.13692175086227995,0.12636085511135897,0.010560895750920979,0.08357727352837158
E4c,L1,1.25,0.25,7,28,0.06,0.13262163792328918,0.12636085511135897,0.00626078281193021,0.04954685378167727
E4c,L2,1.25,0.25,7,28,0.5,0.1748286545765496,0.12636085511135897,0.04846779946519064,0.3835665675297707
E4c,L3,1.25,0.25,7,28,0.5,0.1748286545765496,0.12636085511135897,0.04846779946519064,0.3835665675297707
E4c,L4,1.25,0.25,7,28,0.5,0.1748286545765496,0.12636085511135897,0.04846779946519064,0.3835665675297707
E4c,L5,1.25,0.25,7,28,0.5,0.1748286545765496,0.12636085511135897,0.04846779946519064,0.3835665675297707
E4c,L6-hindsight,1.25,0.25,7,28,0.0,0.12636085511135897,0.12636085511135897,0.0,0.0
E4c,Default,1.25,0.25,7,29,0.1,0.5051833983962185,0.4233681269963153,0.08181527139990319,0.1932485375797202
E4c,L1,1.25,0.25,7,29,0.06,0.568745979182987,0.4233681269963153,0.14537785218667165,0.3433840266108103
E4c,L2,1.25,0.25,7,29,0.5,0.458205700687353,0.4233681269963153,0.03483757369103768,0.08228671803473028
E4c,L3,1.25,0.25,7,29,0.5,0.458205700687353,0.4233681269963153,0.03483757369103768,0.08228671803473028
E4c,L4,1.25,0.25,7,29,0.5,0.458205700687353,0.4233681269963153,0.03483757369103768,0.08228671803473028
E4c,L5,1.25,0.25,7,29,0.5,0.458205700687353,0.4233681269963153,0.03483757369103768,0.08228671803473028
E4c,L6-hindsight,1.25,0.25,7,29,0.32,0.4233681269963153,0.4233681269963153,0.0,0.0
E4c,Default,1.25,0.25,7,30,0.1,0.3251343863754204,0.2429968055410109,0.0821375808344095,0.3380191795177613
E4c,L1,1.25,0.25,7,30,0.06,0.2724312346690109,0.2429968055410109,0.02943442912800001,0.12113093035304252
E4c,L2,1.25,0.25,7,30,0.5,0.4988930201103529,0.2429968055410109,0.255896214569342,1.0530846856180338
E4c,L3,1.25,0.25,7,30,0.5,0.4988930201103529,0.2429968055410109,0.255896214569342,1.0530846856180338
E4c,L4,1.25,0.25,7,30,0.5,0.4988930201103529,0.2429968055410109,0.255896214569342,1.0530846856180338
E4c,L5,1.25,0.25,7,30,0.5,0.4988930201103529,0.2429968055410109,0.255896214569342,1.0530846856180338
E4c,L6-hindsight,1.25,0.25,7,30,0.04,0.2429968055410109,0.2429968055410109,0.0,0.0
E4c,Default,1.25,0.25,7,31,0.1,0.2577275011252455,0.23882948719488398,0.01889801393036153,0.07912764103094531
E4c,L1,1.25,0.25,7,31,0.06,0.25055966854004547,0.23882948719488398,0.011730181345161489,0.049115297624826804
E4c,L2,1.25,0.25,7,31,0.5,0.31337735906221187,0.23882948719488398,0.07454787186732789,0.31213847478765094
E4c,L3,1.25,0.25,7,31,0.5,0.31337735906221187,0.23882948719488398,0.07454787186732789,0.31213847478765094
E4c,L4,1.25,0.25,7,31,0.5,0.31337735906221187,0.23882948719488398,0.07454787186732789,0.31213847478765094
E4c,L5,1.25,0.25,7,31,0.5,0.31337735906221187,0.23882948719488398,0.07454787186732789,0.31213847478765094
E4c,L6-hindsight,1.25,0.25,7,31,0.0,0.23882948719488398,0.23882948719488398,0.0,0.0
E4c,Default,1.25,0.25,7,32,0.1,1.0107805458308066,1.0107573298024908,2.321602831578673e-05,2.2968943811986312e-05
E4c,L1,1.25,0.25,7,32,0.06,1.0107712646072176,1.0107573298024908,1.3934804726778438e-05,1.3786498812233593e-05
E4c,L2,1.25,0.25,7,32,0.5,1.0108729807790446,1.0107573298024908,0.00011565097655386047,0.00011442012157008992
E4c,L3,1.25,0.25,7,32,0.5,1.0108729807790446,1.0107573298024908,0.00011565097655386047,0.00011442012157008992
E4c,L4,1.25,0.25,7,32,0.5,1.0108729807790446,1.0107573298024908,0.00011565097655386047,0.00011442012157008992
E4c,L5,1.25,0.25,7,32,0.5,1.0108729807790446,1.0107573298024908,0.00011565097655386047,0.00011442012157008992
E4c,L6-hindsight,1.25,0.25,7,32,0.0,1.0107573298024908,1.0107573298024908,0.0,0.0
E4c,Default,1.25,0.25,7,33,0.1,0.07399185406642995,0.048575958096027286,0.02541589597040267,0.5232196536434609
E4c,L1,1.25,0.25,7,33,0.06,0.10003393753885405,0.048575958096027286,0.05145797944282676,1.0593302007775567
E4c,L2,1.25,0.25,7,33,0.5,0.05985141439327715,0.048575958096027286,0.011275456297249867,0.23212010095529156
E4c,L3,1.25,0.25,7,33,0.5,0.05985141439327715,0.048575958096027286,0.011275456297249867,0.23212010095529156
E4c,L4,1.25,0.25,7,33,0.5,0.05985141439327715,0.048575958096027286,0.011275456297249867,0.23212010095529156
E4c,L5,1.25,0.25,7,33,0.5,0.05985141439327715,0.048575958096027286,0.011275456297249867,0.23212010095529156
E4c,L6-hindsight,1.25,0.25,7,33,0.28,0.048575958096027286,0.048575958096027286,0.0,0.0
E4c,Default,1.25,0.25,7,34,0.1,0.2560272308988014,0.2369180617361077,0.01910916916269373,0.08065729148155268
E4c,L1,1.25,0.25,7,34,0.06,0.3090052289876748,0.2369180617361077,0.07208716725156711,0.30427045841638595
E4c,L2,1.25,0.25,7,34,0.5,0.2638766495062524,0.2369180617361077,0.026958587770144704,0.11378865575969745
E4c,L3,1.25,0.25,7,34,0.5,0.2638766495062524,0.2369180617361077,0.026958587770144704,0.11378865575969745
E4c,L4,1.25,0.25,7,34,0.5,0.2638766495062524,0.2369180617361077,0.026958587770144704,0.11378865575969745
E4c,L5,1.25,0.25,7,34,0.5,0.2638766495062524,0.2369180617361077,0.026958587770144704,0.11378865575969745
