beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
1.5,1000,30,1,3.039238,2063.609880,0.000008,1.539238,1063.609880,-999.999992,0.826398
1.5,1000,30,2,3.036661,2140.158478,0.000011,1.536661,1140.158478,-999.999989,0.852307
1.5,1000,30,3,1.710356,1050.310348,1012.254999,0.210356,50.310348,12.254999,0.979881
1.5,1000,30,4,3.695062,2152.137269,0.000046,2.195062,1152.137269,-999.999954,0.861767
1.5,1000,30,5,3.352067,1950.483911,0.000278,1.852067,950.483911,-999.999722,0.830665
1.5,1000,30,6,3.182276,2292.431254,0.000052,1.682276,1292.431254,-999.999948,0.890140
1.5,1000,30,7,1.859297,1070.391972,960.748252,0.359297,70.391972,-39.251748,0.979093
1.5,1000,30,8,3.540130,2013.708574,0.000203,2.040130,1013.708574,-999.999797,0.884987
1.5,1000,30,9,2.065497,1193.129376,848.252844,0.565497,193.129376,-151.747156,0.939486
1.5,1000,30,10,2.769000,2283.688701,0.000051,1.269000,1283.688701,-999.999949,0.824804
1.5,1000,30,11,2.707822,2506.382874,0.000049,1.207822,1506.382874,-999.999951,0.921916
1.5,1000,30,12,1.720401,950.806544,983.841640,0.220401,-49.193456,-16.158360,0.979484
1.5,1000,30,13,3.252607,2097.960594,0.000003,1.752607,1097.960594,-999.999997,0.829659
1.5,1000,30,14,1.961649,1226.189229,877.358299,0.461649,226.189229,-122.641701,0.956314
1.5,1000,30,15,2.916484,2231.976064,0.000087,1.416484,1231.976064,-999.999913,0.844701
1.5,1000,30,16,1.574062,1304.194612,959.832200,0.074062,304.194612,-40.167800,0.976036
1.5,1000,30,17,3.522030,2197.192830,0.000041,2.022030,1197.192830,-999.999959,0.871788
1.5,1000,30,18,1.657219,882.309685,1108.798678,0.157219,-117.690315,108.798678,0.970511
1.5,1000,30,19,3.242502,2119.594379,0.000054,1.742502,1119.594379,-999.999946,0.854450
1.5,1000,30,20,1.660101,1297.822421,962.854710,0.160101,297.822421,-37.145290,0.973778
1.5,1000,30,21,3.204320,2187.285596,0.000009,1.704320,1187.285596,-999.999991,0.871044
1.5,1000,30,22,1.505185,863.935484,1062.164331,0.005185,-136.064516,62.164331,0.948313
1.5,1000,30,23,2.632602,2266.698191,0.000042,1.132602,1266.698191,-999.999958,0.833929
1.5,1000,30,24,3.481605,2182.384476,0.000014,1.981605,1182.384476,-999.999986,0.883467
1.5,1000,30,25,1.569812,977.075207,1120.258167,0.069812,-22.924793,120.258167,0.961918
1.5,1000,30,26,1.759427,1027.400355,997.109040,0.259427,27.400355,-2.890960,0.975265
