beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
1.5,1000,5,1,2.645262,1931.590133,0.000092,1.145262,931.590133,-999.999908,0.616150
1.5,1000,5,2,1.472090,743.885825,965.542512,-0.027910,-256.114175,-34.457488,0.924750
1.5,1000,5,3,2.729859,2519.736482,0.000057,1.229859,1519.736482,-999.999943,0.938662
1.5,1000,5,4,2.969781,2322.669235,0.000066,1.469781,1322.669235,-999.999934,0.949477
1.5,1000,5,5,2.416469,881.062860,892.151179,0.916469,-118.937140,-107.848821,0.838253
1.5,1000,5,6,3.145266,2027.191873,0.000045,1.645266,1027.191873,-999.999955,0.857424
1.5,1000,5,7,3.421831,1914.389859,0.000048,1.921831,914.389859,-999.999952,0.885793
1.5,1000,5,8,3.413463,2653.845349,0.000055,1.913463,1653.845349,-999.999945,0.726948
1.5,1000,5,9,2.100000,956.687866,799.516305,0.600000,-43.312134,-200.483695,0.954078
1.5,1000,5,10,2.745990,2104.813353,0.000018,1.245990,1104.813353,-999.999982,0.940855
1.5,1000,5,11,1.600526,1751.232547,1035.574831,0.100526,751.232547,35.574831,0.904171
1.5,1000,5,12,2.753836,2288.131258,0.000013,1.253836,1288.131258,-999.999987,0.945242
1.5,1000,5,13,1.937296,1327.879299,901.703524,0.437296,327.879299,-98.296476,0.892447
1.5,1000,5,14,4.900000,1535.519110,226.464003,3.400000,535.519110,-773.535997,0.837952
1.5,1000,5,15,4.900000,1569.484394,299.663339,3.400000,569.484394,-700.336661,0.712947
1.5,1000,5,16,4.583709,2062.938734,0.000052,3.083709,1062.938734,-999.999948,0.925054
1.5,1000,5,17,2.100000,1251.751812,731.322935,0.600000,251.751812,-268.677065,0.894439
1.5,1000,5,18,2.300000,1758.070561,514.038296,0.800000,758.070561,-485.961704,0.941362
1.5,1000,5,19,2.600000,2164.267803,69.072012,1.100000,1164.267803,-930.927988,0.838440
1.5,1000,5,20,2.021449,1008.050087,1000.978275,0.521449,8.050087,0.978275,0.838873
1.5,1000,5,21,2.979893,1874.485950,0.000046,1.479893,874.485950,-999.999954,0.774464
1.5,1000,5,22,2.100000,1184.193629,993.176589,0.600000,184.193629,-6.823411,0.912819
1.5,1000,5,23,2.100000,695.480973,1501.557611,0.600000,-304.519027,501.557611,0.971987
1.5,1000,5,24,4.900000,1293.184109,337.033183,3.400000,293.184109,-662.966817,0.760366
1.5,1000,5,25,1.835515,1319.544151,904.799280,0.335515,319.544151,-95.200720,0.900643
1.5,1000,5,26,1.809282,2810.205488,0.000018,0.309282,1810.205488,-999.999982,0.864387
1.5,1000,5,27,4.300000,2322.003595,0.000045,2.800000,1322.003595,-999.999955,0.740621
1.5,1000,5,28,3.474548,2652.825586,0.000037,1.974548,1652.825586,-999.999963,0.872885
1.5,1000,5,29,4.599999,2052.114676,0.000060,3.099999,1052.114676,-999.999940,0.852367
1.5,1000,5,30,2.300000,1787.767737,570.536178,0.800000,787.767737,-429.463822,0.834138
1.5,1000,5,31,3.070296,2234.330039,0.000019,1.570296,1234.330039,-999.999981,0.849149
1.5,1000,5,32,3.106841,1870.728996,0.000028,1.606841,870.728996,-999.999972,0.836607
1.5,1000,5,33,2.100000,822.498014,778.242340,0.600000,-177.501986,-221.757660,0.894897
1.5,1000,5,34,2.299100,2239.709536,0.000025,0.799100,1239.709536,-999.999975,0.628420
1.5,1000,5,35,2.216014,920.329959,1381.781266,0.716014,-79.670041,381.781266,0.862555
1.5,1000,5,36,2.600001,2384.904071,0.000013,1.100001,1384.904071,-999.999987,0.717007
1.5,1000,5,37,2.100000,609.032977,1220.915337,0.600000,-390.967023,220.915337,0.971386
1.5,1000,5,38,2.521297,2071.752541,0.000022,1.021297,1071.752541,-999.999978,0.881966
1.5,1000,5,39,4.900000,987.431732,431.368197,3.400000,-12.568268,-568.631803,0.728092
1.5,1000,5,40,2.768673,2634.401374,0.000106,1.268673,1634.401374,-999.999894,0.936218
1.5,1000,5,41,3.464799,1937.130272,0.000275,1.964799,937.130272,-999.999725,0.823743
1.5,1000,5,42,4.237187,2413.548995,0.000100,2.737187,1413.548995,-999.999900,0.722714
1.5,1000,5,43,2.300000,1689.867867,634.252465,0.800000,689.867867,-365.747535,0.833518
1.5,1000,5,44,2.100000,865.216939,1048.679319,0.600000,-134.783061,48.679319,0.914882
1.5,1000,5,45,4.900000,2213.727650,82.886149,3.400000,1213.727650,-917.113851,0.916704
1.5,1000,5,46,3.138634,2025.760096,0.000002,1.638634,1025.760096,-999.999998,0.919500
1.5,1000,5,47,2.300000,1973.472448,550.068413,0.800000,973.472448,-449.931587,0.936195
1.5,1000,5,48,4.900000,1221.745077,655.989304,3.400000,221.745077,-344.010696,0.877383
1.5,1000,5,49,4.141897,1959.813605,0.000004,2.641897,959.813605,-999.999996,0.811324
1.5,1000,5,50,2.300000,1179.406671,1296.946001,0.800000,179.406671,296.946001,0.919516
1.5,1000,5,51,3.476116,1603.556771,404.890929,1.976116,603.556771,-595.109071,0.687501
1.5,1000,5,52,3.217358,1787.643907,0.000062,1.717358,787.643907,-999.999938,0.710457
1.5,1000,5,53,2.398042,1203.010835,609.542197,0.898042,203.010835,-390.457803,0.805234
1.5,1000,5,54,4.900000,940.517826,657.289133,3.400000,-59.482174,-342.710867,0.929434
1.5,1000,5,55,2.300000,2474.554468,66.138124,0.800000,1474.554468,-933.861876,0.830107
1.5,1000,5,56,2.300000,1705.790687,797.622557,0.800000,705.790687,-202.377443,0.954933
1.5,1000,5,57,1.946390,1384.132119,839.522650,0.446390,384.132119,-160.477350,0.886397
1.5,1000,5,58,4.900000,2214.718182,312.790955,3.400000,1214.718182,-687.209045,0.927711
1.5,1000,5,59,3.255252,2879.716658,0.000003,1.755252,1879.716658,-999.999997,0.825067
1.5,1000,5,60,2.300000,2155.808652,414.321037,0.800000,1155.808652,-585.678963,0.885986
1.5,1000,5,61,4.900000,1373.449571,556.305147,3.400000,373.449571,-443.694853,0.787979
1.5,1000,5,62,1.669754,1169.643657,854.832187,0.169754,169.643657,-145.167813,0.896045
1.5,1000,5,63,2.490989,1735.631696,750.471276,0.990989,735.631696,-249.528724,0.809013
1.5,1000,5,64,2.100000,270.201267,1319.398017,0.600000,-729.798733,319.398017,0.951068
1.5,1000,5,65,3.908896,1694.746716,0.000006,2.408896,694.746716,-999.999994,0.871574
1.5,1000,5,66,2.100000,672.258889,983.478229,0.600000,-327.741111,-16.521771,0.800974
1.5,1000,5,67,1.833549,1123.776675,1357.159286,0.333549,123.776675,357.159286,0.906932
1.5,1000,5,68,3.753384,1657.775104,0.000089,2.253384,657.775104,-999.999911,0.943965
1.5,1000,5,69,2.100000,480.701612,1591.061800,0.600000,-519.298388,591.061800,0.952593
1.5,1000,5,70,2.338515,2020.194738,0.000078,0.838515,1020.194738,-999.999922,0.724661
1.5,1000,5,71,2.428085,1987.286682,0.000004,0.928085,987.286682,-999.999996,0.856031
1.5,1000,5,72,2.300000,1560.681802,961.652977,0.800000,560.681802,-38.347023,0.963150
1.5,1000,5,73,4.900000,724.927820,868.133565,3.400000,-275.072180,-131.866435,0.757872
1.5,1000,5,74,2.300000,1635.434334,442.400423,0.800000,635.434334,-557.599577,0.921767
1.5,1000,5,75,3.504696,1981.484665,0.000051,2.004696,981.484665,-999.999949,0.913547
1.5,1000,5,76,2.500504,798.008266,1020.998595,1.000504,-201.991734,20.998595,0.821230
1.5,1000,5,77,2.367360,1579.145857,624.772949,0.867360,579.145857,-375.227051,0.818744
1.5,1000,5,78,2.100000,841.086234,852.512002,0.600000,-158.913766,-147.487998,0.884391
1.5,1000,5,79,3.234864,1984.764448,0.000002,1.734864,984.764448,-999.999998,0.898398
1.5,1000,5,80,2.100000,908.939017,836.789830,0.600000,-91.060983,-163.210170,0.942877
1.5,1000,5,81,3.502452,2387.179739,0.000025,2.002452,1387.179739,-999.999975,0.887070
1.5,1000,5,82,4.200000,2160.010733,1.453361,2.700000,1160.010733,-998.546639,0.483410
1.5,1000,5,83,4.900000,1293.186758,292.097416,3.400000,293.186758,-707.902584,0.806127
1.5,1000,5,84,4.900000,1777.316279,189.554084,3.400000,777.316279,-810.445916,0.937984
1.5,1000,5,85,2.406404,2365.029532,0.000179,0.906404,1365.029532,-999.999821,0.857328
1.5,1000,5,86,2.300000,984.558971,665.046057,0.800000,-15.441029,-334.953943,0.779099
1.5,1000,5,87,2.657884,1802.863358,1224.900086,1.157884,802.863358,224.900086,0.784688
1.5,1000,5,88,3.288679,1894.832434,0.000003,1.788679,894.832434,-999.999997,0.924123
1.5,1000,5,89,2.243750,2194.489604,0.000000,0.743750,1194.489604,-1000.000000,0.769861
1.5,1000,5,90,2.756989,1353.745794,879.891332,1.256989,353.745794,-120.108668,0.765363
1.5,1000,5,91,2.637596,2137.578531,0.000025,1.137596,1137.578531,-999.999975,0.869080
1.5,1000,5,92,3.817042,1828.911839,0.000002,2.317042,828.911839,-999.999998,0.855967
1.5,1000,5,93,2.300678,391.363775,1226.713673,0.800678,-608.636225,226.713673,0.789422
1.5,1000,5,94,4.058131,1717.353559,532.913391,2.558131,717.353559,-467.086609,0.636860
1.5,1000,5,95,3.604709,1570.113805,510.463990,2.104709,570.113805,-489.536010,0.708953
1.5,1000,5,96,2.183223,1004.824371,782.243472,0.683223,4.824371,-217.756528,0.870928
1.5,1000,5,97,2.500584,1487.328955,897.004022,1.000584,487.328955,-102.995978,0.823746
1.5,1000,5,98,2.300000,1203.191563,583.591048,0.800000,203.191563,-416.408952,0.950585
1.5,1000,5,99,2.603069,2483.414398,0.000056,1.103069,1483.414398,-999.999944,0.889339
1.5,1000,5,100,4.558830,1997.150725,0.000002,3.058830,997.150725,-999.999998,0.896192
1.5,1000,5,101,2.300000,1608.901051,527.311659,0.800000,608.901051,-472.688341,0.908939
1.5,1000,5,102,2.558425,2802.816661,0.000007,1.058425,1802.816661,-999.999993,0.956307
1.5,1000,5,103,2.100000,830.168376,910.477863,0.600000,-169.831624,-89.522137,0.894643
1.5,1000,5,104,2.016122,240.140914,1686.203466,0.516122,-759.859086,686.203466,0.878421
1.5,1000,5,105,1.561311,912.894189,1139.723498,0.061311,-87.105811,139.723498,0.849430
1.5,1000,5,106,1.425565,1139.511134,898.903104,-0.074435,139.511134,-101.096896,0.853978
1.5,1000,5,107,4.900000,2066.511693,119.239541,3.400000,1066.511693,-880.760459,0.946047
1.5,1000,5,108,4.609105,1559.286524,0.000052,3.109105,559.286524,-999.999948,0.846486
1.5,1000,5,109,4.471415,660.198578,1103.286412,2.971415,-339.801422,103.286412,0.570723
1.5,1000,5,110,1.963564,2788.703668,0.000011,0.463564,1788.703668,-999.999989,0.821762
1.5,1000,5,111,1.549968,1566.024149,782.893473,0.049968,566.024149,-217.106527,0.864839
1.5,1000,5,112,4.139370,1721.448823,0.000018,2.639370,721.448823,-999.999982,0.930077
1.5,1000,5,113,2.768051,2049.730293,0.000020,1.268051,1049.730293,-999.999980,0.837018
1.5,1000,5,114,4.900000,1082.882232,906.614808,3.400000,82.882232,-93.385192,0.747672
1.5,1000,5,115,4.900000,1659.733109,107.175088,3.400000,659.733109,-892.824912,0.925243
1.5,1000,5,116,3.071213,973.126002,1121.149500,1.571213,-26.873998,121.149500,0.742252
1.5,1000,5,117,2.243750,2167.108930,0.000000,0.743750,1167.108930,-1000.000000,0.655432
1.5,1000,5,118,2.569679,2532.980612,0.000036,1.069679,1532.980612,-999.999964,0.862422
1.5,1000,5,119,2.676486,717.568620,881.681230,1.176486,-282.431380,-118.318770,0.774119
1.5,1000,5,120,1.506959,680.201625,1487.457501,0.006959,-319.798375,487.457501,0.917794
1.5,1000,5,121,2.192429,1126.879813,828.891816,0.692429,126.879813,-171.108184,0.849995
1.5,1000,5,122,1.825955,801.201360,924.938971,0.325955,-198.798640,-75.061029,0.876807
1.5,1000,5,123,4.596134,2321.014006,0.000090,3.096134,1321.014006,-999.999910,0.950956
1.5,1000,5,124,2.458924,2182.288898,0.000047,0.958924,1182.288898,-999.999953,0.852210
1.5,1000,5,125,2.100000,1321.437858,929.336843,0.600000,321.437858,-70.663157,0.915325
1.5,1000,5,126,1.846966,983.805437,846.398616,0.346966,-16.194563,-153.601384,0.897020
1.5,1000,5,127,1.557346,262.817190,1383.870756,0.057346,-737.182810,383.870756,0.912463
1.5,1000,5,128,4.900000,1418.156703,320.078059,3.400000,418.156703,-679.921941,0.826319
1.5,1000,5,129,2.687633,803.903403,1017.044840,1.187633,-196.096597,17.044840,0.766410
1.5,1000,5,130,1.651055,392.519452,1267.256281,0.151055,-607.480548,267.256281,0.924396
1.5,1000,5,131,2.619410,2504.476238,0.000000,1.119410,1504.476238,-1000.000000,0.764660
1.5,1000,5,132,3.452503,2052.588077,0.000123,1.952503,1052.588077,-999.999877,0.787496
1.5,1000,5,133,1.782137,1451.064659,813.824281,0.282137,451.064659,-186.175719,0.904267
1.5,1000,5,134,2.181444,2226.558114,0.000000,0.681444,1226.558114,-1000.000000,0.779737
1.5,1000,5,135,2.567250,2357.237349,0.000072,1.067250,1357.237349,-999.999928,0.599955
1.5,1000,5,136,3.283042,1891.427097,0.000076,1.783042,891.427097,-999.999924,0.875914
1.5,1000,5,137,3.020328,1649.272737,769.954541,1.520328,649.272737,-230.045459,0.726884
1.5,1000,5,138,1.570748,877.472543,1102.384078,0.070748,-122.527457,102.384078,0.917091
1.5,1000,5,139,2.756934,2235.999050,0.000007,1.256934,1235.999050,-999.999993,0.864601
1.5,1000,5,140,4.060744,1664.831344,0.000117,2.560744,664.831344,-999.999883,0.775500
1.5,1000,5,141,4.900000,1297.984887,417.816481,3.400000,297.984887,-582.183519,0.812453
1.5,1000,5,142,2.004450,2015.556476,0.000004,0.504450,1015.556476,-999.999996,0.588154
1.5,1000,5,143,4.157029,1739.911837,0.000001,2.657029,739.911837,-999.999999,0.875934
1.5,1000,5,144,4.900000,1742.644195,62.398632,3.400000,742.644195,-937.601368,0.831564
1.5,1000,5,145,3.071502,1784.360341,0.000027,1.571502,784.360341,-999.999973,0.901754
