beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,5000,3,1,3.731866,7565.672985,0.000035,1.731866,2565.672985,-999.999965,0.969067
2.0,5000,3,2,1.894899,5282.189101,0.000006,-0.105101,282.189101,-999.999994,0.944662
2.0,5000,3,3,2.100000,2487.766495,2493.458908,0.100000,-2512.233505,1493.458908,0.888096
2.0,5000,3,4,5.000000,6594.141094,102.853266,3.000000,1594.141094,-897.146734,0.983386
2.0,5000,3,5,2.466804,5972.411095,0.000071,0.466804,972.411095,-999.999929,0.948074
2.0,5000,3,6,2.100000,6015.275592,0.000017,0.100000,1015.275592,-999.999983,0.941608
2.0,5000,3,7,2.708622,6566.934320,0.000025,0.708622,1566.934320,-999.999975,0.962283
2.0,5000,3,8,2.029283,6682.421003,0.000088,0.029283,1682.421003,-999.999912,0.837933
2.0,5000,3,9,5.000000,1356.224172,6571.796523,3.000000,-3643.775828,5571.796523,0.980763
2.0,5000,3,10,1.900000,1306.309968,2025.284821,-0.100000,-3693.690032,1025.284821,0.744505
2.0,5000,3,11,2.533839,5167.241353,0.000022,0.533839,167.241353,-999.999978,0.976476
2.0,5000,3,12,2.775579,6278.211583,0.000021,0.775579,1278.211583,-999.999979,0.976800
2.0,5000,3,13,2.515762,5991.162105,0.000049,0.515762,991.162105,-999.999951,0.976134
2.0,5000,3,14,1.900000,1131.397973,2565.566815,-0.100000,-3868.602027,1565.566815,0.814908
2.0,5000,3,15,2.912150,6769.682516,0.000123,0.912150,1769.682516,-999.999877,0.977512
2.0,5000,3,16,3.346283,3379.550376,0.000104,1.346283,-1620.449624,-999.999896,0.924914
2.0,5000,3,17,3.200001,7590.963962,0.000095,1.200001,2590.963962,-999.999905,0.834628
2.0,5000,3,18,1.629442,5945.382225,0.000121,-0.370558,945.382225,-999.999879,0.935134
2.0,5000,3,19,2.377461,5831.575443,0.000002,0.377461,831.575443,-999.999998,0.961574
2.0,5000,3,20,5.000000,2144.898988,2746.393168,3.000000,-2855.101012,1746.393168,0.935112
2.0,5000,3,21,1.900000,3667.904073,4357.336640,-0.100000,-1332.095927,3357.336640,0.860485
2.0,5000,3,22,2.100000,3929.291307,1001.876513,0.100000,-1070.708693,1.876513,0.857221
2.0,5000,3,23,1.996184,5945.651207,0.000010,-0.003816,945.651207,-999.999990,0.753833
2.0,5000,3,24,4.877571,6079.135891,0.000125,2.877571,1079.135891,-999.999875,0.973423
2.0,5000,3,25,1.900000,5295.560963,474.850874,-0.100000,295.560963,-525.149126,0.735123
2.0,5000,3,26,1.900000,3165.946146,2790.639959,-0.100000,-1834.053854,1790.639959,0.775789
2.0,5000,3,27,1.900000,5315.654646,380.002252,-0.100000,315.654646,-619.997748,0.749818
2.0,5000,3,28,1.807647,6285.386516,0.000093,-0.192353,1285.386516,-999.999907,0.786518
2.0,5000,3,29,2.685985,4520.574125,0.000017,0.685985,-479.425875,-999.999983,0.851225
2.0,5000,3,30,4.100000,5906.087829,0.000033,2.100000,906.087829,-999.999967,0.910378
2.0,5000,3,31,2.300000,4748.275322,111.285008,0.300000,-251.724678,-888.714992,0.736900
2.0,5000,3,32,2.300000,3587.823718,753.981012,0.300000,-1412.176282,-246.018988,0.733838
2.0,5000,3,33,2.300000,4913.525408,1182.263595,0.300000,-86.474592,182.263595,0.697092
2.0,5000,3,34,2.978235,7760.778939,0.000051,0.978235,2760.778939,-999.999949,0.775486
2.0,5000,3,35,5.000000,3460.669298,703.216870,3.000000,-1539.330702,-296.783130,0.984467
2.0,5000,3,36,4.100000,5100.040170,0.000070,2.100000,100.040170,-999.999930,0.972180
2.0,5000,3,37,3.045469,3627.950564,0.000026,1.045469,-1372.049436,-999.999974,0.946086
2.0,5000,3,38,2.299219,5881.633278,0.000006,0.299219,881.633278,-999.999994,0.908572
2.0,5000,3,39,3.429612,3607.122001,0.000010,1.429612,-1392.877999,-999.999990,0.951627
2.0,5000,3,40,1.909013,6932.235261,0.000079,-0.090987,1932.235261,-999.999921,0.926907
2.0,5000,3,41,5.000000,3222.685863,2196.109567,3.000000,-1777.314137,1196.109567,0.985842
2.0,5000,3,42,4.257934,4229.779575,0.000004,2.257934,-770.220425,-999.999996,0.641597
2.0,5000,3,43,3.037294,4608.805577,0.000032,1.037294,-391.194423,-999.999968,0.968400
2.0,5000,3,44,3.158601,6932.358427,0.000045,1.158601,1932.358427,-999.999955,0.949190
2.0,5000,3,45,2.666544,4458.144599,0.000025,0.666544,-541.855401,-999.999975,0.878900
2.0,5000,3,46,3.834577,4927.662818,0.000025,1.834577,-72.337182,-999.999975,0.940702
2.0,5000,3,47,2.497732,6301.106904,0.000007,0.497732,1301.106904,-999.999993,0.856557
2.0,5000,3,48,2.582068,3560.106301,0.000066,0.582068,-1439.893699,-999.999934,0.701068
2.0,5000,3,49,1.900000,3367.720296,4855.050266,-0.100000,-1632.279704,3855.050266,0.815847
2.0,5000,3,50,1.895904,8206.892667,0.000090,-0.104096,3206.892667,-999.999910,0.915470
2.0,5000,3,51,4.330562,7079.912439,0.000048,2.330562,2079.912439,-999.999952,0.957121
2.0,5000,3,52,3.322679,5562.351958,0.000011,1.322679,562.351958,-999.999989,0.944237
2.0,5000,3,53,2.312592,4498.446043,0.000033,0.312592,-501.553957,-999.999967,0.936213
2.0,5000,3,54,1.900000,3646.304689,3621.479182,-0.100000,-1353.695311,2621.479182,0.839851
2.0,5000,3,55,2.470698,8966.976820,0.000184,0.470698,3966.976820,-999.999816,0.968974
2.0,5000,3,56,1.785989,4882.741641,0.000004,-0.214011,-117.258359,-999.999996,0.829630
2.0,5000,3,57,1.600000,4424.567905,145.116121,-0.400000,-575.432095,-854.883879,0.957476
2.0,5000,3,58,1.900000,1303.572124,3844.567784,-0.100000,-3696.427876,2844.567784,0.807682
2.0,5000,3,59,3.658183,4335.499922,0.000025,1.658183,-664.500078,-999.999975,0.950816
2.0,5000,3,60,3.404696,7311.587812,0.000003,1.404696,2311.587812,-999.999997,0.870910
